industry_or_category,indicator,value,year_month,source_id
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,134531.0,2009100000,estat-service
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,122219.0,2010000000,estat-service
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,122001.0,2010100000,estat-service
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,127112.0,2011000000,estat-service
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,124285.0,2011100000,estat-service
全国 / 694不動産管理業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,110914.0,2012000000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,255220.0,2009000000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,254431.0,2009100000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,253621.0,2010000000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,253756.0,2010100000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,250856.0,2011000000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,250778.0,2011100000,estat-service
全国 / 70物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,252407.0,2012000000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19896.0,2009000000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19777.0,2009100000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19783.0,2010000000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19990.0,2010100000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,20125.0,2011000000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19880.0,2011100000,estat-service
全国 / 701各種物品賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,19609.0,2012000000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,88389.0,2009000000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,87504.0,2009100000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,85480.0,2010000000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,85206.0,2010100000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,83979.0,2011000000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,83364.0,2011100000,estat-service
全国 / 702産業用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,82336.0,2012000000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8927.0,2009000000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8847.0,2009100000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8670.0,2010000000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8700.0,2010100000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8567.0,2011000000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,8332.0,2011100000,estat-service
全国 / 703事務用機械器具賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,7696.0,2012000000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,37937.0,2009000000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,37928.0,2009100000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,40897.0,2010000000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,40708.0,2010100000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,37732.0,2011000000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,37687.0,2011100000,estat-service
全国 / 704自動車賃貸業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,37093.0,2012000000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1394181.0,2009000000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1388212.0,2009100000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1374007.0,2010000000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1371084.0,2010100000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1365882.0,2011000000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1365187.0,2011100000,estat-service
全国 / Ｌ学術研究，専門・技術サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1361814.0,2012000000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,265922.0,2009000000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,265219.0,2009100000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,260709.0,2010000000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,260023.0,2010100000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,260394.0,2011000000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,262280.0,2011100000,estat-service
全国 / 71学術・開発研究機関 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,268257.0,2012000000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,460204.0,2009000000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,454541.0,2009100000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,441336.0,2010000000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,438376.0,2010100000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,429002.0,2011000000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,431379.0,2011100000,estat-service
全国 / 72専門サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,440340.0,2012000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,127388.0,2009000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,123965.0,2009100000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,110376.0,2010000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,113780.0,2010100000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,129049.0,2011000000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,132461.0,2011100000,estat-service
全国 / 724公認会計士事務所，税理士事務所 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,136683.0,2012000000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,114077.0,2009000000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,114410.0,2009100000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,116276.0,2010000000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,115944.0,2010100000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,113844.0,2011000000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,112557.0,2011100000,estat-service
全国 / 73広告業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,107269.0,2012000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,553978.0,2009000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,554043.0,2009100000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,555686.0,2010000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,556741.0,2010100000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,562642.0,2011000000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,558971.0,2011100000,estat-service
全国 / 74技術サービス業（他に分類されないもの） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,545948.0,2012000000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,26921.0,2009000000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,26604.0,2009100000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,26452.0,2010000000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,26873.0,2010100000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,28325.0,2011000000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,28735.0,2011100000,estat-service
全国 / 741獣医業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,29361.0,2012000000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,324457.0,2009000000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,322866.0,2009100000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,319533.0,2010000000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,323775.0,2010100000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,336272.0,2011000000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,332250.0,2011100000,estat-service
全国 / 742土木建築サービス業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,321073.0,2012000000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,88368.0,2009000000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,90502.0,2009100000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,96021.0,2010000000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,95322.0,2010100000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,94174.0,2011000000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,93380.0,2011100000,estat-service
全国 / 743機械設計業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,90949.0,2012000000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,36853.0,2009000000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,35075.0,2009100000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,30520.0,2010000000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,30705.0,2010100000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,31663.0,2011000000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,32759.0,2011100000,estat-service
全国 / 746写真業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,35736.0,2012000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3429507.0,2009000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3433228.0,2009100000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3445121.0,2010000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3457289.0,2010100000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3442755.0,2011000000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3413882.0,2011100000,estat-service
全国 / Ｍ宿泊業，飲食サービス業　（※「持ち帰り・配達飲食サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,3377566.0,2012000000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,608524.0,2009000000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,613358.0,2009100000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,604480.0,2010000000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,596482.0,2010100000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,577903.0,2011000000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,570240.0,2011100000,estat-service
全国 / 75宿泊業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,563643.0,2012000000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2820983.0,2009000000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2819870.0,2009100000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2840641.0,2010000000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2860807.0,2010100000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2864852.0,2011000000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2843643.0,2011100000,estat-service
全国 / 76飲食店 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,2813923.0,2012000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1813275.0,2009000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1812383.0,2009100000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1801499.0,2010000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1803623.0,2010100000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1761529.0,2011000000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1750459.0,2011100000,estat-service
全国 / Ｎ生活関連サービス業，娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,1746912.0,2012000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,741050.0,2009000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,745678.0,2009100000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,745011.0,2010000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,741111.0,2010100000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,710118.0,2011000000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,709485.0,2011100000,estat-service
全国 / 78洗濯・理容・美容・浴場業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,720763.0,2012000000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,243897.0,2009000000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,248846.0,2009100000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,268667.0,2010000000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,271159.0,2010100000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,270679.0,2011000000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,265473.0,2011100000,estat-service
全国 / 781洗濯業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,251012.0,2012000000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,86709.0,2009000000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,89434.0,2009100000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,88512.0,2010000000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,88363.0,2010100000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,87484.0,2011000000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,86263.0,2011100000,estat-service
全国 / 782理容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,84816.0,2012000000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,281170.0,2009000000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,278423.0,2009100000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,256151.0,2010000000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,254462.0,2010100000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,243520.0,2011000000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,248764.0,2011100000,estat-service
全国 / 783美容業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,270795.0,2012000000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,318620.0,2009000000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,315801.0,2009100000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,309486.0,2010000000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,308754.0,2010100000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,303215.0,2011000000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,302207.0,2011100000,estat-service
全国 / 79その他の生活関連サービス業　（※「家事サービス業」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,303412.0,2012000000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,88794.0,2009000000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,89259.0,2009100000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,90530.0,2010000000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,90375.0,2010100000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,87279.0,2011000000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,85917.0,2011100000,estat-service
全国 / 791旅行業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,83681.0,2012000000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,104774.0,2009000000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,104993.0,2009100000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,105472.0,2010000000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,105581.0,2010100000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,105820.0,2011000000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,105216.0,2011100000,estat-service
全国 / 796冠婚葬祭業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,102616.0,2012000000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,753604.0,2009000000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,750904.0,2009100000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,747002.0,2010000000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,753758.0,2010100000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,748195.0,2011000000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,738767.0,2011100000,estat-service
全国 / 80娯楽業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,722738.0,2012000000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,243052.0,2009000000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,244785.0,2009100000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,254067.0,2010000000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,254332.0,2010100000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,240150.0,2011000000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,235415.0,2011100000,estat-service
全国 / 804スポーツ施設提供業 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,227407.0,2012000000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,329273.0,2009000000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,328612.0,2009100000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,318158.0,2010000000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,319097.0,2010100000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,323794.0,2011000000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,322001.0,2011100000,estat-service
全国 / 806遊戯場 / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,316777.0,2012000000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,627044.0,2009000000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,627073.0,2009100000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,603707.0,2010000000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,603411.0,2010100000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,607461.0,2011000000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,612781.0,2011100000,estat-service
全国 / Ｏ教育，学習支援業　（※「学校教育」を除く） / 常用雇用者（事業従事者数）,常用雇用者（事業従事者数）,631363.0,2012000000,estat-service
