industry_category,year,value,unit,gender,source_id
（再掲）第２次産業,1995,136651.0,人,男,estat-national-census
（再掲）第２次産業,2000,134478.0,人,男,estat-national-census
（再掲）第２次産業,1980,97510.0,人,男,estat-national-census
（再掲）第２次産業,1985,103877.0,人,男,estat-national-census
（再掲）第２次産業,1990,109518.0,人,男,estat-national-census
（再掲）第２次産業,1995,108343.0,人,男,estat-national-census
（再掲）第２次産業,2000,107288.0,人,男,estat-national-census
（再掲）第２次産業,1980,86274.0,人,男,estat-national-census
（再掲）第２次産業,1985,97205.0,人,男,estat-national-census
（再掲）第２次産業,1990,107058.0,人,男,estat-national-census
（再掲）第２次産業,1995,113848.0,人,男,estat-national-census
（再掲）第２次産業,2000,110430.0,人,男,estat-national-census
（再掲）第２次産業,1980,247851.0,人,男,estat-national-census
（再掲）第２次産業,1985,266797.0,人,男,estat-national-census
（再掲）第２次産業,1990,279695.0,人,男,estat-national-census
（再掲）第２次産業,1995,291357.0,人,男,estat-national-census
（再掲）第２次産業,2000,286512.0,人,男,estat-national-census
（再掲）第２次産業,1980,263546.0,人,男,estat-national-census
（再掲）第２次産業,1985,276977.0,人,男,estat-national-census
（再掲）第２次産業,1990,294856.0,人,男,estat-national-census
（再掲）第２次産業,1995,297704.0,人,男,estat-national-census
（再掲）第２次産業,2000,285234.0,人,男,estat-national-census
（再掲）第２次産業,1980,465164.0,人,男,estat-national-census
（再掲）第２次産業,1985,493177.0,人,男,estat-national-census
（再掲）第２次産業,1990,534572.0,人,男,estat-national-census
（再掲）第２次産業,1995,540639.0,人,男,estat-national-census
（再掲）第２次産業,2000,526505.0,人,男,estat-national-census
（再掲）第２次産業,1980,892608.0,人,男,estat-national-census
（再掲）第２次産業,1985,930316.0,人,男,estat-national-census
（再掲）第２次産業,1990,1019775.0,人,男,estat-national-census
（再掲）第２次産業,1995,1019398.0,人,男,estat-national-census
（再掲）第２次産業,2000,987587.0,人,男,estat-national-census
（再掲）第２次産業,1980,203402.0,人,男,estat-national-census
（再掲）第２次産業,1985,215757.0,人,男,estat-national-census
（再掲）第２次産業,1990,236061.0,人,男,estat-national-census
（再掲）第２次産業,1995,245018.0,人,男,estat-national-census
（再掲）第２次産業,2000,237378.0,人,男,estat-national-census
（再掲）第２次産業,1980,141174.0,人,男,estat-national-census
（再掲）第２次産業,1985,155768.0,人,男,estat-national-census
（再掲）第２次産業,1990,173051.0,人,男,estat-national-census
（再掲）第２次産業,1995,186060.0,人,男,estat-national-census
（再掲）第２次産業,2000,184855.0,人,男,estat-national-census
（再掲）第２次産業,1980,280532.0,人,男,estat-national-census
（再掲）第２次産業,1985,276549.0,人,男,estat-national-census
（再掲）第２次産業,1990,282729.0,人,男,estat-national-census
（再掲）第２次産業,1995,277150.0,人,男,estat-national-census
（再掲）第２次産業,2000,258831.0,人,男,estat-national-census
（再掲）第２次産業,1980,1087098.0,人,男,estat-national-census
（再掲）第２次産業,1985,1062398.0,人,男,estat-national-census
（再掲）第２次産業,1990,1095145.0,人,男,estat-national-census
（再掲）第２次産業,1995,1061720.0,人,男,estat-national-census
（再掲）第２次産業,2000,924810.0,人,男,estat-national-census
（再掲）第２次産業,1980,627060.0,人,男,estat-national-census
（再掲）第２次産業,1985,614538.0,人,男,estat-national-census
（再掲）第２次産業,1990,635636.0,人,男,estat-national-census
（再掲）第２次産業,1995,641771.0,人,男,estat-national-census
（再掲）第２次産業,2000,588605.0,人,男,estat-national-census
（再掲）第２次産業,1980,128583.0,人,男,estat-national-census
（再掲）第２次産業,1985,136352.0,人,男,estat-national-census
（再掲）第２次産業,1990,147118.0,人,男,estat-national-census
（再掲）第２次産業,1995,151081.0,人,男,estat-national-census
（再掲）第２次産業,2000,141791.0,人,男,estat-national-census
（再掲）第２次産業,1980,108487.0,人,男,estat-national-census
（再掲）第２次産業,1985,101036.0,人,男,estat-national-census
（再掲）第２次産業,1990,103698.0,人,男,estat-national-census
（再掲）第２次産業,1995,106633.0,人,男,estat-national-census
（再掲）第２次産業,2000,97248.0,人,男,estat-national-census
（再掲）第２次産業,1980,54487.0,人,男,estat-national-census
（再掲）第２次産業,1985,53217.0,人,男,estat-national-census
（再掲）第２次産業,1990,57014.0,人,男,estat-national-census
（再掲）第２次産業,1995,60449.0,人,男,estat-national-census
（再掲）第２次産業,2000,61134.0,人,男,estat-national-census
（再掲）第２次産業,1980,76170.0,人,男,estat-national-census
（再掲）第２次産業,1985,77512.0,人,男,estat-national-census
（再掲）第２次産業,1990,77402.0,人,男,estat-national-census
（再掲）第２次産業,1995,79141.0,人,男,estat-national-census
（再掲）第２次産業,2000,77338.0,人,男,estat-national-census
（再掲）第２次産業,1980,224601.0,人,男,estat-national-census
（再掲）第２次産業,1985,224887.0,人,男,estat-national-census
（再掲）第２次産業,1990,230094.0,人,男,estat-national-census
（再掲）第２次産業,1995,236565.0,人,男,estat-national-census
（再掲）第２次産業,2000,219081.0,人,男,estat-national-census
（再掲）第２次産業,1980,332584.0,人,男,estat-national-census
（再掲）第２次産業,1985,327752.0,人,男,estat-national-census
（再掲）第２次産業,1990,337438.0,人,男,estat-national-census
（再掲）第２次産業,1995,334212.0,人,男,estat-national-census
（再掲）第２次産業,2000,308521.0,人,男,estat-national-census
（再掲）第２次産業,1980,176064.0,人,男,estat-national-census
（再掲）第２次産業,1985,168507.0,人,男,estat-national-census
（再掲）第２次産業,1990,169669.0,人,男,estat-national-census
（再掲）第２次産業,1995,175645.0,人,男,estat-national-census
（再掲）第２次産業,2000,164457.0,人,男,estat-national-census
（再掲）第２次産業,1980,82802.0,人,男,estat-national-census
（再掲）第２次産業,1985,77940.0,人,男,estat-national-census
（再掲）第２次産業,1990,81750.0,人,男,estat-national-census
（再掲）第２次産業,1995,84215.0,人,男,estat-national-census
（再掲）第２次産業,2000,80256.0,人,男,estat-national-census
（再掲）第２次産業,1980,105646.0,人,男,estat-national-census
（再掲）第２次産業,1985,105202.0,人,男,estat-national-census
（再掲）第２次産業,1990,107609.0,人,男,estat-national-census
（再掲）第２次産業,1995,110259.0,人,男,estat-national-census
（再掲）第２次産業,2000,104187.0,人,男,estat-national-census
（再掲）第２次産業,1980,147033.0,人,男,estat-national-census
（再掲）第２次産業,1985,141723.0,人,男,estat-national-census
（再掲）第２次産業,1990,146365.0,人,男,estat-national-census
（再掲）第２次産業,1995,151070.0,人,男,estat-national-census
（再掲）第２次産業,2000,144674.0,人,男,estat-national-census
（再掲）第２次産業,1980,65871.0,人,男,estat-national-census
（再掲）第２次産業,1985,59920.0,人,男,estat-national-census
（再掲）第２次産業,1990,62396.0,人,男,estat-national-census
（再掲）第２次産業,1995,66174.0,人,男,estat-national-census
（再掲）第２次産業,2000,64045.0,人,男,estat-national-census
（再掲）第２次産業,1980,435453.0,人,男,estat-national-census
（再掲）第２次産業,1985,412816.0,人,男,estat-national-census
（再掲）第２次産業,1990,431420.0,人,男,estat-national-census
（再掲）第２次産業,1995,440295.0,人,男,estat-national-census
（再掲）第２次産業,2000,414343.0,人,男,estat-national-census
（再掲）第２次産業,1980,74143.0,人,男,estat-national-census
（再掲）第２次産業,1985,74291.0,人,男,estat-national-census
（再掲）第２次産業,1990,78803.0,人,男,estat-national-census
（再掲）第２次産業,1995,86317.0,人,男,estat-national-census
（再掲）第２次産業,2000,81746.0,人,男,estat-national-census
（再掲）第２次産業,1980,121540.0,人,男,estat-national-census
（再掲）第２次産業,1985,116513.0,人,男,estat-national-census
（再掲）第２次産業,1990,117635.0,人,男,estat-national-census
（再掲）第２次産業,1995,124690.0,人,男,estat-national-census
（再掲）第２次産業,2000,119868.0,人,男,estat-national-census
（再掲）第２次産業,1980,132553.0,人,男,estat-national-census
（再掲）第２次産業,1985,134700.0,人,男,estat-national-census
（再掲）第２次産業,1990,142416.0,人,男,estat-national-census
（再掲）第２次産業,1995,153098.0,人,男,estat-national-census
（再掲）第２次産業,2000,151143.0,人,男,estat-national-census
（再掲）第２次産業,1980,106495.0,人,男,estat-national-census
（再掲）第２次産業,1985,103296.0,人,男,estat-national-census
（再掲）第２次産業,1990,110769.0,人,男,estat-national-census
（再掲）第２次産業,1995,118741.0,人,男,estat-national-census
（再掲）第２次産業,2000,113330.0,人,男,estat-national-census
（再掲）第２次産業,1980,91296.0,人,男,estat-national-census
（再掲）第２次産業,1985,85765.0,人,男,estat-national-census
（再掲）第２次産業,1990,92850.0,人,男,estat-national-census
（再掲）第２次産業,1995,101017.0,人,男,estat-national-census
（再掲）第２次産業,2000,97590.0,人,男,estat-national-census
（再掲）第２次産業,1980,129283.0,人,男,estat-national-census
（再掲）第２次産業,1985,127012.0,人,男,estat-national-census
（再掲）第２次産業,1990,132192.0,人,男,estat-national-census
（再掲）第２次産業,1995,140597.0,人,男,estat-national-census
（再掲）第２次産業,2000,139304.0,人,男,estat-national-census
（再掲）第２次産業,1980,77955.0,人,男,estat-national-census
（再掲）第２次産業,1985,83844.0,人,男,estat-national-census
（再掲）第２次産業,1990,83275.0,人,男,estat-national-census
（再掲）第２次産業,1995,86295.0,人,男,estat-national-census
（再掲）第２次産業,2000,84896.0,人,男,estat-national-census
（再掲）第２次産業,1980,160552.0,人,女,estat-national-census
（再掲）第２次産業,1985,154669.0,人,女,estat-national-census
（再掲）第２次産業,1990,172397.0,人,女,estat-national-census
（再掲）第２次産業,1995,178553.0,人,女,estat-national-census
（再掲）第２次産業,2000,157385.0,人,女,estat-national-census
（再掲）第２次産業,1980,45261.0,人,女,estat-national-census
（再掲）第２次産業,1985,50435.0,人,女,estat-national-census
（再掲）第２次産業,1990,63427.0,人,女,estat-national-census
（再掲）第２次産業,1995,63163.0,人,女,estat-national-census
（再掲）第２次産業,2000,58927.0,人,女,estat-national-census
（再掲）第２次産業,1980,61620.0,人,女,estat-national-census
（再掲）第２次産業,1985,70183.0,人,女,estat-national-census
（再掲）第２次産業,1990,80306.0,人,女,estat-national-census
（再掲）第２次産業,1995,77297.0,人,女,estat-national-census
（再掲）第２次産業,2000,70462.0,人,女,estat-national-census
（再掲）第２次産業,1980,84557.0,人,女,estat-national-census
（再掲）第２次産業,1985,97389.0,人,女,estat-national-census
（再掲）第２次産業,1990,109308.0,人,女,estat-national-census
（再掲）第２次産業,1995,103428.0,人,女,estat-national-census
（再掲）第２次産業,2000,95565.0,人,女,estat-national-census
（再掲）第２次産業,1980,57601.0,人,女,estat-national-census
（再掲）第２次産業,1985,67872.0,人,女,estat-national-census
（再掲）第２次産業,1990,77775.0,人,女,estat-national-census
（再掲）第２次産業,1995,70137.0,人,女,estat-national-census
（再掲）第２次産業,2000,61084.0,人,女,estat-national-census
（再掲）第２次産業,1980,78654.0,人,女,estat-national-census
（再掲）第２次産業,1985,92390.0,人,女,estat-national-census
（再掲）第２次産業,1990,97222.0,人,女,estat-national-census
（再掲）第２次産業,1995,87784.0,人,女,estat-national-census
（再掲）第２次産業,2000,78292.0,人,女,estat-national-census
（再掲）第２次産業,1980,120405.0,人,女,estat-national-census
（再掲）第２次産業,1985,140034.0,人,女,estat-national-census
（再掲）第２次産業,1990,148935.0,人,女,estat-national-census
（再掲）第２次産業,1995,135609.0,人,女,estat-national-census
（再掲）第２次産業,2000,121330.0,人,女,estat-national-census
（再掲）第２次産業,1980,115462.0,人,女,estat-national-census
（再掲）第２次産業,1985,138080.0,人,女,estat-national-census
（再掲）第２次産業,1990,158698.0,人,女,estat-national-census
（再掲）第２次産業,1995,152612.0,人,女,estat-national-census
（再掲）第２次産業,2000,141223.0,人,女,estat-national-census
（再掲）第２次産業,1980,108966.0,人,女,estat-national-census
（再掲）第２次産業,1985,122871.0,人,女,estat-national-census
（再掲）第２次産業,1990,128473.0,人,女,estat-national-census
（再掲）第２次産業,1995,117163.0,人,女,estat-national-census
（再掲）第２次産業,2000,108031.0,人,女,estat-national-census
（再掲）第２次産業,1980,114224.0,人,女,estat-national-census
（再掲）第２次産業,1985,126120.0,人,女,estat-national-census
（再掲）第２次産業,1990,133156.0,人,女,estat-national-census
（再掲）第２次産業,1995,122762.0,人,女,estat-national-census
（再掲）第２次産業,2000,110534.0,人,女,estat-national-census
（再掲）第２次産業,1980,253241.0,人,女,estat-national-census
（再掲）第２次産業,1985,302387.0,人,女,estat-national-census
（再掲）第２次産業,1990,336316.0,人,女,estat-national-census
（再掲）第２次産業,1995,320958.0,人,女,estat-national-census
（再掲）第２次産業,2000,284458.0,人,女,estat-national-census
（再掲）第２次産業,1980,147819.0,人,女,estat-national-census
（再掲）第２次産業,1985,177744.0,人,女,estat-national-census
（再掲）第２次産業,1990,207842.0,人,女,estat-national-census
（再掲）第２次産業,1995,199140.0,人,女,estat-national-census
（再掲）第２次産業,2000,172244.0,人,女,estat-national-census
（再掲）第２次産業,1980,489409.0,人,女,estat-national-census
（再掲）第２次産業,1985,503798.0,人,女,estat-national-census
（再掲）第２次産業,1990,505324.0,人,女,estat-national-census
（再掲）第２次産業,1995,439501.0,人,女,estat-national-census
（再掲）第２次産業,2000,363774.0,人,女,estat-national-census
（再掲）第２次産業,1980,253904.0,人,女,estat-national-census
（再掲）第２次産業,1985,304960.0,人,女,estat-national-census
（再掲）第２次産業,1990,327477.0,人,女,estat-national-census
（再掲）第２次産業,1995,302002.0,人,女,estat-national-census
（再掲）第２次産業,2000,254214.0,人,女,estat-national-census
（再掲）第２次産業,1980,154647.0,人,女,estat-national-census
（再掲）第２次産業,1985,169322.0,人,女,estat-national-census
（再掲）第２次産業,1990,177825.0,人,女,estat-national-census
（再掲）第２次産業,1995,165472.0,人,女,estat-national-census
（再掲）第２次産業,2000,142473.0,人,女,estat-national-census
（再掲）第２次産業,1980,78844.0,人,女,estat-national-census
（再掲）第２次産業,1985,84988.0,人,女,estat-national-census
（再掲）第２次産業,1990,89250.0,人,女,estat-national-census
（再掲）第２次産業,1995,85760.0,人,女,estat-national-census
（再掲）第２次産業,2000,75047.0,人,女,estat-national-census
（再掲）第２次産業,1980,72369.0,人,女,estat-national-census
（再掲）第２次産業,1985,75491.0,人,女,estat-national-census
（再掲）第２次産業,1990,80586.0,人,女,estat-national-census
（再掲）第２次産業,1995,75080.0,人,女,estat-national-census
（再掲）第２次産業,2000,65731.0,人,女,estat-national-census
（再掲）第２次産業,1980,68090.0,人,女,estat-national-census
（再掲）第２次産業,1985,69174.0,人,女,estat-national-census
（再掲）第２次産業,1990,69572.0,人,女,estat-national-census
（再掲）第２次産業,1995,63715.0,人,女,estat-national-census
（再掲）第２次産業,2000,56887.0,人,女,estat-national-census
（再掲）第２次産業,1980,44556.0,人,女,estat-national-census
（再掲）第２次産業,1985,49696.0,人,女,estat-national-census
（再掲）第２次産業,1990,52889.0,人,女,estat-national-census
（再掲）第２次産業,1995,49588.0,人,女,estat-national-census
（再掲）第２次産業,2000,45686.0,人,女,estat-national-census
（再掲）第２次産業,1980,155358.0,人,女,estat-national-census
（再掲）第２次産業,1985,168451.0,人,女,estat-national-census
（再掲）第２次産業,1990,167581.0,人,女,estat-national-census
（再掲）第２次産業,1995,150640.0,人,女,estat-national-census
（再掲）第２次産業,2000,134938.0,人,女,estat-national-census
（再掲）第２次産業,1980,167539.0,人,女,estat-national-census
（再掲）第２次産業,1985,176204.0,人,女,estat-national-census
（再掲）第２次産業,1990,178695.0,人,女,estat-national-census
（再掲）第２次産業,1995,158363.0,人,女,estat-national-census
（再掲）第２次産業,2000,137427.0,人,女,estat-national-census
（再掲）第２次産業,1980,223855.0,人,女,estat-national-census
（再掲）第２次産業,1985,248082.0,人,女,estat-national-census
（再掲）第２次産業,1990,264065.0,人,女,estat-national-census
（再掲）第２次産業,1995,251481.0,人,女,estat-national-census
（再掲）第２次産業,2000,229382.0,人,女,estat-national-census
（再掲）第２次産業,1980,399466.0,人,女,estat-national-census
（再掲）第２次産業,1985,423652.0,人,女,estat-national-census
（再掲）第２次産業,1990,453366.0,人,女,estat-national-census
（再掲）第２次産業,1995,416112.0,人,女,estat-national-census
（再掲）第２次産業,2000,372627.0,人,女,estat-national-census
（再掲）第２次産業,1980,98748.0,人,女,estat-national-census
（再掲）第２次産業,1985,110851.0,人,女,estat-national-census
（再掲）第２次産業,1990,119043.0,人,女,estat-national-census
（再掲）第２次産業,1995,110030.0,人,女,estat-national-census
（再掲）第２次産業,2000,96921.0,人,女,estat-national-census
（再掲）第２次産業,1980,67042.0,人,女,estat-national-census
（再掲）第２次産業,1985,74129.0,人,女,estat-national-census
（再掲）第２次産業,1990,82025.0,人,女,estat-national-census
（再掲）第２次産業,1995,81197.0,人,女,estat-national-census
（再掲）第２次産業,2000,74676.0,人,女,estat-national-census
（再掲）第２次産業,1980,135227.0,人,女,estat-national-census
（再掲）第２次産業,1985,133604.0,人,女,estat-national-census
（再掲）第２次産業,1990,139516.0,人,女,estat-national-census
（再掲）第２次産業,1995,124424.0,人,女,estat-national-census
（再掲）第２次産業,2000,106935.0,人,女,estat-national-census
（再掲）第２次産業,1980,391091.0,人,女,estat-national-census
（再掲）第２次産業,1985,410936.0,人,女,estat-national-census
（再掲）第２次産業,1990,430202.0,人,女,estat-national-census
（再掲）第２次産業,1995,387566.0,人,女,estat-national-census
（再掲）第２次産業,2000,320614.0,人,女,estat-national-census
（再掲）第２次産業,1980,212435.0,人,女,estat-national-census
（再掲）第２次産業,1985,225616.0,人,女,estat-national-census
（再掲）第２次産業,1990,242970.0,人,女,estat-national-census
（再掲）第２次産業,1995,228217.0,人,女,estat-national-census
（再掲）第２次産業,2000,200241.0,人,女,estat-national-census
（再掲）第２次産業,1980,45929.0,人,女,estat-national-census
（再掲）第２次産業,1985,50117.0,人,女,estat-national-census
（再掲）第２次産業,1990,55064.0,人,女,estat-national-census
（再掲）第２次産業,1995,54906.0,人,女,estat-national-census
（再掲）第２次産業,2000,49361.0,人,女,estat-national-census
（再掲）第２次産業,1980,39777.0,人,女,estat-national-census
（再掲）第２次産業,1985,39472.0,人,女,estat-national-census
（再掲）第２次産業,1990,42395.0,人,女,estat-national-census
（再掲）第２次産業,1995,40287.0,人,女,estat-national-census
（再掲）第２次産業,2000,34758.0,人,女,estat-national-census
（再掲）第２次産業,1980,38826.0,人,女,estat-national-census
（再掲）第２次産業,1985,40851.0,人,女,estat-national-census
（再掲）第２次産業,1990,42006.0,人,女,estat-national-census
（再掲）第２次産業,1995,38808.0,人,女,estat-national-census
（再掲）第２次産業,2000,33656.0,人,女,estat-national-census
（再掲）第２次産業,1980,44297.0,人,女,estat-national-census
（再掲）第２次産業,1985,47516.0,人,女,estat-national-census
（再掲）第２次産業,1990,48862.0,人,女,estat-national-census
（再掲）第２次産業,1995,44158.0,人,女,estat-national-census
（再掲）第２次産業,2000,35293.0,人,女,estat-national-census
（再掲）第２次産業,1980,113567.0,人,女,estat-national-census
（再掲）第２次産業,1985,115347.0,人,女,estat-national-census
（再掲）第２次産業,1990,117649.0,人,女,estat-national-census
（再掲）第２次産業,1995,107504.0,人,女,estat-national-census
（再掲）第２次産業,2000,90272.0,人,女,estat-national-census
（再掲）第２次産業,1980,136536.0,人,女,estat-national-census
（再掲）第２次産業,1985,136969.0,人,女,estat-national-census
（再掲）第２次産業,1990,148977.0,人,女,estat-national-census
（再掲）第２次産業,1995,135004.0,人,女,estat-national-census
（再掲）第２次産業,2000,114505.0,人,女,estat-national-census
（再掲）第２次産業,1980,62263.0,人,女,estat-national-census
（再掲）第２次産業,1985,62568.0,人,女,estat-national-census
（再掲）第２次産業,1990,68942.0,人,女,estat-national-census
（再掲）第２次産業,1995,68030.0,人,女,estat-national-census
（再掲）第２次産業,2000,57577.0,人,女,estat-national-census
（再掲）第２次産業,1980,42957.0,人,女,estat-national-census
（再掲）第２次産業,1985,43119.0,人,女,estat-national-census
（再掲）第２次産業,1990,43781.0,人,女,estat-national-census
（再掲）第２次産業,1995,39834.0,人,女,estat-national-census
（再掲）第２次産業,2000,32683.0,人,女,estat-national-census
（再掲）第２次産業,1980,55810.0,人,女,estat-national-census
（再掲）第２次産業,1985,56136.0,人,女,estat-national-census
（再掲）第２次産業,1990,55687.0,人,女,estat-national-census
（再掲）第２次産業,1995,52944.0,人,女,estat-national-census
（再掲）第２次産業,2000,45185.0,人,女,estat-national-census
（再掲）第２次産業,1980,71936.0,人,女,estat-national-census
（再掲）第２次産業,1985,75460.0,人,女,estat-national-census
（再掲）第２次産業,1990,78123.0,人,女,estat-national-census
（再掲）第２次産業,1995,72327.0,人,女,estat-national-census
（再掲）第２次産業,2000,61037.0,人,女,estat-national-census
（再掲）第２次産業,1980,31380.0,人,女,estat-national-census
（再掲）第２次産業,1985,29755.0,人,女,estat-national-census
（再掲）第２次産業,1990,31156.0,人,女,estat-national-census
（再掲）第２次産業,1995,29297.0,人,女,estat-national-census
（再掲）第２次産業,2000,23782.0,人,女,estat-national-census
（再掲）第２次産業,1980,152435.0,人,女,estat-national-census
（再掲）第２次産業,1985,150583.0,人,女,estat-national-census
（再掲）第２次産業,1990,174957.0,人,女,estat-national-census
（再掲）第２次産業,1995,169691.0,人,女,estat-national-census
（再掲）第２次産業,2000,152311.0,人,女,estat-national-census
（再掲）第２次産業,1980,41445.0,人,女,estat-national-census
（再掲）第２次産業,1985,42206.0,人,女,estat-national-census
（再掲）第２次産業,1990,45317.0,人,女,estat-national-census
（再掲）第２次産業,1995,43635.0,人,女,estat-national-census
（再掲）第２次産業,2000,36782.0,人,女,estat-national-census
（再掲）第２次産業,1980,45029.0,人,女,estat-national-census
（再掲）第２次産業,1985,46988.0,人,女,estat-national-census
（再掲）第２次産業,1990,56512.0,人,女,estat-national-census
（再掲）第２次産業,1995,54412.0,人,女,estat-national-census
（再掲）第２次産業,2000,46088.0,人,女,estat-national-census
（再掲）第２次産業,1980,64551.0,人,女,estat-national-census
（再掲）第２次産業,1985,70150.0,人,女,estat-national-census
（再掲）第２次産業,1990,79943.0,人,女,estat-national-census
（再掲）第２次産業,1995,75593.0,人,女,estat-national-census
（再掲）第２次産業,2000,66870.0,人,女,estat-national-census
（再掲）第２次産業,1980,42133.0,人,女,estat-national-census
（再掲）第２次産業,1985,43161.0,人,女,estat-national-census
（再掲）第２次産業,1990,49151.0,人,女,estat-national-census
（再掲）第２次産業,1995,48796.0,人,女,estat-national-census
（再掲）第２次産業,2000,42731.0,人,女,estat-national-census
（再掲）第２次産業,1980,45466.0,人,女,estat-national-census
（再掲）第２次産業,1985,48808.0,人,女,estat-national-census
（再掲）第２次産業,1990,55640.0,人,女,estat-national-census
（再掲）第２次産業,1995,53748.0,人,女,estat-national-census
（再掲）第２次産業,2000,46059.0,人,女,estat-national-census
（再掲）第２次産業,1980,76572.0,人,女,estat-national-census
（再掲）第２次産業,1985,75810.0,人,女,estat-national-census
（再掲）第２次産業,1990,73698.0,人,女,estat-national-census
（再掲）第２次産業,1995,67784.0,人,女,estat-national-census
（再掲）第２次産業,2000,61244.0,人,女,estat-national-census
（再掲）第２次産業,1980,14232.0,人,女,estat-national-census
（再掲）第２次産業,1985,16087.0,人,女,estat-national-census
（再掲）第２次産業,1990,17447.0,人,女,estat-national-census
（再掲）第２次産業,1995,18950.0,人,女,estat-national-census
（再掲）第２次産業,2000,19325.0,人,女,estat-national-census
（再掲）第３次産業,1980,1582940.0,人,総数,estat-national-census
（再掲）第３次産業,1985,1673622.0,人,総数,estat-national-census
（再掲）第３次産業,1990,1763593.0,人,総数,estat-national-census
（再掲）第３次産業,1995,1881483.0,人,総数,estat-national-census
（再掲）第３次産業,2000,1881089.0,人,総数,estat-national-census
（再掲）第３次産業,1980,378787.0,人,総数,estat-national-census
（再掲）第３次産業,1985,389081.0,人,総数,estat-national-census
（再掲）第３次産業,1990,396971.0,人,総数,estat-national-census
（再掲）第３次産業,1995,426433.0,人,総数,estat-national-census
（再掲）第３次産業,2000,437142.0,人,総数,estat-national-census
（再掲）第３次産業,1980,340026.0,人,総数,estat-national-census
（再掲）第３次産業,1985,352374.0,人,総数,estat-national-census
（再掲）第３次産業,1990,370143.0,人,総数,estat-national-census
（再掲）第３次産業,1995,400782.0,人,総数,estat-national-census
（再掲）第３次産業,2000,412187.0,人,総数,estat-national-census
（再掲）第３次産業,1980,557507.0,人,総数,estat-national-census
（再掲）第３次産業,1985,605503.0,人,総数,estat-national-census
（再掲）第３次産業,1990,662211.0,人,総数,estat-national-census
（再掲）第３次産業,1995,743999.0,人,総数,estat-national-census
（再掲）第３次産業,2000,759343.0,人,総数,estat-national-census
（再掲）第３次産業,1980,303964.0,人,総数,estat-national-census
（再掲）第３次産業,1985,305560.0,人,総数,estat-national-census
（再掲）第３次産業,1990,312451.0,人,総数,estat-national-census
（再掲）第３次産業,1995,332322.0,人,総数,estat-national-census
（再掲）第３次産業,2000,341462.0,人,総数,estat-national-census
（再掲）第３次産業,1980,299490.0,人,総数,estat-national-census
（再掲）第３次産業,1985,302989.0,人,総数,estat-national-census
（再掲）第３次産業,1990,316925.0,人,総数,estat-national-census
（再掲）第３次産業,1995,339708.0,人,総数,estat-national-census
（再掲）第３次産業,2000,347535.0,人,総数,estat-national-census
（再掲）第３次産業,1980,468057.0,人,総数,estat-national-census
（再掲）第３次産業,1985,488876.0,人,総数,estat-national-census
（再掲）第３次産業,1990,523179.0,人,総数,estat-national-census
（再掲）第３次産業,1995,575236.0,人,総数,estat-national-census
（再掲）第３次産業,2000,585926.0,人,総数,estat-national-census
（再掲）第３次産業,1980,565621.0,人,総数,estat-national-census
（再掲）第３次産業,1985,643998.0,人,総数,estat-national-census
（再掲）第３次産業,1990,735438.0,人,総数,estat-national-census
（再掲）第３次産業,1995,835361.0,人,総数,estat-national-census
（再掲）第３次産業,2000,866352.0,人,総数,estat-national-census
（再掲）第３次産業,1980,411506.0,人,総数,estat-national-census
（再掲）第３次産業,1985,444552.0,人,総数,estat-national-census
（再掲）第３次産業,1990,500718.0,人,総数,estat-national-census
（再掲）第３次産業,1995,561762.0,人,総数,estat-national-census
（再掲）第３次産業,2000,582635.0,人,総数,estat-national-census
（再掲）第３次産業,1980,427718.0,人,総数,estat-national-census
（再掲）第３次産業,1985,458342.0,人,総数,estat-national-census
（再掲）第３次産業,1990,509546.0,人,総数,estat-national-census
（再掲）第３次産業,1995,564569.0,人,総数,estat-national-census
（再掲）第３次産業,2000,584534.0,人,総数,estat-national-census
（再掲）第３次産業,1980,1342097.0,人,総数,estat-national-census
（再掲）第３次産業,1985,1573834.0,人,総数,estat-national-census
（再掲）第３次産業,1990,1917328.0,人,総数,estat-national-census
（再掲）第３次産業,1995,2198202.0,人,総数,estat-national-census
（再掲）第３次産業,2000,2303748.0,人,総数,estat-national-census
（再掲）第３次産業,1980,1261827.0,人,総数,estat-national-census
（再掲）第３次産業,1985,1488511.0,人,総数,estat-national-census
（再掲）第３次産業,1990,1774061.0,人,総数,estat-national-census
（再掲）第３次産業,1995,2004533.0,人,総数,estat-national-census
（再掲）第３次産業,2000,2070669.0,人,総数,estat-national-census
（再掲）第３次産業,1980,3815087.0,人,総数,estat-national-census
（再掲）第３次産業,1985,4145328.0,人,総数,estat-national-census
（再掲）第３次産業,1990,4385700.0,人,総数,estat-national-census
（再掲）第３次産業,1995,4547134.0,人,総数,estat-national-census
（再掲）第３次産業,2000,4572511.0,人,総数,estat-national-census
（再掲）第３次産業,1980,1862031.0,人,総数,estat-national-census
（再掲）第３次産業,1985,2156260.0,人,総数,estat-national-census
（再掲）第３次産業,1990,2552923.0,人,総数,estat-national-census
（再掲）第３次産業,1995,2832997.0,人,総数,estat-national-census
（再掲）第３次産業,2000,2954215.0,人,総数,estat-national-census
（再掲）第３次産業,1980,614069.0,人,総数,estat-national-census
（再掲）第３次産業,1985,632994.0,人,総数,estat-national-census
（再掲）第３次産業,1990,670321.0,人,総数,estat-national-census
（再掲）第３次産業,1995,720817.0,人,総数,estat-national-census
（再掲）第３次産業,2000,733329.0,人,総数,estat-national-census
