value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
42.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1192,小・中学校教員,2021000000,2021年,歳
42.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1192,小・中学校教員,2020000000,2020年,歳
43.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1194,高等学校教員,2021000000,2021年,歳
43.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1194,高等学校教員,2020000000,2020年,歳
58.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1196,大学教授（高専含む）,2021000000,2021年,歳
57.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1196,大学教授（高専含む）,2020000000,2020年,歳
48.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1197,大学准教授（高専含む）,2021000000,2021年,歳
48.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1197,大学准教授（高専含む）,2020000000,2020年,歳
41.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1198,大学講師・助教（高専含む）,2021000000,2021年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1198,大学講師・助教（高専含む）,2020000000,2020年,歳
45.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1199,その他の教員,2021000000,2021年,歳
44.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1199,その他の教員,2020000000,2020年,歳
46.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1201,宗教家,2021000000,2021年,歳
44.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1201,宗教家,2020000000,2020年,歳
41.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1211,著述家，記者，編集者,2021000000,2021年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1211,著述家，記者，編集者,2020000000,2020年,歳
38.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1221,美術家，写真家，映像撮影者,2021000000,2021年,歳
39.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1221,美術家，写真家，映像撮影者,2020000000,2020年,歳
38.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1224,デザイナー,2021000000,2021年,歳
39.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1224,デザイナー,2020000000,2020年,歳
38.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1231,音楽家，舞台芸術家,2021000000,2021年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1231,音楽家，舞台芸術家,2020000000,2020年,歳
38.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1244,個人教師,2021000000,2021年,歳
36.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1244,個人教師,2020000000,2020年,歳
43.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1249,他に分類されない専門的職業従事者,2021000000,2021年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1249,他に分類されない専門的職業従事者,2020000000,2020年,歳
44.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1251,庶務・人事事務員,2021000000,2021年,歳
43.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1251,庶務・人事事務員,2020000000,2020年,歳
40.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1253,企画事務員,2021000000,2021年,歳
41.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1253,企画事務員,2020000000,2020年,歳
40.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1254,受付・案内事務員,2021000000,2021年,歳
40.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1254,受付・案内事務員,2020000000,2020年,歳
43.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1255,秘書,2021000000,2021年,歳
43.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1255,秘書,2020000000,2020年,歳
41.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1256,電話応接事務員,2021000000,2021年,歳
41.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1256,電話応接事務員,2020000000,2020年,歳
43.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1257,総合事務員,2021000000,2021年,歳
43.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1257,総合事務員,2020000000,2020年,歳
42.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1259,その他の一般事務従事者,2021000000,2021年,歳
42.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1259,その他の一般事務従事者,2020000000,2020年,歳
42.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1261,会計事務従事者,2021000000,2021年,歳
42.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1261,会計事務従事者,2020000000,2020年,歳
44.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1271,生産関連事務従事者,2021000000,2021年,歳
43.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1271,生産関連事務従事者,2020000000,2020年,歳
41.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1281,営業・販売事務従事者,2021000000,2021年,歳
41.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1281,営業・販売事務従事者,2020000000,2020年,歳
50.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1291,外勤事務従事者,2021000000,2021年,歳
54.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1291,外勤事務従事者,2020000000,2020年,歳
44.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1301,運輸・郵便事務従事者,2021000000,2021年,歳
44.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1301,運輸・郵便事務従事者,2020000000,2020年,歳
42.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1311,事務用機器操作員,2021000000,2021年,歳
41.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1311,事務用機器操作員,2020000000,2020年,歳
42.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1321,販売店員,2021000000,2021年,歳
41.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1321,販売店員,2020000000,2020年,歳
41.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1324,その他の商品販売従事者,2021000000,2021年,歳
43.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1324,その他の商品販売従事者,2020000000,2020年,歳
39.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1331,販売類似職業従事者,2021000000,2021年,歳
38.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1331,販売類似職業従事者,2020000000,2020年,歳
37.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1344,自動車営業職業従事者,2021000000,2021年,歳
39.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1344,自動車営業職業従事者,2020000000,2020年,歳
41.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2021000000,2021年,歳
40.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2020000000,2020年,歳
36.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1346,金融営業職業従事者,2021000000,2021年,歳
36.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1346,金融営業職業従事者,2020000000,2020年,歳
45.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1347,保険営業職業従事者,2021000000,2021年,歳
45.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1347,保険営業職業従事者,2020000000,2020年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1349,その他の営業職業従事者,2021000000,2021年,歳
41.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1349,その他の営業職業従事者,2020000000,2020年,歳
43.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1361,介護職員（医療・福祉施設等）,2021000000,2021年,歳
43.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1361,介護職員（医療・福祉施設等）,2020000000,2020年,歳
46.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1362,訪問介護従事者,2021000000,2021年,歳
49.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1362,訪問介護従事者,2020000000,2020年,歳
46.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1371,看護助手,2021000000,2021年,歳
46.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1371,看護助手,2020000000,2020年,歳
37.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1379,その他の保健医療サービス職業従事者,2021000000,2021年,歳
36.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1379,その他の保健医療サービス職業従事者,2020000000,2020年,歳
31.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1381,理容・美容師,2021000000,2021年,歳
38.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1381,理容・美容師,2020000000,2020年,歳
36.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1383,美容サービス・浴場従事者（美容師を除く）,2021000000,2021年,歳
34.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1383,美容サービス・浴場従事者（美容師を除く）,2020000000,2020年,歳
46.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1385,クリーニング職，洗張職,2021000000,2021年,歳
47.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1385,クリーニング職，洗張職,2020000000,2020年,歳
44.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1391,飲食物調理従事者,2021000000,2021年,歳
44.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1391,飲食物調理従事者,2020000000,2020年,歳
39.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1403,飲食物給仕従事者,2021000000,2021年,歳
39.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1403,飲食物給仕従事者,2020000000,2020年,歳
32.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1404,航空機客室乗務員,2021000000,2021年,歳
34.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1404,航空機客室乗務員,2020000000,2020年,歳
43.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1405,身の回り世話従事者,2021000000,2021年,歳
41.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1405,身の回り世話従事者,2020000000,2020年,歳
39.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1406,娯楽場等接客員,2021000000,2021年,歳
39.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1406,娯楽場等接客員,2020000000,2020年,歳
53.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1411,居住施設・ビル等管理人,2021000000,2021年,歳
55.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1411,居住施設・ビル等管理人,2020000000,2020年,歳
42.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1421,その他のサービス職業従事者,2021000000,2021年,歳
42.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1421,その他のサービス職業従事者,2020000000,2020年,歳
51.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1453,警備員,2021000000,2021年,歳
50.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1453,警備員,2020000000,2020年,歳
54.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1459,その他の保安職業従事者,2021000000,2021年,歳
52.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1459,その他の保安職業従事者,2020000000,2020年,歳
46.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1461,農林漁業従事者,2021000000,2021年,歳
44.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1461,農林漁業従事者,2020000000,2020年,歳
40.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1491,製銑・製鋼・非鉄金属製錬従事者,2021000000,2021年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,2020年,歳
40.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1492,鋳物製造・鍛造従事者,2021000000,2021年,歳
41.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1492,鋳物製造・鍛造従事者,2020000000,2020年,歳
41.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1493,金属工作機械作業従事者,2021000000,2021年,歳
41.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1493,金属工作機械作業従事者,2020000000,2020年,歳
41.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1494,金属プレス従事者,2021000000,2021年,歳
42.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1494,金属プレス従事者,2020000000,2020年,歳
42.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1495,鉄工，製缶従事者,2021000000,2021年,歳
42.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1495,鉄工，製缶従事者,2020000000,2020年,歳
42.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1496,板金従事者,2021000000,2021年,歳
42.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1496,板金従事者,2020000000,2020年,歳
42.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1497,金属彫刻・表面処理従事者,2021000000,2021年,歳
41.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1497,金属彫刻・表面処理従事者,2020000000,2020年,歳
41.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1498,金属溶接・溶断従事者,2021000000,2021年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1498,金属溶接・溶断従事者,2020000000,2020年,歳
42.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1499,その他の製品製造・加工処理従事者（金属製品）,2021000000,2021年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,2020年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1501,化学製品製造従事者,2021000000,2021年,歳
40.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1501,化学製品製造従事者,2020000000,2020年,歳
43.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1502,窯業・土石製品製造従事者,2021000000,2021年,歳
44.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1502,窯業・土石製品製造従事者,2020000000,2020年,歳
42.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1503,食料品・飲料・たばこ製造従事者,2021000000,2021年,歳
42.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1503,食料品・飲料・たばこ製造従事者,2020000000,2020年,歳
44.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1505,紡織・衣服・繊維製品製造従事者,2021000000,2021年,歳
44.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1505,紡織・衣服・繊維製品製造従事者,2020000000,2020年,歳
43.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1506,木・紙製品製造従事者,2021000000,2021年,歳
43.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1506,木・紙製品製造従事者,2020000000,2020年,歳
43.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1507,印刷・製本従事者,2021000000,2021年,歳
43.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1507,印刷・製本従事者,2020000000,2020年,歳
41.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1508,ゴム・プラスチック製品製造従事者,2021000000,2021年,歳
41.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1508,ゴム・プラスチック製品製造従事者,2020000000,2020年,歳
42.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1509,その他の製品製造・加工処理従事者（金属製品を除く）,2021000000,2021年,歳
42.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,2020年,歳
41.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1511,はん用・生産用・業務用機械器具組立従事者,2021000000,2021年,歳
40.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1511,はん用・生産用・業務用機械器具組立従事者,2020000000,2020年,歳
42.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1512,電気機械器具組立従事者,2021000000,2021年,歳
42.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1512,電気機械器具組立従事者,2020000000,2020年,歳
40.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1513,自動車組立従事者,2021000000,2021年,歳
40.1,01,年齢,01,企業規模計（10人以上）,01,男女計,1513,自動車組立従事者,2020000000,2020年,歳
42.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1514,その他の機械組立従事者,2021000000,2021年,歳
39.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1514,その他の機械組立従事者,2020000000,2020年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2021000000,2021年,歳
42.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,2020年,歳
38.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1553,自動車整備・修理従事者,2021000000,2021年,歳
38.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1553,自動車整備・修理従事者,2020000000,2020年,歳
40.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1554,その他の機械整備・修理従事者,2021000000,2021年,歳
41.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1554,その他の機械整備・修理従事者,2020000000,2020年,歳
43.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1561,製品検査従事者（金属製品）,2021000000,2021年,歳
42.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1561,製品検査従事者（金属製品）,2020000000,2020年,歳
41.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1571,製品検査従事者（金属製品を除く）,2021000000,2021年,歳
42.9,01,年齢,01,企業規模計（10人以上）,01,男女計,1571,製品検査従事者（金属製品を除く）,2020000000,2020年,歳
42.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1581,機械検査従事者,2021000000,2021年,歳
41.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1581,機械検査従事者,2020000000,2020年,歳
41.5,01,年齢,01,企業規模計（10人以上）,01,男女計,1591,画工，塗装・看板制作従事者,2021000000,2021年,歳
42.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1591,画工，塗装・看板制作従事者,2020000000,2020年,歳
42.2,01,年齢,01,企業規模計（10人以上）,01,男女計,1592,製図その他生産関連・生産類似作業従事者,2021000000,2021年,歳
41.6,01,年齢,01,企業規模計（10人以上）,01,男女計,1592,製図その他生産関連・生産類似作業従事者,2020000000,2020年,歳
40.3,01,年齢,01,企業規模計（10人以上）,01,男女計,1601,鉄道運転従事者,2021000000,2021年,歳
40.4,01,年齢,01,企業規模計（10人以上）,01,男女計,1601,鉄道運転従事者,2020000000,2020年,歳
53.0,01,年齢,01,企業規模計（10人以上）,01,男女計,1611,バス運転者,2021000000,2021年,歳
51.8,01,年齢,01,企業規模計（10人以上）,01,男女計,1611,バス運転者,2020000000,2020年,歳
60.7,01,年齢,01,企業規模計（10人以上）,01,男女計,1612,タクシー運転者,2021000000,2021年,歳
