value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,time,time_label,unit
41.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2013000000,2013年,歳
41.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2012000000,2012年,歳
41.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2011000000,2011年,歳
40.6,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2010000000,2010年,歳
42.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210230,Ｅ２４ 金属製品製造業(平成21年以降),2009000000,2009年,歳
40.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2015000000,2015年,歳
40.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2014000000,2014年,歳
40.6,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2013000000,2013年,歳
41.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2012000000,2012年,歳
40.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2011000000,2011年,歳
40.6,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2010000000,2010年,歳
41.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210240,Ｅ２５ はん用機械器具製造業(平成21年以降),2009000000,2009年,歳
41.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2015000000,2015年,歳
41.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2014000000,2014年,歳
40.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2013000000,2013年,歳
40.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2012000000,2012年,歳
41.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2011000000,2011年,歳
40.3,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2010000000,2010年,歳
40.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210250,Ｅ２６ 生産用機械器具製造業(平成21年以降),2009000000,2009年,歳
41.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2015000000,2015年,歳
41.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2014000000,2014年,歳
40.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2013000000,2013年,歳
40.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2012000000,2012年,歳
40.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2011000000,2011年,歳
39.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2010000000,2010年,歳
39.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210260,Ｅ２７ 業務用機械器具製造業(平成21年以降),2009000000,2009年,歳
41.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2015000000,2015年,歳
40.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2014000000,2014年,歳
39.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2013000000,2013年,歳
39.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2012000000,2012年,歳
39.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2011000000,2011年,歳
38.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2010000000,2010年,歳
38.3,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210270,Ｅ２８ 電子部品・デバイス・電子回路製造業(平成21年以降),2009000000,2009年,歳
42.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2015000000,2015年,歳
42.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2014000000,2014年,歳
41.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2013000000,2013年,歳
40.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2012000000,2012年,歳
40.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2011000000,2011年,歳
40.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2010000000,2010年,歳
41.3,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210280,Ｅ２９ 電気機械器具製造業(平成21年以降),2009000000,2009年,歳
41.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2015000000,2015年,歳
40.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2014000000,2014年,歳
39.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2013000000,2013年,歳
39.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2012000000,2012年,歳
40.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2011000000,2011年,歳
39.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2010000000,2010年,歳
39.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210290,Ｅ３０ 情報通信機械器具製造業(平成21年以降),2009000000,2009年,歳
39.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2015000000,2015年,歳
39.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2014000000,2014年,歳
38.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2013000000,2013年,歳
39.4,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2012000000,2012年,歳
38.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2011000000,2011年,歳
38.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2010000000,2010年,歳
38.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210300,Ｅ３１ 輸送用機械器具製造業(平成21年以降),2009000000,2009年,歳
41.5,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2015000000,2015年,歳
42.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2014000000,2014年,歳
40.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2013000000,2013年,歳
42.3,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2012000000,2012年,歳
42.7,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2011000000,2011年,歳
42.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2010000000,2010年,歳
42.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,010,年齢計,210310,Ｅ３２ その他の製造業(平成21年以降),2009000000,2009年,歳
19.2,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2015000000,2015年,歳
18.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2014000000,2014年,歳
18.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2013000000,2013年,歳
19.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2012000000,2012年,歳
19.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2011000000,2011年,歳
19.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2010000000,2010年,歳
19.1,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210020,Ｃ 鉱業，採石業，砂利採取業(平成21年以降),2009000000,2009年,歳
18.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2015000000,2015年,歳
18.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2014000000,2014年,歳
18.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2013000000,2013年,歳
19.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2012000000,2012年,歳
19.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2011000000,2011年,歳
19.0,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2010000000,2010年,歳
18.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210030,Ｄ 建設業(平成21年以降),2009000000,2009年,歳
18.9,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210040,Ｄ０６ 総合工事業(平成21年以降),2015000000,2015年,歳
18.8,33,年齢,01,男女計,01,生産労働者（学歴計）,01,企業規模計（10人以上）,020,～19歳,210040,Ｄ０６ 総合工事業(平成21年以降),2014000000,2014年,歳
