value,cat01,cat01_label,area,area_label,time,time_label,unit
1063,130,検挙人員,39000,高知県,2016000000,2016年,人
1166,130,検挙人員,39000,高知県,2015000000,2015年,人
1252,130,検挙人員,39000,高知県,2014000000,2014年,人
1500,130,検挙人員,39000,高知県,2013000000,2013年,人
1768,130,検挙人員,39000,高知県,2012000000,2012年,人
1856,130,検挙人員,39000,高知県,2011000000,2011年,人
2080,130,検挙人員,39000,高知県,2010000000,2010年,人
2034,130,検挙人員,39000,高知県,2009000000,2009年,人
1991,130,検挙人員,39000,高知県,2008000000,2008年,人
2193,130,検挙人員,39000,高知県,2007000000,2007年,人
2186,130,検挙人員,39000,高知県,2006000000,2006年,人
26113,130,検挙人員,08900,九州管区,2016000000,2016年,人
27220,130,検挙人員,08900,九州管区,2015000000,2015年,人
28554,130,検挙人員,08900,九州管区,2014000000,2014年,人
30619,130,検挙人員,08900,九州管区,2013000000,2013年,人
32651,130,検挙人員,08900,九州管区,2012000000,2012年,人
34984,130,検挙人員,08900,九州管区,2011000000,2011年,人
38143,130,検挙人員,08900,九州管区,2010000000,2010年,人
38023,130,検挙人員,08900,九州管区,2009000000,2009年,人
39512,130,検挙人員,08900,九州管区,2008000000,2008年,人
41191,130,検挙人員,08900,九州管区,2007000000,2007年,人
43255,130,検挙人員,08900,九州管区,2006000000,2006年,人
10880,130,検挙人員,40000,福岡県,2016000000,2016年,人
10992,130,検挙人員,40000,福岡県,2015000000,2015年,人
11397,130,検挙人員,40000,福岡県,2014000000,2014年,人
12423,130,検挙人員,40000,福岡県,2013000000,2013年,人
13297,130,検挙人員,40000,福岡県,2012000000,2012年,人
14408,130,検挙人員,40000,福岡県,2011000000,2011年,人
16286,130,検挙人員,40000,福岡県,2010000000,2010年,人
15938,130,検挙人員,40000,福岡県,2009000000,2009年,人
18125,130,検挙人員,40000,福岡県,2008000000,2008年,人
18898,130,検挙人員,40000,福岡県,2007000000,2007年,人
19712,130,検挙人員,40000,福岡県,2006000000,2006年,人
1531,130,検挙人員,41000,佐賀県,2016000000,2016年,人
1639,130,検挙人員,41000,佐賀県,2015000000,2015年,人
1693,130,検挙人員,41000,佐賀県,2014000000,2014年,人
1772,130,検挙人員,41000,佐賀県,2013000000,2013年,人
1924,130,検挙人員,41000,佐賀県,2012000000,2012年,人
2018,130,検挙人員,41000,佐賀県,2011000000,2011年,人
2211,130,検挙人員,41000,佐賀県,2010000000,2010年,人
2046,130,検挙人員,41000,佐賀県,2009000000,2009年,人
1810,130,検挙人員,41000,佐賀県,2008000000,2008年,人
2079,130,検挙人員,41000,佐賀県,2007000000,2007年,人
1762,130,検挙人員,41000,佐賀県,2006000000,2006年,人
1866,130,検挙人員,42000,長崎県,2016000000,2016年,人
2072,130,検挙人員,42000,長崎県,2015000000,2015年,人
2359,130,検挙人員,42000,長崎県,2014000000,2014年,人
2748,130,検挙人員,42000,長崎県,2013000000,2013年,人
3152,130,検挙人員,42000,長崎県,2012000000,2012年,人
3251,130,検挙人員,42000,長崎県,2011000000,2011年,人
3159,130,検挙人員,42000,長崎県,2010000000,2010年,人
3261,130,検挙人員,42000,長崎県,2009000000,2009年,人
3328,130,検挙人員,42000,長崎県,2008000000,2008年,人
3753,130,検挙人員,42000,長崎県,2007000000,2007年,人
3676,130,検挙人員,42000,長崎県,2006000000,2006年,人
2944,130,検挙人員,43000,熊本県,2016000000,2016年,人
3340,130,検挙人員,43000,熊本県,2015000000,2015年,人
3671,130,検挙人員,43000,熊本県,2014000000,2014年,人
3443,130,検挙人員,43000,熊本県,2013000000,2013年,人
3957,130,検挙人員,43000,熊本県,2012000000,2012年,人
4385,130,検挙人員,43000,熊本県,2011000000,2011年,人
4607,130,検挙人員,43000,熊本県,2010000000,2010年,人
4881,130,検挙人員,43000,熊本県,2009000000,2009年,人
4687,130,検挙人員,43000,熊本県,2008000000,2008年,人
4234,130,検挙人員,43000,熊本県,2007000000,2007年,人
4711,130,検挙人員,43000,熊本県,2006000000,2006年,人
1548,130,検挙人員,44000,大分県,2016000000,2016年,人
1628,130,検挙人員,44000,大分県,2015000000,2015年,人
1742,130,検挙人員,44000,大分県,2014000000,2014年,人
1778,130,検挙人員,44000,大分県,2013000000,2013年,人
1876,130,検挙人員,44000,大分県,2012000000,2012年,人
1833,130,検挙人員,44000,大分県,2011000000,2011年,人
2162,130,検挙人員,44000,大分県,2010000000,2010年,人
2133,130,検挙人員,44000,大分県,2009000000,2009年,人
2116,130,検挙人員,44000,大分県,2008000000,2008年,人
2175,130,検挙人員,44000,大分県,2007000000,2007年,人
2730,130,検挙人員,44000,大分県,2006000000,2006年,人
1642,130,検挙人員,45000,宮崎県,2016000000,2016年,人
1828,130,検挙人員,45000,宮崎県,2015000000,2015年,人
1854,130,検挙人員,45000,宮崎県,2014000000,2014年,人
2012,130,検挙人員,45000,宮崎県,2013000000,2013年,人
2128,130,検挙人員,45000,宮崎県,2012000000,2012年,人
2278,130,検挙人員,45000,宮崎県,2011000000,2011年,人
2464,130,検挙人員,45000,宮崎県,2010000000,2010年,人
2426,130,検挙人員,45000,宮崎県,2009000000,2009年,人
2562,130,検挙人員,45000,宮崎県,2008000000,2008年,人
2868,130,検挙人員,45000,宮崎県,2007000000,2007年,人
3142,130,検挙人員,45000,宮崎県,2006000000,2006年,人
2330,130,検挙人員,46000,鹿児島県,2016000000,2016年,人
2426,130,検挙人員,46000,鹿児島県,2015000000,2015年,人
2430,130,検挙人員,46000,鹿児島県,2014000000,2014年,人
2798,130,検挙人員,46000,鹿児島県,2013000000,2013年,人
3045,130,検挙人員,46000,鹿児島県,2012000000,2012年,人
2937,130,検挙人員,46000,鹿児島県,2011000000,2011年,人
3097,130,検挙人員,46000,鹿児島県,2010000000,2010年,人
3322,130,検挙人員,46000,鹿児島県,2009000000,2009年,人
3012,130,検挙人員,46000,鹿児島県,2008000000,2008年,人
3224,130,検挙人員,46000,鹿児島県,2007000000,2007年,人
3334,130,検挙人員,46000,鹿児島県,2006000000,2006年,人
3372,130,検挙人員,47000,沖縄県,2016000000,2016年,人
3295,130,検挙人員,47000,沖縄県,2015000000,2015年,人
3408,130,検挙人員,47000,沖縄県,2014000000,2014年,人
3645,130,検挙人員,47000,沖縄県,2013000000,2013年,人
3272,130,検挙人員,47000,沖縄県,2012000000,2012年,人
3874,130,検挙人員,47000,沖縄県,2011000000,2011年,人
4157,130,検挙人員,47000,沖縄県,2010000000,2010年,人
4016,130,検挙人員,47000,沖縄県,2009000000,2009年,人
3872,130,検挙人員,47000,沖縄県,2008000000,2008年,人
3960,130,検挙人員,47000,沖縄県,2007000000,2007年,人
4188,130,検挙人員,47000,沖縄県,2006000000,2006年,人
