value,cat01,cat01_label,cat02,cat02_label,time,time_label,unit
100.0,120,検挙率,370,知能犯_あっせん利得処罰法,2013000000,2013年,%
100.0,120,検挙率,370,知能犯_あっせん利得処罰法,2012000000,2012年,%
100.0,120,検挙率,370,知能犯_あっせん利得処罰法,2011000000,2011年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2010000000,2010年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2009000000,2009年,%
-,120,検挙率,370,知能犯_あっせん利得処罰法,2008000000,2008年,%
0.0,120,検挙率,370,知能犯_あっせん利得処罰法,2007000000,2007年,%
0.0,120,検挙率,370,知能犯_あっせん利得処罰法,2006000000,2006年,%
64.0,120,検挙率,380,知能犯_背任,2016000000,2016年,%
97.1,120,検挙率,380,知能犯_背任,2015000000,2015年,%
67.9,120,検挙率,380,知能犯_背任,2014000000,2014年,%
87.8,120,検挙率,380,知能犯_背任,2013000000,2013年,%
56.1,120,検挙率,380,知能犯_背任,2012000000,2012年,%
103.6,120,検挙率,380,知能犯_背任,2011000000,2011年,%
80.6,120,検挙率,380,知能犯_背任,2010000000,2010年,%
79.3,120,検挙率,380,知能犯_背任,2009000000,2009年,%
75.6,120,検挙率,380,知能犯_背任,2008000000,2008年,%
106.7,120,検挙率,380,知能犯_背任,2007000000,2007年,%
60.7,120,検挙率,380,知能犯_背任,2006000000,2006年,%
70.4,120,検挙率,390,風俗犯,2016000000,2016年,%
64.6,120,検挙率,390,風俗犯,2015000000,2015年,%
62.2,120,検挙率,390,風俗犯,2014000000,2014年,%
58.3,120,検挙率,390,風俗犯,2013000000,2013年,%
63.7,120,検挙率,390,風俗犯,2012000000,2012年,%
62.4,120,検挙率,390,風俗犯,2011000000,2011年,%
61.6,120,検挙率,390,風俗犯,2010000000,2010年,%
63.4,120,検挙率,390,風俗犯,2009000000,2009年,%
60.2,120,検挙率,390,風俗犯,2008000000,2008年,%
57.8,120,検挙率,390,風俗犯,2007000000,2007年,%
56.6,120,検挙率,390,風俗犯,2006000000,2006年,%
98.9,120,検挙率,400,風俗犯_賭博,2016000000,2016年,%
83.3,120,検挙率,400,風俗犯_賭博,2015000000,2015年,%
94.6,120,検挙率,400,風俗犯_賭博,2014000000,2014年,%
101.6,120,検挙率,400,風俗犯_賭博,2013000000,2013年,%
97.0,120,検挙率,400,風俗犯_賭博,2012000000,2012年,%
97.7,120,検挙率,400,風俗犯_賭博,2011000000,2011年,%
97.6,120,検挙率,400,風俗犯_賭博,2010000000,2010年,%
99.1,120,検挙率,400,風俗犯_賭博,2009000000,2009年,%
92.6,120,検挙率,400,風俗犯_賭博,2008000000,2008年,%
97.9,120,検挙率,400,風俗犯_賭博,2007000000,2007年,%
97.6,120,検挙率,400,風俗犯_賭博,2006000000,2006年,%
69.4,120,検挙率,410,風俗犯_わいせつ,2016000000,2016年,%
64.1,120,検挙率,410,風俗犯_わいせつ,2015000000,2015年,%
61.6,120,検挙率,410,風俗犯_わいせつ,2014000000,2014年,%
57.9,120,検挙率,410,風俗犯_わいせつ,2013000000,2013年,%
62.7,120,検挙率,410,風俗犯_わいせつ,2012000000,2012年,%
61.7,120,検挙率,410,風俗犯_わいせつ,2011000000,2011年,%
60.4,120,検挙率,410,風俗犯_わいせつ,2010000000,2010年,%
62.2,120,検挙率,410,風俗犯_わいせつ,2009000000,2009年,%
59.4,120,検挙率,410,風俗犯_わいせつ,2008000000,2008年,%
56.2,120,検挙率,410,風俗犯_わいせつ,2007000000,2007年,%
55.9,120,検挙率,410,風俗犯_わいせつ,2006000000,2006年,%
68.0,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2016000000,2016年,%
61.1,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2015000000,2015年,%
58.1,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2014000000,2014年,%
51.8,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2013000000,2013年,%
53.9,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2012000000,2012年,%
51.2,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2011000000,2011年,%
51.5,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2010000000,2010年,%
53.0,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2009000000,2009年,%
49.8,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2008000000,2008年,%
46.2,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2007000000,2007年,%
45.4,120,検挙率,420,風俗犯_わいせつ_強制わいせつ,2006000000,2006年,%
64.6,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2016000000,2016年,%
60.9,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2015000000,2015年,%
59.5,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2014000000,2014年,%
60.5,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2013000000,2013年,%
69.3,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2012000000,2012年,%
73.0,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2011000000,2011年,%
73.6,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2010000000,2010年,%
76.7,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2009000000,2009年,%
75.3,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2008000000,2008年,%
75.2,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2007000000,2007年,%
76.8,120,検挙率,430,風俗犯_わいせつ_公然わいせつ,2006000000,2006年,%
29.8,120,検挙率,440,その他の刑法犯,2016000000,2016年,%
29.2,120,検挙率,440,その他の刑法犯,2015000000,2015年,%
28.3,120,検挙率,440,その他の刑法犯,2014000000,2014年,%
27.7,120,検挙率,440,その他の刑法犯,2013000000,2013年,%
29.7,120,検挙率,440,その他の刑法犯,2012000000,2012年,%
31.8,120,検挙率,440,その他の刑法犯,2011000000,2011年,%
32.9,120,検挙率,440,その他の刑法犯,2010000000,2010年,%
33.5,120,検挙率,440,その他の刑法犯,2009000000,2009年,%
33.8,120,検挙率,440,その他の刑法犯,2008000000,2008年,%
36.7,120,検挙率,440,その他の刑法犯,2007000000,2007年,%
37.1,120,検挙率,440,その他の刑法犯,2006000000,2006年,%
86.6,120,検挙率,450,その他の刑法犯_占有離脱物横領,2016000000,2016年,%
88.6,120,検挙率,450,その他の刑法犯_占有離脱物横領,2015000000,2015年,%
89.5,120,検挙率,450,その他の刑法犯_占有離脱物横領,2014000000,2014年,%
91.6,120,検挙率,450,その他の刑法犯_占有離脱物横領,2013000000,2013年,%
92.8,120,検挙率,450,その他の刑法犯_占有離脱物横領,2012000000,2012年,%
93.7,120,検挙率,450,その他の刑法犯_占有離脱物横領,2011000000,2011年,%
94.8,120,検挙率,450,その他の刑法犯_占有離脱物横領,2010000000,2010年,%
95.6,120,検挙率,450,その他の刑法犯_占有離脱物横領,2009000000,2009年,%
94.5,120,検挙率,450,その他の刑法犯_占有離脱物横領,2008000000,2008年,%
95.7,120,検挙率,450,その他の刑法犯_占有離脱物横領,2007000000,2007年,%
95.3,120,検挙率,450,その他の刑法犯_占有離脱物横領,2006000000,2006年,%
97.4,120,検挙率,460,その他の刑法犯_公務執行妨害,2016000000,2016年,%
95.1,120,検挙率,460,その他の刑法犯_公務執行妨害,2015000000,2015年,%
97.5,120,検挙率,460,その他の刑法犯_公務執行妨害,2014000000,2014年,%
96.7,120,検挙率,460,その他の刑法犯_公務執行妨害,2013000000,2013年,%
93.9,120,検挙率,460,その他の刑法犯_公務執行妨害,2012000000,2012年,%
94.5,120,検挙率,460,その他の刑法犯_公務執行妨害,2011000000,2011年,%
96.9,120,検挙率,460,その他の刑法犯_公務執行妨害,2010000000,2010年,%
96.1,120,検挙率,460,その他の刑法犯_公務執行妨害,2009000000,2009年,%
94.7,120,検挙率,460,その他の刑法犯_公務執行妨害,2008000000,2008年,%
96.9,120,検挙率,460,その他の刑法犯_公務執行妨害,2007000000,2007年,%
95.1,120,検挙率,460,その他の刑法犯_公務執行妨害,2006000000,2006年,%
46.6,120,検挙率,470,その他の刑法犯_住居侵入,2016000000,2016年,%
42.5,120,検挙率,470,その他の刑法犯_住居侵入,2015000000,2015年,%
41.7,120,検挙率,470,その他の刑法犯_住居侵入,2014000000,2014年,%
38.4,120,検挙率,470,その他の刑法犯_住居侵入,2013000000,2013年,%
38.9,120,検挙率,470,その他の刑法犯_住居侵入,2012000000,2012年,%
37.5,120,検挙率,470,その他の刑法犯_住居侵入,2011000000,2011年,%
36.1,120,検挙率,470,その他の刑法犯_住居侵入,2010000000,2010年,%
34.3,120,検挙率,470,その他の刑法犯_住居侵入,2009000000,2009年,%
34.9,120,検挙率,470,その他の刑法犯_住居侵入,2008000000,2008年,%
33.0,120,検挙率,470,その他の刑法犯_住居侵入,2007000000,2007年,%
29.7,120,検挙率,470,その他の刑法犯_住居侵入,2006000000,2006年,%
94.6,120,検挙率,480,その他の刑法犯_逮捕監禁,2016000000,2016年,%
88.3,120,検挙率,480,その他の刑法犯_逮捕監禁,2015000000,2015年,%
87.8,120,検挙率,480,その他の刑法犯_逮捕監禁,2014000000,2014年,%
88.5,120,検挙率,480,その他の刑法犯_逮捕監禁,2013000000,2013年,%
85.4,120,検挙率,480,その他の刑法犯_逮捕監禁,2012000000,2012年,%
89.5,120,検挙率,480,その他の刑法犯_逮捕監禁,2011000000,2011年,%
86.2,120,検挙率,480,その他の刑法犯_逮捕監禁,2010000000,2010年,%
89.8,120,検挙率,480,その他の刑法犯_逮捕監禁,2009000000,2009年,%
80.2,120,検挙率,480,その他の刑法犯_逮捕監禁,2008000000,2008年,%
78.9,120,検挙率,480,その他の刑法犯_逮捕監禁,2007000000,2007年,%
80.1,120,検挙率,480,その他の刑法犯_逮捕監禁,2006000000,2006年,%
88.2,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2016000000,2016年,%
91.7,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2015000000,2015年,%
89.9,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2014000000,2014年,%
86.5,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2013000000,2013年,%
91.1,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2012000000,2012年,%
86.3,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2011000000,2011年,%
81.2,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2010000000,2010年,%
89.7,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2009000000,2009年,%
91.0,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2008000000,2008年,%
86.0,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2007000000,2007年,%
90.5,120,検挙率,490,その他の刑法犯_略取誘拐・人身売買,2006000000,2006年,%
92.9,120,検挙率,500,その他の刑法犯_盗品,2016000000,2016年,%
93.0,120,検挙率,500,その他の刑法犯_盗品,2015000000,2015年,%
92.4,120,検挙率,500,その他の刑法犯_盗品,2014000000,2014年,%
92.3,120,検挙率,500,その他の刑法犯_盗品,2013000000,2013年,%
91.2,120,検挙率,500,その他の刑法犯_盗品,2012000000,2012年,%
91.5,120,検挙率,500,その他の刑法犯_盗品,2011000000,2011年,%
93.7,120,検挙率,500,その他の刑法犯_盗品,2010000000,2010年,%
94.1,120,検挙率,500,その他の刑法犯_盗品,2009000000,2009年,%
93.6,120,検挙率,500,その他の刑法犯_盗品,2008000000,2008年,%
96.6,120,検挙率,500,その他の刑法犯_盗品,2007000000,2007年,%
94.8,120,検挙率,500,その他の刑法犯_盗品,2006000000,2006年,%
9.5,120,検挙率,510,その他の刑法犯_器物損壊等,2016000000,2016年,%
9.2,120,検挙率,510,その他の刑法犯_器物損壊等,2015000000,2015年,%
8.3,120,検挙率,510,その他の刑法犯_器物損壊等,2014000000,2014年,%
7.6,120,検挙率,510,その他の刑法犯_器物損壊等,2013000000,2013年,%
7.7,120,検挙率,510,その他の刑法犯_器物損壊等,2012000000,2012年,%
7.3,120,検挙率,510,その他の刑法犯_器物損壊等,2011000000,2011年,%
7.3,120,検挙率,510,その他の刑法犯_器物損壊等,2010000000,2010年,%
7.1,120,検挙率,510,その他の刑法犯_器物損壊等,2009000000,2009年,%
7.3,120,検挙率,510,その他の刑法犯_器物損壊等,2008000000,2008年,%
7.3,120,検挙率,510,その他の刑法犯_器物損壊等,2007000000,2007年,%
7.1,120,検挙率,510,その他の刑法犯_器物損壊等,2006000000,2006年,%
226376,130,検挙人員,100,刑法犯総数,2016000000,2016年,人
239355,130,検挙人員,100,刑法犯総数,2015000000,2015年,人
251115,130,検挙人員,100,刑法犯総数,2014000000,2014年,人
262486,130,検挙人員,100,刑法犯総数,2013000000,2013年,人
287021,130,検挙人員,100,刑法犯総数,2012000000,2012年,人
305631,130,検挙人員,100,刑法犯総数,2011000000,2011年,人
322620,130,検挙人員,100,刑法犯総数,2010000000,2010年,人
332888,130,検挙人員,100,刑法犯総数,2009000000,2009年,人
339752,130,検挙人員,100,刑法犯総数,2008000000,2008年,人
365577,130,検挙人員,100,刑法犯総数,2007000000,2007年,人
384250,130,検挙人員,100,刑法犯総数,2006000000,2006年,人
4252,130,検挙人員,110,凶悪犯,2016000000,2016年,人
4409,130,検挙人員,110,凶悪犯,2015000000,2015年,人
4580,130,検挙人員,110,凶悪犯,2014000000,2014年,人
4647,130,検挙人員,110,凶悪犯,2013000000,2013年,人
4779,130,検挙人員,110,凶悪犯,2012000000,2012年,人
4786,130,検挙人員,110,凶悪犯,2011000000,2011年,人
5021,130,検挙人員,110,凶悪犯,2010000000,2010年,人
5654,130,検挙人員,110,凶悪犯,2009000000,2009年,人
5634,130,検挙人員,110,凶悪犯,2008000000,2008年,人
5923,130,検挙人員,110,凶悪犯,2007000000,2007年,人
6459,130,検挙人員,110,凶悪犯,2006000000,2006年,人
816,130,検挙人員,120,凶悪犯_殺人,2016000000,2016年,人
913,130,検挙人員,120,凶悪犯_殺人,2015000000,2015年,人
967,130,検挙人員,120,凶悪犯_殺人,2014000000,2014年,人
906,130,検挙人員,120,凶悪犯_殺人,2013000000,2013年,人
899,130,検挙人員,120,凶悪犯_殺人,2012000000,2012年,人
971,130,検挙人員,120,凶悪犯_殺人,2011000000,2011年,人
999,130,検挙人員,120,凶悪犯_殺人,2010000000,2010年,人
1036,130,検挙人員,120,凶悪犯_殺人,2009000000,2009年,人
1211,130,検挙人員,120,凶悪犯_殺人,2008000000,2008年,人
1161,130,検挙人員,120,凶悪犯_殺人,2007000000,2007年,人
1241,130,検挙人員,120,凶悪犯_殺人,2006000000,2006年,人
1984,130,検挙人員,130,凶悪犯_強盗,2016000000,2016年,人
1972,130,検挙人員,130,凶悪犯_強盗,2015000000,2015年,人
2096,130,検挙人員,130,凶悪犯_強盗,2014000000,2014年,人
2255,130,検挙人員,130,凶悪犯_強盗,2013000000,2013年,人
2430,130,検挙人員,130,凶悪犯_強盗,2012000000,2012年,人
2431,130,検挙人員,130,凶悪犯_強盗,2011000000,2011年,人
2568,130,検挙人員,130,凶悪犯_強盗,2010000000,2010年,人
3069,130,検挙人員,130,凶悪犯_強盗,2009000000,2009年,人
2813,130,検挙人員,130,凶悪犯_強盗,2008000000,2008年,人
2985,130,検挙人員,130,凶悪犯_強盗,2007000000,2007年,人
3335,130,検挙人員,130,凶悪犯_強盗,2006000000,2006年,人
577,130,検挙人員,140,凶悪犯_放火,2016000000,2016年,人
591,130,検挙人員,140,凶悪犯_放火,2015000000,2015年,人
598,130,検挙人員,140,凶悪犯_放火,2014000000,2014年,人
549,130,検挙人員,140,凶悪犯_放火,2013000000,2013年,人
592,130,検挙人員,140,凶悪犯_放火,2012000000,2012年,人
616,130,検挙人員,140,凶悪犯_放火,2011000000,2011年,人
651,130,検挙人員,140,凶悪犯_放火,2010000000,2010年,人
631,130,検挙人員,140,凶悪犯_放火,2009000000,2009年,人
659,130,検挙人員,140,凶悪犯_放火,2008000000,2008年,人
764,130,検挙人員,140,凶悪犯_放火,2007000000,2007年,人
825,130,検挙人員,140,凶悪犯_放火,2006000000,2006年,人
875,130,検挙人員,150,凶悪犯_強姦,2016000000,2016年,人
933,130,検挙人員,150,凶悪犯_強姦,2015000000,2015年,人
919,130,検挙人員,150,凶悪犯_強姦,2014000000,2014年,人
937,130,検挙人員,150,凶悪犯_強姦,2013000000,2013年,人
858,130,検挙人員,150,凶悪犯_強姦,2012000000,2012年,人
768,130,検挙人員,150,凶悪犯_強姦,2011000000,2011年,人
803,130,検挙人員,150,凶悪犯_強姦,2010000000,2010年,人
918,130,検挙人員,150,凶悪犯_強姦,2009000000,2009年,人
951,130,検挙人員,150,凶悪犯_強姦,2008000000,2008年,人
1013,130,検挙人員,150,凶悪犯_強姦,2007000000,2007年,人
1058,130,検挙人員,150,凶悪犯_強姦,2006000000,2006年,人
52291,130,検挙人員,160,粗暴犯,2016000000,2016年,人
52541,130,検挙人員,160,粗暴犯,2015000000,2015年,人
52618,130,検挙人員,160,粗暴犯,2014000000,2014年,人
51274,130,検挙人員,160,粗暴犯,2013000000,2013年,人
52577,130,検挙人員,160,粗暴犯,2012000000,2012年,人
48582,130,検挙人員,160,粗暴犯,2011000000,2011年,人
49525,130,検挙人員,160,粗暴犯,2010000000,2010年,人
49225,130,検挙人員,160,粗暴犯,2009000000,2009年,人
51924,130,検挙人員,160,粗暴犯,2008000000,2008年,人
54163,130,検挙人員,160,粗暴犯,2007000000,2007年,人
54505,130,検挙人員,160,粗暴犯,2006000000,2006年,人
17,130,検挙人員,170,粗暴犯_凶器準備集合,2016000000,2016年,人
54,130,検挙人員,170,粗暴犯_凶器準備集合,2015000000,2015年,人
30,130,検挙人員,170,粗暴犯_凶器準備集合,2014000000,2014年,人
65,130,検挙人員,170,粗暴犯_凶器準備集合,2013000000,2013年,人
20,130,検挙人員,170,粗暴犯_凶器準備集合,2012000000,2012年,人
24,130,検挙人員,170,粗暴犯_凶器準備集合,2011000000,2011年,人
45,130,検挙人員,170,粗暴犯_凶器準備集合,2010000000,2010年,人
73,130,検挙人員,170,粗暴犯_凶器準備集合,2009000000,2009年,人
83,130,検挙人員,170,粗暴犯_凶器準備集合,2008000000,2008年,人
159,130,検挙人員,170,粗暴犯_凶器準備集合,2007000000,2007年,人
155,130,検挙人員,170,粗暴犯_凶器準備集合,2006000000,2006年,人
25736,130,検挙人員,180,粗暴犯_暴行,2016000000,2016年,人
25485,130,検挙人員,180,粗暴犯_暴行,2015000000,2015年,人
24419,130,検挙人員,180,粗暴犯_暴行,2014000000,2014年,人
22744,130,検挙人員,180,粗暴犯_暴行,2013000000,2013年,人
23610,130,検挙人員,180,粗暴犯_暴行,2012000000,2012年,人
21999,130,検挙人員,180,粗暴犯_暴行,2011000000,2011年,人
22076,130,検挙人員,180,粗暴犯_暴行,2010000000,2010年,人
21376,130,検挙人員,180,粗暴犯_暴行,2009000000,2009年,人
22379,130,検挙人員,180,粗暴犯_暴行,2008000000,2008年,人
21808,130,検挙人員,180,粗暴犯_暴行,2007000000,2007年,人
19802,130,検挙人員,180,粗暴犯_暴行,2006000000,2006年,人
21966,130,検挙人員,190,粗暴犯_傷害,2016000000,2016年,人
22095,130,検挙人員,190,粗暴犯_傷害,2015000000,2015年,人
22985,130,検挙人員,190,粗暴犯_傷害,2014000000,2014年,人
23527,130,検挙人員,190,粗暴犯_傷害,2013000000,2013年,人
23752,130,検挙人員,190,粗暴犯_傷害,2012000000,2012年,人
21572,130,検挙人員,190,粗暴犯_傷害,2011000000,2011年,人
22030,130,検挙人員,190,粗暴犯_傷害,2010000000,2010年,人
22253,130,検挙人員,190,粗暴犯_傷害,2009000000,2009年,人
23164,130,検挙人員,190,粗暴犯_傷害,2008000000,2008年,人
25458,130,検挙人員,190,粗暴犯_傷害,2007000000,2007年,人
27075,130,検挙人員,190,粗暴犯_傷害,2006000000,2006年,人
118,130,検挙人員,200,粗暴犯_傷害_傷害致死,2016000000,2016年,人
110,130,検挙人員,200,粗暴犯_傷害_傷害致死,2015000000,2015年,人
127,130,検挙人員,200,粗暴犯_傷害_傷害致死,2014000000,2014年,人
127,130,検挙人員,200,粗暴犯_傷害_傷害致死,2013000000,2013年,人
159,130,検挙人員,200,粗暴犯_傷害_傷害致死,2012000000,2012年,人
153,130,検挙人員,200,粗暴犯_傷害_傷害致死,2011000000,2011年,人
135,130,検挙人員,200,粗暴犯_傷害_傷害致死,2010000000,2010年,人
138,130,検挙人員,200,粗暴犯_傷害_傷害致死,2009000000,2009年,人
197,130,検挙人員,200,粗暴犯_傷害_傷害致死,2008000000,2008年,人
161,130,検挙人員,200,粗暴犯_傷害_傷害致死,2007000000,2007年,人
163,130,検挙人員,200,粗暴犯_傷害_傷害致死,2006000000,2006年,人
2778,130,検挙人員,210,粗暴犯_脅迫,2016000000,2016年,人
2720,130,検挙人員,210,粗暴犯_脅迫,2015000000,2015年,人
2726,130,検挙人員,210,粗暴犯_脅迫,2014000000,2014年,人
2377,130,検挙人員,210,粗暴犯_脅迫,2013000000,2013年,人
2145,130,検挙人員,210,粗暴犯_脅迫,2012000000,2012年,人
1663,130,検挙人員,210,粗暴犯_脅迫,2011000000,2011年,人
1613,130,検挙人員,210,粗暴犯_脅迫,2010000000,2010年,人
1562,130,検挙人員,210,粗暴犯_脅迫,2009000000,2009年,人
1824,130,検挙人員,210,粗暴犯_脅迫,2008000000,2008年,人
1684,130,検挙人員,210,粗暴犯_脅迫,2007000000,2007年,人
1693,130,検挙人員,210,粗暴犯_脅迫,2006000000,2006年,人
1794,130,検挙人員,220,粗暴犯_恐喝,2016000000,2016年,人
2187,130,検挙人員,220,粗暴犯_恐喝,2015000000,2015年,人
2458,130,検挙人員,220,粗暴犯_恐喝,2014000000,2014年,人
2561,130,検挙人員,220,粗暴犯_恐喝,2013000000,2013年,人
3050,130,検挙人員,220,粗暴犯_恐喝,2012000000,2012年,人
3324,130,検挙人員,220,粗暴犯_恐喝,2011000000,2011年,人
3761,130,検挙人員,220,粗暴犯_恐喝,2010000000,2010年,人
3961,130,検挙人員,220,粗暴犯_恐喝,2009000000,2009年,人
4474,130,検挙人員,220,粗暴犯_恐喝,2008000000,2008年,人
5054,130,検挙人員,220,粗暴犯_恐喝,2007000000,2007年,人
5780,130,検挙人員,220,粗暴犯_恐喝,2006000000,2006年,人
115462,130,検挙人員,230,窃盗犯,2016000000,2016年,人
123847,130,検挙人員,230,窃盗犯,2015000000,2015年,人
131490,130,検挙人員,230,窃盗犯,2014000000,2014年,人
138947,130,検挙人員,230,窃盗犯,2013000000,2013年,人
153864,130,検挙人員,230,窃盗犯,2012000000,2012年,人
168514,130,検挙人員,230,窃盗犯,2011000000,2011年,人
175214,130,検挙人員,230,窃盗犯,2010000000,2010年,人
175823,130,検挙人員,230,窃盗犯,2009000000,2009年,人
174738,130,検挙人員,230,窃盗犯,2008000000,2008年,人
180446,130,検挙人員,230,窃盗犯,2007000000,2007年,人
187654,130,検挙人員,230,窃盗犯,2006000000,2006年,人
7326,130,検挙人員,240,窃盗犯_侵入盗,2016000000,2016年,人
7820,130,検挙人員,240,窃盗犯_侵入盗,2015000000,2015年,人
8231,130,検挙人員,240,窃盗犯_侵入盗,2014000000,2014年,人
9063,130,検挙人員,240,窃盗犯_侵入盗,2013000000,2013年,人
9719,130,検挙人員,240,窃盗犯_侵入盗,2012000000,2012年,人
10586,130,検挙人員,240,窃盗犯_侵入盗,2011000000,2011年,人
10766,130,検挙人員,240,窃盗犯_侵入盗,2010000000,2010年,人
10852,130,検挙人員,240,窃盗犯_侵入盗,2009000000,2009年,人
11079,130,検挙人員,240,窃盗犯_侵入盗,2008000000,2008年,人
12037,130,検挙人員,240,窃盗犯_侵入盗,2007000000,2007年,人
12434,130,検挙人員,240,窃盗犯_侵入盗,2006000000,2006年,人
11948,130,検挙人員,250,窃盗犯_乗り物盗,2016000000,2016年,人
13520,130,検挙人員,250,窃盗犯_乗り物盗,2015000000,2015年,人
15911,130,検挙人員,250,窃盗犯_乗り物盗,2014000000,2014年,人
17852,130,検挙人員,250,窃盗犯_乗り物盗,2013000000,2013年,人
20788,130,検挙人員,250,窃盗犯_乗り物盗,2012000000,2012年,人
23667,130,検挙人員,250,窃盗犯_乗り物盗,2011000000,2011年,人
26842,130,検挙人員,250,窃盗犯_乗り物盗,2010000000,2010年,人
28617,130,検挙人員,250,窃盗犯_乗り物盗,2009000000,2009年,人
29162,130,検挙人員,250,窃盗犯_乗り物盗,2008000000,2008年,人
33193,130,検挙人員,250,窃盗犯_乗り物盗,2007000000,2007年,人
36254,130,検挙人員,250,窃盗犯_乗り物盗,2006000000,2006年,人
96188,130,検挙人員,260,窃盗犯_非侵入盗,2016000000,2016年,人
102507,130,検挙人員,260,窃盗犯_非侵入盗,2015000000,2015年,人
107348,130,検挙人員,260,窃盗犯_非侵入盗,2014000000,2014年,人
112032,130,検挙人員,260,窃盗犯_非侵入盗,2013000000,2013年,人
123357,130,検挙人員,260,窃盗犯_非侵入盗,2012000000,2012年,人
134261,130,検挙人員,260,窃盗犯_非侵入盗,2011000000,2011年,人
137606,130,検挙人員,260,窃盗犯_非侵入盗,2010000000,2010年,人
136354,130,検挙人員,260,窃盗犯_非侵入盗,2009000000,2009年,人
134497,130,検挙人員,260,窃盗犯_非侵入盗,2008000000,2008年,人
135216,130,検挙人員,260,窃盗犯_非侵入盗,2007000000,2007年,人
138966,130,検挙人員,260,窃盗犯_非侵入盗,2006000000,2006年,人
12876,130,検挙人員,270,知能犯,2016000000,2016年,人
13016,130,検挙人員,270,知能犯,2015000000,2015年,人
13125,130,検挙人員,270,知能犯,2014000000,2014年,人
13523,130,検挙人員,270,知能犯,2013000000,2013年,人
13665,130,検挙人員,270,知能犯,2012000000,2012年,人
13262,130,検挙人員,270,知能犯,2011000000,2011年,人
14138,130,検挙人員,270,知能犯,2010000000,2010年,人
15433,130,検挙人員,270,知能犯,2009000000,2009年,人
15145,130,検挙人員,270,知能犯,2008000000,2008年,人
15264,130,検挙人員,270,知能犯,2007000000,2007年,人
15760,130,検挙人員,270,知能犯,2006000000,2006年,人
10360,130,検挙人員,280,知能犯_詐欺,2016000000,2016年,人
10502,130,検挙人員,280,知能犯_詐欺,2015000000,2015年,人
10489,130,検挙人員,280,知能犯_詐欺,2014000000,2014年,人
10827,130,検挙人員,280,知能犯_詐欺,2013000000,2013年,人
10997,130,検挙人員,280,知能犯_詐欺,2012000000,2012年,人
10569,130,検挙人員,280,知能犯_詐欺,2011000000,2011年,人
11306,130,検挙人員,280,知能犯_詐欺,2010000000,2010年,人
12542,130,検挙人員,280,知能犯_詐欺,2009000000,2009年,人
12036,130,検挙人員,280,知能犯_詐欺,2008000000,2008年,人
12113,130,検挙人員,280,知能犯_詐欺,2007000000,2007年,人
12406,130,検挙人員,280,知能犯_詐欺,2006000000,2006年,人
1021,130,検挙人員,290,知能犯_横領,2016000000,2016年,人
1045,130,検挙人員,290,知能犯_横領,2015000000,2015年,人
1132,130,検挙人員,290,知能犯_横領,2014000000,2014年,人
1032,130,検挙人員,290,知能犯_横領,2013000000,2013年,人
1078,130,検挙人員,290,知能犯_横領,2012000000,2012年,人
1060,130,検挙人員,290,知能犯_横領,2011000000,2011年,人
1091,130,検挙人員,290,知能犯_横領,2010000000,2010年,人
1073,130,検挙人員,290,知能犯_横領,2009000000,2009年,人
1140,130,検挙人員,290,知能犯_横領,2008000000,2008年,人
1104,130,検挙人員,290,知能犯_横領,2007000000,2007年,人
1252,130,検挙人員,290,知能犯_横領,2006000000,2006年,人
1379,130,検挙人員,300,知能犯_偽造,2016000000,2016年,人
1350,130,検挙人員,300,知能犯_偽造,2015000000,2015年,人
1397,130,検挙人員,300,知能犯_偽造,2014000000,2014年,人
1562,130,検挙人員,300,知能犯_偽造,2013000000,2013年,人
