value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label
1033,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,28000,兵庫県,2024000000,2024年
316,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,29000,奈良県,2024000000,2024年
212,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,30000,和歌山県,2024000000,2024年
42,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,31000,鳥取県,2024000000,2024年
58,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,32000,島根県,2024000000,2024年
236,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,33000,岡山県,2024000000,2024年
421,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,34000,広島県,2024000000,2024年
91,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,35000,山口県,2024000000,2024年
128,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,36000,徳島県,2024000000,2024年
42,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,37000,香川県,2024000000,2024年
144,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,38000,愛媛県,2024000000,2024年
110,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,39000,高知県,2024000000,2024年
325,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,40000,福岡県,2024000000,2024年
235,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,41000,佐賀県,2024000000,2024年
174,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,42000,長崎県,2024000000,2024年
131,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,43000,熊本県,2024000000,2024年
23,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,44000,大分県,2024000000,2024年
103,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,45000,宮崎県,2024000000,2024年
65,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,46000,鹿児島県,2024000000,2024年
255,160,建築を伴う除却住宅戸数,11,計,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,47000,沖縄県,2024000000,2024年
17685,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,00000,全国,2024000000,2024年
167,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,01000,北海道,2024000000,2024年
226,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,02000,青森県,2024000000,2024年
163,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,03000,岩手県,2024000000,2024年
363,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,04000,宮城県,2024000000,2024年
211,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,05000,秋田県,2024000000,2024年
298,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,06000,山形県,2024000000,2024年
302,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,07000,福島県,2024000000,2024年
707,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,08000,茨城県,2024000000,2024年
538,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,09000,栃木県,2024000000,2024年
348,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,10000,群馬県,2024000000,2024年
1310,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,11000,埼玉県,2024000000,2024年
780,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,12000,千葉県,2024000000,2024年
2950,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,13000,東京都,2024000000,2024年
1802,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,14000,神奈川県,2024000000,2024年
416,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,15000,新潟県,2024000000,2024年
81,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,16000,富山県,2024000000,2024年
71,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,17000,石川県,2024000000,2024年
75,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,18000,福井県,2024000000,2024年
118,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,19000,山梨県,2024000000,2024年
342,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,20000,長野県,2024000000,2024年
251,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,21000,岐阜県,2024000000,2024年
576,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,22000,静岡県,2024000000,2024年
1088,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,23000,愛知県,2024000000,2024年
110,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,24000,三重県,2024000000,2024年
277,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,25000,滋賀県,2024000000,2024年
336,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,26000,京都府,2024000000,2024年
883,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,27000,大阪府,2024000000,2024年
759,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,28000,兵庫県,2024000000,2024年
264,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,29000,奈良県,2024000000,2024年
105,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,30000,和歌山県,2024000000,2024年
22,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,31000,鳥取県,2024000000,2024年
23,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,32000,島根県,2024000000,2024年
113,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,33000,岡山県,2024000000,2024年
230,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,34000,広島県,2024000000,2024年
77,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,35000,山口県,2024000000,2024年
117,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,36000,徳島県,2024000000,2024年
42,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,37000,香川県,2024000000,2024年
114,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,38000,愛媛県,2024000000,2024年
101,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,39000,高知県,2024000000,2024年
197,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,40000,福岡県,2024000000,2024年
149,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,41000,佐賀県,2024000000,2024年
154,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,42000,長崎県,2024000000,2024年
104,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,43000,熊本県,2024000000,2024年
11,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,44000,大分県,2024000000,2024年
62,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,45000,宮崎県,2024000000,2024年
62,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,46000,鹿児島県,2024000000,2024年
190,160,建築を伴う除却住宅戸数,11,計,12,持家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,47000,沖縄県,2024000000,2024年
10373,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,00000,全国,2024000000,2024年
48,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,01000,北海道,2024000000,2024年
68,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,02000,青森県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,03000,岩手県,2024000000,2024年
196,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,04000,宮城県,2024000000,2024年
2,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,05000,秋田県,2024000000,2024年
22,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,06000,山形県,2024000000,2024年
148,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,07000,福島県,2024000000,2024年
158,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,08000,茨城県,2024000000,2024年
75,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,09000,栃木県,2024000000,2024年
121,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,10000,群馬県,2024000000,2024年
761,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,11000,埼玉県,2024000000,2024年
404,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,12000,千葉県,2024000000,2024年
2683,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,13000,東京都,2024000000,2024年
1343,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,14000,神奈川県,2024000000,2024年
23,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,15000,新潟県,2024000000,2024年
10,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,16000,富山県,2024000000,2024年
28,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,17000,石川県,2024000000,2024年
10,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,18000,福井県,2024000000,2024年
41,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,19000,山梨県,2024000000,2024年
56,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,20000,長野県,2024000000,2024年
184,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,21000,岐阜県,2024000000,2024年
513,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,22000,静岡県,2024000000,2024年
1549,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,23000,愛知県,2024000000,2024年
70,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,24000,三重県,2024000000,2024年
42,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,25000,滋賀県,2024000000,2024年
44,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,26000,京都府,2024000000,2024年
675,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,27000,大阪府,2024000000,2024年
230,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,28000,兵庫県,2024000000,2024年
52,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,29000,奈良県,2024000000,2024年
107,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,30000,和歌山県,2024000000,2024年
20,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,31000,鳥取県,2024000000,2024年
11,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,32000,島根県,2024000000,2024年
123,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,33000,岡山県,2024000000,2024年
191,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,34000,広島県,2024000000,2024年
14,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,35000,山口県,2024000000,2024年
11,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,36000,徳島県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,37000,香川県,2024000000,2024年
30,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,38000,愛媛県,2024000000,2024年
8,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,39000,高知県,2024000000,2024年
82,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,40000,福岡県,2024000000,2024年
53,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,41000,佐賀県,2024000000,2024年
20,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,42000,長崎県,2024000000,2024年
27,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,43000,熊本県,2024000000,2024年
12,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,44000,大分県,2024000000,2024年
41,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,45000,宮崎県,2024000000,2024年
2,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,46000,鹿児島県,2024000000,2024年
65,160,建築を伴う除却住宅戸数,11,計,13,貸家,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,47000,沖縄県,2024000000,2024年
348,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,00000,全国,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,01000,北海道,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,02000,青森県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,03000,岩手県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,04000,宮城県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,05000,秋田県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,06000,山形県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,07000,福島県,2024000000,2024年
3,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,08000,茨城県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,09000,栃木県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,10000,群馬県,2024000000,2024年
26,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,11000,埼玉県,2024000000,2024年
3,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,12000,千葉県,2024000000,2024年
11,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,13000,東京都,2024000000,2024年
4,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,14000,神奈川県,2024000000,2024年
86,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,15000,新潟県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,16000,富山県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,17000,石川県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,18000,福井県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,19000,山梨県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,20000,長野県,2024000000,2024年
4,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,21000,岐阜県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,22000,静岡県,2024000000,2024年
46,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,23000,愛知県,2024000000,2024年
3,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,24000,三重県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,25000,滋賀県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,26000,京都府,2024000000,2024年
9,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,27000,大阪府,2024000000,2024年
44,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,28000,兵庫県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,29000,奈良県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,30000,和歌山県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,31000,鳥取県,2024000000,2024年
24,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,32000,島根県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,33000,岡山県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,34000,広島県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,35000,山口県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,36000,徳島県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,37000,香川県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,38000,愛媛県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,39000,高知県,2024000000,2024年
46,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,40000,福岡県,2024000000,2024年
33,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,41000,佐賀県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,42000,長崎県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,43000,熊本県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,44000,大分県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,45000,宮崎県,2024000000,2024年
1,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,46000,鹿児島県,2024000000,2024年
0,160,建築を伴う除却住宅戸数,11,計,14,給与住宅,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,47000,沖縄県,2024000000,2024年
15514,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,00000,全国,2024000000,2024年
163,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,01000,北海道,2024000000,2024年
220,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,02000,青森県,2024000000,2024年
147,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,03000,岩手県,2024000000,2024年
325,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,04000,宮城県,2024000000,2024年
210,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,05000,秋田県,2024000000,2024年
293,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,06000,山形県,2024000000,2024年
290,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,07000,福島県,2024000000,2024年
682,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,08000,茨城県,2024000000,2024年
535,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,09000,栃木県,2024000000,2024年
355,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,10000,群馬県,2024000000,2024年
1181,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,11000,埼玉県,2024000000,2024年
713,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,12000,千葉県,2024000000,2024年
2213,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,13000,東京都,2024000000,2024年
1301,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,14000,神奈川県,2024000000,2024年
407,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,15000,新潟県,2024000000,2024年
79,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,16000,富山県,2024000000,2024年
65,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,17000,石川県,2024000000,2024年
73,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,18000,福井県,2024000000,2024年
122,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,19000,山梨県,2024000000,2024年
325,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,20000,長野県,2024000000,2024年
247,160,建築を伴う除却住宅戸数,12,持家,11,計,001,再建築後の利用関係,001,建築を伴う除却住宅の関係,21000,岐阜県,2024000000,2024年
