value,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
3,321,総数,002,駅周辺商店街,21B20,岐阜県　西濃,1997000000,1997年
2,321,総数,002,駅周辺商店街,21B30,岐阜県　中濃,1997000000,1997年
2,321,総数,002,駅周辺商店街,21B40,岐阜県　東濃,1997000000,1997年
-,321,総数,002,駅周辺商店街,21B50,岐阜県　飛騨,1997000000,1997年
48,321,総数,002,駅周辺商店街,22000,静岡県,1997000000,1997年
37,321,総数,002,駅周辺商店街,22B01,静岡県　人口10万以上市,1997000000,1997年
10,321,総数,002,駅周辺商店街,22B02,静岡県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,22B03,静岡県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,22B04,静岡県　町村,1997000000,1997年
26,321,総数,002,駅周辺商店街,22B10,静岡県　東部,1997000000,1997年
18,321,総数,002,駅周辺商店街,22B20,静岡県　中部,1997000000,1997年
4,321,総数,002,駅周辺商店街,22B30,静岡県　西部,1997000000,1997年
69,321,総数,002,駅周辺商店街,23000,愛知県,1997000000,1997年
57,321,総数,002,駅周辺商店街,23B01,愛知県　人口10万以上市,1997000000,1997年
10,321,総数,002,駅周辺商店街,23B02,愛知県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,23B03,愛知県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,23B04,愛知県　町村,1997000000,1997年
50,321,総数,002,駅周辺商店街,23B10,愛知県　尾張,1997000000,1997年
8,321,総数,002,駅周辺商店街,23B20,愛知県　西三河,1997000000,1997年
11,321,総数,002,駅周辺商店街,23B30,愛知県　東三河,1997000000,1997年
15,321,総数,002,駅周辺商店街,24000,三重県,1997000000,1997年
14,321,総数,002,駅周辺商店街,24B01,三重県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,24B02,三重県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,24B03,三重県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,24B04,三重県　町村,1997000000,1997年
11,321,総数,002,駅周辺商店街,24B10,三重県　北勢,1997000000,1997年
3,321,総数,002,駅周辺商店街,24B20,三重県　中勢,1997000000,1997年
-,321,総数,002,駅周辺商店街,24B30,三重県　南勢,1997000000,1997年
1,321,総数,002,駅周辺商店街,24B40,三重県　伊賀,1997000000,1997年
-,321,総数,002,駅周辺商店街,24B50,三重県　紀州,1997000000,1997年
11,321,総数,002,駅周辺商店街,25000,滋賀県,1997000000,1997年
9,321,総数,002,駅周辺商店街,25B01,滋賀県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,25B02,滋賀県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,25B03,滋賀県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,25B04,滋賀県　町村,1997000000,1997年
5,321,総数,002,駅周辺商店街,25B10,滋賀県　大津・湖西,1997000000,1997年
1,321,総数,002,駅周辺商店街,25B20,滋賀県　湖南,1997000000,1997年
3,321,総数,002,駅周辺商店街,25B30,滋賀県　湖東,1997000000,1997年
2,321,総数,002,駅周辺商店街,25B40,滋賀県　湖北,1997000000,1997年
47,321,総数,002,駅周辺商店街,26000,京都府,1997000000,1997年
36,321,総数,002,駅周辺商店街,26B01,京都府　人口10万以上市,1997000000,1997年
11,321,総数,002,駅周辺商店街,26B02,京都府　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,26B04,京都府　町村,1997000000,1997年
1,321,総数,002,駅周辺商店街,26B10,京都府　北部,1997000000,1997年
3,321,総数,002,駅周辺商店街,26B20,京都府　中部,1997000000,1997年
32,321,総数,002,駅周辺商店街,26B30,京都府　京都・乙訓,1997000000,1997年
11,321,総数,002,駅周辺商店街,26B40,京都府　南部,1997000000,1997年
178,321,総数,002,駅周辺商店街,27000,大阪府,1997000000,1997年
171,321,総数,002,駅周辺商店街,27B01,大阪府　人口10万以上市,1997000000,1997年
7,321,総数,002,駅周辺商店街,27B02,大阪府　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,27B04,大阪府　町村,1997000000,1997年
73,321,総数,002,駅周辺商店街,27B10,大阪府　大阪市,1997000000,1997年
42,321,総数,002,駅周辺商店街,27B20,大阪府　北大阪,1997000000,1997年
36,321,総数,002,駅周辺商店街,27B30,大阪府　東大阪,1997000000,1997年
6,321,総数,002,駅周辺商店街,27B40,大阪府　南河内,1997000000,1997年
21,321,総数,002,駅周辺商店街,27B50,大阪府　泉州,1997000000,1997年
84,321,総数,002,駅周辺商店街,28000,兵庫県,1997000000,1997年
80,321,総数,002,駅周辺商店街,28B01,兵庫県　人口10万以上市,1997000000,1997年
3,321,総数,002,駅周辺商店街,28B02,兵庫県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,28B03,兵庫県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,28B04,兵庫県　町村,1997000000,1997年
29,321,総数,002,駅周辺商店街,28B10,兵庫県　神戸市,1997000000,1997年
33,321,総数,002,駅周辺商店街,28B20,兵庫県　阪神,1997000000,1997年
10,321,総数,002,駅周辺商店街,28B30,兵庫県　東播磨,1997000000,1997年
11,321,総数,002,駅周辺商店街,28B40,兵庫県　西播磨,1997000000,1997年
1,321,総数,002,駅周辺商店街,28B50,兵庫県　但馬・丹波,1997000000,1997年
-,321,総数,002,駅周辺商店街,28B60,兵庫県　淡路,1997000000,1997年
16,321,総数,002,駅周辺商店街,29000,奈良県,1997000000,1997年
14,321,総数,002,駅周辺商店街,29B01,奈良県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,29B02,奈良県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,29B03,奈良県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,29B04,奈良県　町村,1997000000,1997年
11,321,総数,002,駅周辺商店街,29B10,奈良県　北和,1997000000,1997年
1,321,総数,002,駅周辺商店街,29B20,奈良県　生駒・王寺周辺,1997000000,1997年
3,321,総数,002,駅周辺商店街,29B30,奈良県　中和・桜井・宇陀,1997000000,1997年
1,321,総数,002,駅周辺商店街,29B40,奈良県　葛城,1997000000,1997年
-,321,総数,002,駅周辺商店街,29B50,奈良県　南和,1997000000,1997年
14,321,総数,002,駅周辺商店街,30000,和歌山県,1997000000,1997年
4,321,総数,002,駅周辺商店街,30B01,和歌山県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,30B02,和歌山県　人口5～10万市,1997000000,1997年
8,321,総数,002,駅周辺商店街,30B03,和歌山県　人口5万未満市,1997000000,1997年
2,321,総数,002,駅周辺商店街,30B04,和歌山県　町村,1997000000,1997年
4,321,総数,002,駅周辺商店街,30B10,和歌山県　和歌山,1997000000,1997年
-,321,総数,002,駅周辺商店街,30B20,和歌山県　橋本,1997000000,1997年
-,321,総数,002,駅周辺商店街,30B30,和歌山県　御坊・有田,1997000000,1997年
2,321,総数,002,駅周辺商店街,30B40,和歌山県　田辺,1997000000,1997年
8,321,総数,002,駅周辺商店街,30B50,和歌山県　新宮,1997000000,1997年
12,321,総数,002,駅周辺商店街,31000,鳥取県,1997000000,1997年
9,321,総数,002,駅周辺商店街,31B01,鳥取県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,31B02,鳥取県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,31B04,鳥取県　町村,1997000000,1997年
7,321,総数,002,駅周辺商店街,31B10,鳥取県　東部,1997000000,1997年
2,321,総数,002,駅周辺商店街,31B20,鳥取県　中部,1997000000,1997年
3,321,総数,002,駅周辺商店街,31B30,鳥取県　西部,1997000000,1997年
6,321,総数,002,駅周辺商店街,32000,島根県,1997000000,1997年
1,321,総数,002,駅周辺商店街,32B01,島根県　人口10万以上市,1997000000,1997年
3,321,総数,002,駅周辺商店街,32B02,島根県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,32B03,島根県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,32B04,島根県　町村,1997000000,1997年
2,321,総数,002,駅周辺商店街,32B10,島根県　出雲,1997000000,1997年
4,321,総数,002,駅周辺商店街,32B20,島根県　石見,1997000000,1997年
-,321,総数,002,駅周辺商店街,32B30,島根県　隠岐,1997000000,1997年
12,321,総数,002,駅周辺商店街,33000,岡山県,1997000000,1997年
10,321,総数,002,駅周辺商店街,33B01,岡山県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,33B02,岡山県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,33B03,岡山県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,33B04,岡山県　町村,1997000000,1997年
10,321,総数,002,駅周辺商店街,33B10,岡山県　岡山,1997000000,1997年
1,321,総数,002,駅周辺商店街,33B20,岡山県　備中,1997000000,1997年
1,321,総数,002,駅周辺商店街,33B30,岡山県　美作,1997000000,1997年
38,321,総数,002,駅周辺商店街,34000,広島県,1997000000,1997年
34,321,総数,002,駅周辺商店街,34B01,広島県　人口10万以上市,1997000000,1997年
3,321,総数,002,駅周辺商店街,34B02,広島県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,34B03,広島県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,34B04,広島県　町村,1997000000,1997年
23,321,総数,002,駅周辺商店街,34B10,広島県　広島,1997000000,1997年
15,321,総数,002,駅周辺商店街,34B20,広島県　備後,1997000000,1997年
-,321,総数,002,駅周辺商店街,34B30,広島県　備北,1997000000,1997年
36,321,総数,002,駅周辺商店街,35000,山口県,1997000000,1997年
28,321,総数,002,駅周辺商店街,35B01,山口県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,35B02,山口県　人口5～10万市,1997000000,1997年
6,321,総数,002,駅周辺商店街,35B03,山口県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,35B04,山口県　町村,1997000000,1997年
13,321,総数,002,駅周辺商店街,35B10,山口県　山口,1997000000,1997年
9,321,総数,002,駅周辺商店街,35B20,山口県　徳山,1997000000,1997年
10,321,総数,002,駅周辺商店街,35B30,山口県　岩国・柳井,1997000000,1997年
1,321,総数,002,駅周辺商店街,35B40,山口県　下関,1997000000,1997年
-,321,総数,002,駅周辺商店街,35B50,山口県　萩・長門,1997000000,1997年
3,321,総数,002,駅周辺商店街,35B60,山口県　宇部,1997000000,1997年
8,321,総数,002,駅周辺商店街,36000,徳島県,1997000000,1997年
4,321,総数,002,駅周辺商店街,36B01,徳島県　人口10万以上市,1997000000,1997年
3,321,総数,002,駅周辺商店街,36B02,徳島県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,36B04,徳島県　町村,1997000000,1997年
4,321,総数,002,駅周辺商店街,36B10,徳島県　東部,1997000000,1997年
3,321,総数,002,駅周辺商店街,36B20,徳島県　南部,1997000000,1997年
1,321,総数,002,駅周辺商店街,36B30,徳島県　西部,1997000000,1997年
7,321,総数,002,駅周辺商店街,37000,香川県,1997000000,1997年
5,321,総数,002,駅周辺商店街,37B01,香川県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,37B02,香川県　人口5～10万市,1997000000,1997年
2,321,総数,002,駅周辺商店街,37B03,香川県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,37B04,香川県　町村,1997000000,1997年
5,321,総数,002,駅周辺商店街,37B10,香川県　東讃,1997000000,1997年
-,321,総数,002,駅周辺商店街,37B20,香川県　中讃,1997000000,1997年
2,321,総数,002,駅周辺商店街,37B30,香川県　三豊,1997000000,1997年
11,321,総数,002,駅周辺商店街,38000,愛媛県,1997000000,1997年
7,321,総数,002,駅周辺商店街,38B01,愛媛県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,38B02,愛媛県　人口5～10万市,1997000000,1997年
3,321,総数,002,駅周辺商店街,38B03,愛媛県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,38B04,愛媛県　町村,1997000000,1997年
7,321,総数,002,駅周辺商店街,38B10,愛媛県　松山,1997000000,1997年
3,321,総数,002,駅周辺商店街,38B20,愛媛県　新居浜・西条・宇摩,1997000000,1997年
-,321,総数,002,駅周辺商店街,38B30,愛媛県　今治,1997000000,1997年
1,321,総数,002,駅周辺商店街,38B40,愛媛県　宇和島・八幡浜・大洲,1997000000,1997年
2,321,総数,002,駅周辺商店街,39000,高知県,1997000000,1997年
1,321,総数,002,駅周辺商店街,39B01,高知県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,39B03,高知県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,39B04,高知県　町村,1997000000,1997年
-,321,総数,002,駅周辺商店街,39B10,高知県　安芸,1997000000,1997年
1,321,総数,002,駅周辺商店街,39B20,高知県　高知中央・高吾・土長,1997000000,1997年
1,321,総数,002,駅周辺商店街,39B30,高知県　高幡,1997000000,1997年
-,321,総数,002,駅周辺商店街,39B40,高知県　幡多,1997000000,1997年
85,321,総数,002,駅周辺商店街,40000,福岡県,1997000000,1997年
60,321,総数,002,駅周辺商店街,40B01,福岡県　人口10万以上市,1997000000,1997年
21,321,総数,002,駅周辺商店街,40B02,福岡県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,40B03,福岡県　人口5万未満市,1997000000,1997年
4,321,総数,002,駅周辺商店街,40B04,福岡県　町村,1997000000,1997年
35,321,総数,002,駅周辺商店街,40B10,福岡県　福岡,1997000000,1997年
23,321,総数,002,駅周辺商店街,40B20,福岡県　北九州,1997000000,1997年
11,321,総数,002,駅周辺商店街,40B30,福岡県　筑豊,1997000000,1997年
16,321,総数,002,駅周辺商店街,40B40,福岡県　筑後,1997000000,1997年
16,321,総数,002,駅周辺商店街,41000,佐賀県,1997000000,1997年
2,321,総数,002,駅周辺商店街,41B01,佐賀県　人口10万以上市,1997000000,1997年
6,321,総数,002,駅周辺商店街,41B02,佐賀県　人口5～10万市,1997000000,1997年
4,321,総数,002,駅周辺商店街,41B03,佐賀県　人口5万未満市,1997000000,1997年
4,321,総数,002,駅周辺商店街,41B04,佐賀県　町村,1997000000,1997年
3,321,総数,002,駅周辺商店街,41B10,佐賀県　佐城,1997000000,1997年
3,321,総数,002,駅周辺商店街,41B20,佐賀県　三神,1997000000,1997年
5,321,総数,002,駅周辺商店街,41B30,佐賀県　東松,1997000000,1997年
5,321,総数,002,駅周辺商店街,41B40,佐賀県　西杵藤,1997000000,1997年
3,321,総数,002,駅周辺商店街,42000,長崎県,1997000000,1997年
-,321,総数,002,駅周辺商店街,42B01,長崎県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,42B02,長崎県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,42B03,長崎県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,42B04,長崎県　町村,1997000000,1997年
-,321,総数,002,駅周辺商店街,42B10,長崎県　長崎,1997000000,1997年
3,321,総数,002,駅周辺商店街,42B20,長崎県　県央・島原,1997000000,1997年
-,321,総数,002,駅周辺商店街,42B30,長崎県　県北,1997000000,1997年
-,321,総数,002,駅周辺商店街,42B40,長崎県　離島,1997000000,1997年
3,321,総数,002,駅周辺商店街,43000,熊本県,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B01,熊本県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B02,熊本県　人口5～10万市,1997000000,1997年
1,321,総数,002,駅周辺商店街,43B03,熊本県　人口5万未満市,1997000000,1997年
2,321,総数,002,駅周辺商店街,43B04,熊本県　町村,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B10,熊本県　熊本中央・阿蘇,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B20,熊本県　有明・鹿本,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B30,熊本県　八代・水俣・芦北,1997000000,1997年
3,321,総数,002,駅周辺商店街,43B40,熊本県　人吉・球磨,1997000000,1997年
-,321,総数,002,駅周辺商店街,43B50,熊本県　天草,1997000000,1997年
19,321,総数,002,駅周辺商店街,44000,大分県,1997000000,1997年
8,321,総数,002,駅周辺商店街,44B01,大分県　人口10万以上市,1997000000,1997年
10,321,総数,002,駅周辺商店街,44B02,大分県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,44B03,大分県　人口5万未満市,1997000000,1997年
1,321,総数,002,駅周辺商店街,44B04,大分県　町村,1997000000,1997年
1,321,総数,002,駅周辺商店街,44B10,大分県　別杵国東,1997000000,1997年
7,321,総数,002,駅周辺商店街,44B20,大分県　大分臼津,1997000000,1997年
1,321,総数,002,駅周辺商店街,44B30,大分県　県南・大野直入,1997000000,1997年
10,321,総数,002,駅周辺商店街,44B40,大分県　県北・日田玖珠,1997000000,1997年
8,321,総数,002,駅周辺商店街,45000,宮崎県,1997000000,1997年
6,321,総数,002,駅周辺商店街,45B01,宮崎県　人口10万以上市,1997000000,1997年
2,321,総数,002,駅周辺商店街,45B02,宮崎県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,45B03,宮崎県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,45B04,宮崎県　町村,1997000000,1997年
2,321,総数,002,駅周辺商店街,45B10,宮崎県　県央,1997000000,1997年
1,321,総数,002,駅周辺商店街,45B20,宮崎県　県南,1997000000,1997年
5,321,総数,002,駅周辺商店街,45B30,宮崎県　県北,1997000000,1997年
10,321,総数,002,駅周辺商店街,46000,鹿児島県,1997000000,1997年
6,321,総数,002,駅周辺商店街,46B01,鹿児島県　人口10万以上市,1997000000,1997年
1,321,総数,002,駅周辺商店街,46B02,鹿児島県　人口5～10万市,1997000000,1997年
3,321,総数,002,駅周辺商店街,46B03,鹿児島県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,46B04,鹿児島県　町村,1997000000,1997年
6,321,総数,002,駅周辺商店街,46B10,鹿児島県　鹿児島,1997000000,1997年
3,321,総数,002,駅周辺商店街,46B20,鹿児島県　南薩,1997000000,1997年
-,321,総数,002,駅周辺商店街,46B30,鹿児島県　北薩,1997000000,1997年
1,321,総数,002,駅周辺商店街,46B40,鹿児島県　姶良・伊佐,1997000000,1997年
-,321,総数,002,駅周辺商店街,46B50,鹿児島県　大隅,1997000000,1997年
-,321,総数,002,駅周辺商店街,46B60,鹿児島県　奄美・熊毛,1997000000,1997年
-,321,総数,002,駅周辺商店街,47000,沖縄県,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B01,沖縄県　人口10万以上市,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B02,沖縄県　人口5～10万市,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B03,沖縄県　人口5万未満市,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B04,沖縄県　町村,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B10,沖縄県　中南部,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B20,沖縄県　北部,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B30,沖縄県　宮古,1997000000,1997年
-,321,総数,002,駅周辺商店街,47B40,沖縄県　八重山,1997000000,1997年
1292,321,総数,003,駅周辺商店街以外,00000,全国,1997000000,1997年
387,321,総数,003,駅周辺商店街以外,00012,大都市,1997000000,1997年
480,321,総数,003,駅周辺商店街以外,00013,中都市,1997000000,1997年
78,321,総数,003,駅周辺商店街以外,00014,人口50～100万未満市,1997000000,1997年
205,321,総数,003,駅周辺商店街以外,00015,人口30～50万未満市,1997000000,1997年
197,321,総数,003,駅周辺商店街以外,00016,人口15～30万未満市,1997000000,1997年
352,321,総数,003,駅周辺商店街以外,00018,小都市Ａ,1997000000,1997年
164,321,総数,003,駅周辺商店街以外,00019,人口10～15万未満市,1997000000,1997年
188,321,総数,003,駅周辺商店街以外,00020,人口5～10万未満市,1997000000,1997年
38,321,総数,003,駅周辺商店街以外,00021,小都市Ｂ,1997000000,1997年
35,321,総数,003,駅周辺商店街以外,00022,町村,1997000000,1997年
41,321,総数,003,駅周辺商店街以外,01000,北海道,1997000000,1997年
32,321,総数,003,駅周辺商店街以外,01B01,北海道　人口10万以上市,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,01B02,北海道　人口5～10万市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,01B03,北海道　人口5万未満市,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,01B04,北海道　町村,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,01B10,北海道　道南,1997000000,1997年
31,321,総数,003,駅周辺商店街以外,01B20,北海道　道央,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,01B30,北海道　道北,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,01B40,北海道　道東,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,02000,青森県,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,02B01,青森県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,02B02,青森県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,02B03,青森県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,02B04,青森県　町村,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,02B10,青森県　青森,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,02B20,青森県　津軽,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,02B30,青森県　南部,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,02B40,青森県　下北,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,03000,岩手県,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,03B01,岩手県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,03B02,岩手県　人口5～10万市,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,03B03,岩手県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,03B04,岩手県　町村,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,03B10,岩手県　盛岡,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,03B20,岩手県　岩手中部・胆江,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,03B30,岩手県　両磐・気仙,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,03B40,岩手県　釜石・宮古,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,03B50,岩手県　久慈・二戸,1997000000,1997年
17,321,総数,003,駅周辺商店街以外,04000,宮城県,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,04B01,宮城県　人口10万以上市,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,04B02,宮城県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,04B03,宮城県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,04B04,宮城県　町村,1997000000,1997年
13,321,総数,003,駅周辺商店街以外,04B10,宮城県　県中南部,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,04B20,宮城県　県北東部,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,04B30,宮城県　県北中西部,1997000000,1997年
8,321,総数,003,駅周辺商店街以外,05000,秋田県,1997000000,1997年
6,321,総数,003,駅周辺商店街以外,05B01,秋田県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,05B02,秋田県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,05B03,秋田県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,05B04,秋田県　町村,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,05B10,秋田県　県北,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,05B20,秋田県　県央,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,05B30,秋田県　大曲・仙北,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,05B40,秋田県　県南,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,06000,山形県,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,06B01,山形県　人口10万以上市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,06B02,山形県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,06B03,山形県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,06B04,山形県　町村,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,06B10,山形県　村山,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,06B20,山形県　最上,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,06B30,山形県　置賜,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,06B40,山形県　庄内,1997000000,1997年
8,321,総数,003,駅周辺商店街以外,07000,福島県,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,07B01,福島県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,07B02,福島県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,07B03,福島県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,07B04,福島県　町村,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,07B10,福島県　中通り,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,07B20,福島県　会津,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,07B30,福島県　浜通り,1997000000,1997年
22,321,総数,003,駅周辺商店街以外,08000,茨城県,1997000000,1997年
10,321,総数,003,駅周辺商店街以外,08B01,茨城県　人口10万以上市,1997000000,1997年
12,321,総数,003,駅周辺商店街以外,08B02,茨城県　人口5～10万市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,08B03,茨城県　人口5万未満市,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,08B04,茨城県　町村,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,08B10,茨城県　県北,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,08B20,茨城県　県央,1997000000,1997年
-,321,総数,003,駅周辺商店街以外,08B30,茨城県　鹿行,1997000000,1997年
8,321,総数,003,駅周辺商店街以外,08B40,茨城県　県南,1997000000,1997年
7,321,総数,003,駅周辺商店街以外,08B50,茨城県　県西,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,09000,栃木県,1997000000,1997年
3,321,総数,003,駅周辺商店街以外,09B01,栃木県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,09B02,栃木県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,09B04,栃木県　町村,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,09B10,栃木県　県北,1997000000,1997年
2,321,総数,003,駅周辺商店街以外,09B20,栃木県　県央,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,09B30,栃木県　県南,1997000000,1997年
19,321,総数,003,駅周辺商店街以外,10000,群馬県,1997000000,1997年
16,321,総数,003,駅周辺商店街以外,10B01,群馬県　人口10万以上市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,10B02,群馬県　人口5～10万市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,10B03,群馬県　人口5万未満市,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,10B04,群馬県　町村,1997000000,1997年
4,321,総数,003,駅周辺商店街以外,10B10,群馬県　県央,1997000000,1997年
9,321,総数,003,駅周辺商店街以外,10B20,群馬県　県東,1997000000,1997年
5,321,総数,003,駅周辺商店街以外,10B30,群馬県　県西,1997000000,1997年
1,321,総数,003,駅周辺商店街以外,10B40,群馬県　県北,1997000000,1997年
67,321,総数,003,駅周辺商店街以外,11000,埼玉県,1997000000,1997年
44,321,総数,003,駅周辺商店街以外,11B01,埼玉県　人口10万以上市,1997000000,1997年
20,321,総数,003,駅周辺商店街以外,11B02,埼玉県　人口5～10万市,1997000000,1997年
