value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
5,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,08,運輸業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,09,通信業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000709,2002年7～9月期,万人
14,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
12,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
13,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
12,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
11,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,10,卸売・小売業，飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,11,うち　飲食店,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,12,金融・保険業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,13,不動産業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
9,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
10,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
8,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
7,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
6,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,14,サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,15,対個人サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,16,娯楽業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
4,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
5,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
2,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,07,完全失業者,00000,全国,2002000709,2002年7～9月期,万人
3,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,07,完全失業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,08,非労働力人口(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,08,非労働力人口(～2017年),00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,17,対事業所サービス業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,00,15歳以上人口,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,00,15歳以上人口,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,00,15歳以上人口,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,00,15歳以上人口,00000,全国,2002001012,2002年10～12月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,02,就業者,00000,全国,2002000103,2002年1～3月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,02,就業者,00000,全国,2002000406,2002年4～6月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,02,就業者,00000,全国,2002000709,2002年7～9月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,02,就業者,00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,07,完全失業者,00000,全国,2002000103,2002年1～3月期,万人
1,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,07,完全失業者,00000,全国,2002000406,2002年4～6月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,08,非労働力人口(～2017年),00000,全国,2002000709,2002年7～9月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,08,非労働力人口(～2017年),00000,全国,2002001012,2002年10～12月期,万人
0,06,15歳以上人口,0,総数,03,事業不振や先行き不安のため,01,1年超3年以内に離職,18,うち　情報サービス・調査業,09,非労働力人口(就業希望者)(～2017年),00000,全国,2002001012,2002年10～12月期,万人
