value,tab,tab_label,area,area_label,unit
120,390,動力漁船隻数,46140,鹿町町,隻
813,390,動力漁船隻数,46160,佐世保市,隻
208,390,動力漁船隻数,46240,小値賀町,隻
50,390,動力漁船隻数,46260,川棚町,隻
29,390,動力漁船隻数,46280,東彼杵町,隻
111,390,動力漁船隻数,46300,大村市,隻
176,390,動力漁船隻数,46340,諫早市,隻
2,390,動力漁船隻数,46450,長与町,隻
37,390,動力漁船隻数,46470,時津町,隻
685,390,動力漁船隻数,46490,長崎市,隻
444,390,動力漁船隻数,46680,西海市,隻
289,390,動力漁船隻数,46750,雲仙市,隻
462,390,動力漁船隻数,46850,南島原市,隻
234,390,動力漁船隻数,46930,島原市,隻
543,390,動力漁船隻数,46970,新上五島町,隻
865,390,動力漁船隻数,47140,五島市,隻
3473,390,動力漁船隻数,47350,熊本県,隻
29,390,動力漁船隻数,47370,荒尾市,隻
16,390,動力漁船隻数,47400,長洲町,隻
57,390,動力漁船隻数,47420,玉名市,隻
326,390,動力漁船隻数,47490,熊本市,隻
33,390,動力漁船隻数,47590,宇土市,隻
128,390,動力漁船隻数,47630,宇城市,隻
12,390,動力漁船隻数,47720,氷川町,隻
149,390,動力漁船隻数,47740,八代市,隻
128,390,動力漁船隻数,47820,芦北町,隻
75,390,動力漁船隻数,47850,津奈木町,隻
102,390,動力漁船隻数,47870,水俣市,隻
679,390,動力漁船隻数,47890,上天草市,隻
1642,390,動力漁船隻数,48010,天草市,隻
97,390,動力漁船隻数,48250,苓北町,隻
3115,390,動力漁船隻数,48650,大分県,隻
1870,390,動力漁船隻数,48660,太平洋南区,隻
329,390,動力漁船隻数,48680,大分市,隻
195,390,動力漁船隻数,48700,臼杵市,隻
401,390,動力漁船隻数,48720,津久見市,隻
945,390,動力漁船隻数,48750,佐伯市,隻
1245,390,動力漁船隻数,48860,瀬戸内海区,隻
95,390,動力漁船隻数,48880,中津市,隻
132,390,動力漁船隻数,48900,宇佐市,隻
53,390,動力漁船隻数,48950,豊後高田市,隻
322,390,動力漁船隻数,48990,国東市,隻
163,390,動力漁船隻数,49050,姫島村,隻
183,390,動力漁船隻数,49070,杵築市,隻
97,390,動力漁船隻数,49090,日出町,隻
77,390,動力漁船隻数,49120,別府市,隻
123,390,動力漁船隻数,49140,大分市,隻
1681,390,動力漁船隻数,49240,宮崎県,隻
481,390,動力漁船隻数,49260,延岡市,隻
115,390,動力漁船隻数,49320,門川町,隻
179,390,動力漁船隻数,49350,日向市,隻
56,390,動力漁船隻数,49380,都農町,隻
169,390,動力漁船隻数,49400,川南町,隻
4,390,動力漁船隻数,49420,高鍋町,隻
18,390,動力漁船隻数,49440,新富町,隻
211,390,動力漁船隻数,49460,宮崎市,隻
127,390,動力漁船隻数,49510,日南市,隻
106,390,動力漁船隻数,49550,南郷町,隻
215,390,動力漁船隻数,49590,串間市,隻
4561,390,動力漁船隻数,49840,鹿児島県,隻
95,390,動力漁船隻数,49860,出水市,隻
745,390,動力漁船隻数,49890,長島町,隻
232,390,動力漁船隻数,49920,阿久根市,隻
317,390,動力漁船隻数,49960,薩摩川内市,隻
237,390,動力漁船隻数,50040,いちき串木野市,隻
78,390,動力漁船隻数,50090,日置市,隻
200,390,動力漁船隻数,50140,南さつま市,隻
40,390,動力漁船隻数,50230,枕崎市,隻
35,390,動力漁船隻数,50250,南九州市,隻
148,390,動力漁船隻数,50280,指宿市,隻
411,390,動力漁船隻数,50330,鹿児島市,隻
28,390,動力漁船隻数,50390,姶良町,隻
22,390,動力漁船隻数,50410,加治木町,隻
94,390,動力漁船隻数,50430,霧島市,隻
379,390,動力漁船隻数,50470,垂水市,隻
84,390,動力漁船隻数,50500,鹿屋市,隻
28,390,動力漁船隻数,50520,錦江町,隻
142,390,動力漁船隻数,50540,南大隅町,隻
135,390,動力漁船隻数,50580,肝付町,隻
28,390,動力漁船隻数,50630,東串良町,隻
31,390,動力漁船隻数,50650,大崎町,隻
63,390,動力漁船隻数,50670,志布志市,隻
21,390,動力漁船隻数,50700,三島村,隻
29,390,動力漁船隻数,50720,十島村,隻
194,390,動力漁船隻数,50740,西之表市,隻
41,390,動力漁船隻数,50760,中種子町,隻
43,390,動力漁船隻数,50780,南種子町,隻
98,390,動力漁船隻数,50800,屋久島町,隻
100,390,動力漁船隻数,50830,奄美市,隻
22,390,動力漁船隻数,50870,龍郷町,隻
26,390,動力漁船隻数,50890,大和村,隻
44,390,動力漁船隻数,50910,宇検村,隻
94,390,動力漁船隻数,50930,瀬戸内町,隻
29,390,動力漁船隻数,50950,喜界町,隻
40,390,動力漁船隻数,50970,徳之島町,隻
27,390,動力漁船隻数,50990,天城町,隻
41,390,動力漁船隻数,51010,伊仙町,隻
27,390,動力漁船隻数,51030,和泊町,隻
7,390,動力漁船隻数,51050,知名町,隻
106,390,動力漁船隻数,51070,与論町,隻
2090,390,動力漁船隻数,51170,沖縄県,隻
38,390,動力漁船隻数,51190,国頭村,隻
1,390,動力漁船隻数,51210,大宜味村,隻
13,390,動力漁船隻数,51230,東村,隻
68,390,動力漁船隻数,51250,名護市,隻
36,390,動力漁船隻数,51270,今帰仁村,隻
45,390,動力漁船隻数,51290,本部町,隻
32,390,動力漁船隻数,51310,恩納村,隻
19,390,動力漁船隻数,51330,宜野座村,隻
31,390,動力漁船隻数,51350,金武町,隻
54,390,動力漁船隻数,51370,伊江村,隻
38,390,動力漁船隻数,51390,伊是名村,隻
24,390,動力漁船隻数,51410,伊平屋村,隻
276,390,動力漁船隻数,51430,うるま市,隻
68,390,動力漁船隻数,51480,沖縄市,隻
24,390,動力漁船隻数,51500,読谷村,隻
8,390,動力漁船隻数,51520,嘉手納町,隻
17,390,動力漁船隻数,51540,北谷町,隻
9,390,動力漁船隻数,51560,北中城村,隻
29,390,動力漁船隻数,51580,中城村,隻
15,390,動力漁船隻数,51600,西原町,隻
29,390,動力漁船隻数,51620,宜野湾市,隻
37,390,動力漁船隻数,51640,浦添市,隻
107,390,動力漁船隻数,51660,那覇市,隻
39,390,動力漁船隻数,51680,豊見城市,隻
98,390,動力漁船隻数,51700,糸満市,隻
32,390,動力漁船隻数,51720,八重瀬町,隻
126,390,動力漁船隻数,51740,南城市,隻
23,390,動力漁船隻数,51780,与那原町,隻
95,390,動力漁船隻数,51800,久米島町,隻
47,390,動力漁船隻数,51820,座間味村,隻
23,390,動力漁船隻数,51840,渡嘉敷村,隻
25,390,動力漁船隻数,51860,渡名喜村,隻
25,390,動力漁船隻数,51880,粟国村,隻
13,390,動力漁船隻数,51900,南大東村,隻
8,390,動力漁船隻数,51920,北大東村,隻
241,390,動力漁船隻数,51940,宮古島市,隻
5,390,動力漁船隻数,52000,多良間村,隻
206,390,動力漁船隻数,52020,石垣市,隻
37,390,動力漁船隻数,52040,竹富町,隻
29,390,動力漁船隻数,52060,与那国町,隻
731433.5,400,動力漁船トン数,10010,全国,t
77520.7,400,動力漁船トン数,10020,北海道,t
43435.7,400,動力漁船トン数,10060,北海道太平洋北区,t
9861.0,400,動力漁船トン数,10070,根室支庁,t
2813.9,400,動力漁船トン数,10090,羅臼町,t
840.1,400,動力漁船トン数,10110,標津町,t
1158.3,400,動力漁船トン数,10130,別海町,t
5048.7,400,動力漁船トン数,10160,根室市,t
9129.6,400,動力漁船トン数,10240,釧路支庁,t
756.8,400,動力漁船トン数,10260,浜中町,t
1477.4,400,動力漁船トン数,10290,厚岸町,t
419.4,400,動力漁船トン数,10310,釧路町,t
4971.6,400,動力漁船トン数,10330,釧路市,t
1504.4,400,動力漁船トン数,10370,白糠町,t
2328.3,400,動力漁船トン数,10430,十勝支庁,t
250.6,400,動力漁船トン数,10450,浦幌町,t
279.5,400,動力漁船トン数,10470,豊頃町,t
367.6,400,動力漁船トン数,10490,大樹町,t
1430.6,400,動力漁船トン数,10510,広尾町,t
3725.7,400,動力漁船トン数,10690,日高支庁,t
1076.0,400,動力漁船トン数,10710,えりも町,t
848.5,400,動力漁船トン数,10740,様似町,t
689.8,400,動力漁船トン数,10770,浦河町,t
612.3,400,動力漁船トン数,10800,新ひだか町,t
124.5,400,動力漁船トン数,10830,新冠町,t
374.6,400,動力漁船トン数,10850,日高町,t
5108.8,400,動力漁船トン数,10890,胆振支庁,t
153.0,400,動力漁船トン数,10910,むかわ町,t
61.9,400,動力漁船トン数,10930,厚真町,t
484.8,400,動力漁船トン数,10950,苫小牧市,t
1729.6,400,動力漁船トン数,10970,白老町,t
387.7,400,動力漁船トン数,11000,登別市,t
1180.8,400,動力漁船トン数,11020,室蘭市,t
431.3,400,動力漁船トン数,11040,伊達市,t
385.3,400,動力漁船トン数,11070,洞爺湖町,t
294.4,400,動力漁船トン数,11090,豊浦町,t
13282.3,400,動力漁船トン数,11140,渡島支庁,t
536.2,400,動力漁船トン数,11160,長万部町,t
1737.2,400,動力漁船トン数,11180,八雲町,t
3086.2,400,動力漁船トン数,11210,森町,t
1614.5,400,動力漁船トン数,11240,鹿部町,t
4543.4,400,動力漁船トン数,11260,函館市,t
137.8,400,動力漁船トン数,11460,北斗市,t
133.0,400,動力漁船トン数,11510,木古内町,t
727.7,400,動力漁船トン数,11530,知内町,t
766.3,400,動力漁船トン数,11550,福島町,t
34085.0,400,動力漁船トン数,11630,北海道日本海北区,t
10707.5,400,動力漁船トン数,11640,宗谷支庁,t
2839.3,400,動力漁船トン数,11660,枝幸町,t
446.5,400,動力漁船トン数,11680,浜頓別町,t
1244.8,400,動力漁船トン数,11700,猿払村,t
4622.6,400,動力漁船トン数,11720,稚内市,t
105.7,400,動力漁船トン数,11750,豊富町,t
229.2,400,動力漁船トン数,11770,利尻町,t
396.0,400,動力漁船トン数,11800,利尻富士町,t
823.4,400,動力漁船トン数,11830,礼文町,t
9562.1,400,動力漁船トン数,11880,網走支庁,t
1090.2,400,動力漁船トン数,11900,斜里町,t
-,400,動力漁船トン数,11920,小清水町,t
1474.1,400,動力漁船トン数,11940,網走市,t
1202.4,400,動力漁船トン数,11960,北見市,t
476.4,400,動力漁船トン数,11980,佐呂間町,t
1281.2,400,動力漁船トン数,12000,湧別町,t
2157.3,400,動力漁船トン数,12020,紋別市,t
818.9,400,動力漁船トン数,12040,興部町,t
1061.6,400,動力漁船トン数,12060,雄武町,t
3386.8,400,動力漁船トン数,12190,留萌支庁,t
-,400,動力漁船トン数,12210,幌延町,t
266.1,400,動力漁船トン数,12230,天塩町,t
152.7,400,動力漁船トン数,12250,遠別町,t
148.7,400,動力漁船トン数,12270,初山別村,t
1185.0,400,動力漁船トン数,12290,羽幌町,t
407.2,400,動力漁船トン数,12330,苫前町,t
282.9,400,動力漁船トン数,12350,小平町,t
248.7,400,動力漁船トン数,12370,留萌市,t
695.5,400,動力漁船トン数,12390,増毛町,t
481.5,400,動力漁船トン数,12410,石狩支庁,t
481.5,400,動力漁船トン数,12430,石狩市,t
5387.3,400,動力漁船トン数,12550,後志支庁,t
1735.8,400,動力漁船トン数,12570,小樽市,t
394.7,400,動力漁船トン数,12590,余市町,t
530.4,400,動力漁船トン数,12610,古平町,t
742.9,400,動力漁船トン数,12630,積丹町,t
175.0,400,動力漁船トン数,12660,神恵内村,t
263.3,400,動力漁船トン数,12680,泊村,t
-,400,動力漁船トン数,12710,共和町,t
663.5,400,動力漁船トン数,12730,岩内町,t
14.0,400,動力漁船トン数,12750,蘭越町,t
409.5,400,動力漁船トン数,12770,寿都町,t
458.2,400,動力漁船トン数,12790,島牧村,t
3015.4,400,動力漁船トン数,12920,檜山支庁,t
1073.4,400,動力漁船トン数,12940,せたな町,t
631.9,400,動力漁船トン数,12990,乙部町,t
423.3,400,動力漁船トン数,13010,奥尻町,t
555.8,400,動力漁船トン数,13030,江差町,t
331.0,400,動力漁船トン数,13050,上ノ国町,t
1544.4,400,動力漁船トン数,13100,渡島支庁,t
266.7,400,動力漁船トン数,13110,八雲町,t
1277.7,400,動力漁船トン数,13130,松前町,t
35831.4,400,動力漁船トン数,13700,青森県,t
25315.1,400,動力漁船トン数,13710,太平洋北区,t
428.8,400,動力漁船トン数,13730,佐井村,t
1922.4,400,動力漁船トン数,13750,大間町,t
413.3,400,動力漁船トン数,13780,風間浦村,t
2690.6,400,動力漁船トン数,13820,むつ市,t
1703.6,400,動力漁船トン数,13850,東通村,t
933.8,400,動力漁船トン数,13930,六ヶ所村,t
355.2,400,動力漁船トン数,13970,三沢市,t
260.5,400,動力漁船トン数,13990,おいらせ町,t
16352.6,400,動力漁船トン数,14010,八戸市,t
254.3,400,動力漁船トン数,14050,階上町,t
10516.3,400,動力漁船トン数,14070,日本海北区,t
891.2,400,動力漁船トン数,14090,むつ市,t
422.8,400,動力漁船トン数,14130,横浜町,t
383.4,400,動力漁船トン数,14150,野辺地町,t
2447.8,400,動力漁船トン数,14170,平内町,t
738.6,400,動力漁船トン数,14210,青森市,t
213.8,400,動力漁船トン数,14260,蓬田村,t
1093.0,400,動力漁船トン数,14280,外ヶ浜町,t
255.8,400,動力漁船トン数,14330,今別町,t
1332.0,400,動力漁船トン数,14360,中泊町,t
56.3,400,動力漁船トン数,14390,五所川原市,t
68.3,400,動力漁船トン数,14420,つがる市,t
427.0,400,動力漁船トン数,14450,鰺ヶ沢町,t
2186.3,400,動力漁船トン数,14480,深浦町,t
19057.3,400,動力漁船トン数,14740,岩手県,t
408.8,400,動力漁船トン数,14760,洋野町,t
525.2,400,動力漁船トン数,14850,久慈市,t
156.1,400,動力漁船トン数,14880,野田村,t
574.7,400,動力漁船トン数,14900,普代村,t
262.6,400,動力漁船トン数,14920,田野畑村,t
197.6,400,動力漁船トン数,14950,岩泉町,t
5438.0,400,動力漁船トン数,14980,宮古市,t
1955.7,400,動力漁船トン数,15020,山田町,t
567.7,400,動力漁船トン数,15090,大槌町,t
6098.1,400,動力漁船トン数,15120,釜石市,t
2083.3,400,動力漁船トン数,15190,大船渡市,t
789.5,400,動力漁船トン数,15270,陸前高田市,t
46726.8,400,動力漁船トン数,15580,宮城県,t
23902.7,400,動力漁船トン数,15600,気仙沼市,t
364.1,400,動力漁船トン数,15670,本吉町,t
1991.1,400,動力漁船トン数,15700,南三陸町,t
10073.0,400,動力漁船トン数,15740,石巻市,t
2765.9,400,動力漁船トン数,15970,女川町,t
286.9,400,動力漁船トン数,16010,東松島市,t
62.2,400,動力漁船トン数,16060,松島町,t
12.7,400,動力漁船トン数,16080,利府町,t
5321.2,400,動力漁船トン数,16100,塩竈市,t
-,400,動力漁船トン数,16140,多賀城市,t
258.9,400,動力漁船トン数,16160,七ヶ浜町,t
1188.7,400,動力漁船トン数,16240,仙台市,t
162.2,400,動力漁船トン数,16260,名取市,t
-,400,動力漁船トン数,16280,岩沼市,t
206.7,400,動力漁船トン数,16300,亘理町,t
130.5,400,動力漁船トン数,16320,山元町,t
2779.6,400,動力漁船トン数,16550,秋田県,t
415.0,400,動力漁船トン数,16570,八峰町,t
92.1,400,動力漁船トン数,16610,能代市,t
40.2,400,動力漁船トン数,16630,三種町,t
1206.7,400,動力漁船トン数,16650,男鹿市,t
194.7,400,動力漁船トン数,16730,潟上市,t
85.1,400,動力漁船トン数,16750,秋田市,t
130.4,400,動力漁船トン数,16780,由利本荘市,t
615.4,400,動力漁船トン数,16820,にかほ市,t
1774.1,400,動力漁船トン数,17040,山形県,t
109.5,400,動力漁船トン数,17060,遊佐町,t
787.1,400,動力漁船トン数,17080,酒田市,t
877.5,400,動力漁船トン数,17110,鶴岡市,t
11563.8,400,動力漁船トン数,17500,福島県,t
226.5,400,動力漁船トン数,17520,新地町,t
1743.8,400,動力漁船トン数,17540,相馬市,t
317.7,400,動力漁船トン数,17580,南相馬市,t
311.8,400,動力漁船トン数,17620,浪江町,t
-,400,動力漁船トン数,17640,双葉町,t
x,400,動力漁船トン数,17660,大熊町,t
76.1,400,動力漁船トン数,17680,富岡町,t
x,400,動力漁船トン数,17700,楢葉町,t
-,400,動力漁船トン数,17720,広野町,t
8876.1,400,動力漁船トン数,17740,いわき市,t
11727.2,400,動力漁船トン数,18350,茨城県,t
3051.0,400,動力漁船トン数,18370,北茨城市,t
x,400,動力漁船トン数,18400,高萩市,t
1616.1,400,動力漁船トン数,18420,日立市,t
-,400,動力漁船トン数,18480,東海村,t
653.3,400,動力漁船トン数,18500,ひたちなか市,t
433.3,400,動力漁船トン数,18540,大洗町,t
x,400,動力漁船トン数,18560,鉾田市,t
413.4,400,動力漁船トン数,18600,鹿嶋市,t
5486.0,400,動力漁船トン数,18620,神栖市,t
12532.0,400,動力漁船トン数,20460,千葉県,t
3465.0,400,動力漁船トン数,20480,銚子市,t
510.4,400,動力漁船トン数,20500,旭市,t
541.9,400,動力漁船トン数,20530,匝瑳市,t
34.6,400,動力漁船トン数,20560,横芝光町,t
51.8,400,動力漁船トン数,20590,山武市,t
x,400,動力漁船トン数,20620,九十九里町,t
-,400,動力漁船トン数,20640,大網白里町,t
203.9,400,動力漁船トン数,20660,白子町,t
x,400,動力漁船トン数,20680,長生村,t
x,400,動力漁船トン数,20700,一宮町,t
497.4,400,動力漁船トン数,20720,いすみ市,t
277.0,400,動力漁船トン数,20750,御宿町,t
1132.3,400,動力漁船トン数,20780,勝浦市,t
1297.5,400,動力漁船トン数,20870,鴨川市,t
647.5,400,動力漁船トン数,20920,南房総市,t
421.1,400,動力漁船トン数,20990,館山市,t
266.9,400,動力漁船トン数,21050,鋸南町,t
1761.2,400,動力漁船トン数,21080,富津市,t
-,400,動力漁船トン数,21130,君津市,t
290.6,400,動力漁船トン数,21150,木更津市,t
x,400,動力漁船トン数,21220,袖ヶ浦市,t
-,400,動力漁船トン数,21240,市原市,t
-,400,動力漁船トン数,21260,千葉市,t
71.2,400,動力漁船トン数,21280,習志野市,t
531.9,400,動力漁船トン数,21300,船橋市,t
234.8,400,動力漁船トン数,21320,市川市,t
43.2,400,動力漁船トン数,21350,浦安市,t
16938.4,400,動力漁船トン数,21670,東京都,t
185.1,400,動力漁船トン数,21690,江戸川区,t
12.4,400,動力漁船トン数,21710,葛飾区,t
57.2,400,動力漁船トン数,21730,江東区,t
27.9,400,動力漁船トン数,21750,墨田区,t
11577.2,400,動力漁船トン数,21770,中央区,t
37.5,400,動力漁船トン数,21790,台東区,t
1850.4,400,動力漁船トン数,21810,港区,t
214.6,400,動力漁船トン数,21830,品川区,t
115.3,400,動力漁船トン数,21850,大田区,t
-,400,動力漁船トン数,21870,千代田区,t
203.0,400,動力漁船トン数,21890,大島町,t
33.1,400,動力漁船トン数,21950,利島村,t
444.6,400,動力漁船トン数,21970,新島村,t
764.2,400,動力漁船トン数,22010,神津島村,t
290.0,400,動力漁船トン数,22030,三宅村,t
8.1,400,動力漁船トン数,22090,御蔵島村,t
755.9,400,動力漁船トン数,22110,八丈町,t
31.4,400,動力漁船トン数,22160,青ヶ島村,t
330.5,400,動力漁船トン数,22180,小笠原村,t
14919.2,400,動力漁船トン数,22650,神奈川県,t
x,400,動力漁船トン数,22670,川崎市,t
921.9,400,動力漁船トン数,22690,横浜市,t
1688.0,400,動力漁船トン数,22750,横須賀市,t
10627.6,400,動力漁船トン数,22840,三浦市,t
134.9,400,動力漁船トン数,22970,葉山町,t
26.9,400,動力漁船トン数,22990,逗子市,t
49.8,400,動力漁船トン数,23010,鎌倉市,t
158.2,400,動力漁船トン数,23040,藤沢市,t
286.8,400,動力漁船トン数,23070,茅ヶ崎市,t
132.3,400,動力漁船トン数,23090,平塚市,t
152.9,400,動力漁船トン数,23110,大磯町,t
x,400,動力漁船トン数,23130,二宮町,t
431.3,400,動力漁船トン数,23150,小田原市,t
227.9,400,動力漁船トン数,23180,真鶴町,t
64.2,400,動力漁船トン数,23210,湯河原町,t
5913.9,400,動力漁船トン数,23420,新潟県,t
138.1,400,動力漁船トン数,23440,粟島浦村,t
699.5,400,動力漁船トン数,23460,村上市,t
11.6,400,動力漁船トン数,23510,胎内市,t
28.9,400,動力漁船トン数,23530,新発田市,t
103.3,400,動力漁船トン数,23550,聖籠町,t
1754.7,400,動力漁船トン数,23570,新潟市,t
71.3,400,動力漁船トン数,23640,長岡市,t
79.8,400,動力漁船トン数,23660,出雲崎町,t
69.3,400,動力漁船トン数,23680,柏崎市,t
168.0,400,動力漁船トン数,23710,上越市,t
566.7,400,動力漁船トン数,23760,糸魚川市,t
2222.7,400,動力漁船トン数,23840,佐渡市,t
10291.6,400,動力漁船トン数,24320,富山県,t
66.4,400,動力漁船トン数,24340,朝日町,t
3227.8,400,動力漁船トン数,24360,入善町,t
331.0,400,動力漁船トン数,24400,黒部市,t
1652.2,400,動力漁船トン数,24430,魚津市,t
105.6,400,動力漁船トン数,24460,滑川市,t
360.0,400,動力漁船トン数,24480,富山市,t
665.7,400,動力漁船トン数,24520,射水市,t
3045.2,400,動力漁船トン数,24550,高岡市,t
837.7,400,動力漁船トン数,24570,氷見市,t
13085.6,400,動力漁船トン数,24700,石川県,t
1140.8,400,動力漁船トン数,24720,七尾市,t
143.3,400,動力漁船トン数,24810,穴水町,t
5121.8,400,動力漁船トン数,24850,能登町,t
1653.9,400,動力漁船トン数,24900,珠洲市,t
2578.8,400,動力漁船トン数,24960,輪島市,t
866.7,400,動力漁船トン数,24990,志賀町,t
142.7,400,動力漁船トン数,25040,羽咋市,t
63.9,400,動力漁船トン数,25070,宝達志水町,t
166.4,400,動力漁船トン数,25100,かほく市,t
71.6,400,動力漁船トン数,25140,内灘町,t
470.9,400,動力漁船トン数,25160,金沢市,t
104.3,400,動力漁船トン数,25180,白山市,t
8.4,400,動力漁船トン数,25210,能美市,t
122.4,400,動力漁船トン数,25230,小松市,t
429.7,400,動力漁船トン数,25250,加賀市,t
6373.5,400,動力漁船トン数,25330,福井県,t
8.9,400,動力漁船トン数,25350,あわら市,t
695.1,400,動力漁船トン数,25370,坂井市,t
462.6,400,動力漁船トン数,25390,福井市,t
2123.5,400,動力漁船トン数,25420,越前町,t
181.4,400,動力漁船トン数,25440,南越前町,t
486.5,400,動力漁船トン数,25460,敦賀市,t
658.7,400,動力漁船トン数,25480,美浜町,t
406.2,400,動力漁船トン数,25510,若狭町,t
575.1,400,動力漁船トン数,25530,小浜市,t
414.6,400,動力漁船トン数,25550,おおい町,t
360.9,400,動力漁船トン数,25570,高浜町,t
35574.2,400,動力漁船トン数,27230,静岡県,t
235.2,400,動力漁船トン数,27250,熱海市,t
846.8,400,動力漁船トン数,27290,伊東市,t
281.2,400,動力漁船トン数,27340,東伊豆町,t
78.0,400,動力漁船トン数,27370,河津町,t
1211.4,400,動力漁船トン数,27390,下田市,t
326.1,400,動力漁船トン数,27440,南伊豆町,t
85.6,400,動力漁船トン数,27490,松崎町,t
433.4,400,動力漁船トン数,27510,西伊豆町,t
105.6,400,動力漁船トン数,27550,伊豆市,t
5989.1,400,動力漁船トン数,27570,沼津市,t
321.6,400,動力漁船トン数,27630,富士市,t
2855.3,400,動力漁船トン数,27650,静岡市,t
485.8,400,動力漁船トン数,27690,由比町,t
13593.9,400,動力漁船トン数,27710,焼津市,t
x,400,動力漁船トン数,27730,大井川町,t
592.5,400,動力漁船トン数,27750,吉田町,t
839.4,400,動力漁船トン数,27770,牧之原市,t
3004.4,400,動力漁船トン数,27810,御前崎市,t
19.0,400,動力漁船トン数,27840,掛川市,t
x,400,動力漁船トン数,27870,袋井市,t
547.1,400,動力漁船トン数,27890,磐田市,t
1517.8,400,動力漁船トン数,27930,浜松市,t
139.7,400,動力漁船トン数,28000,湖西市,t
377.7,400,動力漁船トン数,28020,新居町,t
11824.4,400,動力漁船トン数,28220,愛知県,t
541.3,400,動力漁船トン数,28240,田原市,t
x,400,動力漁船トン数,28370,豊橋市,t
-,400,動力漁船トン数,28400,豊川市,t
606.3,400,動力漁船トン数,28420,蒲郡市,t
437.6,400,動力漁船トン数,28470,幡豆町,t
89.5,400,動力漁船トン数,28500,吉良町,t
1264.1,400,動力漁船トン数,28530,一色町,t
51.0,400,動力漁船トン数,28590,西尾市,t
981.3,400,動力漁船トン数,28610,碧南市,t
-,400,動力漁船トン数,28630,高浜市,t
x,400,動力漁船トン数,28650,刈谷市,t
-,400,動力漁船トン数,28670,東浦町,t
-,400,動力漁船トン数,28690,半田市,t
-,400,動力漁船トン数,28710,武豊町,t
91.7,400,動力漁船トン数,28730,美浜町,t
7129.8,400,動力漁船トン数,28760,南知多町,t
628.8,400,動力漁船トン数,28850,常滑市,t
-,400,動力漁船トン数,28900,知多市,t
-,400,動力漁船トン数,28920,東海市,t
-,400,動力漁船トン数,28940,名古屋市,t
-,400,動力漁船トン数,28970,飛島村,t
-,400,動力漁船トン数,28990,弥富市,t
31804.3,400,動力漁船トン数,29410,三重県,t
39.9,400,動力漁船トン数,29430,木曽岬町,t
442.3,400,動力漁船トン数,29450,桑名市,t
11.2,400,動力漁船トン数,29500,川越町,t
844.2,400,動力漁船トン数,29520,四日市市,t
1021.6,400,動力漁船トン数,29580,鈴鹿市,t
888.1,400,動力漁船トン数,29630,津市,t
220.9,400,動力漁船トン数,29700,松阪市,t
415.9,400,動力漁船トン数,29780,明和町,t
1670.2,400,動力漁船トン数,29810,伊勢市,t
4625.3,400,動力漁船トン数,29930,鳥羽市,t
4677.6,400,動力漁船トン数,30100,志摩市,t
7409.5,400,動力漁船トン数,30380,南伊勢町,t
594.3,400,動力漁船トン数,30560,大紀町,t
2314.0,400,動力漁船トン数,30580,紀北町,t
5836.5,400,動力漁船トン数,30680,尾鷲市,t
580.0,400,動力漁船トン数,30790,熊野市,t
79.4,400,動力漁船トン数,30860,御浜町,t
133.4,400,動力漁船トン数,30880,紀宝町,t
2615.0,400,動力漁船トン数,31310,京都府,t
834.6,400,動力漁船トン数,31330,舞鶴市,t
501.5,400,動力漁船トン数,31410,宮津市,t
-,400,動力漁船トン数,31470,与謝野町,t
419.7,400,動力漁船トン数,31490,伊根町,t
859.2,400,動力漁船トン数,31560,京丹後市,t
5280.3,400,動力漁船トン数,31890,大阪府,t
276.9,400,動力漁船トン数,31910,大阪市,t
290.2,400,動力漁船トン数,31980,堺市,t
119.4,400,動力漁船トン数,32010,高石市,t
71.7,400,動力漁船トン数,32030,泉大津市,t
x,400,動力漁船トン数,32050,忠岡町,t
1643.9,400,動力漁船トン数,32070,岸和田市,t
x,400,動力漁船トン数,32100,貝塚市,t
750.8,400,動力漁船トン数,32120,泉佐野市,t
108.5,400,動力漁船トン数,32140,田尻町,t
433.0,400,動力漁船トン数,32160,泉南市,t
578.4,400,動力漁船トン数,32190,阪南市,t
865.9,400,動力漁船トン数,32230,岬町,t
27246.6,400,動力漁船トン数,32600,兵庫県,t
5119.6,400,動力漁船トン数,32610,日本海西区,t
1436.6,400,動力漁船トン数,32630,豊岡市,t
1928.7,400,動力漁船トン数,32660,香美町,t
1754.3,400,動力漁船トン数,32690,新温泉町,t
22127.0,400,動力漁船トン数,32730,瀬戸内海区,t
-,400,動力漁船トン数,32750,尼崎市,t
-,400,動力漁船トン数,32770,西宮市,t
x,400,動力漁船トン数,32790,芦屋市,t
1729.7,400,動力漁船トン数,32810,神戸市,t
4595.5,400,動力漁船トン数,32910,明石市,t
x,400,動力漁船トン数,32990,播磨町,t
145.1,400,動力漁船トン数,33010,加古川市,t
469.2,400,動力漁船トン数,33040,高砂市,t
4555.1,400,動力漁船トン数,33090,姫路市,t
600.5,400,動力漁船トン数,33220,たつの市,t
371.2,400,動力漁船トン数,33260,相生市,t
260.2,400,動力漁船トン数,33280,赤穂市,t
5880.9,400,動力漁船トン数,33320,淡路市,t
1249.4,400,動力漁船トン数,33490,洲本市,t
2140.4,400,動力漁船トン数,33550,南あわじ市,t
14166.7,400,動力漁船トン数,34290,和歌山県,t
7557.7,400,動力漁船トン数,34300,太平洋南区,t
259.0,400,動力漁船トン数,34320,美浜町,t
552.6,400,動力漁船トン数,34350,御坊市,t
301.3,400,動力漁船トン数,34370,印南町,t
