value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label
7129,004,事業所数,001,個人,09201,宇都宮市,2012000000,2012年
3754,004,事業所数,001,個人,09202,足利市,2012000000,2012年
3117,004,事業所数,001,個人,09203,栃木市,2012000000,2012年
3003,004,事業所数,001,個人,09204,佐野市,2012000000,2012年
1997,004,事業所数,001,個人,09205,鹿沼市,2012000000,2012年
1959,004,事業所数,001,個人,09206,日光市,2012000000,2012年
2646,004,事業所数,001,個人,09208,小山市,2012000000,2012年
1521,004,事業所数,001,個人,09209,真岡市,2012000000,2012年
1557,004,事業所数,001,個人,09210,大田原市,2012000000,2012年
608,004,事業所数,001,個人,09211,矢板市,2012000000,2012年
2258,004,事業所数,001,個人,09213,那須塩原市,2012000000,2012年
642,004,事業所数,001,個人,09214,さくら市,2012000000,2012年
703,004,事業所数,001,個人,09215,那須烏山市,2012000000,2012年
897,004,事業所数,001,個人,09216,下野市,2012000000,2012年
411,004,事業所数,001,個人,09300,河内郡,2012000000,2012年
411,004,事業所数,001,個人,09301,上三川町,2012000000,2012年
1434,004,事業所数,001,個人,09340,芳賀郡,2012000000,2012年
641,004,事業所数,001,個人,09342,益子町,2012000000,2012年
329,004,事業所数,001,個人,09343,茂木町,2012000000,2012年
207,004,事業所数,001,個人,09344,市貝町,2012000000,2012年
257,004,事業所数,001,個人,09345,芳賀町,2012000000,2012年
1502,004,事業所数,001,個人,09360,下都賀郡,2012000000,2012年
762,004,事業所数,001,個人,09361,壬生町,2012000000,2012年
334,004,事業所数,001,個人,09364,野木町,2012000000,2012年
406,004,事業所数,001,個人,09367,岩舟町,2012000000,2012年
704,004,事業所数,001,個人,09380,塩谷郡,2012000000,2012年
244,004,事業所数,001,個人,09384,塩谷町,2012000000,2012年
460,004,事業所数,001,個人,09386,高根沢町,2012000000,2012年
1145,004,事業所数,001,個人,09400,那須郡,2012000000,2012年
684,004,事業所数,001,個人,09407,那須町,2012000000,2012年
461,004,事業所数,001,個人,09411,那珂川町,2012000000,2012年
41037,004,事業所数,001,個人,10000,群馬県,2012000000,2012年
6630,004,事業所数,001,個人,10201,前橋市,2012000000,2012年
6507,004,事業所数,001,個人,10202,高崎市,2012000000,2012年
3427,004,事業所数,001,個人,10203,桐生市,2012000000,2012年
3669,004,事業所数,001,個人,10204,伊勢崎市,2012000000,2012年
4239,004,事業所数,001,個人,10205,太田市,2012000000,2012年
1414,004,事業所数,001,個人,10206,沼田市,2012000000,2012年
1788,004,事業所数,001,個人,10207,館林市,2012000000,2012年
1962,004,事業所数,001,個人,10208,渋川市,2012000000,2012年
1283,004,事業所数,001,個人,10209,藤岡市,2012000000,2012年
1494,004,事業所数,001,個人,10210,富岡市,2012000000,2012年
1037,004,事業所数,001,個人,10211,安中市,2012000000,2012年
1198,004,事業所数,001,個人,10212,みどり市,2012000000,2012年
454,004,事業所数,001,個人,10340,北群馬郡,2012000000,2012年
178,004,事業所数,001,個人,10344,榛東村,2012000000,2012年
276,004,事業所数,001,個人,10345,吉岡町,2012000000,2012年
234,004,事業所数,001,個人,10360,多野郡,2012000000,2012年
69,004,事業所数,001,個人,10366,上野村,2012000000,2012年
165,004,事業所数,001,個人,10367,神流町,2012000000,2012年
786,004,事業所数,001,個人,10380,甘楽郡,2012000000,2012年
293,004,事業所数,001,個人,10382,下仁田町,2012000000,2012年
84,004,事業所数,001,個人,10383,南牧村,2012000000,2012年
409,004,事業所数,001,個人,10384,甘楽町,2012000000,2012年
1750,004,事業所数,001,個人,10420,吾妻郡,2012000000,2012年
573,004,事業所数,001,個人,10421,中之条町,2012000000,2012年
165,004,事業所数,001,個人,10424,長野原町,2012000000,2012年
237,004,事業所数,001,個人,10425,嬬恋村,2012000000,2012年
336,004,事業所数,001,個人,10426,草津町,2012000000,2012年
66,004,事業所数,001,個人,10428,高山村,2012000000,2012年
373,004,事業所数,001,個人,10429,東吾妻町,2012000000,2012年
1053,004,事業所数,001,個人,10440,利根郡,2012000000,2012年
272,004,事業所数,001,個人,10443,片品村,2012000000,2012年
57,004,事業所数,001,個人,10444,川場村,2012000000,2012年
101,004,事業所数,001,個人,10448,昭和村,2012000000,2012年
623,004,事業所数,001,個人,10449,みなかみ町,2012000000,2012年
453,004,事業所数,001,個人,10460,佐波郡,2012000000,2012年
453,004,事業所数,001,個人,10464,玉村町,2012000000,2012年
1659,004,事業所数,001,個人,10520,邑楽郡,2012000000,2012年
299,004,事業所数,001,個人,10521,板倉町,2012000000,2012年
190,004,事業所数,001,個人,10522,明和町,2012000000,2012年
183,004,事業所数,001,個人,10523,千代田町,2012000000,2012年
601,004,事業所数,001,個人,10524,大泉町,2012000000,2012年
386,004,事業所数,001,個人,10525,邑楽町,2012000000,2012年
91173,004,事業所数,001,個人,11000,埼玉県,2012000000,2012年
12163,004,事業所数,001,個人,11100,さいたま市,2012000000,2012年
695,004,事業所数,001,個人,11101,西区,2012000000,2012年
1355,004,事業所数,001,個人,11102,北区,2012000000,2012年
1589,004,事業所数,001,個人,11103,大宮区,2012000000,2012年
1433,004,事業所数,001,個人,11104,見沼区,2012000000,2012年
931,004,事業所数,001,個人,11105,中央区,2012000000,2012年
737,004,事業所数,001,個人,11106,桜区,2012000000,2012年
1940,004,事業所数,001,個人,11107,浦和区,2012000000,2012年
1255,004,事業所数,001,個人,11108,南区,2012000000,2012年
780,004,事業所数,001,個人,11109,緑区,2012000000,2012年
1448,004,事業所数,001,個人,11110,岩槻区,2012000000,2012年
3594,004,事業所数,001,個人,11201,川越市,2012000000,2012年
3419,004,事業所数,001,個人,11202,熊谷市,2012000000,2012年
7480,004,事業所数,001,個人,11203,川口市,2012000000,2012年
1652,004,事業所数,001,個人,11206,行田市,2012000000,2012年
1786,004,事業所数,001,個人,11207,秩父市,2012000000,2012年
3170,004,事業所数,001,個人,11208,所沢市,2012000000,2012年
1438,004,事業所数,001,個人,11209,飯能市,2012000000,2012年
1932,004,事業所数,001,個人,11210,加須市,2012000000,2012年
1727,004,事業所数,001,個人,11211,本庄市,2012000000,2012年
1388,004,事業所数,001,個人,11212,東松山市,2012000000,2012年
3344,004,事業所数,001,個人,11214,春日部市,2012000000,2012年
1835,004,事業所数,001,個人,11215,狭山市,2012000000,2012年
930,004,事業所数,001,個人,11216,羽生市,2012000000,2012年
1576,004,事業所数,001,個人,11217,鴻巣市,2012000000,2012年
2467,004,事業所数,001,個人,11218,深谷市,2012000000,2012年
2329,004,事業所数,001,個人,11219,上尾市,2012000000,2012年
2700,004,事業所数,001,個人,11221,草加市,2012000000,2012年
4059,004,事業所数,001,個人,11222,越谷市,2012000000,2012年
1189,004,事業所数,001,個人,11223,蕨市,2012000000,2012年
1404,004,事業所数,001,個人,11224,戸田市,2012000000,2012年
1850,004,事業所数,001,個人,11225,入間市,2012000000,2012年
1092,004,事業所数,001,個人,11227,朝霞市,2012000000,2012年
736,004,事業所数,001,個人,11228,志木市,2012000000,2012年
391,004,事業所数,001,個人,11229,和光市,2012000000,2012年
1548,004,事業所数,001,個人,11230,新座市,2012000000,2012年
918,004,事業所数,001,個人,11231,桶川市,2012000000,2012年
2098,004,事業所数,001,個人,11232,久喜市,2012000000,2012年
756,004,事業所数,001,個人,11233,北本市,2012000000,2012年
1398,004,事業所数,001,個人,11234,八潮市,2012000000,2012年
1144,004,事業所数,001,個人,11235,富士見市,2012000000,2012年
2068,004,事業所数,001,個人,11237,三郷市,2012000000,2012年
641,004,事業所数,001,個人,11238,蓮田市,2012000000,2012年
1253,004,事業所数,001,個人,11239,坂戸市,2012000000,2012年
1181,004,事業所数,001,個人,11240,幸手市,2012000000,2012年
858,004,事業所数,001,個人,11241,鶴ヶ島市,2012000000,2012年
762,004,事業所数,001,個人,11242,日高市,2012000000,2012年
728,004,事業所数,001,個人,11243,吉川市,2012000000,2012年
1220,004,事業所数,001,個人,11245,ふじみ野市,2012000000,2012年
458,004,事業所数,001,個人,11300,北足立郡,2012000000,2012年
458,004,事業所数,001,個人,11301,伊奈町,2012000000,2012年
1098,004,事業所数,001,個人,11320,入間郡,2012000000,2012年
292,004,事業所数,001,個人,11324,三芳町,2012000000,2012年
560,004,事業所数,001,個人,11326,毛呂山町,2012000000,2012年
246,004,事業所数,001,個人,11327,越生町,2012000000,2012年
2431,004,事業所数,001,個人,11340,比企郡,2012000000,2012年
244,004,事業所数,001,個人,11341,滑川町,2012000000,2012年
361,004,事業所数,001,個人,11342,嵐山町,2012000000,2012年
679,004,事業所数,001,個人,11343,小川町,2012000000,2012年
362,004,事業所数,001,個人,11346,川島町,2012000000,2012年
297,004,事業所数,001,個人,11347,吉見町,2012000000,2012年
205,004,事業所数,001,個人,11348,鳩山町,2012000000,2012年
283,004,事業所数,001,個人,11349,ときがわ町,2012000000,2012年
1217,004,事業所数,001,個人,11360,秩父郡,2012000000,2012年
175,004,事業所数,001,個人,11361,横瀬町,2012000000,2012年
301,004,事業所数,001,個人,11362,皆野町,2012000000,2012年
238,004,事業所数,001,個人,11363,長瀞町,2012000000,2012年
405,004,事業所数,001,個人,11365,小鹿野町,2012000000,2012年
98,004,事業所数,001,個人,11369,東秩父村,2012000000,2012年
792,004,事業所数,001,個人,11380,児玉郡,2012000000,2012年
171,004,事業所数,001,個人,11381,美里町,2012000000,2012年
207,004,事業所数,001,個人,11383,神川町,2012000000,2012年
414,004,事業所数,001,個人,11385,上里町,2012000000,2012年
544,004,事業所数,001,個人,11400,大里郡,2012000000,2012年
544,004,事業所数,001,個人,11408,寄居町,2012000000,2012年
1270,004,事業所数,001,個人,11440,南埼玉郡,2012000000,2012年
623,004,事業所数,001,個人,11442,宮代町,2012000000,2012年
647,004,事業所数,001,個人,11445,白岡町,2012000000,2012年
1139,004,事業所数,001,個人,11460,北葛飾郡,2012000000,2012年
635,004,事業所数,001,個人,11464,杉戸町,2012000000,2012年
504,004,事業所数,001,個人,11465,松伏町,2012000000,2012年
68620,004,事業所数,001,個人,12000,千葉県,2012000000,2012年
7882,004,事業所数,001,個人,12100,千葉市,2012000000,2012年
2992,004,事業所数,001,個人,12101,中央区,2012000000,2012年
1341,004,事業所数,001,個人,12102,花見川区,2012000000,2012年
1283,004,事業所数,001,個人,12103,稲毛区,2012000000,2012年
1142,004,事業所数,001,個人,12104,若葉区,2012000000,2012年
757,004,事業所数,001,個人,12105,緑区,2012000000,2012年
367,004,事業所数,001,個人,12106,美浜区,2012000000,2012年
2252,004,事業所数,001,個人,12202,銚子市,2012000000,2012年
4352,004,事業所数,001,個人,12203,市川市,2012000000,2012年
4882,004,事業所数,001,個人,12204,船橋市,2012000000,2012年
1457,004,事業所数,001,個人,12205,館山市,2012000000,2012年
1702,004,事業所数,001,個人,12206,木更津市,2012000000,2012年
4805,004,事業所数,001,個人,12207,松戸市,2012000000,2012年
1747,004,事業所数,001,個人,12208,野田市,2012000000,2012年
1389,004,事業所数,001,個人,12210,茂原市,2012000000,2012年
1461,004,事業所数,001,個人,12211,成田市,2012000000,2012年
1562,004,事業所数,001,個人,12212,佐倉市,2012000000,2012年
822,004,事業所数,001,個人,12213,東金市,2012000000,2012年
1694,004,事業所数,001,個人,12215,旭市,2012000000,2012年
1392,004,事業所数,001,個人,12216,習志野市,2012000000,2012年
3666,004,事業所数,001,個人,12217,柏市,2012000000,2012年
719,004,事業所数,001,個人,12218,勝浦市,2012000000,2012年
2620,004,事業所数,001,個人,12219,市原市,2012000000,2012年
1383,004,事業所数,001,個人,12220,流山市,2012000000,2012年
1735,004,事業所数,001,個人,12221,八千代市,2012000000,2012年
1328,004,事業所数,001,個人,12222,我孫子市,2012000000,2012年
1006,004,事業所数,001,個人,12223,鴨川市,2012000000,2012年
1239,004,事業所数,001,個人,12224,鎌ケ谷市,2012000000,2012年
1476,004,事業所数,001,個人,12225,君津市,2012000000,2012年
931,004,事業所数,001,個人,12226,富津市,2012000000,2012年
851,004,事業所数,001,個人,12227,浦安市,2012000000,2012年
783,004,事業所数,001,個人,12228,四街道市,2012000000,2012年
624,004,事業所数,001,個人,12229,袖ケ浦市,2012000000,2012年
914,004,事業所数,001,個人,12230,八街市,2012000000,2012年
686,004,事業所数,001,個人,12231,印西市,2012000000,2012年
371,004,事業所数,001,個人,12232,白井市,2012000000,2012年
624,004,事業所数,001,個人,12233,富里市,2012000000,2012年
1286,004,事業所数,001,個人,12234,南房総市,2012000000,2012年
880,004,事業所数,001,個人,12235,匝瑳市,2012000000,2012年
1833,004,事業所数,001,個人,12236,香取市,2012000000,2012年
755,004,事業所数,001,個人,12237,山武市,2012000000,2012年
853,004,事業所数,001,個人,12238,いすみ市,2012000000,2012年
436,004,事業所数,001,個人,12320,印旛郡,2012000000,2012年
234,004,事業所数,001,個人,12322,酒々井町,2012000000,2012年
202,004,事業所数,001,個人,12329,栄町,2012000000,2012年
860,004,事業所数,001,個人,12340,香取郡,2012000000,2012年
123,004,事業所数,001,個人,12342,神崎町,2012000000,2012年
402,004,事業所数,001,個人,12347,多古町,2012000000,2012年
335,004,事業所数,001,個人,12349,東庄町,2012000000,2012年
1601,004,事業所数,001,個人,12400,山武郡,2012000000,2012年
611,004,事業所数,001,個人,12402,大網白里町,2012000000,2012年
384,004,事業所数,001,個人,12403,九十九里町,2012000000,2012年
99,004,事業所数,001,個人,12409,芝山町,2012000000,2012年
507,004,事業所数,001,個人,12410,横芝光町,2012000000,2012年
1045,004,事業所数,001,個人,12420,長生郡,2012000000,2012年
262,004,事業所数,001,個人,12421,一宮町,2012000000,2012年
112,004,事業所数,001,個人,12422,睦沢町,2012000000,2012年
199,004,事業所数,001,個人,12423,長生村,2012000000,2012年
221,004,事業所数,001,個人,12424,白子町,2012000000,2012年
110,004,事業所数,001,個人,12426,長柄町,2012000000,2012年
141,004,事業所数,001,個人,12427,長南町,2012000000,2012年
490,004,事業所数,001,個人,12440,夷隅郡,2012000000,2012年
255,004,事業所数,001,個人,12441,大多喜町,2012000000,2012年
235,004,事業所数,001,個人,12443,御宿町,2012000000,2012年
226,004,事業所数,001,個人,12460,安房郡,2012000000,2012年
226,004,事業所数,001,個人,12463,鋸南町,2012000000,2012年
189905,004,事業所数,001,個人,13000,東京都,2012000000,2012年
145063,004,事業所数,001,個人,13100,特別区部,2012000000,2012年
4813,004,事業所数,001,個人,13101,千代田区,2012000000,2012年
5944,004,事業所数,001,個人,13102,中央区,2012000000,2012年
6044,004,事業所数,001,個人,13103,港区,2012000000,2012年
7769,004,事業所数,001,個人,13104,新宿区,2012000000,2012年
3936,004,事業所数,001,個人,13105,文京区,2012000000,2012年
6539,004,事業所数,001,個人,13106,台東区,2012000000,2012年
5458,004,事業所数,001,個人,13107,墨田区,2012000000,2012年
4898,004,事業所数,001,個人,13108,江東区,2012000000,2012年
5975,004,事業所数,001,個人,13109,品川区,2012000000,2012年
3305,004,事業所数,001,個人,13110,目黒区,2012000000,2012年
9769,004,事業所数,001,個人,13111,大田区,2012000000,2012年
8260,004,事業所数,001,個人,13112,世田谷区,2012000000,2012年
4259,004,事業所数,001,個人,13113,渋谷区,2012000000,2012年
5011,004,事業所数,001,個人,13114,中野区,2012000000,2012年
7959,004,事業所数,001,個人,13115,杉並区,2012000000,2012年
4885,004,事業所数,001,個人,13116,豊島区,2012000000,2012年
5435,004,事業所数,001,個人,13117,北区,2012000000,2012年
3977,004,事業所数,001,個人,13118,荒川区,2012000000,2012年
6827,004,事業所数,001,個人,13119,板橋区,2012000000,2012年
7793,004,事業所数,001,個人,13120,練馬区,2012000000,2012年
10622,004,事業所数,001,個人,13121,足立区,2012000000,2012年
7594,004,事業所数,001,個人,13122,葛飾区,2012000000,2012年
7943,004,事業所数,001,個人,13123,江戸川区,2012000000,2012年
48,004,事業所数,001,個人,13199,境界未定地域,2012000000,2012年
6023,004,事業所数,001,個人,13201,八王子市,2012000000,2012年
2160,004,事業所数,001,個人,13202,立川市,2012000000,2012年
2428,004,事業所数,001,個人,13203,武蔵野市,2012000000,2012年
2131,004,事業所数,001,個人,13204,三鷹市,2012000000,2012年
1986,004,事業所数,001,個人,13205,青梅市,2012000000,2012年
2496,004,事業所数,001,個人,13206,府中市,2012000000,2012年
1287,004,事業所数,001,個人,13207,昭島市,2012000000,2012年
2089,004,事業所数,001,個人,13208,調布市,2012000000,2012年
3532,004,事業所数,001,個人,13209,町田市,2012000000,2012年
994,004,事業所数,001,個人,13210,小金井市,2012000000,2012年
1718,004,事業所数,001,個人,13211,小平市,2012000000,2012年
1693,004,事業所数,001,個人,13212,日野市,2012000000,2012年
1422,004,事業所数,001,個人,13213,東村山市,2012000000,2012年
1198,004,事業所数,001,個人,13214,国分寺市,2012000000,2012年
970,004,事業所数,001,個人,13215,国立市,2012000000,2012年
917,004,事業所数,001,個人,13218,福生市,2012000000,2012年
813,004,事業所数,001,個人,13219,狛江市,2012000000,2012年
952,004,事業所数,001,個人,13220,東大和市,2012000000,2012年
744,004,事業所数,001,個人,13221,清瀬市,2012000000,2012年
963,004,事業所数,001,個人,13222,東久留米市,2012000000,2012年
728,004,事業所数,001,個人,13223,武蔵村山市,2012000000,2012年
745,004,事業所数,001,個人,13224,多摩市,2012000000,2012年
819,004,事業所数,001,個人,13225,稲城市,2012000000,2012年
813,004,事業所数,001,個人,13227,羽村市,2012000000,2012年
1069,004,事業所数,001,個人,13228,あきる野市,2012000000,2012年
2015,004,事業所数,001,個人,13229,西東京市,2012000000,2012年
832,004,事業所数,001,個人,13300,西多摩郡,2012000000,2012年
429,004,事業所数,001,個人,13303,瑞穂町,2012000000,2012年
193,004,事業所数,001,個人,13305,日の出町,2012000000,2012年
87,004,事業所数,001,個人,13307,檜原村,2012000000,2012年
123,004,事業所数,001,個人,13308,奥多摩町,2012000000,2012年
692,004,事業所数,001,個人,13360,大島支庁,2012000000,2012年
336,004,事業所数,001,個人,13361,大島町,2012000000,2012年
25,004,事業所数,001,個人,13362,利島村,2012000000,2012年
185,004,事業所数,001,個人,13363,新島村,2012000000,2012年
146,004,事業所数,001,個人,13364,神津島村,2012000000,2012年
98,004,事業所数,001,個人,13380,三宅支庁,2012000000,2012年
76,004,事業所数,001,個人,13381,三宅村,2012000000,2012年
22,004,事業所数,001,個人,13382,御蔵島村,2012000000,2012年
375,004,事業所数,001,個人,13400,八丈支庁,2012000000,2012年
366,004,事業所数,001,個人,13401,八丈町,2012000000,2012年
9,004,事業所数,001,個人,13402,青ヶ島村,2012000000,2012年
140,004,事業所数,001,個人,13420,小笠原支庁,2012000000,2012年
140,004,事業所数,001,個人,13421,小笠原村,2012000000,2012年
94025,004,事業所数,001,個人,14000,神奈川県,2012000000,2012年
31704,004,事業所数,001,個人,14100,横浜市,2012000000,2012年
2702,004,事業所数,001,個人,14101,鶴見区,2012000000,2012年
2593,004,事業所数,001,個人,14102,神奈川区,2012000000,2012年
1408,004,事業所数,001,個人,14103,西区,2012000000,2012年
3639,004,事業所数,001,個人,14104,中区,2012000000,2012年
2130,004,事業所数,001,個人,14105,南区,2012000000,2012年
1751,004,事業所数,001,個人,14106,保土ケ谷区,2012000000,2012年
1325,004,事業所数,001,個人,14107,磯子区,2012000000,2012年
1484,004,事業所数,001,個人,14108,金沢区,2012000000,2012年
2866,004,事業所数,001,個人,14109,港北区,2012000000,2012年
1574,004,事業所数,001,個人,14110,戸塚区,2012000000,2012年
1860,004,事業所数,001,個人,14111,港南区,2012000000,2012年
1602,004,事業所数,001,個人,14112,旭区,2012000000,2012年
946,004,事業所数,001,個人,14113,緑区,2012000000,2012年
1140,004,事業所数,001,個人,14114,瀬谷区,2012000000,2012年
688,004,事業所数,001,個人,14115,栄区,2012000000,2012年
1159,004,事業所数,001,個人,14116,泉区,2012000000,2012年
1705,004,事業所数,001,個人,14117,青葉区,2012000000,2012年
1132,004,事業所数,001,個人,14118,都筑区,2012000000,2012年
12567,004,事業所数,001,個人,14130,川崎市,2012000000,2012年
3071,004,事業所数,001,個人,14131,川崎区,2012000000,2012年
1630,004,事業所数,001,個人,14132,幸区,2012000000,2012年
2457,004,事業所数,001,個人,14133,中原区,2012000000,2012年
1634,004,事業所数,001,個人,14134,高津区,2012000000,2012年
1762,004,事業所数,001,個人,14135,多摩区,2012000000,2012年
1101,004,事業所数,001,個人,14136,宮前区,2012000000,2012年
912,004,事業所数,001,個人,14137,麻生区,2012000000,2012年
8140,004,事業所数,001,個人,14150,相模原市,2012000000,2012年
2199,004,事業所数,001,個人,14151,緑区,2012000000,2012年
2863,004,事業所数,001,個人,14152,中央区,2012000000,2012年
3078,004,事業所数,001,個人,14153,南区,2012000000,2012年
5405,004,事業所数,001,個人,14201,横須賀市,2012000000,2012年
3568,004,事業所数,001,個人,14203,平塚市,2012000000,2012年
2795,004,事業所数,001,個人,14204,鎌倉市,2012000000,2012年
4469,004,事業所数,001,個人,14205,藤沢市,2012000000,2012年
2932,004,事業所数,001,個人,14206,小田原市,2012000000,2012年
2744,004,事業所数,001,個人,14207,茅ヶ崎市,2012000000,2012年
755,004,事業所数,001,個人,14208,逗子市,2012000000,2012年
835,004,事業所数,001,個人,14210,三浦市,2012000000,2012年
1789,004,事業所数,001,個人,14211,秦野市,2012000000,2012年
2758,004,事業所数,001,個人,14212,厚木市,2012000000,2012年
2576,004,事業所数,001,個人,14213,大和市,2012000000,2012年
1514,004,事業所数,001,個人,14214,伊勢原市,2012000000,2012年
1338,004,事業所数,001,個人,14215,海老名市,2012000000,2012年
1301,004,事業所数,001,個人,14216,座間市,2012000000,2012年
729,004,事業所数,001,個人,14217,南足柄市,2012000000,2012年
1002,004,事業所数,001,個人,14218,綾瀬市,2012000000,2012年
316,004,事業所数,001,個人,14300,三浦郡,2012000000,2012年
316,004,事業所数,001,個人,14301,葉山町,2012000000,2012年
696,004,事業所数,001,個人,14320,高座郡,2012000000,2012年
696,004,事業所数,001,個人,14321,寒川町,2012000000,2012年
1089,004,事業所数,001,個人,14340,中郡,2012000000,2012年
614,004,事業所数,001,個人,14341,大磯町,2012000000,2012年
475,004,事業所数,001,個人,14342,二宮町,2012000000,2012年
1226,004,事業所数,001,個人,14360,足柄上郡,2012000000,2012年
111,004,事業所数,001,個人,14361,中井町,2012000000,2012年
282,004,事業所数,001,個人,14362,大井町,2012000000,2012年
315,004,事業所数,001,個人,14363,松田町,2012000000,2012年
185,004,事業所数,001,個人,14364,山北町,2012000000,2012年
333,004,事業所数,001,個人,14366,開成町,2012000000,2012年
1180,004,事業所数,001,個人,14380,足柄下郡,2012000000,2012年
398,004,事業所数,001,個人,14382,箱根町,2012000000,2012年
175,004,事業所数,001,個人,14383,真鶴町,2012000000,2012年
607,004,事業所数,001,個人,14384,湯河原町,2012000000,2012年
597,004,事業所数,001,個人,14400,愛甲郡,2012000000,2012年
553,004,事業所数,001,個人,14401,愛川町,2012000000,2012年
44,004,事業所数,001,個人,14402,清川村,2012000000,2012年
52286,004,事業所数,001,個人,15000,新潟県,2012000000,2012年
14085,004,事業所数,001,個人,15100,新潟市,2012000000,2012年
1273,004,事業所数,001,個人,15101,北区,2012000000,2012年
1765,004,事業所数,001,個人,15102,東区,2012000000,2012年
4174,004,事業所数,001,個人,15103,中央区,2012000000,2012年
1083,004,事業所数,001,個人,15104,江南区,2012000000,2012年
1281,004,事業所数,001,個人,15105,秋葉区,2012000000,2012年
957,004,事業所数,001,個人,15106,南区,2012000000,2012年
2153,004,事業所数,001,個人,15107,西区,2012000000,2012年
1399,004,事業所数,001,個人,15108,西蒲区,2012000000,2012年
5069,004,事業所数,001,個人,15202,長岡市,2012000000,2012年
2903,004,事業所数,001,個人,15204,三条市,2012000000,2012年
1909,004,事業所数,001,個人,15205,柏崎市,2012000000,2012年
2173,004,事業所数,001,個人,15206,新発田市,2012000000,2012年
905,004,事業所数,001,個人,15208,小千谷市,2012000000,2012年
782,004,事業所数,001,個人,15209,加茂市,2012000000,2012年
1832,004,事業所数,001,個人,15210,十日町市,2012000000,2012年
944,004,事業所数,001,個人,15211,見附市,2012000000,2012年
1818,004,事業所数,001,個人,15212,村上市,2012000000,2012年
3126,004,事業所数,001,個人,15213,燕市,2012000000,2012年
1374,004,事業所数,001,個人,15216,糸魚川市,2012000000,2012年
861,004,事業所数,001,個人,15217,妙高市,2012000000,2012年
1273,004,事業所数,001,個人,15218,五泉市,2012000000,2012年
4108,004,事業所数,001,個人,15222,上越市,2012000000,2012年
1103,004,事業所数,001,個人,15223,阿賀野市,2012000000,2012年
2161,004,事業所数,001,個人,15224,佐渡市,2012000000,2012年
1184,004,事業所数,001,個人,15225,魚沼市,2012000000,2012年
1905,004,事業所数,001,個人,15226,南魚沼市,2012000000,2012年
674,004,事業所数,001,個人,15227,胎内市,2012000000,2012年
217,004,事業所数,001,個人,15300,北蒲原郡,2012000000,2012年
217,004,事業所数,001,個人,15307,聖籠町,2012000000,2012年
207,004,事業所数,001,個人,15340,西蒲原郡,2012000000,2012年
207,004,事業所数,001,個人,15342,弥彦村,2012000000,2012年
246,004,事業所数,001,個人,15360,南蒲原郡,2012000000,2012年
246,004,事業所数,001,個人,15361,田上町,2012000000,2012年
293,004,事業所数,001,個人,15380,東蒲原郡,2012000000,2012年
293,004,事業所数,001,個人,15385,阿賀町,2012000000,2012年
134,004,事業所数,001,個人,15400,三島郡,2012000000,2012年
134,004,事業所数,001,個人,15405,出雲崎町,2012000000,2012年
390,004,事業所数,001,個人,15460,南魚沼郡,2012000000,2012年
390,004,事業所数,001,個人,15461,湯沢町,2012000000,2012年
276,004,事業所数,001,個人,15480,中魚沼郡,2012000000,2012年
276,004,事業所数,001,個人,15482,津南町,2012000000,2012年
68,004,事業所数,001,個人,15500,刈羽郡,2012000000,2012年
68,004,事業所数,001,個人,15504,刈羽村,2012000000,2012年
266,004,事業所数,001,個人,15580,岩船郡,2012000000,2012年
209,004,事業所数,001,個人,15581,関川村,2012000000,2012年
57,004,事業所数,001,個人,15586,粟島浦村,2012000000,2012年
23822,004,事業所数,001,個人,16000,富山県,2012000000,2012年
8053,004,事業所数,001,個人,16201,富山市,2012000000,2012年
4402,004,事業所数,001,個人,16202,高岡市,2012000000,2012年
1250,004,事業所数,001,個人,16204,魚津市,2012000000,2012年
1223,004,事業所数,001,個人,16205,氷見市,2012000000,2012年
617,004,事業所数,001,個人,16206,滑川市,2012000000,2012年
702,004,事業所数,001,個人,16207,黒部市,2012000000,2012年
1185,004,事業所数,001,個人,16208,砺波市,2012000000,2012年
716,004,事業所数,001,個人,16209,小矢部市,2012000000,2012年
1625,004,事業所数,001,個人,16210,南砺市,2012000000,2012年
2009,004,事業所数,001,個人,16211,射水市,2012000000,2012年
966,004,事業所数,001,個人,16320,中新川郡,2012000000,2012年
38,004,事業所数,001,個人,16321,舟橋村,2012000000,2012年
469,004,事業所数,001,個人,16322,上市町,2012000000,2012年
459,004,事業所数,001,個人,16323,立山町,2012000000,2012年
1074,004,事業所数,001,個人,16340,下新川郡,2012000000,2012年
596,004,事業所数,001,個人,16342,入善町,2012000000,2012年
478,004,事業所数,001,個人,16343,朝日町,2012000000,2012年
26990,004,事業所数,001,個人,17000,石川県,2012000000,2012年
9930,004,事業所数,001,個人,17201,金沢市,2012000000,2012年
1896,004,事業所数,001,個人,17202,七尾市,2012000000,2012年
2822,004,事業所数,001,個人,17203,小松市,2012000000,2012年
1144,004,事業所数,001,個人,17204,輪島市,2012000000,2012年
658,004,事業所数,001,個人,17205,珠洲市,2012000000,2012年
2044,004,事業所数,001,個人,17206,加賀市,2012000000,2012年
597,004,事業所数,001,個人,17207,羽咋市,2012000000,2012年
807,004,事業所数,001,個人,17209,かほく市,2012000000,2012年
1908,004,事業所数,001,個人,17210,白山市,2012000000,2012年
1081,004,事業所数,001,個人,17211,能美市,2012000000,2012年
843,004,事業所数,001,個人,17212,野々市市,2012000000,2012年
107,004,事業所数,001,個人,17320,能美郡,2012000000,2012年
