value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label
462,811,事業所数,000,総数,020,A～B農林漁業,28000,兵庫県,2012000000,2012年
97,811,事業所数,000,総数,020,A～B農林漁業,29000,奈良県,2012000000,2012年
197,811,事業所数,000,総数,020,A～B農林漁業,30000,和歌山県,2012000000,2012年
217,811,事業所数,000,総数,020,A～B農林漁業,31000,鳥取県,2012000000,2012年
357,811,事業所数,000,総数,020,A～B農林漁業,32000,島根県,2012000000,2012年
351,811,事業所数,000,総数,020,A～B農林漁業,33000,岡山県,2012000000,2012年
619,811,事業所数,000,総数,020,A～B農林漁業,34000,広島県,2012000000,2012年
334,811,事業所数,000,総数,020,A～B農林漁業,35000,山口県,2012000000,2012年
302,811,事業所数,000,総数,020,A～B農林漁業,36000,徳島県,2012000000,2012年
346,811,事業所数,000,総数,020,A～B農林漁業,37000,香川県,2012000000,2012年
532,811,事業所数,000,総数,020,A～B農林漁業,38000,愛媛県,2012000000,2012年
287,811,事業所数,000,総数,020,A～B農林漁業,39000,高知県,2012000000,2012年
567,811,事業所数,000,総数,020,A～B農林漁業,40000,福岡県,2012000000,2012年
205,811,事業所数,000,総数,020,A～B農林漁業,41000,佐賀県,2012000000,2012年
458,811,事業所数,000,総数,020,A～B農林漁業,42000,長崎県,2012000000,2012年
779,811,事業所数,000,総数,020,A～B農林漁業,43000,熊本県,2012000000,2012年
682,811,事業所数,000,総数,020,A～B農林漁業,44000,大分県,2012000000,2012年
935,811,事業所数,000,総数,020,A～B農林漁業,45000,宮崎県,2012000000,2012年
1304,811,事業所数,000,総数,020,A～B農林漁業,46000,鹿児島県,2012000000,2012年
295,811,事業所数,000,総数,020,A～B農林漁業,47000,沖縄県,2012000000,2012年
1978,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,00000,全国,2012000000,2012年
191,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,01000,北海道,2012000000,2012年
32,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,02000,青森県,2012000000,2012年
60,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,03000,岩手県,2012000000,2012年
46,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,04000,宮城県,2012000000,2012年
38,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,05000,秋田県,2012000000,2012年
20,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,06000,山形県,2012000000,2012年
60,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,07000,福島県,2012000000,2012年
63,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,08000,茨城県,2012000000,2012年
56,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,09000,栃木県,2012000000,2012年
35,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,10000,群馬県,2012000000,2012年
34,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,11000,埼玉県,2012000000,2012年
69,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,12000,千葉県,2012000000,2012年
41,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,13000,東京都,2012000000,2012年
28,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,14000,神奈川県,2012000000,2012年
90,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,15000,新潟県,2012000000,2012年
38,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,16000,富山県,2012000000,2012年
31,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,17000,石川県,2012000000,2012年
18,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,18000,福井県,2012000000,2012年
38,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,19000,山梨県,2012000000,2012年
71,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,20000,長野県,2012000000,2012年
82,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,21000,岐阜県,2012000000,2012年
61,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,22000,静岡県,2012000000,2012年
84,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,23000,愛知県,2012000000,2012年
36,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,24000,三重県,2012000000,2012年
23,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,25000,滋賀県,2012000000,2012年
27,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,26000,京都府,2012000000,2012年
22,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,27000,大阪府,2012000000,2012年
44,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,28000,兵庫県,2012000000,2012年
6,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,29000,奈良県,2012000000,2012年
9,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,30000,和歌山県,2012000000,2012年
7,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,31000,鳥取県,2012000000,2012年
45,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,32000,島根県,2012000000,2012年
39,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,33000,岡山県,2012000000,2012年
34,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,34000,広島県,2012000000,2012年
30,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,35000,山口県,2012000000,2012年
14,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,36000,徳島県,2012000000,2012年
37,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,37000,香川県,2012000000,2012年
40,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,38000,愛媛県,2012000000,2012年
27,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,39000,高知県,2012000000,2012年
57,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,40000,福岡県,2012000000,2012年
15,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,41000,佐賀県,2012000000,2012年
29,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,42000,長崎県,2012000000,2012年
35,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,43000,熊本県,2012000000,2012年
27,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,44000,大分県,2012000000,2012年
13,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,45000,宮崎県,2012000000,2012年
50,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,46000,鹿児島県,2012000000,2012年
26,811,事業所数,000,総数,960,C鉱業，採石業，砂利採取業,47000,沖縄県,2012000000,2012年
444653,811,事業所数,000,総数,1460,D建設業,00000,全国,2012000000,2012年
19762,811,事業所数,000,総数,1460,D建設業,01000,北海道,2012000000,2012年
5146,811,事業所数,000,総数,1460,D建設業,02000,青森県,2012000000,2012年
5150,811,事業所数,000,総数,1460,D建設業,03000,岩手県,2012000000,2012年
8760,811,事業所数,000,総数,1460,D建設業,04000,宮城県,2012000000,2012年
5247,811,事業所数,000,総数,1460,D建設業,05000,秋田県,2012000000,2012年
5963,811,事業所数,000,総数,1460,D建設業,06000,山形県,2012000000,2012年
8966,811,事業所数,000,総数,1460,D建設業,07000,福島県,2012000000,2012年
13788,811,事業所数,000,総数,1460,D建設業,08000,茨城県,2012000000,2012年
9001,811,事業所数,000,総数,1460,D建設業,09000,栃木県,2012000000,2012年
9838,811,事業所数,000,総数,1460,D建設業,10000,群馬県,2012000000,2012年
22122,811,事業所数,000,総数,1460,D建設業,11000,埼玉県,2012000000,2012年
17526,811,事業所数,000,総数,1460,D建設業,12000,千葉県,2012000000,2012年
33100,811,事業所数,000,総数,1460,D建設業,13000,東京都,2012000000,2012年
23433,811,事業所数,000,総数,1460,D建設業,14000,神奈川県,2012000000,2012年
13200,811,事業所数,000,総数,1460,D建設業,15000,新潟県,2012000000,2012年
5759,811,事業所数,000,総数,1460,D建設業,16000,富山県,2012000000,2012年
5756,811,事業所数,000,総数,1460,D建設業,17000,石川県,2012000000,2012年
4590,811,事業所数,000,総数,1460,D建設業,18000,福井県,2012000000,2012年
4151,811,事業所数,000,総数,1460,D建設業,19000,山梨県,2012000000,2012年
11504,811,事業所数,000,総数,1460,D建設業,20000,長野県,2012000000,2012年
9867,811,事業所数,000,総数,1460,D建設業,21000,岐阜県,2012000000,2012年
17063,811,事業所数,000,総数,1460,D建設業,22000,静岡県,2012000000,2012年
24439,811,事業所数,000,総数,1460,D建設業,23000,愛知県,2012000000,2012年
7194,811,事業所数,000,総数,1460,D建設業,24000,三重県,2012000000,2012年
5270,811,事業所数,000,総数,1460,D建設業,25000,滋賀県,2012000000,2012年
7151,811,事業所数,000,総数,1460,D建設業,26000,京都府,2012000000,2012年
20962,811,事業所数,000,総数,1460,D建設業,27000,大阪府,2012000000,2012年
14968,811,事業所数,000,総数,1460,D建設業,28000,兵庫県,2012000000,2012年
3313,811,事業所数,000,総数,1460,D建設業,29000,奈良県,2012000000,2012年
4047,811,事業所数,000,総数,1460,D建設業,30000,和歌山県,2012000000,2012年
2197,811,事業所数,000,総数,1460,D建設業,31000,鳥取県,2012000000,2012年
3835,811,事業所数,000,総数,1460,D建設業,32000,島根県,2012000000,2012年
7121,811,事業所数,000,総数,1460,D建設業,33000,岡山県,2012000000,2012年
10568,811,事業所数,000,総数,1460,D建設業,34000,広島県,2012000000,2012年
5975,811,事業所数,000,総数,1460,D建設業,35000,山口県,2012000000,2012年
3167,811,事業所数,000,総数,1460,D建設業,36000,徳島県,2012000000,2012年
4221,811,事業所数,000,総数,1460,D建設業,37000,香川県,2012000000,2012年
5496,811,事業所数,000,総数,1460,D建設業,38000,愛媛県,2012000000,2012年
2964,811,事業所数,000,総数,1460,D建設業,39000,高知県,2012000000,2012年
16835,811,事業所数,000,総数,1460,D建設業,40000,福岡県,2012000000,2012年
3331,811,事業所数,000,総数,1460,D建設業,41000,佐賀県,2012000000,2012年
5185,811,事業所数,000,総数,1460,D建設業,42000,長崎県,2012000000,2012年
7018,811,事業所数,000,総数,1460,D建設業,43000,熊本県,2012000000,2012年
4669,811,事業所数,000,総数,1460,D建設業,44000,大分県,2012000000,2012年
5037,811,事業所数,000,総数,1460,D建設業,45000,宮崎県,2012000000,2012年
6371,811,事業所数,000,総数,1460,D建設業,46000,鹿児島県,2012000000,2012年
3627,811,事業所数,000,総数,1460,D建設業,47000,沖縄県,2012000000,2012年
430373,811,事業所数,000,総数,1750,E製造業,00000,全国,2012000000,2012年
10115,811,事業所数,000,総数,1750,E製造業,01000,北海道,2012000000,2012年
2711,811,事業所数,000,総数,1750,E製造業,02000,青森県,2012000000,2012年
3487,811,事業所数,000,総数,1750,E製造業,03000,岩手県,2012000000,2012年
4425,811,事業所数,000,総数,1750,E製造業,04000,宮城県,2012000000,2012年
3501,811,事業所数,000,総数,1750,E製造業,05000,秋田県,2012000000,2012年
5091,811,事業所数,000,総数,1750,E製造業,06000,山形県,2012000000,2012年
6742,811,事業所数,000,総数,1750,E製造業,07000,福島県,2012000000,2012年
10270,811,事業所数,000,総数,1750,E製造業,08000,茨城県,2012000000,2012年
9190,811,事業所数,000,総数,1750,E製造業,09000,栃木県,2012000000,2012年
10830,811,事業所数,000,総数,1750,E製造業,10000,群馬県,2012000000,2012年
25069,811,事業所数,000,総数,1750,E製造業,11000,埼玉県,2012000000,2012年
10185,811,事業所数,000,総数,1750,E製造業,12000,千葉県,2012000000,2012年
40744,811,事業所数,000,総数,1750,E製造業,13000,東京都,2012000000,2012年
16628,811,事業所数,000,総数,1750,E製造業,14000,神奈川県,2012000000,2012年
11675,811,事業所数,000,総数,1750,E製造業,15000,新潟県,2012000000,2012年
4974,811,事業所数,000,総数,1750,E製造業,16000,富山県,2012000000,2012年
7005,811,事業所数,000,総数,1750,E製造業,17000,石川県,2012000000,2012年
5111,811,事業所数,000,総数,1750,E製造業,18000,福井県,2012000000,2012年
4423,811,事業所数,000,総数,1750,E製造業,19000,山梨県,2012000000,2012年
10701,811,事業所数,000,総数,1750,E製造業,20000,長野県,2012000000,2012年
13719,811,事業所数,000,総数,1750,E製造業,21000,岐阜県,2012000000,2012年
19203,811,事業所数,000,総数,1750,E製造業,22000,静岡県,2012000000,2012年
35188,811,事業所数,000,総数,1750,E製造業,23000,愛知県,2012000000,2012年
7132,811,事業所数,000,総数,1750,E製造業,24000,三重県,2012000000,2012年
5136,811,事業所数,000,総数,1750,E製造業,25000,滋賀県,2012000000,2012年
12370,811,事業所数,000,総数,1750,E製造業,26000,京都府,2012000000,2012年
39654,811,事業所数,000,総数,1750,E製造業,27000,大阪府,2012000000,2012年
16751,811,事業所数,000,総数,1750,E製造業,28000,兵庫県,2012000000,2012年
4470,811,事業所数,000,総数,1750,E製造業,29000,奈良県,2012000000,2012年
3877,811,事業所数,000,総数,1750,E製造業,30000,和歌山県,2012000000,2012年
1467,811,事業所数,000,総数,1750,E製造業,31000,鳥取県,2012000000,2012年
2215,811,事業所数,000,総数,1750,E製造業,32000,島根県,2012000000,2012年
6339,811,事業所数,000,総数,1750,E製造業,33000,岡山県,2012000000,2012年
9749,811,事業所数,000,総数,1750,E製造業,34000,広島県,2012000000,2012年
3284,811,事業所数,000,総数,1750,E製造業,35000,山口県,2012000000,2012年
2552,811,事業所数,000,総数,1750,E製造業,36000,徳島県,2012000000,2012年
4097,811,事業所数,000,総数,1750,E製造業,37000,香川県,2012000000,2012年
4394,811,事業所数,000,総数,1750,E製造業,38000,愛媛県,2012000000,2012年
2161,811,事業所数,000,総数,1750,E製造業,39000,高知県,2012000000,2012年
10697,811,事業所数,000,総数,1750,E製造業,40000,福岡県,2012000000,2012年
2716,811,事業所数,000,総数,1750,E製造業,41000,佐賀県,2012000000,2012年
3719,811,事業所数,000,総数,1750,E製造業,42000,長崎県,2012000000,2012年
3848,811,事業所数,000,総数,1750,E製造業,43000,熊本県,2012000000,2012年
2793,811,事業所数,000,総数,1750,E製造業,44000,大分県,2012000000,2012年
2835,811,事業所数,000,総数,1750,E製造業,45000,宮崎県,2012000000,2012年
4640,811,事業所数,000,総数,1750,E製造業,46000,鹿児島県,2012000000,2012年
2490,811,事業所数,000,総数,1750,E製造業,47000,沖縄県,2012000000,2012年
3448,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,00000,全国,2012000000,2012年
215,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,01000,北海道,2012000000,2012年
43,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,02000,青森県,2012000000,2012年
39,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,03000,岩手県,2012000000,2012年
54,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,04000,宮城県,2012000000,2012年
39,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,05000,秋田県,2012000000,2012年
41,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,06000,山形県,2012000000,2012年
83,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,07000,福島県,2012000000,2012年
75,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,08000,茨城県,2012000000,2012年
48,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,09000,栃木県,2012000000,2012年
48,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,10000,群馬県,2012000000,2012年
127,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,11000,埼玉県,2012000000,2012年
119,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,12000,千葉県,2012000000,2012年
344,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,13000,東京都,2012000000,2012年
127,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,14000,神奈川県,2012000000,2012年
112,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,15000,新潟県,2012000000,2012年
53,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,16000,富山県,2012000000,2012年
25,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,17000,石川県,2012000000,2012年
42,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,18000,福井県,2012000000,2012年
32,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,19000,山梨県,2012000000,2012年
93,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,20000,長野県,2012000000,2012年
74,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,21000,岐阜県,2012000000,2012年
110,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,22000,静岡県,2012000000,2012年
188,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,23000,愛知県,2012000000,2012年
81,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,24000,三重県,2012000000,2012年
35,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,25000,滋賀県,2012000000,2012年
51,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,26000,京都府,2012000000,2012年
178,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,27000,大阪府,2012000000,2012年
107,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,28000,兵庫県,2012000000,2012年
26,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,29000,奈良県,2012000000,2012年
31,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,30000,和歌山県,2012000000,2012年
17,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,31000,鳥取県,2012000000,2012年
29,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,32000,島根県,2012000000,2012年
41,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,33000,岡山県,2012000000,2012年
76,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,34000,広島県,2012000000,2012年
40,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,35000,山口県,2012000000,2012年
28,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,36000,徳島県,2012000000,2012年
33,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,37000,香川県,2012000000,2012年
54,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,38000,愛媛県,2012000000,2012年
36,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,39000,高知県,2012000000,2012年
156,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,40000,福岡県,2012000000,2012年
26,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,41000,佐賀県,2012000000,2012年
56,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,42000,長崎県,2012000000,2012年
52,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,43000,熊本県,2012000000,2012年
34,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,44000,大分県,2012000000,2012年
35,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,45000,宮崎県,2012000000,2012年
65,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,46000,鹿児島県,2012000000,2012年
30,811,事業所数,000,総数,11210,F電気・ガス・熱供給・水道業,47000,沖縄県,2012000000,2012年
53789,811,事業所数,000,総数,11380,G情報通信業,00000,全国,2012000000,2012年
2018,811,事業所数,000,総数,11380,G情報通信業,01000,北海道,2012000000,2012年
379,811,事業所数,000,総数,11380,G情報通信業,02000,青森県,2012000000,2012年
376,811,事業所数,000,総数,11380,G情報通信業,03000,岩手県,2012000000,2012年
902,811,事業所数,000,総数,11380,G情報通信業,04000,宮城県,2012000000,2012年
292,811,事業所数,000,総数,11380,G情報通信業,05000,秋田県,2012000000,2012年
324,811,事業所数,000,総数,11380,G情報通信業,06000,山形県,2012000000,2012年
556,811,事業所数,000,総数,11380,G情報通信業,07000,福島県,2012000000,2012年
711,811,事業所数,000,総数,11380,G情報通信業,08000,茨城県,2012000000,2012年
488,811,事業所数,000,総数,11380,G情報通信業,09000,栃木県,2012000000,2012年
569,811,事業所数,000,総数,11380,G情報通信業,10000,群馬県,2012000000,2012年
1559,811,事業所数,000,総数,11380,G情報通信業,11000,埼玉県,2012000000,2012年
1349,811,事業所数,000,総数,11380,G情報通信業,12000,千葉県,2012000000,2012年
16366,811,事業所数,000,総数,11380,G情報通信業,13000,東京都,2012000000,2012年
3189,811,事業所数,000,総数,11380,G情報通信業,14000,神奈川県,2012000000,2012年
735,811,事業所数,000,総数,11380,G情報通信業,15000,新潟県,2012000000,2012年
361,811,事業所数,000,総数,11380,G情報通信業,16000,富山県,2012000000,2012年
507,811,事業所数,000,総数,11380,G情報通信業,17000,石川県,2012000000,2012年
287,811,事業所数,000,総数,11380,G情報通信業,18000,福井県,2012000000,2012年
264,811,事業所数,000,総数,11380,G情報通信業,19000,山梨県,2012000000,2012年
859,811,事業所数,000,総数,11380,G情報通信業,20000,長野県,2012000000,2012年
540,811,事業所数,000,総数,11380,G情報通信業,21000,岐阜県,2012000000,2012年
1153,811,事業所数,000,総数,11380,G情報通信業,22000,静岡県,2012000000,2012年
2961,811,事業所数,000,総数,11380,G情報通信業,23000,愛知県,2012000000,2012年
419,811,事業所数,000,総数,11380,G情報通信業,24000,三重県,2012000000,2012年
311,811,事業所数,000,総数,11380,G情報通信業,25000,滋賀県,2012000000,2012年
845,811,事業所数,000,総数,11380,G情報通信業,26000,京都府,2012000000,2012年
4936,811,事業所数,000,総数,11380,G情報通信業,27000,大阪府,2012000000,2012年
1441,811,事業所数,000,総数,11380,G情報通信業,28000,兵庫県,2012000000,2012年
223,811,事業所数,000,総数,11380,G情報通信業,29000,奈良県,2012000000,2012年
228,811,事業所数,000,総数,11380,G情報通信業,30000,和歌山県,2012000000,2012年
193,811,事業所数,000,総数,11380,G情報通信業,31000,鳥取県,2012000000,2012年
214,811,事業所数,000,総数,11380,G情報通信業,32000,島根県,2012000000,2012年
584,811,事業所数,000,総数,11380,G情報通信業,33000,岡山県,2012000000,2012年
1085,811,事業所数,000,総数,11380,G情報通信業,34000,広島県,2012000000,2012年
410,811,事業所数,000,総数,11380,G情報通信業,35000,山口県,2012000000,2012年
227,811,事業所数,000,総数,11380,G情報通信業,36000,徳島県,2012000000,2012年
357,811,事業所数,000,総数,11380,G情報通信業,37000,香川県,2012000000,2012年
448,811,事業所数,000,総数,11380,G情報通信業,38000,愛媛県,2012000000,2012年
232,811,事業所数,000,総数,11380,G情報通信業,39000,高知県,2012000000,2012年
2176,811,事業所数,000,総数,11380,G情報通信業,40000,福岡県,2012000000,2012年
196,811,事業所数,000,総数,11380,G情報通信業,41000,佐賀県,2012000000,2012年
379,811,事業所数,000,総数,11380,G情報通信業,42000,長崎県,2012000000,2012年
510,811,事業所数,000,総数,11380,G情報通信業,43000,熊本県,2012000000,2012年
350,811,事業所数,000,総数,11380,G情報通信業,44000,大分県,2012000000,2012年
313,811,事業所数,000,総数,11380,G情報通信業,45000,宮崎県,2012000000,2012年
429,811,事業所数,000,総数,11380,G情報通信業,46000,鹿児島県,2012000000,2012年
538,811,事業所数,000,総数,11380,G情報通信業,47000,沖縄県,2012000000,2012年
21726,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,00000,全国,2012000000,2012年
908,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,01000,北海道,2012000000,2012年
218,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,02000,青森県,2012000000,2012年
206,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,03000,岩手県,2012000000,2012年
374,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,04000,宮城県,2012000000,2012年
151,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,05000,秋田県,2012000000,2012年
164,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,06000,山形県,2012000000,2012年
277,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,07000,福島県,2012000000,2012年
227,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,08000,茨城県,2012000000,2012年
189,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,09000,栃木県,2012000000,2012年
223,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,10000,群馬県,2012000000,2012年
556,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,11000,埼玉県,2012000000,2012年
499,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,12000,千葉県,2012000000,2012年
6798,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,13000,東京都,2012000000,2012年
823,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,14000,神奈川県,2012000000,2012年
299,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,15000,新潟県,2012000000,2012年
167,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,16000,富山県,2012000000,2012年
208,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,17000,石川県,2012000000,2012年
114,811,事業所数,000,総数,11390,G1情報通信業（通信業，放送業，映像・音声・文字情報制作業）,18000,福井県,2012000000,2012年
