value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label
10032,005,従業者数　男,572,772配達飲食サービス業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
121746,005,従業者数　男,572,772配達飲食サービス業,001,民営,000,総数,00000,全国,2009000000,2009年
3928,005,従業者数　男,572,772配達飲食サービス業,001,民営,001,個人業主,00000,全国,2009000000,2009年
547,005,従業者数　男,572,772配達飲食サービス業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
5819,005,従業者数　男,572,772配達飲食サービス業,001,民営,003,有給役員,00000,全国,2009000000,2009年
101639,005,従業者数　男,572,772配達飲食サービス業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
38868,005,従業者数　男,572,772配達飲食サービス業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
62771,005,従業者数　男,572,772配達飲食サービス業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
9813,005,従業者数　男,572,772配達飲食サービス業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
1177800,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,000,総数,00000,全国,2009000000,2009年
169536,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,001,個人業主,00000,全国,2009000000,2009年
13460,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
88687,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,003,有給役員,00000,全国,2009000000,2009年
836433,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
520324,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
316109,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
69684,005,従業者数　男,573,N生活関連サービス業，娯楽業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
1158350,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,000,総数,00000,全国,2009000000,2009年
169536,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,001,個人業主,00000,全国,2009000000,2009年
13460,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
88687,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,003,有給役員,00000,全国,2009000000,2009年
820471,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
511111,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
309360,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
66196,005,従業者数　男,573,N生活関連サービス業，娯楽業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
436196,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,000,総数,00000,全国,2009000000,2009年
143894,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,001,個人業主,00000,全国,2009000000,2009年
10688,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
37528,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,003,有給役員,00000,全国,2009000000,2009年
234596,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
182049,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
52547,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
9490,005,従業者数　男,574,78洗濯・理容・美容・浴場業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
435143,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,000,総数,00000,全国,2009000000,2009年
143894,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,001,個人業主,00000,全国,2009000000,2009年
10688,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
37528,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,003,有給役員,00000,全国,2009000000,2009年
233721,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
181688,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
52033,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
9312,005,従業者数　男,574,78洗濯・理容・美容・浴場業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
2652,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,000,総数,00000,全国,2009000000,2009年
2,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,001,個人業主,00000,全国,2009000000,2009年
656,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,003,有給役員,00000,全国,2009000000,2009年
1887,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
1611,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
276,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
107,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
2647,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,000,総数,00000,全国,2009000000,2009年
2,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,001,個人業主,00000,全国,2009000000,2009年
656,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,003,有給役員,00000,全国,2009000000,2009年
1882,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
1608,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
274,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
107,005,従業者数　男,575,780管理，補助的経済活動を行う事業所,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
129835,005,従業者数　男,576,781洗濯業,000,総数,000,総数,00000,全国,2009000000,2009年
26361,005,従業者数　男,576,781洗濯業,000,総数,001,個人業主,00000,全国,2009000000,2009年
2701,005,従業者数　男,576,781洗濯業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
13268,005,従業者数　男,576,781洗濯業,000,総数,003,有給役員,00000,全国,2009000000,2009年
83664,005,従業者数　男,576,781洗濯業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
55372,005,従業者数　男,576,781洗濯業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
28292,005,従業者数　男,576,781洗濯業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
3841,005,従業者数　男,576,781洗濯業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
129835,005,従業者数　男,576,781洗濯業,001,民営,000,総数,00000,全国,2009000000,2009年
26361,005,従業者数　男,576,781洗濯業,001,民営,001,個人業主,00000,全国,2009000000,2009年
2701,005,従業者数　男,576,781洗濯業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
13268,005,従業者数　男,576,781洗濯業,001,民営,003,有給役員,00000,全国,2009000000,2009年
83664,005,従業者数　男,576,781洗濯業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
55372,005,従業者数　男,576,781洗濯業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
28292,005,従業者数　男,576,781洗濯業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
3841,005,従業者数　男,576,781洗濯業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
83096,005,従業者数　男,577,78A普通洗濯業,000,総数,000,総数,00000,全国,2009000000,2009年
25825,005,従業者数　男,577,78A普通洗濯業,000,総数,001,個人業主,00000,全国,2009000000,2009年
2659,005,従業者数　男,577,78A普通洗濯業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
9208,005,従業者数　男,577,78A普通洗濯業,000,総数,003,有給役員,00000,全国,2009000000,2009年
42950,005,従業者数　男,577,78A普通洗濯業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
26707,005,従業者数　男,577,78A普通洗濯業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
16243,005,従業者数　男,577,78A普通洗濯業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
2454,005,従業者数　男,577,78A普通洗濯業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
83096,005,従業者数　男,577,78A普通洗濯業,001,民営,000,総数,00000,全国,2009000000,2009年
25825,005,従業者数　男,577,78A普通洗濯業,001,民営,001,個人業主,00000,全国,2009000000,2009年
2659,005,従業者数　男,577,78A普通洗濯業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
9208,005,従業者数　男,577,78A普通洗濯業,001,民営,003,有給役員,00000,全国,2009000000,2009年
42950,005,従業者数　男,577,78A普通洗濯業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
26707,005,従業者数　男,577,78A普通洗濯業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
16243,005,従業者数　男,577,78A普通洗濯業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
2454,005,従業者数　男,577,78A普通洗濯業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
46739,005,従業者数　男,578,78Bリネンサプライ業,000,総数,000,総数,00000,全国,2009000000,2009年
536,005,従業者数　男,578,78Bリネンサプライ業,000,総数,001,個人業主,00000,全国,2009000000,2009年
42,005,従業者数　男,578,78Bリネンサプライ業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
4060,005,従業者数　男,578,78Bリネンサプライ業,000,総数,003,有給役員,00000,全国,2009000000,2009年
40714,005,従業者数　男,578,78Bリネンサプライ業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
28665,005,従業者数　男,578,78Bリネンサプライ業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
12049,005,従業者数　男,578,78Bリネンサプライ業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
1387,005,従業者数　男,578,78Bリネンサプライ業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
46739,005,従業者数　男,578,78Bリネンサプライ業,001,民営,000,総数,00000,全国,2009000000,2009年
536,005,従業者数　男,578,78Bリネンサプライ業,001,民営,001,個人業主,00000,全国,2009000000,2009年
42,005,従業者数　男,578,78Bリネンサプライ業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
4060,005,従業者数　男,578,78Bリネンサプライ業,001,民営,003,有給役員,00000,全国,2009000000,2009年
40714,005,従業者数　男,578,78Bリネンサプライ業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
28665,005,従業者数　男,578,78Bリネンサプライ業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
12049,005,従業者数　男,578,78Bリネンサプライ業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
1387,005,従業者数　男,578,78Bリネンサプライ業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
126496,005,従業者数　男,579,782理容業,000,総数,000,総数,00000,全国,2009000000,2009年
78407,005,従業者数　男,579,782理容業,000,総数,001,個人業主,00000,全国,2009000000,2009年
4237,005,従業者数　男,579,782理容業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
4392,005,従業者数　男,579,782理容業,000,総数,003,有給役員,00000,全国,2009000000,2009年
38592,005,従業者数　男,579,782理容業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
35519,005,従業者数　男,579,782理容業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
3073,005,従業者数　男,579,782理容業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
868,005,従業者数　男,579,782理容業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
126496,005,従業者数　男,579,782理容業,001,民営,000,総数,00000,全国,2009000000,2009年
78407,005,従業者数　男,579,782理容業,001,民営,001,個人業主,00000,全国,2009000000,2009年
4237,005,従業者数　男,579,782理容業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
4392,005,従業者数　男,579,782理容業,001,民営,003,有給役員,00000,全国,2009000000,2009年
38592,005,従業者数　男,579,782理容業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
35519,005,従業者数　男,579,782理容業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
3073,005,従業者数　男,579,782理容業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
868,005,従業者数　男,579,782理容業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
128835,005,従業者数　男,580,783美容業,000,総数,000,総数,00000,全国,2009000000,2009年
33342,005,従業者数　男,580,783美容業,000,総数,001,個人業主,00000,全国,2009000000,2009年
2928,005,従業者数　男,580,783美容業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
13307,005,従業者数　男,580,783美容業,000,総数,003,有給役員,00000,全国,2009000000,2009年
77621,005,従業者数　男,580,783美容業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
72183,005,従業者数　男,580,783美容業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
5438,005,従業者数　男,580,783美容業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
1637,005,従業者数　男,580,783美容業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
128835,005,従業者数　男,580,783美容業,001,民営,000,総数,00000,全国,2009000000,2009年
33342,005,従業者数　男,580,783美容業,001,民営,001,個人業主,00000,全国,2009000000,2009年
2928,005,従業者数　男,580,783美容業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
13307,005,従業者数　男,580,783美容業,001,民営,003,有給役員,00000,全国,2009000000,2009年
77621,005,従業者数　男,580,783美容業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
72183,005,従業者数　男,580,783美容業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
5438,005,従業者数　男,580,783美容業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
1637,005,従業者数　男,580,783美容業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
8568,005,従業者数　男,581,784一般公衆浴場業,000,総数,000,総数,00000,全国,2009000000,2009年
2004,005,従業者数　男,581,784一般公衆浴場業,000,総数,001,個人業主,00000,全国,2009000000,2009年
332,005,従業者数　男,581,784一般公衆浴場業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
1485,005,従業者数　男,581,784一般公衆浴場業,000,総数,003,有給役員,00000,全国,2009000000,2009年
4253,005,従業者数　男,581,784一般公衆浴場業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
2014,005,従業者数　男,581,784一般公衆浴場業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
2239,005,従業者数　男,581,784一般公衆浴場業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
494,005,従業者数　男,581,784一般公衆浴場業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
8364,005,従業者数　男,581,784一般公衆浴場業,001,民営,000,総数,00000,全国,2009000000,2009年
2004,005,従業者数　男,581,784一般公衆浴場業,001,民営,001,個人業主,00000,全国,2009000000,2009年
332,005,従業者数　男,581,784一般公衆浴場業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
1485,005,従業者数　男,581,784一般公衆浴場業,001,民営,003,有給役員,00000,全国,2009000000,2009年
4095,005,従業者数　男,581,784一般公衆浴場業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
1950,005,従業者数　男,581,784一般公衆浴場業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
2145,005,従業者数　男,581,784一般公衆浴場業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
448,005,従業者数　男,581,784一般公衆浴場業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
25495,005,従業者数　男,582,785その他の公衆浴場業,000,総数,000,総数,00000,全国,2009000000,2009年
522,005,従業者数　男,582,785その他の公衆浴場業,000,総数,001,個人業主,00000,全国,2009000000,2009年
89,005,従業者数　男,582,785その他の公衆浴場業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
1965,005,従業者数　男,582,785その他の公衆浴場業,000,総数,003,有給役員,00000,全国,2009000000,2009年
20829,005,従業者数　男,582,785その他の公衆浴場業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
9654,005,従業者数　男,582,785その他の公衆浴場業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
11175,005,従業者数　男,582,785その他の公衆浴場業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
2090,005,従業者数　男,582,785その他の公衆浴場業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
24651,005,従業者数　男,582,785その他の公衆浴場業,001,民営,000,総数,00000,全国,2009000000,2009年
522,005,従業者数　男,582,785その他の公衆浴場業,001,民営,001,個人業主,00000,全国,2009000000,2009年
89,005,従業者数　男,582,785その他の公衆浴場業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
1965,005,従業者数　男,582,785その他の公衆浴場業,001,民営,003,有給役員,00000,全国,2009000000,2009年
20117,005,従業者数　男,582,785その他の公衆浴場業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
9360,005,従業者数　男,582,785その他の公衆浴場業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
10757,005,従業者数　男,582,785その他の公衆浴場業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
1958,005,従業者数　男,582,785その他の公衆浴場業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
14315,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,000,総数,00000,全国,2009000000,2009年
3256,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,001,個人業主,00000,全国,2009000000,2009年
401,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
2455,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,003,有給役員,00000,全国,2009000000,2009年
7750,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
5696,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
2054,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
453,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
14315,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,000,総数,00000,全国,2009000000,2009年
3256,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,001,個人業主,00000,全国,2009000000,2009年
401,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
2455,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,003,有給役員,00000,全国,2009000000,2009年
7750,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
5696,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
2054,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
453,005,従業者数　男,583,789その他の洗濯・理容・美容・浴場業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
203872,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,000,総数,00000,全国,2009000000,2009年
13668,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,001,個人業主,00000,全国,2009000000,2009年
1442,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
23255,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,003,有給役員,00000,全国,2009000000,2009年
149955,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
107854,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
42101,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
15552,005,従業者数　男,584,79その他の生活関連サービス業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
201126,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,000,総数,00000,全国,2009000000,2009年
13668,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,001,個人業主,00000,全国,2009000000,2009年
1442,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
23255,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,003,有給役員,00000,全国,2009000000,2009年
147429,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
106433,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
40996,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
15332,005,従業者数　男,584,79その他の生活関連サービス業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
2618,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,000,総数,00000,全国,2009000000,2009年
393,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,003,有給役員,00000,全国,2009000000,2009年
2198,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
1974,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
224,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
27,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
2615,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,000,総数,00000,全国,2009000000,2009年
393,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,003,有給役員,00000,全国,2009000000,2009年
2195,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
1974,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
221,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
27,005,従業者数　男,585,790管理，補助的経済活動を行う事業所,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
51258,005,従業者数　男,586,791旅行業,000,総数,000,総数,00000,全国,2009000000,2009年
586,005,従業者数　男,586,791旅行業,000,総数,001,個人業主,00000,全国,2009000000,2009年
54,005,従業者数　男,586,791旅行業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
6394,005,従業者数　男,586,791旅行業,000,総数,003,有給役員,00000,全国,2009000000,2009年
43032,005,従業者数　男,586,791旅行業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
39109,005,従業者数　男,586,791旅行業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
3923,005,従業者数　男,586,791旅行業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
1192,005,従業者数　男,586,791旅行業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
51258,005,従業者数　男,586,791旅行業,001,民営,000,総数,00000,全国,2009000000,2009年
586,005,従業者数　男,586,791旅行業,001,民営,001,個人業主,00000,全国,2009000000,2009年
54,005,従業者数　男,586,791旅行業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
6394,005,従業者数　男,586,791旅行業,001,民営,003,有給役員,00000,全国,2009000000,2009年
43032,005,従業者数　男,586,791旅行業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
39109,005,従業者数　男,586,791旅行業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
3923,005,従業者数　男,586,791旅行業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
1192,005,従業者数　男,586,791旅行業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
6264,005,従業者数　男,587,793衣服裁縫修理業,000,総数,000,総数,00000,全国,2009000000,2009年
2783,005,従業者数　男,587,793衣服裁縫修理業,000,総数,001,個人業主,00000,全国,2009000000,2009年
169,005,従業者数　男,587,793衣服裁縫修理業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
666,005,従業者数　男,587,793衣服裁縫修理業,000,総数,003,有給役員,00000,全国,2009000000,2009年
2429,005,従業者数　男,587,793衣服裁縫修理業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
1392,005,従業者数　男,587,793衣服裁縫修理業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
1037,005,従業者数　男,587,793衣服裁縫修理業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
217,005,従業者数　男,587,793衣服裁縫修理業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
6264,005,従業者数　男,587,793衣服裁縫修理業,001,民営,000,総数,00000,全国,2009000000,2009年
2783,005,従業者数　男,587,793衣服裁縫修理業,001,民営,001,個人業主,00000,全国,2009000000,2009年
169,005,従業者数　男,587,793衣服裁縫修理業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
666,005,従業者数　男,587,793衣服裁縫修理業,001,民営,003,有給役員,00000,全国,2009000000,2009年
2429,005,従業者数　男,587,793衣服裁縫修理業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
1392,005,従業者数　男,587,793衣服裁縫修理業,001,民営,005,正社員・正職員,00000,全国,2009000000,2009年
1037,005,従業者数　男,587,793衣服裁縫修理業,001,民営,006,正社員・正職員以外,00000,全国,2009000000,2009年
217,005,従業者数　男,587,793衣服裁縫修理業,001,民営,007,臨時雇用者,00000,全国,2009000000,2009年
7953,005,従業者数　男,588,794物品預り業,000,総数,000,総数,00000,全国,2009000000,2009年
994,005,従業者数　男,588,794物品預り業,000,総数,001,個人業主,00000,全国,2009000000,2009年
191,005,従業者数　男,588,794物品預り業,000,総数,002,無給の家族従業者,00000,全国,2009000000,2009年
273,005,従業者数　男,588,794物品預り業,000,総数,003,有給役員,00000,全国,2009000000,2009年
5685,005,従業者数　男,588,794物品預り業,000,総数,004,常用雇用者,00000,全国,2009000000,2009年
1324,005,従業者数　男,588,794物品預り業,000,総数,005,正社員・正職員,00000,全国,2009000000,2009年
4361,005,従業者数　男,588,794物品預り業,000,総数,006,正社員・正職員以外,00000,全国,2009000000,2009年
810,005,従業者数　男,588,794物品預り業,000,総数,007,臨時雇用者,00000,全国,2009000000,2009年
7452,005,従業者数　男,588,794物品預り業,001,民営,000,総数,00000,全国,2009000000,2009年
994,005,従業者数　男,588,794物品預り業,001,民営,001,個人業主,00000,全国,2009000000,2009年
191,005,従業者数　男,588,794物品預り業,001,民営,002,無給の家族従業者,00000,全国,2009000000,2009年
273,005,従業者数　男,588,794物品預り業,001,民営,003,有給役員,00000,全国,2009000000,2009年
5235,005,従業者数　男,588,794物品預り業,001,民営,004,常用雇用者,00000,全国,2009000000,2009年
