value,tab,tab_label,cat01,cat01_label,area,area_label,time,time_label
205,811,事業所数,170,3万m2以上10万m2未満,25000,滋賀県,2012000000,2012年
75,811,事業所数,170,3万m2以上10万m2未満,26000,京都府,2012000000,2012年
163,811,事業所数,170,3万m2以上10万m2未満,27000,大阪府,2012000000,2012年
291,811,事業所数,170,3万m2以上10万m2未満,28000,兵庫県,2012000000,2012年
42,811,事業所数,170,3万m2以上10万m2未満,29000,奈良県,2012000000,2012年
36,811,事業所数,170,3万m2以上10万m2未満,30000,和歌山県,2012000000,2012年
28,811,事業所数,170,3万m2以上10万m2未満,31000,鳥取県,2012000000,2012年
49,811,事業所数,170,3万m2以上10万m2未満,32000,島根県,2012000000,2012年
160,811,事業所数,170,3万m2以上10万m2未満,33000,岡山県,2012000000,2012年
155,811,事業所数,170,3万m2以上10万m2未満,34000,広島県,2012000000,2012年
88,811,事業所数,170,3万m2以上10万m2未満,35000,山口県,2012000000,2012年
44,811,事業所数,170,3万m2以上10万m2未満,36000,徳島県,2012000000,2012年
72,811,事業所数,170,3万m2以上10万m2未満,37000,香川県,2012000000,2012年
66,811,事業所数,170,3万m2以上10万m2未満,38000,愛媛県,2012000000,2012年
17,811,事業所数,170,3万m2以上10万m2未満,39000,高知県,2012000000,2012年
199,811,事業所数,170,3万m2以上10万m2未満,40000,福岡県,2012000000,2012年
86,811,事業所数,170,3万m2以上10万m2未満,41000,佐賀県,2012000000,2012年
28,811,事業所数,170,3万m2以上10万m2未満,42000,長崎県,2012000000,2012年
95,811,事業所数,170,3万m2以上10万m2未満,43000,熊本県,2012000000,2012年
66,811,事業所数,170,3万m2以上10万m2未満,44000,大分県,2012000000,2012年
74,811,事業所数,170,3万m2以上10万m2未満,45000,宮崎県,2012000000,2012年
66,811,事業所数,170,3万m2以上10万m2未満,46000,鹿児島県,2012000000,2012年
31,811,事業所数,170,3万m2以上10万m2未満,47000,沖縄県,2012000000,2012年
2227,811,事業所数,180,10万m2以上,00000,全国,2012000000,2012年
90,811,事業所数,180,10万m2以上,01000,北海道,2012000000,2012年
18,811,事業所数,180,10万m2以上,02000,青森県,2012000000,2012年
35,811,事業所数,180,10万m2以上,03000,岩手県,2012000000,2012年
45,811,事業所数,180,10万m2以上,04000,宮城県,2012000000,2012年
19,811,事業所数,180,10万m2以上,05000,秋田県,2012000000,2012年
20,811,事業所数,180,10万m2以上,06000,山形県,2012000000,2012年
77,811,事業所数,180,10万m2以上,07000,福島県,2012000000,2012年
136,811,事業所数,180,10万m2以上,08000,茨城県,2012000000,2012年
94,811,事業所数,180,10万m2以上,09000,栃木県,2012000000,2012年
58,811,事業所数,180,10万m2以上,10000,群馬県,2012000000,2012年
69,811,事業所数,180,10万m2以上,11000,埼玉県,2012000000,2012年
86,811,事業所数,180,10万m2以上,12000,千葉県,2012000000,2012年
17,811,事業所数,180,10万m2以上,13000,東京都,2012000000,2012年
88,811,事業所数,180,10万m2以上,14000,神奈川県,2012000000,2012年
44,811,事業所数,180,10万m2以上,15000,新潟県,2012000000,2012年
61,811,事業所数,180,10万m2以上,16000,富山県,2012000000,2012年
19,811,事業所数,180,10万m2以上,17000,石川県,2012000000,2012年
21,811,事業所数,180,10万m2以上,18000,福井県,2012000000,2012年
15,811,事業所数,180,10万m2以上,19000,山梨県,2012000000,2012年
33,811,事業所数,180,10万m2以上,20000,長野県,2012000000,2012年
47,811,事業所数,180,10万m2以上,21000,岐阜県,2012000000,2012年
119,811,事業所数,180,10万m2以上,22000,静岡県,2012000000,2012年
187,811,事業所数,180,10万m2以上,23000,愛知県,2012000000,2012年
80,811,事業所数,180,10万m2以上,24000,三重県,2012000000,2012年
70,811,事業所数,180,10万m2以上,25000,滋賀県,2012000000,2012年
29,811,事業所数,180,10万m2以上,26000,京都府,2012000000,2012年
59,811,事業所数,180,10万m2以上,27000,大阪府,2012000000,2012年
95,811,事業所数,180,10万m2以上,28000,兵庫県,2012000000,2012年
4,811,事業所数,180,10万m2以上,29000,奈良県,2012000000,2012年
15,811,事業所数,180,10万m2以上,30000,和歌山県,2012000000,2012年
7,811,事業所数,180,10万m2以上,31000,鳥取県,2012000000,2012年
12,811,事業所数,180,10万m2以上,32000,島根県,2012000000,2012年
49,811,事業所数,180,10万m2以上,33000,岡山県,2012000000,2012年
58,811,事業所数,180,10万m2以上,34000,広島県,2012000000,2012年
68,811,事業所数,180,10万m2以上,35000,山口県,2012000000,2012年
15,811,事業所数,180,10万m2以上,36000,徳島県,2012000000,2012年
27,811,事業所数,180,10万m2以上,37000,香川県,2012000000,2012年
35,811,事業所数,180,10万m2以上,38000,愛媛県,2012000000,2012年
4,811,事業所数,180,10万m2以上,39000,高知県,2012000000,2012年
62,811,事業所数,180,10万m2以上,40000,福岡県,2012000000,2012年
19,811,事業所数,180,10万m2以上,41000,佐賀県,2012000000,2012年
13,811,事業所数,180,10万m2以上,42000,長崎県,2012000000,2012年
40,811,事業所数,180,10万m2以上,43000,熊本県,2012000000,2012年
34,811,事業所数,180,10万m2以上,44000,大分県,2012000000,2012年
18,811,事業所数,180,10万m2以上,45000,宮崎県,2012000000,2012年
14,811,事業所数,180,10万m2以上,46000,鹿児島県,2012000000,2012年
2,811,事業所数,180,10万m2以上,47000,沖縄県,2012000000,2012年
