value,tab,tab_label,cat01,cat01_label,time,time_label
749,831,事業所数（事業内容等不詳を含む）,40540,八女郡,2012000000,2012年
749,831,事業所数（事業内容等不詳を含む）,40544,広川町,2012000000,2012年
2800,831,事業所数（事業内容等不詳を含む）,40600,田川郡,2012000000,2012年
384,831,事業所数（事業内容等不詳を含む）,40601,香春町,2012000000,2012年
411,831,事業所数（事業内容等不詳を含む）,40602,添田町,2012000000,2012年
206,831,事業所数（事業内容等不詳を含む）,40604,糸田町,2012000000,2012年
654,831,事業所数（事業内容等不詳を含む）,40605,川崎町,2012000000,2012年
204,831,事業所数（事業内容等不詳を含む）,40608,大任町,2012000000,2012年
134,831,事業所数（事業内容等不詳を含む）,40609,赤村,2012000000,2012年
807,831,事業所数（事業内容等不詳を含む）,40610,福智町,2012000000,2012年
2241,831,事業所数（事業内容等不詳を含む）,40620,京都郡,2012000000,2012年
1507,831,事業所数（事業内容等不詳を含む）,40621,苅田町,2012000000,2012年
734,831,事業所数（事業内容等不詳を含む）,40625,みやこ町,2012000000,2012年
1219,831,事業所数（事業内容等不詳を含む）,40640,築上郡,2012000000,2012年
226,831,事業所数（事業内容等不詳を含む）,40642,吉富町,2012000000,2012年
268,831,事業所数（事業内容等不詳を含む）,40646,上毛町,2012000000,2012年
725,831,事業所数（事業内容等不詳を含む）,40647,築上町,2012000000,2012年
39101,831,事業所数（事業内容等不詳を含む）,41000,佐賀県,2012000000,2012年
12177,831,事業所数（事業内容等不詳を含む）,41201,佐賀市,2012000000,2012年
5785,831,事業所数（事業内容等不詳を含む）,41202,唐津市,2012000000,2012年
3093,831,事業所数（事業内容等不詳を含む）,41203,鳥栖市,2012000000,2012年
906,831,事業所数（事業内容等不詳を含む）,41204,多久市,2012000000,2012年
2734,831,事業所数（事業内容等不詳を含む）,41205,伊万里市,2012000000,2012年
2638,831,事業所数（事業内容等不詳を含む）,41206,武雄市,2012000000,2012年
1640,831,事業所数（事業内容等不詳を含む）,41207,鹿島市,2012000000,2012年
1610,831,事業所数（事業内容等不詳を含む）,41208,小城市,2012000000,2012年
1357,831,事業所数（事業内容等不詳を含む）,41209,嬉野市,2012000000,2012年
1183,831,事業所数（事業内容等不詳を含む）,41210,神埼市,2012000000,2012年
480,831,事業所数（事業内容等不詳を含む）,41320,神埼郡,2012000000,2012年
480,831,事業所数（事業内容等不詳を含む）,41327,吉野ヶ里町,2012000000,2012年
1852,831,事業所数（事業内容等不詳を含む）,41340,三養基郡,2012000000,2012年
596,831,事業所数（事業内容等不詳を含む）,41341,基山町,2012000000,2012年
351,831,事業所数（事業内容等不詳を含む）,41345,上峰町,2012000000,2012年
905,831,事業所数（事業内容等不詳を含む）,41346,みやき町,2012000000,2012年
270,831,事業所数（事業内容等不詳を含む）,41380,東松浦郡,2012000000,2012年
270,831,事業所数（事業内容等不詳を含む）,41387,玄海町,2012000000,2012年
1344,831,事業所数（事業内容等不詳を含む）,41400,西松浦郡,2012000000,2012年
1344,831,事業所数（事業内容等不詳を含む）,41401,有田町,2012000000,2012年
1656,831,事業所数（事業内容等不詳を含む）,41420,杵島郡,2012000000,2012年
287,831,事業所数（事業内容等不詳を含む）,41423,大町町,2012000000,2012年
379,831,事業所数（事業内容等不詳を含む）,41424,江北町,2012000000,2012年
990,831,事業所数（事業内容等不詳を含む）,41425,白石町,2012000000,2012年
376,831,事業所数（事業内容等不詳を含む）,41440,藤津郡,2012000000,2012年
376,831,事業所数（事業内容等不詳を含む）,41441,太良町,2012000000,2012年
65467,831,事業所数（事業内容等不詳を含む）,42000,長崎県,2012000000,2012年
20310,831,事業所数（事業内容等不詳を含む）,42201,長崎市,2012000000,2012年
11517,831,事業所数（事業内容等不詳を含む）,42202,佐世保市,2012000000,2012年
2710,831,事業所数（事業内容等不詳を含む）,42203,島原市,2012000000,2012年
6166,831,事業所数（事業内容等不詳を含む）,42204,諫早市,2012000000,2012年
3318,831,事業所数（事業内容等不詳を含む）,42205,大村市,2012000000,2012年
1721,831,事業所数（事業内容等不詳を含む）,42207,平戸市,2012000000,2012年
1118,831,事業所数（事業内容等不詳を含む）,42208,松浦市,2012000000,2012年
2049,831,事業所数（事業内容等不詳を含む）,42209,対馬市,2012000000,2012年
1619,831,事業所数（事業内容等不詳を含む）,42210,壱岐市,2012000000,2012年
2437,831,事業所数（事業内容等不詳を含む）,42211,五島市,2012000000,2012年
1207,831,事業所数（事業内容等不詳を含む）,42212,西海市,2012000000,2012年
2092,831,事業所数（事業内容等不詳を含む）,42213,雲仙市,2012000000,2012年
2619,831,事業所数（事業内容等不詳を含む）,42214,南島原市,2012000000,2012年
2555,831,事業所数（事業内容等不詳を含む）,42300,西彼杵郡,2012000000,2012年
1146,831,事業所数（事業内容等不詳を含む）,42307,長与町,2012000000,2012年
1409,831,事業所数（事業内容等不詳を含む）,42308,時津町,2012000000,2012年
1907,831,事業所数（事業内容等不詳を含む）,42320,東彼杵郡,2012000000,2012年
302,831,事業所数（事業内容等不詳を含む）,42321,東彼杵町,2012000000,2012年
608,831,事業所数（事業内容等不詳を含む）,42322,川棚町,2012000000,2012年
997,831,事業所数（事業内容等不詳を含む）,42323,波佐見町,2012000000,2012年
853,831,事業所数（事業内容等不詳を含む）,42380,北松浦郡,2012000000,2012年
159,831,事業所数（事業内容等不詳を含む）,42383,小値賀町,2012000000,2012年
694,831,事業所数（事業内容等不詳を含む）,42391,佐々町,2012000000,2012年
1269,831,事業所数（事業内容等不詳を含む）,42400,南松浦郡,2012000000,2012年
1269,831,事業所数（事業内容等不詳を含む）,42411,新上五島町,2012000000,2012年
79219,831,事業所数（事業内容等不詳を含む）,43000,熊本県,2012000000,2012年
32027,831,事業所数（事業内容等不詳を含む）,43201,熊本市,2012000000,2012年
6382,831,事業所数（事業内容等不詳を含む）,43202,八代市,2012000000,2012年
2273,831,事業所数（事業内容等不詳を含む）,43203,人吉市,2012000000,2012年
1831,831,事業所数（事業内容等不詳を含む）,43204,荒尾市,2012000000,2012年
1355,831,事業所数（事業内容等不詳を含む）,43205,水俣市,2012000000,2012年
2591,831,事業所数（事業内容等不詳を含む）,43206,玉名市,2012000000,2012年
2274,831,事業所数（事業内容等不詳を含む）,43208,山鹿市,2012000000,2012年
2129,831,事業所数（事業内容等不詳を含む）,43210,菊池市,2012000000,2012年
1445,831,事業所数（事業内容等不詳を含む）,43211,宇土市,2012000000,2012年
1706,831,事業所数（事業内容等不詳を含む）,43212,上天草市,2012000000,2012年
2535,831,事業所数（事業内容等不詳を含む）,43213,宇城市,2012000000,2012年
1386,831,事業所数（事業内容等不詳を含む）,43214,阿蘇市,2012000000,2012年
5198,831,事業所数（事業内容等不詳を含む）,43215,天草市,2012000000,2012年
1431,831,事業所数（事業内容等不詳を含む）,43216,合志市,2012000000,2012年
465,831,事業所数（事業内容等不詳を含む）,43340,下益城郡,2012000000,2012年
465,831,事業所数（事業内容等不詳を含む）,43348,美里町,2012000000,2012年
1647,831,事業所数（事業内容等不詳を含む）,43360,玉名郡,2012000000,2012年
168,831,事業所数（事業内容等不詳を含む）,43364,玉東町,2012000000,2012年
466,831,事業所数（事業内容等不詳を含む）,43367,南関町,2012000000,2012年
584,831,事業所数（事業内容等不詳を含む）,43368,長洲町,2012000000,2012年
429,831,事業所数（事業内容等不詳を含む）,43369,和水町,2012000000,2012年
2493,831,事業所数（事業内容等不詳を含む）,43400,菊池郡,2012000000,2012年
1184,831,事業所数（事業内容等不詳を含む）,43403,大津町,2012000000,2012年
1309,831,事業所数（事業内容等不詳を含む）,43404,菊陽町,2012000000,2012年
2219,831,事業所数（事業内容等不詳を含む）,43420,阿蘇郡,2012000000,2012年
291,831,事業所数（事業内容等不詳を含む）,43423,南小国町,2012000000,2012年
518,831,事業所数（事業内容等不詳を含む）,43424,小国町,2012000000,2012年
75,831,事業所数（事業内容等不詳を含む）,43425,産山村,2012000000,2012年
384,831,事業所数（事業内容等不詳を含む）,43428,高森町,2012000000,2012年
354,831,事業所数（事業内容等不詳を含む）,43432,西原村,2012000000,2012年
597,831,事業所数（事業内容等不詳を含む）,43433,南阿蘇村,2012000000,2012年
3706,831,事業所数（事業内容等不詳を含む）,43440,上益城郡,2012000000,2012年
690,831,事業所数（事業内容等不詳を含む）,43441,御船町,2012000000,2012年
654,831,事業所数（事業内容等不詳を含む）,43442,嘉島町,2012000000,2012年
1035,831,事業所数（事業内容等不詳を含む）,43443,益城町,2012000000,2012年
488,831,事業所数（事業内容等不詳を含む）,43444,甲佐町,2012000000,2012年
839,831,事業所数（事業内容等不詳を含む）,43447,山都町,2012000000,2012年
441,831,事業所数（事業内容等不詳を含む）,43460,八代郡,2012000000,2012年
441,831,事業所数（事業内容等不詳を含む）,43468,氷川町,2012000000,2012年
873,831,事業所数（事業内容等不詳を含む）,43480,葦北郡,2012000000,2012年
696,831,事業所数（事業内容等不詳を含む）,43482,芦北町,2012000000,2012年
177,831,事業所数（事業内容等不詳を含む）,43484,津奈木町,2012000000,2012年
2414,831,事業所数（事業内容等不詳を含む）,43500,球磨郡,2012000000,2012年
433,831,事業所数（事業内容等不詳を含む）,43501,錦町,2012000000,2012年
482,831,事業所数（事業内容等不詳を含む）,43505,多良木町,2012000000,2012年
194,831,事業所数（事業内容等不詳を含む）,43506,湯前町,2012000000,2012年
90,831,事業所数（事業内容等不詳を含む）,43507,水上村,2012000000,2012年
196,831,事業所数（事業内容等不詳を含む）,43510,相良村,2012000000,2012年
60,831,事業所数（事業内容等不詳を含む）,43511,五木村,2012000000,2012年
95,831,事業所数（事業内容等不詳を含む）,43512,山江村,2012000000,2012年
141,831,事業所数（事業内容等不詳を含む）,43513,球磨村,2012000000,2012年
723,831,事業所数（事業内容等不詳を含む）,43514,あさぎり町,2012000000,2012年
398,831,事業所数（事業内容等不詳を含む）,43520,天草郡,2012000000,2012年
398,831,事業所数（事業内容等不詳を含む）,43531,苓北町,2012000000,2012年
56303,831,事業所数（事業内容等不詳を含む）,44000,大分県,2012000000,2012年
20220,831,事業所数（事業内容等不詳を含む）,44201,大分市,2012000000,2012年
6272,831,事業所数（事業内容等不詳を含む）,44202,別府市,2012000000,2012年
4347,831,事業所数（事業内容等不詳を含む）,44203,中津市,2012000000,2012年
4431,831,事業所数（事業内容等不詳を含む）,44204,日田市,2012000000,2012年
4093,831,事業所数（事業内容等不詳を含む）,44205,佐伯市,2012000000,2012年
1881,831,事業所数（事業内容等不詳を含む）,44206,臼杵市,2012000000,2012年
1044,831,事業所数（事業内容等不詳を含む）,44207,津久見市,2012000000,2012年
1410,831,事業所数（事業内容等不詳を含む）,44208,竹田市,2012000000,2012年
1207,831,事業所数（事業内容等不詳を含む）,44209,豊後高田市,2012000000,2012年
1295,831,事業所数（事業内容等不詳を含む）,44210,杵築市,2012000000,2012年
2584,831,事業所数（事業内容等不詳を含む）,44211,宇佐市,2012000000,2012年
1817,831,事業所数（事業内容等不詳を含む）,44212,豊後大野市,2012000000,2012年
1590,831,事業所数（事業内容等不詳を含む）,44213,由布市,2012000000,2012年
1439,831,事業所数（事業内容等不詳を含む）,44214,国東市,2012000000,2012年
123,831,事業所数（事業内容等不詳を含む）,44320,東国東郡,2012000000,2012年
123,831,事業所数（事業内容等不詳を含む）,44322,姫島村,2012000000,2012年
1005,831,事業所数（事業内容等不詳を含む）,44340,速見郡,2012000000,2012年
1005,831,事業所数（事業内容等不詳を含む）,44341,日出町,2012000000,2012年
1545,831,事業所数（事業内容等不詳を含む）,44460,玖珠郡,2012000000,2012年
622,831,事業所数（事業内容等不詳を含む）,44461,九重町,2012000000,2012年
923,831,事業所数（事業内容等不詳を含む）,44462,玖珠町,2012000000,2012年
54955,831,事業所数（事業内容等不詳を含む）,45000,宮崎県,2012000000,2012年
19108,831,事業所数（事業内容等不詳を含む）,45201,宮崎市,2012000000,2012年
8358,831,事業所数（事業内容等不詳を含む）,45202,都城市,2012000000,2012年
6789,831,事業所数（事業内容等不詳を含む）,45203,延岡市,2012000000,2012年
2930,831,事業所数（事業内容等不詳を含む）,45204,日南市,2012000000,2012年
2410,831,事業所数（事業内容等不詳を含む）,45205,小林市,2012000000,2012年
3650,831,事業所数（事業内容等不詳を含む）,45206,日向市,2012000000,2012年
970,831,事業所数（事業内容等不詳を含む）,45207,串間市,2012000000,2012年
1534,831,事業所数（事業内容等不詳を含む）,45208,西都市,2012000000,2012年
1122,831,事業所数（事業内容等不詳を含む）,45209,えびの市,2012000000,2012年
907,831,事業所数（事業内容等不詳を含む）,45340,北諸県郡,2012000000,2012年
907,831,事業所数（事業内容等不詳を含む）,45341,三股町,2012000000,2012年
392,831,事業所数（事業内容等不詳を含む）,45360,西諸県郡,2012000000,2012年
392,831,事業所数（事業内容等不詳を含む）,45361,高原町,2012000000,2012年
1155,831,事業所数（事業内容等不詳を含む）,45380,東諸県郡,2012000000,2012年
800,831,事業所数（事業内容等不詳を含む）,45382,国富町,2012000000,2012年
355,831,事業所数（事業内容等不詳を含む）,45383,綾町,2012000000,2012年
3241,831,事業所数（事業内容等不詳を含む）,45400,児湯郡,2012000000,2012年
1211,831,事業所数（事業内容等不詳を含む）,45401,高鍋町,2012000000,2012年
685,831,事業所数（事業内容等不詳を含む）,45402,新富町,2012000000,2012年
92,831,事業所数（事業内容等不詳を含む）,45403,西米良村,2012000000,2012年
213,831,事業所数（事業内容等不詳を含む）,45404,木城町,2012000000,2012年
637,831,事業所数（事業内容等不詳を含む）,45405,川南町,2012000000,2012年
403,831,事業所数（事業内容等不詳を含む）,45406,都農町,2012000000,2012年
1264,831,事業所数（事業内容等不詳を含む）,45420,東臼杵郡,2012000000,2012年
742,831,事業所数（事業内容等不詳を含む）,45421,門川町,2012000000,2012年
84,831,事業所数（事業内容等不詳を含む）,45429,諸塚村,2012000000,2012年
159,831,事業所数（事業内容等不詳を含む）,45430,椎葉村,2012000000,2012年
279,831,事業所数（事業内容等不詳を含む）,45431,美郷町,2012000000,2012年
1125,831,事業所数（事業内容等不詳を含む）,45440,西臼杵郡,2012000000,2012年
761,831,事業所数（事業内容等不詳を含む）,45441,高千穂町,2012000000,2012年
207,831,事業所数（事業内容等不詳を含む）,45442,日之影町,2012000000,2012年
157,831,事業所数（事業内容等不詳を含む）,45443,五ヶ瀬町,2012000000,2012年
80279,831,事業所数（事業内容等不詳を含む）,46000,鹿児島県,2012000000,2012年
29199,831,事業所数（事業内容等不詳を含む）,46201,鹿児島市,2012000000,2012年
4974,831,事業所数（事業内容等不詳を含む）,46203,鹿屋市,2012000000,2012年
1304,831,事業所数（事業内容等不詳を含む）,46204,枕崎市,2012000000,2012年
1123,831,事業所数（事業内容等不詳を含む）,46206,阿久根市,2012000000,2012年
2463,831,事業所数（事業内容等不詳を含む）,46208,出水市,2012000000,2012年
2308,831,事業所数（事業内容等不詳を含む）,46210,指宿市,2012000000,2012年
958,831,事業所数（事業内容等不詳を含む）,46213,西之表市,2012000000,2012年
764,831,事業所数（事業内容等不詳を含む）,46214,垂水市,2012000000,2012年
4511,831,事業所数（事業内容等不詳を含む）,46215,薩摩川内市,2012000000,2012年
2034,831,事業所数（事業内容等不詳を含む）,46216,日置市,2012000000,2012年
1574,831,事業所数（事業内容等不詳を含む）,46217,曽於市,2012000000,2012年
5031,831,事業所数（事業内容等不詳を含む）,46218,霧島市,2012000000,2012年
1419,831,事業所数（事業内容等不詳を含む）,46219,いちき串木野市,2012000000,2012年
1694,831,事業所数（事業内容等不詳を含む）,46220,南さつま市,2012000000,2012年
1506,831,事業所数（事業内容等不詳を含む）,46221,志布志市,2012000000,2012年
2523,831,事業所数（事業内容等不詳を含む）,46222,奄美市,2012000000,2012年
2007,831,事業所数（事業内容等不詳を含む）,46223,南九州市,2012000000,2012年
1247,831,事業所数（事業内容等不詳を含む）,46224,伊佐市,2012000000,2012年
2693,831,事業所数（事業内容等不詳を含む）,46225,姶良市,2012000000,2012年
66,831,事業所数（事業内容等不詳を含む）,46300,鹿児島郡,2012000000,2012年
22,831,事業所数（事業内容等不詳を含む）,46303,三島村,2012000000,2012年
44,831,事業所数（事業内容等不詳を含む）,46304,十島村,2012000000,2012年
1180,831,事業所数（事業内容等不詳を含む）,46380,薩摩郡,2012000000,2012年
1180,831,事業所数（事業内容等不詳を含む）,46392,さつま町,2012000000,2012年
497,831,事業所数（事業内容等不詳を含む）,46400,出水郡,2012000000,2012年
497,831,事業所数（事業内容等不詳を含む）,46404,長島町,2012000000,2012年
513,831,事業所数（事業内容等不詳を含む）,46440,姶良郡,2012000000,2012年
513,831,事業所数（事業内容等不詳を含む）,46452,湧水町,2012000000,2012年
631,831,事業所数（事業内容等不詳を含む）,46460,曽於郡,2012000000,2012年
631,831,事業所数（事業内容等不詳を含む）,46468,大崎町,2012000000,2012年
1958,831,事業所数（事業内容等不詳を含む）,46480,肝属郡,2012000000,2012年
354,831,事業所数（事業内容等不詳を含む）,46482,東串良町,2012000000,2012年
406,831,事業所数（事業内容等不詳を含む）,46490,錦江町,2012000000,2012年
421,831,事業所数（事業内容等不詳を含む）,46491,南大隅町,2012000000,2012年
777,831,事業所数（事業内容等不詳を含む）,46492,肝付町,2012000000,2012年
1900,831,事業所数（事業内容等不詳を含む）,46500,熊毛郡,2012000000,2012年
511,831,事業所数（事業内容等不詳を含む）,46501,中種子町,2012000000,2012年
345,831,事業所数（事業内容等不詳を含む）,46502,南種子町,2012000000,2012年
1044,831,事業所数（事業内容等不詳を含む）,46505,屋久島町,2012000000,2012年
4202,831,事業所数（事業内容等不詳を含む）,46520,大島郡,2012000000,2012年
73,831,事業所数（事業内容等不詳を含む）,46523,大和村,2012000000,2012年
96,831,事業所数（事業内容等不詳を含む）,46524,宇検村,2012000000,2012年
614,831,事業所数（事業内容等不詳を含む）,46525,瀬戸内町,2012000000,2012年
334,831,事業所数（事業内容等不詳を含む）,46527,龍郷町,2012000000,2012年
426,831,事業所数（事業内容等不詳を含む）,46529,喜界町,2012000000,2012年
903,831,事業所数（事業内容等不詳を含む）,46530,徳之島町,2012000000,2012年
316,831,事業所数（事業内容等不詳を含む）,46531,天城町,2012000000,2012年
252,831,事業所数（事業内容等不詳を含む）,46532,伊仙町,2012000000,2012年
482,831,事業所数（事業内容等不詳を含む）,46533,和泊町,2012000000,2012年
376,831,事業所数（事業内容等不詳を含む）,46534,知名町,2012000000,2012年
330,831,事業所数（事業内容等不詳を含む）,46535,与論町,2012000000,2012年
67284,831,事業所数（事業内容等不詳を含む）,47000,沖縄県,2012000000,2012年
19129,831,事業所数（事業内容等不詳を含む）,47201,那覇市,2012000000,2012年
3901,831,事業所数（事業内容等不詳を含む）,47205,宜野湾市,2012000000,2012年
3092,831,事業所数（事業内容等不詳を含む）,47207,石垣市,2012000000,2012年
5231,831,事業所数（事業内容等不詳を含む）,47208,浦添市,2012000000,2012年
2875,831,事業所数（事業内容等不詳を含む）,47209,名護市,2012000000,2012年
2415,831,事業所数（事業内容等不詳を含む）,47210,糸満市,2012000000,2012年
5888,831,事業所数（事業内容等不詳を含む）,47211,沖縄市,2012000000,2012年
2150,831,事業所数（事業内容等不詳を含む）,47212,豊見城市,2012000000,2012年
4611,831,事業所数（事業内容等不詳を含む）,47213,うるま市,2012000000,2012年
2876,831,事業所数（事業内容等不詳を含む）,47214,宮古島市,2012000000,2012年
1283,831,事業所数（事業内容等不詳を含む）,47215,南城市,2012000000,2012年
3272,831,事業所数（事業内容等不詳を含む）,47300,国頭郡,2012000000,2012年
261,831,事業所数（事業内容等不詳を含む）,47301,国頭村,2012000000,2012年
164,831,事業所数（事業内容等不詳を含む）,47302,大宜味村,2012000000,2012年
85,831,事業所数（事業内容等不詳を含む）,47303,東村,2012000000,2012年
405,831,事業所数（事業内容等不詳を含む）,47306,今帰仁村,2012000000,2012年
740,831,事業所数（事業内容等不詳を含む）,47308,本部町,2012000000,2012年
527,831,事業所数（事業内容等不詳を含む）,47311,恩納村,2012000000,2012年
213,831,事業所数（事業内容等不詳を含む）,47313,宜野座村,2012000000,2012年
566,831,事業所数（事業内容等不詳を含む）,47314,金武町,2012000000,2012年
311,831,事業所数（事業内容等不詳を含む）,47315,伊江村,2012000000,2012年
5774,831,事業所数（事業内容等不詳を含む）,47320,中頭郡,2012000000,2012年
1156,831,事業所数（事業内容等不詳を含む）,47324,読谷村,2012000000,2012年
602,831,事業所数（事業内容等不詳を含む）,47325,嘉手納町,2012000000,2012年
1390,831,事業所数（事業内容等不詳を含む）,47326,北谷町,2012000000,2012年
624,831,事業所数（事業内容等不詳を含む）,47327,北中城村,2012000000,2012年
665,831,事業所数（事業内容等不詳を含む）,47328,中城村,2012000000,2012年
1337,831,事業所数（事業内容等不詳を含む）,47329,西原町,2012000000,2012年
4052,831,事業所数（事業内容等不詳を含む）,47340,島尻郡,2012000000,2012年
732,831,事業所数（事業内容等不詳を含む）,47348,与那原町,2012000000,2012年
1386,831,事業所数（事業内容等不詳を含む）,47350,南風原町,2012000000,2012年
82,831,事業所数（事業内容等不詳を含む）,47353,渡嘉敷村,2012000000,2012年
142,831,事業所数（事業内容等不詳を含む）,47354,座間味村,2012000000,2012年
46,831,事業所数（事業内容等不詳を含む）,47355,粟国村,2012000000,2012年
18,831,事業所数（事業内容等不詳を含む）,47356,渡名喜村,2012000000,2012年
72,831,事業所数（事業内容等不詳を含む）,47357,南大東村,2012000000,2012年
29,831,事業所数（事業内容等不詳を含む）,47358,北大東村,2012000000,2012年
76,831,事業所数（事業内容等不詳を含む）,47359,伊平屋村,2012000000,2012年
97,831,事業所数（事業内容等不詳を含む）,47360,伊是名村,2012000000,2012年
611,831,事業所数（事業内容等不詳を含む）,47361,久米島町,2012000000,2012年
761,831,事業所数（事業内容等不詳を含む）,47362,八重瀬町,2012000000,2012年
65,831,事業所数（事業内容等不詳を含む）,47370,宮古郡,2012000000,2012年
65,831,事業所数（事業内容等不詳を含む）,47375,多良間村,2012000000,2012年
670,831,事業所数（事業内容等不詳を含む）,47380,八重山郡,2012000000,2012年
449,831,事業所数（事業内容等不詳を含む）,47381,竹富町,2012000000,2012年
221,831,事業所数（事業内容等不詳を含む）,47382,与那国町,2012000000,2012年
103524,831,事業所数（事業内容等不詳を含む）,90001,札幌大都市圏,2012000000,2012年
91049,831,事業所数（事業内容等不詳を含む）,90002,仙台大都市圏,2012000000,2012年
1515772,831,事業所数（事業内容等不詳を含む）,90003,関東大都市圏,2012000000,2012年
69462,831,事業所数（事業内容等不詳を含む）,90004,新潟大都市圏,2012000000,2012年
131187,831,事業所数（事業内容等不詳を含む）,90005,静岡・浜松大都市圏,2012000000,2012年
411254,831,事業所数（事業内容等不詳を含む）,90006,中京大都市圏,2012000000,2012年
870042,831,事業所数（事業内容等不詳を含む）,90007,近畿大都市圏,2012000000,2012年
71436,831,事業所数（事業内容等不詳を含む）,90008,岡山大都市圏,2012000000,2012年
95438,831,事業所数（事業内容等不詳を含む）,90009,広島大都市圏,2012000000,2012年
244057,831,事業所数（事業内容等不詳を含む）,90010,北九州・福岡大都市圏,2012000000,2012年
74808,831,事業所数（事業内容等不詳を含む）,90011,宇都宮都市圏,2012000000,2012年
32171,831,事業所数（事業内容等不詳を含む）,90012,松山都市圏,2012000000,2012年
62362,831,事業所数（事業内容等不詳を含む）,90013,熊本都市圏,2012000000,2012年
52964,831,事業所数（事業内容等不詳を含む）,90014,鹿児島都市圏,2012000000,2012年
5453635,832,事業所数,00000,全国,2012000000,2012年
231549,832,事業所数,01000,北海道,2012000000,2012年
74335,832,事業所数,01100,札幌市,2012000000,2012年
22508,832,事業所数,01101,中央区,2012000000,2012年
9021,832,事業所数,01102,北区,2012000000,2012年
8865,832,事業所数,01103,東区,2012000000,2012年
7918,832,事業所数,01104,白石区,2012000000,2012年
6347,832,事業所数,01105,豊平区,2012000000,2012年
3628,832,事業所数,01106,南区,2012000000,2012年
6876,832,事業所数,01107,西区,2012000000,2012年
2906,832,事業所数,01108,厚別区,2012000000,2012年
3310,832,事業所数,01109,手稲区,2012000000,2012年
2956,832,事業所数,01110,清田区,2012000000,2012年
13509,832,事業所数,01202,函館市,2012000000,2012年
5940,832,事業所数,01203,小樽市,2012000000,2012年
14892,832,事業所数,01204,旭川市,2012000000,2012年
4494,832,事業所数,01205,室蘭市,2012000000,2012年
8517,832,事業所数,01206,釧路市,2012000000,2012年
8542,832,事業所数,01207,帯広市,2012000000,2012年
5678,832,事業所数,01208,北見市,2012000000,2012年
528,832,事業所数,01209,夕張市,2012000000,2012年
3299,832,事業所数,01210,岩見沢市,2012000000,2012年
1927,832,事業所数,01211,網走市,2012000000,2012年
1253,832,事業所数,01212,留萌市,2012000000,2012年
7459,832,事業所数,01213,苫小牧市,2012000000,2012年
2063,832,事業所数,01214,稚内市,2012000000,2012年
1048,832,事業所数,01215,美唄市,2012000000,2012年
710,832,事業所数,01216,芦別市,2012000000,2012年
3409,832,事業所数,01217,江別市,2012000000,2012年
474,832,事業所数,01218,赤平市,2012000000,2012年
1352,832,事業所数,01219,紋別市,2012000000,2012年
1229,832,事業所数,01220,士別市,2012000000,2012年
1473,832,事業所数,01221,名寄市,2012000000,2012年
415,832,事業所数,01222,三笠市,2012000000,2012年
1544,832,事業所数,01223,根室市,2012000000,2012年
3006,832,事業所数,01224,千歳市,2012000000,2012年
1946,832,事業所数,01225,滝川市,2012000000,2012年
836,832,事業所数,01226,砂川市,2012000000,2012年
145,832,事業所数,01227,歌志内市,2012000000,2012年
1094,832,事業所数,01228,深川市,2012000000,2012年
1200,832,事業所数,01229,富良野市,2012000000,2012年
1660,832,事業所数,01230,登別市,2012000000,2012年
1878,832,事業所数,01231,恵庭市,2012000000,2012年
1399,832,事業所数,01233,伊達市,2012000000,2012年
1832,832,事業所数,01234,北広島市,2012000000,2012年
2113,832,事業所数,01235,石狩市,2012000000,2012年
1704,832,事業所数,01236,北斗市,2012000000,2012年
727,832,事業所数,01300,石狩振興局,2012000000,2012年
623,832,事業所数,01303,当別町,2012000000,2012年
104,832,事業所数,01304,新篠津村,2012000000,2012年
4301,832,事業所数,01330,渡島総合振興局,2012000000,2012年
409,832,事業所数,01331,松前町,2012000000,2012年
279,832,事業所数,01332,福島町,2012000000,2012年
190,832,事業所数,01333,知内町,2012000000,2012年
277,832,事業所数,01334,木古内町,2012000000,2012年
865,832,事業所数,01337,七飯町,2012000000,2012年
148,832,事業所数,01343,鹿部町,2012000000,2012年
879,832,事業所数,01345,森町,2012000000,2012年
918,832,事業所数,01346,八雲町,2012000000,2012年
336,832,事業所数,01347,長万部町,2012000000,2012年
2081,832,事業所数,01360,檜山振興局,2012000000,2012年
501,832,事業所数,01361,江差町,2012000000,2012年
231,832,事業所数,01362,上ノ国町,2012000000,2012年
211,832,事業所数,01363,厚沢部町,2012000000,2012年
172,832,事業所数,01364,乙部町,2012000000,2012年
226,832,事業所数,01367,奥尻町,2012000000,2012年
254,832,事業所数,01370,今金町,2012000000,2012年
486,832,事業所数,01371,せたな町,2012000000,2012年
5094,832,事業所数,01390,後志総合振興局,2012000000,2012年
88,832,事業所数,01391,島牧村,2012000000,2012年
196,832,事業所数,01392,寿都町,2012000000,2012年
174,832,事業所数,01393,黒松内町,2012000000,2012年
267,832,事業所数,01394,蘭越町,2012000000,2012年
250,832,事業所数,01395,ニセコ町,2012000000,2012年
86,832,事業所数,01396,真狩村,2012000000,2012年
107,832,事業所数,01397,留寿都村,2012000000,2012年
126,832,事業所数,01398,喜茂別町,2012000000,2012年
190,832,事業所数,01399,京極町,2012000000,2012年
886,832,事業所数,01400,倶知安町,2012000000,2012年
214,832,事業所数,01401,共和町,2012000000,2012年
897,832,事業所数,01402,岩内町,2012000000,2012年
96,832,事業所数,01403,泊村,2012000000,2012年
68,832,事業所数,01404,神恵内村,2012000000,2012年
123,832,事業所数,01405,積丹町,2012000000,2012年
191,832,事業所数,01406,古平町,2012000000,2012年
