value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label
1106,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000202,平成24年2月
1127,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000303,平成24年3月
1138,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000404,平成24年4月
1093,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000505,平成24年5月
1153,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000606,平成24年6月
1209,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000707,平成24年7月
1228,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000808,平成24年8月
1122,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024000909,平成24年9月
1101,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024001010,平成24年10月
898,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024001111,平成24年11月
714,010005,計,050001500,鋳鋼鋳込,13080000,在庫 (t),0024001212,平成24年12月
84615,010020,普通鋼,050001010,合計,13020000,受入 (t),0020000000,平成20年
71645,010020,普通鋼,050001010,合計,13020000,受入 (t),0021000000,平成21年
68355,010020,普通鋼,050001010,合計,13020000,受入 (t),0022000000,平成22年
36936,010020,普通鋼,050001010,合計,13020000,受入 (t),0023000000,平成23年
20921,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000000,平成24年
67268,010020,普通鋼,050001010,合計,13020000,受入 (t),0022010000,平成22年度
25319,010020,普通鋼,050001010,合計,13020000,受入 (t),0023010000,平成23年度
5263,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000103,平成24年 1 ～ 3 月
5522,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000406,平成24年 4 ～ 6 月
5553,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000709,平成24年 7 ～ 9 月
4583,010020,普通鋼,050001010,合計,13020000,受入 (t),0024001012,平成24年 10 ～ 12 月
1443,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000101,平成24年1月
2042,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000202,平成24年2月
1778,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000303,平成24年3月
1969,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000404,平成24年4月
1629,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000505,平成24年5月
1924,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000606,平成24年6月
2026,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000707,平成24年7月
1738,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000808,平成24年8月
1789,010020,普通鋼,050001010,合計,13020000,受入 (t),0024000909,平成24年9月
1751,010020,普通鋼,050001010,合計,13020000,受入 (t),0024001010,平成24年10月
1662,010020,普通鋼,050001010,合計,13020000,受入 (t),0024001111,平成24年11月
1170,010020,普通鋼,050001010,合計,13020000,受入 (t),0024001212,平成24年12月
92547047,010020,普通鋼,050001010,合計,13040000,消費 (t),0020000000,平成20年
71408538,010020,普通鋼,050001010,合計,13040000,消費 (t),0021000000,平成21年
84924095,010020,普通鋼,050001010,合計,13040000,消費 (t),0022000000,平成22年
83208644,010020,普通鋼,050001010,合計,13040000,消費 (t),0023000000,平成23年
83235640,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000000,平成24年
85640432,010020,普通鋼,050001010,合計,13040000,消費 (t),0022010000,平成22年度
81986143,010020,普通鋼,050001010,合計,13040000,消費 (t),0023010000,平成23年度
20277609,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000103,平成24年 1 ～ 3 月
21066611,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000406,平成24年 4 ～ 6 月
21293021,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000709,平成24年 7 ～ 9 月
20598399,010020,普通鋼,050001010,合計,13040000,消費 (t),0024001012,平成24年 10 ～ 12 月
6568335,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000101,平成24年1月
6546948,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000202,平成24年2月
7162326,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000303,平成24年3月
6878562,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000404,平成24年4月
7064446,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000505,平成24年5月
7123603,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000606,平成24年6月
7168313,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000707,平成24年7月
7219603,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000808,平成24年8月
6905105,010020,普通鋼,050001010,合計,13040000,消費 (t),0024000909,平成24年9月
6893366,010020,普通鋼,050001010,合計,13040000,消費 (t),0024001010,平成24年10月
6812350,010020,普通鋼,050001010,合計,13040000,消費 (t),0024001111,平成24年11月
6892683,010020,普通鋼,050001010,合計,13040000,消費 (t),0024001212,平成24年12月
86462,010020,普通鋼,050001010,合計,13060000,販売 (t),0020000000,平成20年
64589,010020,普通鋼,050001010,合計,13060000,販売 (t),0021000000,平成21年
71465,010020,普通鋼,050001010,合計,13060000,販売 (t),0022000000,平成22年
47095,010020,普通鋼,050001010,合計,13060000,販売 (t),0023000000,平成23年
26285,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000000,平成24年
70445,010020,普通鋼,050001010,合計,13060000,販売 (t),0022010000,平成22年度
38311,010020,普通鋼,050001010,合計,13060000,販売 (t),0023010000,平成23年度
8212,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000103,平成24年 1 ～ 3 月
7443,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000406,平成24年 4 ～ 6 月
6202,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
4428,010020,普通鋼,050001010,合計,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
2379,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000101,平成24年1月
3250,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000202,平成24年2月
2583,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000303,平成24年3月
2389,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000404,平成24年4月
2697,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000505,平成24年5月
2357,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000606,平成24年6月
2360,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000707,平成24年7月
1753,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000808,平成24年8月
2089,010020,普通鋼,050001010,合計,13060000,販売 (t),0024000909,平成24年9月
1759,010020,普通鋼,050001010,合計,13060000,販売 (t),0024001010,平成24年10月
1370,010020,普通鋼,050001010,合計,13060000,販売 (t),0024001111,平成24年11月
1299,010020,普通鋼,050001010,合計,13060000,販売 (t),0024001212,平成24年12月
26911,010020,普通鋼,050001010,合計,13070000,その他 (t),0020000000,平成20年
11885,010020,普通鋼,050001010,合計,13070000,その他 (t),0021000000,平成21年
462,010020,普通鋼,050001010,合計,13070000,その他 (t),0022000000,平成22年
1616,010020,普通鋼,050001010,合計,13070000,その他 (t),0023000000,平成23年
230,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000000,平成24年
1850,010020,普通鋼,050001010,合計,13070000,その他 (t),0022010000,平成22年度
226,010020,普通鋼,050001010,合計,13070000,その他 (t),0023010000,平成23年度
23,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000103,平成24年 1 ～ 3 月
46,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000406,平成24年 4 ～ 6 月
25,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000709,平成24年 7 ～ 9 月
136,010020,普通鋼,050001010,合計,13070000,その他 (t),0024001012,平成24年 10 ～ 12 月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000101,平成24年1月
23,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000202,平成24年2月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000303,平成24年3月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000404,平成24年4月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000505,平成24年5月
46,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000606,平成24年6月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000707,平成24年7月
25,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000808,平成24年8月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024000909,平成24年9月
136,010020,普通鋼,050001010,合計,13070000,その他 (t),0024001010,平成24年10月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024001111,平成24年11月
-,010020,普通鋼,050001010,合計,13070000,その他 (t),0024001212,平成24年12月
19224,010020,普通鋼,050001010,合計,13080000,在庫 (t),0020000000,平成20年
13307,010020,普通鋼,050001010,合計,13080000,在庫 (t),0021000000,平成21年
14445,010020,普通鋼,050001010,合計,13080000,在庫 (t),0022000000,平成22年
10692,010020,普通鋼,050001010,合計,13080000,在庫 (t),0023000000,平成23年
10325,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000000,平成24年
12942,010020,普通鋼,050001010,合計,13080000,在庫 (t),0022010000,平成22年度
9552,010020,普通鋼,050001010,合計,13080000,在庫 (t),0023010000,平成23年度
9552,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
10861,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
10393,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
10325,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
11508,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000101,平成24年1月
11093,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000202,平成24年2月
9552,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000303,平成24年3月
9783,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000404,平成24年4月
10059,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000505,平成24年5月
10861,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000606,平成24年6月
11349,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000707,平成24年7月
11039,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000808,平成24年8月
10393,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024000909,平成24年9月
9900,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024001010,平成24年10月
9794,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024001111,平成24年11月
10325,010020,普通鋼,050001010,合計,13080000,在庫 (t),0024001212,平成24年12月
73639,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0020000000,平成20年
61102,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0021000000,平成21年
57661,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0022000000,平成22年
25437,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0023000000,平成23年
11116,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000000,平成24年
55895,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0022010000,平成22年度
14001,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0023010000,平成23年度
2581,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000103,平成24年 1 ～ 3 月
2937,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000406,平成24年 4 ～ 6 月
3058,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000709,平成24年 7 ～ 9 月
2540,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024001012,平成24年 10 ～ 12 月
541,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000101,平成24年1月
1179,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000202,平成24年2月
861,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000303,平成24年3月
1089,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000404,平成24年4月
775,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000505,平成24年5月
1073,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000606,平成24年6月
1130,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000707,平成24年7月
944,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000808,平成24年8月
984,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024000909,平成24年9月
917,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024001010,平成24年10月
1014,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024001111,平成24年11月
609,010020,普通鋼,050001090,鋼塊,13020000,受入 (t),0024001212,平成24年12月
92291809,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0020000000,平成20年
71246107,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0021000000,平成21年
84739986,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0022000000,平成22年
82995979,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0023000000,平成23年
83040018,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000000,平成24年
85447233,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0022010000,平成22年度
81766083,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0023010000,平成23年度
20222271,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000103,平成24年 1 ～ 3 月
21012916,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000406,平成24年 4 ～ 6 月
21248061,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000709,平成24年 7 ～ 9 月
20556770,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024001012,平成24年 10 ～ 12 月
6550910,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000101,平成24年1月
6528063,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000202,平成24年2月
7143298,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000303,平成24年3月
6860657,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000404,平成24年4月
7047339,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000505,平成24年5月
7104920,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000606,平成24年6月
7151419,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000707,平成24年7月
7205455,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000808,平成24年8月
6891187,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024000909,平成24年9月
6878973,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024001010,平成24年10月
6798393,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024001111,平成24年11月
6879404,010020,普通鋼,050001090,鋼塊,13040000,消費 (t),0024001212,平成24年12月
71497,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0020000000,平成20年
50161,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0021000000,平成21年
56792,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0022000000,平成22年
31313,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0023000000,平成23年
12835,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000000,平成24年
54839,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0022010000,平成22年度
22778,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0023010000,平成23年度
4533,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000103,平成24年 1 ～ 3 月
3899,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000406,平成24年 4 ～ 6 月
2780,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
1623,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
1141,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000101,平成24年1月
2067,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000202,平成24年2月
1325,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000303,平成24年3月
1181,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000404,平成24年4月
1527,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000505,平成24年5月
1191,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000606,平成24年6月
1130,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000707,平成24年7月
665,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000808,平成24年8月
985,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024000909,平成24年9月
615,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024001010,平成24年10月
480,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024001111,平成24年11月
528,010020,普通鋼,050001090,鋼塊,13060000,販売 (t),0024001212,平成24年12月
26911,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0020000000,平成20年
11885,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0021000000,平成21年
462,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0022000000,平成22年
1616,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0023000000,平成23年
230,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000000,平成24年
1850,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0022010000,平成22年度
226,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0023010000,平成23年度
23,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000103,平成24年 1 ～ 3 月
46,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000406,平成24年 4 ～ 6 月
25,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000709,平成24年 7 ～ 9 月
136,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024001012,平成24年 10 ～ 12 月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000101,平成24年1月
23,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000202,平成24年2月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000303,平成24年3月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000404,平成24年4月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000505,平成24年5月
46,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000606,平成24年6月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000707,平成24年7月
25,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000808,平成24年8月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024000909,平成24年9月
136,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024001010,平成24年10月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024001111,平成24年11月
-,010020,普通鋼,050001090,鋼塊,13070000,その他 (t),0024001212,平成24年12月
18247,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0020000000,平成20年
12658,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0021000000,平成21年
13716,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0022000000,平成22年
9894,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0023000000,平成23年
9900,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000000,平成24年
12236,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0022010000,平成22年度
8793,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0023010000,平成23年度
8793,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000103,平成24年 1 ～ 3 月
10034,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000406,平成24年 4 ～ 6 月
9589,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000709,平成24年 7 ～ 9 月
9900,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024001012,平成24年 10 ～ 12 月
10742,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000101,平成24年1月
10351,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000202,平成24年2月
8793,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000303,平成24年3月
8989,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000404,平成24年4月
9279,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000505,平成24年5月
10034,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000606,平成24年6月
10471,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000707,平成24年7月
10144,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000808,平成24年8月
9589,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024000909,平成24年9月
9111,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024001010,平成24年10月
9187,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024001111,平成24年11月
9900,010020,普通鋼,050001090,鋼塊,13080000,在庫 (t),0024001212,平成24年12月
10976,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0020000000,平成20年
10543,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0021000000,平成21年
10694,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0022000000,平成22年
11499,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0023000000,平成23年
9805,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000000,平成24年
11373,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0022010000,平成22年度
11318,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0023010000,平成23年度
2682,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000103,平成24年 1 ～ 3 月
2585,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000406,平成24年 4 ～ 6 月
2495,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000709,平成24年 7 ～ 9 月
2043,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024001012,平成24年 10 ～ 12 月
902,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000101,平成24年1月
863,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000202,平成24年2月
917,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000303,平成24年3月
880,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000404,平成24年4月
854,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000505,平成24年5月
851,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000606,平成24年6月
896,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000707,平成24年7月
794,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000808,平成24年8月
805,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024000909,平成24年9月
834,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024001010,平成24年10月
648,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024001111,平成24年11月
561,010020,普通鋼,050001500,鋳鋼鋳込,13020000,受入 (t),0024001212,平成24年12月
255238,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0020000000,平成20年
162431,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0021000000,平成21年
184109,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0022000000,平成22年
212665,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0023000000,平成23年
195622,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000000,平成24年
193199,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0022010000,平成22年度
220060,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0023010000,平成23年度
55338,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000103,平成24年 1 ～ 3 月
53695,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000406,平成24年 4 ～ 6 月
44960,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000709,平成24年 7 ～ 9 月
41629,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024001012,平成24年 10 ～ 12 月
17425,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000101,平成24年1月
18885,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000202,平成24年2月
19028,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000303,平成24年3月
17905,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000404,平成24年4月
17107,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000505,平成24年5月
18683,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000606,平成24年6月
16894,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000707,平成24年7月
14148,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000808,平成24年8月
13918,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024000909,平成24年9月
14393,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024001010,平成24年10月
13957,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024001111,平成24年11月
13279,010020,普通鋼,050001500,鋳鋼鋳込,13040000,消費 (t),0024001212,平成24年12月
14965,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0020000000,平成20年
14428,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0021000000,平成21年
14673,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0022000000,平成22年
15782,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0023000000,平成23年
13450,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000000,平成24年
15606,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0022010000,平成22年度
15533,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0023010000,平成23年度
3679,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000103,平成24年 1 ～ 3 月
3544,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000406,平成24年 4 ～ 6 月
3422,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000709,平成24年 7 ～ 9 月
2805,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024001012,平成24年 10 ～ 12 月
1238,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000101,平成24年1月
1183,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000202,平成24年2月
1258,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000303,平成24年3月
1208,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000404,平成24年4月
1170,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000505,平成24年5月
1166,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000606,平成24年6月
1230,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000707,平成24年7月
1088,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000808,平成24年8月
1104,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024000909,平成24年9月
1144,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024001010,平成24年10月
890,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024001111,平成24年11月
771,010020,普通鋼,050001500,鋳鋼鋳込,13060000,販売 (t),0024001212,平成24年12月
