value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
－,570,"卸売業_建築材料,鉱物金属材料等卸売業",200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
4767,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
5310,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
1977,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
34,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
18277,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
13537,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,570,"卸売業_建築材料,鉱物金属材料等卸売業",220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
75943,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
97849,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
64469,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.3,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,570,"卸売業_建築材料,鉱物金属材料等卸売業",230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
98677,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
60004,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
87019,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.4,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.3,570,"卸売業_建築材料,鉱物金属材料等卸売業",240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
24114787,580,卸売業_機械器具卸売業,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
23706521,580,卸売業_機械器具卸売業,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
26048136,580,卸売業_機械器具卸売業,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,580,卸売業_機械器具卸売業,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,580,卸売業_機械器具卸売業,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,580,卸売業_機械器具卸売業,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
213733,580,卸売業_機械器具卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
209111,580,卸売業_機械器具卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
362563,580,卸売業_機械器具卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.9,580,卸売業_機械器具卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.9,580,卸売業_機械器具卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
1.4,580,卸売業_機械器具卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
143985,580,卸売業_機械器具卸売業,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
127104,580,卸売業_機械器具卸売業,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
181478,580,卸売業_機械器具卸売業,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.6,580,卸売業_機械器具卸売業,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
0.5,580,卸売業_機械器具卸売業,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.7,580,卸売業_機械器具卸売業,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
60975,580,卸売業_機械器具卸売業,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
49406,580,卸売業_機械器具卸売業,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
66908,580,卸売業_機械器具卸売業,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,580,卸売業_機械器具卸売業,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,580,卸売業_機械器具卸売業,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.3,580,卸売業_機械器具卸売業,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
64699,580,卸売業_機械器具卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
39765,580,卸売業_機械器具卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
34476,580,卸売業_機械器具卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,580,卸売業_機械器具卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,580,卸売業_機械器具卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,580,卸売業_機械器具卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
1531,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
10993,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
3402,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,580,卸売業_機械器具卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
22423586,580,卸売業_機械器具卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
22019876,580,卸売業_機械器具卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
24169402,580,卸売業_機械器具卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
93.0,580,卸売業_機械器具卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
92.9,580,卸売業_機械器具卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
92.8,580,卸売業_機械器具卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
604047,580,卸売業_機械器具卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
448829,580,卸売業_機械器具卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
409574,580,卸売業_機械器具卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
2.5,580,卸売業_機械器具卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.9,580,卸売業_機械器具卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
1.6,580,卸売業_機械器具卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
68850,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
188756,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
80211,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.8,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.3,580,卸売業_機械器具卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
20650,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
53965,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
18870,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,580,卸売業_機械器具卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
1770,580,卸売業_機械器具卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
－,580,卸売業_機械器具卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
796,580,卸売業_機械器具卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,580,卸売業_機械器具卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
－,580,卸売業_機械器具卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,580,卸売業_機械器具卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
19842,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
826,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
6610,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,580,卸売業_機械器具卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
17008,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
52995,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
4037,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,580,卸売業_機械器具卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
330329,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
350543,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
585687,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.4,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
1.5,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
2.2,580,卸売業_機械器具卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
143781,580,卸売業_機械器具卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
154352,580,卸売業_機械器具卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
124123,580,卸売業_機械器具卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.6,580,卸売業_機械器具卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.7,580,卸売業_機械器具卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.5,580,卸売業_機械器具卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
22295692,590,卸売業_その他の卸売業,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
20449329,590,卸売業_その他の卸売業,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
22887657,590,卸売業_その他の卸売業,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,590,卸売業_その他の卸売業,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,590,卸売業_その他の卸売業,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,590,卸売業_その他の卸売業,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
45756,590,卸売業_その他の卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
108213,590,卸売業_その他の卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
107435,590,卸売業_その他の卸売業,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,590,卸売業_その他の卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.5,590,卸売業_その他の卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.5,590,卸売業_その他の卸売業,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
133678,590,卸売業_その他の卸売業,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
198143,590,卸売業_その他の卸売業,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
348903,590,卸売業_その他の卸売業,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.6,590,卸売業_その他の卸売業,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.0,590,卸売業_その他の卸売業,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
1.5,590,卸売業_その他の卸売業,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
31386,590,卸売業_その他の卸売業,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
26945,590,卸売業_その他の卸売業,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
28229,590,卸売業_その他の卸売業,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,590,卸売業_その他の卸売業,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,590,卸売業_その他の卸売業,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,590,卸売業_その他の卸売業,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
14339,590,卸売業_その他の卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
8967,590,卸売業_その他の卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
16675,590,卸売業_その他の卸売業,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,590,卸売業_その他の卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,590,卸売業_その他の卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,590,卸売業_その他の卸売業,140,情報通信事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
14827,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
9130,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
18560,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,590,卸売業_その他の卸売業,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
21380970,590,卸売業_その他の卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
19664952,590,卸売業_その他の卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
21684986,590,卸売業_その他の卸売業,160,卸売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
95.9,590,卸売業_その他の卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
96.2,590,卸売業_その他の卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
94.7,590,卸売業_その他の卸売業,160,卸売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
245881,590,卸売業_その他の卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
286973,590,卸売業_その他の卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
372941,590,卸売業_その他の卸売業,170,小売の商品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.1,590,卸売業_その他の卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
1.4,590,卸売業_その他の卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
1.6,590,卸売業_その他の卸売業,170,小売の商品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
69862,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
47082,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
139419,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.3,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.6,590,卸売業_その他の卸売業,180,不動産，物品賃貸事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
10344,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
3569,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
6412,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.0,590,卸売業_その他の卸売業,190,学術研究，専門・技術サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
429,590,卸売業_その他の卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
186,590,卸売業_その他の卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
－,590,卸売業_その他の卸売業,200,宿泊事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,590,卸売業_その他の卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,590,卸売業_その他の卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
－,590,卸売業_その他の卸売業,200,宿泊事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
1474,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
3808,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
11668,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.0,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.0,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,590,卸売業_その他の卸売業,210,飲食サービス事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
15194,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
28870,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
14888,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.1,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.1,590,卸売業_その他の卸売業,220,生活関連サービス，娯楽事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
224370,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
25525,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
58742,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
1.0,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.3,590,卸売業_その他の卸売業,230,サービス事業（他に分類されない）の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
107182,590,卸売業_その他の卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
36964,590,卸売業_その他の卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
78799,590,卸売業_その他の卸売業,240,その他の事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.5,590,卸売業_その他の卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.2,590,卸売業_その他の卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.3,590,卸売業_その他の卸売業,240,その他の事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
71843027,600,小売業_計,100,売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
63166018,600,小売業_計,100,売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
64302238,600,小売業_計,100,売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
100.0,600,小売業_計,100,売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
100.0,600,小売業_計,100,売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
100.0,600,小売業_計,100,売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
512018,600,小売業_計,110,建設事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
208914,600,小売業_計,110,建設事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
230774,600,小売業_計,110,建設事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.7,600,小売業_計,110,建設事業の収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.3,600,小売業_計,110,建設事業の収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.4,600,小売業_計,110,建設事業の収入,110,売上高の内訳（割合）,2014100000,2014年度,%
135621,600,小売業_計,120,製造品売上高,100,売上高の内訳（金額）,2016100000,2016年度,百万円
187673,600,小売業_計,120,製造品売上高,100,売上高の内訳（金額）,2015100000,2015年度,百万円
153259,600,小売業_計,120,製造品売上高,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,600,小売業_計,120,製造品売上高,110,売上高の内訳（割合）,2016100000,2016年度,%
0.3,600,小売業_計,120,製造品売上高,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,600,小売業_計,120,製造品売上高,110,売上高の内訳（割合）,2014100000,2014年度,%
109784,600,小売業_計,130,加工賃収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
84627,600,小売業_計,130,加工賃収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
99123,600,小売業_計,130,加工賃収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
0.2,600,小売業_計,130,加工賃収入,110,売上高の内訳（割合）,2016100000,2016年度,%
0.1,600,小売業_計,130,加工賃収入,110,売上高の内訳（割合）,2015100000,2015年度,%
0.2,600,小売業_計,130,加工賃収入,110,売上高の内訳（割合）,2014100000,2014年度,%
233760,600,小売業_計,140,情報通信事業の収入,100,売上高の内訳（金額）,2016100000,2016年度,百万円
76473,600,小売業_計,140,情報通信事業の収入,100,売上高の内訳（金額）,2015100000,2015年度,百万円
57449,600,小売業_計,140,情報通信事業の収入,100,売上高の内訳（金額）,2014100000,2014年度,百万円
