value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,time,time_label,unit
541,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000709,2016年7～9月期,円
234,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000808,2016年8月,円
740,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016000909,2016年9月,円
245,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016001010,2016年10月,円
524,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016001012,2016年10～12月期,円
670,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016001111,2016年11月,円
657,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0010,二人以上の世帯,2016001212,2016年12月,円
344,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000101,2015年1月,円
539,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000103,2015年1～3月期,円
480,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000202,2015年2月,円
794,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000303,2015年3月,円
253,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000404,2015年4月,円
629,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000406,2015年4～6月期,円
504,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000505,2015年5月,円
1131,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000606,2015年6月,円
301,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000707,2015年7月,円
373,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000709,2015年7～9月期,円
386,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000808,2015年8月,円
431,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015000909,2015年9月,円
1110,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015001010,2015年10月,円
749,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015001012,2015年10～12月期,円
583,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015001111,2015年11月,円
553,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2015001212,2015年12月,円
347,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000101,2016年1月,円
525,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000103,2016年1～3月期,円
683,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000202,2016年2月,円
545,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000303,2016年3月,円
447,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000404,2016年4月,円
577,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000406,2016年4～6月期,円
364,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000505,2016年5月,円
920,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000606,2016年6月,円
493,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000707,2016年7月,円
538,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000709,2016年7～9月期,円
280,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000808,2016年8月,円
841,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016000909,2016年9月,円
347,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016001010,2016年10月,円
310,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016001012,2016年10～12月期,円
228,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016001111,2016年11月,円
356,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0030,東北,0020,二人以上の世帯のうち勤労者世帯,2016001212,2016年12月,円
575,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000101,2015年1月,円
599,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000103,2015年1～3月期,円
510,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000202,2015年2月,円
712,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000303,2015年3月,円
393,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000404,2015年4月,円
385,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000406,2015年4～6月期,円
430,00000,１世帯当たり１か月間の支出額,0310,２５　洗濯機,0040,関東,0010,二人以上の世帯,2015000505,2015年5月,円
