value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
1.0,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,110,建設業,2015100000,2015年度,%
0.9,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,110,建設業,2014100000,2014年度,%
87.8,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,120,製造業,2016100000,2016年度,%
88.6,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,120,製造業,2015100000,2015年度,%
86.7,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,120,製造業,2014100000,2014年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,130,情報通信業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,130,情報通信業,2015100000,2015年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,130,情報通信業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,140,運輸業，郵便業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,140,運輸業，郵便業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,140,運輸業，郵便業,2014100000,2014年度,%
1.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,150,卸売業,2016100000,2016年度,%
1.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,150,卸売業,2015100000,2015年度,%
1.2,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,150,卸売業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,160,小売業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,160,小売業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,160,小売業,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.9,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.8,120,製造品売上高,110,売上高の内訳（割合）,110,法人企業_計,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
6.9,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,100,合計,2016100000,2016年度,%
9.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,100,合計,2015100000,2015年度,%
7.2,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,100,合計,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,110,建設業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,110,建設業,2015100000,2015年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,110,建設業,2014100000,2014年度,%
79.8,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,120,製造業,2016100000,2016年度,%
83.9,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,120,製造業,2015100000,2015年度,%
79.5,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,120,製造業,2014100000,2014年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,130,情報通信業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,130,情報通信業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,130,情報通信業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,140,運輸業，郵便業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,140,運輸業，郵便業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,140,運輸業，郵便業,2014100000,2014年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,150,卸売業,2016100000,2016年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,150,卸売業,2015100000,2015年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,150,卸売業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,160,小売業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,160,小売業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,160,小売業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
－,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,120,法人企業_5人以下,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
15.4,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,100,合計,2016100000,2016年度,%
15.9,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,100,合計,2015100000,2015年度,%
14.2,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,100,合計,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,110,建設業,2016100000,2016年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,110,建設業,2015100000,2015年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,110,建設業,2014100000,2014年度,%
81.9,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,120,製造業,2016100000,2016年度,%
83.8,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,120,製造業,2015100000,2015年度,%
80.7,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,120,製造業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,130,情報通信業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,130,情報通信業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,130,情報通信業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,140,運輸業，郵便業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,140,運輸業，郵便業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,140,運輸業，郵便業,2014100000,2014年度,%
1.5,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,150,卸売業,2016100000,2016年度,%
0.8,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,150,卸売業,2015100000,2015年度,%
1.7,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,150,卸売業,2014100000,2014年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,160,小売業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,160,小売業,2015100000,2015年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,160,小売業,2014100000,2014年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.9,120,製造品売上高,110,売上高の内訳（割合）,130,法人企業_6～20人,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
24.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,100,合計,2016100000,2016年度,%
22.3,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,100,合計,2015100000,2015年度,%
22.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,100,合計,2014100000,2014年度,%
1.7,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,110,建設業,2016100000,2016年度,%
1.7,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,110,建設業,2015100000,2015年度,%
1.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,110,建設業,2014100000,2014年度,%
82.3,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,120,製造業,2016100000,2016年度,%
82.3,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,120,製造業,2015100000,2015年度,%
82.1,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,120,製造業,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,130,情報通信業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,130,情報通信業,2015100000,2015年度,%
1.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,130,情報通信業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,140,運輸業，郵便業,2016100000,2016年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,140,運輸業，郵便業,2015100000,2015年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,140,運輸業，郵便業,2014100000,2014年度,%
2.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,150,卸売業,2016100000,2016年度,%
1.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,150,卸売業,2015100000,2015年度,%
1.2,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,150,卸売業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,160,小売業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,160,小売業,2015100000,2015年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,160,小売業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
－,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
2.2,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
1.7,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
2.0,120,製造品売上高,110,売上高の内訳（割合）,140,法人企業_21～50人,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
37.4,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,100,合計,2016100000,2016年度,%
36.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,100,合計,2015100000,2015年度,%
34.6,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,100,合計,2014100000,2014年度,%
1.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,110,建設業,2016100000,2016年度,%
2.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,110,建設業,2015100000,2015年度,%
1.7,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,110,建設業,2014100000,2014年度,%
91.6,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,120,製造業,2016100000,2016年度,%
92.3,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,120,製造業,2015100000,2015年度,%
90.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,120,製造業,2014100000,2014年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,130,情報通信業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,130,情報通信業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,130,情報通信業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,140,運輸業，郵便業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,140,運輸業，郵便業,2015100000,2015年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,140,運輸業，郵便業,2014100000,2014年度,%
0.9,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,150,卸売業,2016100000,2016年度,%
1.6,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,150,卸売業,2015100000,2015年度,%
1.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,150,卸売業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,160,小売業,2016100000,2016年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,160,小売業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,160,小売業,2014100000,2014年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.8,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,150,法人企業_51人以上,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
4.4,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,100,合計,2016100000,2016年度,%
4.7,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,100,合計,2015100000,2015年度,%
4.8,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,100,合計,2014100000,2014年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,110,建設業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,110,建設業,2015100000,2015年度,%
1.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,110,建設業,2014100000,2014年度,%
52.7,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,120,製造業,2016100000,2016年度,%
63.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,120,製造業,2015100000,2015年度,%
58.9,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,120,製造業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,130,情報通信業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,130,情報通信業,2015100000,2015年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,130,情報通信業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,140,運輸業，郵便業,2016100000,2016年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,140,運輸業，郵便業,2015100000,2015年度,%
－,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,140,運輸業，郵便業,2014100000,2014年度,%
0.8,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,150,卸売業,2016100000,2016年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,150,卸売業,2015100000,2015年度,%
0.7,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,150,卸売業,2014100000,2014年度,%
0.5,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,160,小売業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,160,小売業,2015100000,2015年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,160,小売業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,190,宿泊業，飲食サービス業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,190,宿泊業，飲食サービス業,2015100000,2015年度,%
0.6,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.1,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.0,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.2,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.4,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.3,120,製造品売上高,110,売上高の内訳（割合）,160,個人企業,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
10884088,130,加工賃収入,100,売上高の内訳（金額）,100,計,100,合計,2016100000,2016年度,百万円
10148504,130,加工賃収入,100,売上高の内訳（金額）,100,計,100,合計,2015100000,2015年度,百万円
11794831,130,加工賃収入,100,売上高の内訳（金額）,100,計,100,合計,2014100000,2014年度,百万円
79651,130,加工賃収入,100,売上高の内訳（金額）,100,計,110,建設業,2016100000,2016年度,百万円
98677,130,加工賃収入,100,売上高の内訳（金額）,100,計,110,建設業,2015100000,2015年度,百万円
99929,130,加工賃収入,100,売上高の内訳（金額）,100,計,110,建設業,2014100000,2014年度,百万円
10201339,130,加工賃収入,100,売上高の内訳（金額）,100,計,120,製造業,2016100000,2016年度,百万円
9612135,130,加工賃収入,100,売上高の内訳（金額）,100,計,120,製造業,2015100000,2015年度,百万円
11137514,130,加工賃収入,100,売上高の内訳（金額）,100,計,120,製造業,2014100000,2014年度,百万円
1667,130,加工賃収入,100,売上高の内訳（金額）,100,計,130,情報通信業,2016100000,2016年度,百万円
512,130,加工賃収入,100,売上高の内訳（金額）,100,計,130,情報通信業,2015100000,2015年度,百万円
6207,130,加工賃収入,100,売上高の内訳（金額）,100,計,130,情報通信業,2014100000,2014年度,百万円
148860,130,加工賃収入,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2016100000,2016年度,百万円
38259,130,加工賃収入,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2015100000,2015年度,百万円
100921,130,加工賃収入,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2014100000,2014年度,百万円
287351,130,加工賃収入,100,売上高の内訳（金額）,100,計,150,卸売業,2016100000,2016年度,百万円
259673,130,加工賃収入,100,売上高の内訳（金額）,100,計,150,卸売業,2015100000,2015年度,百万円
250182,130,加工賃収入,100,売上高の内訳（金額）,100,計,150,卸売業,2014100000,2014年度,百万円
109784,130,加工賃収入,100,売上高の内訳（金額）,100,計,160,小売業,2016100000,2016年度,百万円
84627,130,加工賃収入,100,売上高の内訳（金額）,100,計,160,小売業,2015100000,2015年度,百万円
