value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
0.7,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,110,建設業,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,120,製造業,2016100000,2016年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,120,製造業,2015100000,2015年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,120,製造業,2014100000,2014年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,130,情報通信業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,130,情報通信業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,130,情報通信業,2014100000,2014年度,%
95.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,140,運輸業，郵便業,2016100000,2016年度,%
95.8,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,140,運輸業，郵便業,2015100000,2015年度,%
93.8,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,140,運輸業，郵便業,2014100000,2014年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,150,卸売業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,150,卸売業,2015100000,2015年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,150,卸売業,2014100000,2014年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,160,小売業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,160,小売業,2015100000,2015年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,160,小売業,2014100000,2014年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.3,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,170,不動産業，物品賃貸業,2014100000,2014年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,190,宿泊業，飲食サービス業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,190,宿泊業，飲食サービス業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.4,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.5,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.3,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.5,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
5.3,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,100,合計,2016100000,2016年度,%
5.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,100,合計,2015100000,2015年度,%
4.6,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,100,合計,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,110,建設業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,110,建設業,2015100000,2015年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,110,建設業,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,120,製造業,2016100000,2016年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,120,製造業,2015100000,2015年度,%
0.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,120,製造業,2014100000,2014年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,130,情報通信業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,130,情報通信業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,130,情報通信業,2014100000,2014年度,%
94.2,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,140,運輸業，郵便業,2016100000,2016年度,%
94.3,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,140,運輸業，郵便業,2015100000,2015年度,%
93.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,140,運輸業，郵便業,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,150,卸売業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,150,卸売業,2015100000,2015年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,150,卸売業,2014100000,2014年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,160,小売業,2016100000,2016年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,160,小売業,2015100000,2015年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,160,小売業,2014100000,2014年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,170,不動産業，物品賃貸業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,170,不動産業，物品賃貸業,2015100000,2015年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,170,不動産業，物品賃貸業,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,180,学術研究，専門・技術サービス業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,180,学術研究，専門・技術サービス業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,180,学術研究，専門・技術サービス業,2014100000,2014年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,190,宿泊業，飲食サービス業,2016100000,2016年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,190,宿泊業，飲食サービス業,2015100000,2015年度,%
－,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,190,宿泊業，飲食サービス業,2014100000,2014年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,200,生活関連サービス業，娯楽業,2016100000,2016年度,%
0.1,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,200,生活関連サービス業，娯楽業,2015100000,2015年度,%
0.0,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,200,生活関連サービス業，娯楽業,2014100000,2014年度,%
0.6,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,210,サービス業（他に分類されないもの）,2016100000,2016年度,%
0.6,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,210,サービス業（他に分類されないもの）,2015100000,2015年度,%
0.5,150,運輸，郵便事業の収入,110,売上高の内訳（割合）,180,10億円超,210,サービス業（他に分類されないもの）,2014100000,2014年度,%
109263297,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,100,合計,2016100000,2016年度,百万円
111283075,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,100,合計,2015100000,2015年度,百万円
117276542,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,100,合計,2014100000,2014年度,百万円
459059,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,110,建設業,2016100000,2016年度,百万円
687065,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,110,建設業,2015100000,2015年度,百万円
457592,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,110,建設業,2014100000,2014年度,百万円
3876811,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,120,製造業,2016100000,2016年度,百万円
2585449,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,120,製造業,2015100000,2015年度,百万円
3026408,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,120,製造業,2014100000,2014年度,百万円
73135,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,130,情報通信業,2016100000,2016年度,百万円
192559,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,130,情報通信業,2015100000,2015年度,百万円
74188,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,130,情報通信業,2014100000,2014年度,百万円
129775,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2016100000,2016年度,百万円
82297,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2015100000,2015年度,百万円
145316,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,140,運輸業，郵便業,2014100000,2014年度,百万円
102679070,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,150,卸売業,2016100000,2016年度,百万円
105765718,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,150,卸売業,2015100000,2015年度,百万円
111183593,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,150,卸売業,2014100000,2014年度,百万円
1501784,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,160,小売業,2016100000,2016年度,百万円
1488408,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,160,小売業,2015100000,2015年度,百万円
1799536,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,160,小売業,2014100000,2014年度,百万円
95593,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
183319,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
123834,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
32824,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
9640,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
37297,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
44132,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
59000,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
68701,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
64545,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
42400,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
41289,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
306571,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
187221,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
318789,160,卸売の商品売上高,100,売上高の内訳（金額）,100,計,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
32661,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,100,合計,2016100000,2016年度,百万円
38078,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,100,合計,2015100000,2015年度,百万円
22310,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,100,合計,2014100000,2014年度,百万円
78,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,110,建設業,2016100000,2016年度,百万円
－,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,110,建設業,2015100000,2015年度,百万円
21,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,110,建設業,2014100000,2014年度,百万円
1076,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,120,製造業,2016100000,2016年度,百万円
219,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,120,製造業,2015100000,2015年度,百万円
609,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,120,製造業,2014100000,2014年度,百万円
31,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,130,情報通信業,2016100000,2016年度,百万円
40,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,130,情報通信業,2015100000,2015年度,百万円
43,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,130,情報通信業,2014100000,2014年度,百万円
－,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,140,運輸業，郵便業,2016100000,2016年度,百万円
4,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,140,運輸業，郵便業,2015100000,2015年度,百万円
16,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,140,運輸業，郵便業,2014100000,2014年度,百万円
28376,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,150,卸売業,2016100000,2016年度,百万円
21542,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,150,卸売業,2015100000,2015年度,百万円
18810,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,150,卸売業,2014100000,2014年度,百万円
2378,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,160,小売業,2016100000,2016年度,百万円
15620,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,160,小売業,2015100000,2015年度,百万円
1840,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,160,小売業,2014100000,2014年度,百万円
91,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
336,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
162,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
12,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
15,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
3,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
－,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
－,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
－,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
386,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
168,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
730,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
234,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
134,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
76,160,卸売の商品売上高,100,売上高の内訳（金額）,110,500万円以下,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
91589,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2016100000,2016年度,百万円
100846,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2015100000,2015年度,百万円
112415,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,100,合計,2014100000,2014年度,百万円
190,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2016100000,2016年度,百万円
656,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2015100000,2015年度,百万円
1930,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,110,建設業,2014100000,2014年度,百万円
1413,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2016100000,2016年度,百万円
2822,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2015100000,2015年度,百万円
1917,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,120,製造業,2014100000,2014年度,百万円
116,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2016100000,2016年度,百万円
89,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2015100000,2015年度,百万円
102,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,130,情報通信業,2014100000,2014年度,百万円
34,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
2,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
6,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
79062,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2016100000,2016年度,百万円
84779,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2015100000,2015年度,百万円
95261,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,150,卸売業,2014100000,2014年度,百万円
9041,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2016100000,2016年度,百万円
9630,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2015100000,2015年度,百万円
9967,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,160,小売業,2014100000,2014年度,百万円
540,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
903,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
1638,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
329,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
125,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
345,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
352,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
86,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
91,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
418,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
862,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
319,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
94,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
892,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
840,160,卸売の商品売上高,100,売上高の内訳（金額）,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
746054,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2016100000,2016年度,百万円
650247,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2015100000,2015年度,百万円
660209,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,100,合計,2014100000,2014年度,百万円
5213,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2016100000,2016年度,百万円
1362,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2015100000,2015年度,百万円
751,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,110,建設業,2014100000,2014年度,百万円
11703,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2016100000,2016年度,百万円
13277,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2015100000,2015年度,百万円
14674,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,120,製造業,2014100000,2014年度,百万円
592,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2016100000,2016年度,百万円
514,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2015100000,2015年度,百万円
723,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,130,情報通信業,2014100000,2014年度,百万円
407,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
197,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
485,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
651336,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2016100000,2016年度,百万円
566921,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2015100000,2015年度,百万円
548767,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,150,卸売業,2014100000,2014年度,百万円
60481,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2016100000,2016年度,百万円
50756,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2015100000,2015年度,百万円
71339,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,160,小売業,2014100000,2014年度,百万円
1630,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
2692,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
2568,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
469,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
641,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
504,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
393,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
1940,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
4833,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
3269,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
2358,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
4643,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
10561,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
9589,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
10922,160,卸売の商品売上高,100,売上高の内訳（金額）,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
748451,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2016100000,2016年度,百万円
864455,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2015100000,2015年度,百万円
894198,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,100,合計,2014100000,2014年度,百万円
10414,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2016100000,2016年度,百万円
13938,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2015100000,2015年度,百万円
550,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,110,建設業,2014100000,2014年度,百万円
23957,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,120,製造業,2016100000,2016年度,百万円
17649,160,卸売の商品売上高,100,売上高の内訳（金額）,140,3千万円超～5千万円,120,製造業,2015100000,2015年度,百万円
