value,cat01,cat01_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
13587,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,120,製造業,2016100000,2016年度,百万円
14738,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,120,製造業,2015100000,2015年度,百万円
16135,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,120,製造業,2014100000,2014年度,百万円
753,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,130,情報通信業,2016100000,2016年度,百万円
1064,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,130,情報通信業,2015100000,2015年度,百万円
1038,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,130,情報通信業,2014100000,2014年度,百万円
651,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
850,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
728,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
3760,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,150,卸売業,2016100000,2016年度,百万円
3125,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,150,卸売業,2015100000,2015年度,百万円
2652,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,150,卸売業,2014100000,2014年度,百万円
15374,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,160,小売業,2016100000,2016年度,百万円
14399,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,160,小売業,2015100000,2015年度,百万円
17004,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,160,小売業,2014100000,2014年度,百万円
13128,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
13342,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
14512,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
2953,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
3928,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
4030,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
37355,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
42338,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
38689,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
12133,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
13703,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
14871,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
5249,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
4144,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
3146,220,販売費及び一般管理費_水道光熱費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
109346,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,100,合計,2016100000,2016年度,百万円
112806,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,100,合計,2015100000,2015年度,百万円
122897,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,100,合計,2014100000,2014年度,百万円
6104,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,110,建設業,2016100000,2016年度,百万円
5986,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,110,建設業,2015100000,2015年度,百万円
7475,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,110,建設業,2014100000,2014年度,百万円
14516,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,120,製造業,2016100000,2016年度,百万円
16933,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,120,製造業,2015100000,2015年度,百万円
19531,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,120,製造業,2014100000,2014年度,百万円
805,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,130,情報通信業,2016100000,2016年度,百万円
962,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,130,情報通信業,2015100000,2015年度,百万円
1068,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,130,情報通信業,2014100000,2014年度,百万円
671,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
1105,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
1024,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
2261,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,150,卸売業,2016100000,2016年度,百万円
3643,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,150,卸売業,2015100000,2015年度,百万円
3907,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,150,卸売業,2014100000,2014年度,百万円
12532,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,160,小売業,2016100000,2016年度,百万円
12382,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,160,小売業,2015100000,2015年度,百万円
17178,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,160,小売業,2014100000,2014年度,百万円
9036,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
13227,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
10552,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
3375,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
3802,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
3392,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
44135,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
37932,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
41684,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
10098,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
11703,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
12398,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
5812,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
5128,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
4688,220,販売費及び一般管理費_水道光熱費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
188315,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,100,合計,2016100000,2016年度,百万円
217870,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,100,合計,2015100000,2015年度,百万円
229891,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,100,合計,2014100000,2014年度,百万円
17022,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,110,建設業,2016100000,2016年度,百万円
13371,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,110,建設業,2015100000,2015年度,百万円
19583,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,110,建設業,2014100000,2014年度,百万円
33108,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,120,製造業,2016100000,2016年度,百万円
30348,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,120,製造業,2015100000,2015年度,百万円
31255,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,120,製造業,2014100000,2014年度,百万円
1761,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,130,情報通信業,2016100000,2016年度,百万円
2114,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,130,情報通信業,2015100000,2015年度,百万円
1991,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,130,情報通信業,2014100000,2014年度,百万円
2513,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,140,運輸業，郵便業,2016100000,2016年度,百万円
2897,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,140,運輸業，郵便業,2015100000,2015年度,百万円
3500,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,140,運輸業，郵便業,2014100000,2014年度,百万円
6471,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,150,卸売業,2016100000,2016年度,百万円
8110,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,150,卸売業,2015100000,2015年度,百万円
8745,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,150,卸売業,2014100000,2014年度,百万円
27688,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,160,小売業,2016100000,2016年度,百万円
28705,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,160,小売業,2015100000,2015年度,百万円
34191,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,160,小売業,2014100000,2014年度,百万円
13718,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
22666,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
26800,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
4182,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
5273,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
5492,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
53540,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
76067,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
62753,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
15981,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
17418,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
24413,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
12332,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
10902,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
11168,220,販売費及び一般管理費_水道光熱費,150,5千万円超～1億円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
562215,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,100,合計,2016100000,2016年度,百万円
623453,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,100,合計,2015100000,2015年度,百万円
670093,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,100,合計,2014100000,2014年度,百万円
50734,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,110,建設業,2016100000,2016年度,百万円
46648,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,110,建設業,2015100000,2015年度,百万円
54703,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,110,建設業,2014100000,2014年度,百万円
102871,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,120,製造業,2016100000,2016年度,百万円
108723,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,120,製造業,2015100000,2015年度,百万円
106582,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,120,製造業,2014100000,2014年度,百万円
5796,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,130,情報通信業,2016100000,2016年度,百万円
7445,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,130,情報通信業,2015100000,2015年度,百万円
8857,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,130,情報通信業,2014100000,2014年度,百万円
13636,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,140,運輸業，郵便業,2016100000,2016年度,百万円
14978,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,140,運輸業，郵便業,2015100000,2015年度,百万円
17042,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,140,運輸業，郵便業,2014100000,2014年度,百万円
38359,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,150,卸売業,2016100000,2016年度,百万円
43969,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,150,卸売業,2015100000,2015年度,百万円
42504,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,150,卸売業,2014100000,2014年度,百万円
117515,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,160,小売業,2016100000,2016年度,百万円
101748,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,160,小売業,2015100000,2015年度,百万円
120221,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,160,小売業,2014100000,2014年度,百万円
38672,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
48390,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
65925,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
10318,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
10101,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
13917,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
110223,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
162104,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
147994,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
52689,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
56771,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
66792,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
21401,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
22576,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
25555,220,販売費及び一般管理費_水道光熱費,160,1億円超～5億円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
240103,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,100,合計,2016100000,2016年度,百万円
239415,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,100,合計,2015100000,2015年度,百万円
283884,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,100,合計,2014100000,2014年度,百万円
18075,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,110,建設業,2016100000,2016年度,百万円
17355,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,110,建設業,2015100000,2015年度,百万円
19295,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,110,建設業,2014100000,2014年度,百万円
40899,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,120,製造業,2016100000,2016年度,百万円
42660,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,120,製造業,2015100000,2015年度,百万円
40419,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,120,製造業,2014100000,2014年度,百万円
3276,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,130,情報通信業,2016100000,2016年度,百万円
4543,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,130,情報通信業,2015100000,2015年度,百万円
4018,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,130,情報通信業,2014100000,2014年度,百万円
8525,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,140,運輸業，郵便業,2016100000,2016年度,百万円
8801,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,140,運輸業，郵便業,2015100000,2015年度,百万円
10281,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,140,運輸業，郵便業,2014100000,2014年度,百万円
22567,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,150,卸売業,2016100000,2016年度,百万円
24605,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,150,卸売業,2015100000,2015年度,百万円
23548,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,150,卸売業,2014100000,2014年度,百万円
50526,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,160,小売業,2016100000,2016年度,百万円
42828,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,160,小売業,2015100000,2015年度,百万円
51388,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,160,小売業,2014100000,2014年度,百万円
15070,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
16923,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
35848,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
3050,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
4238,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
5022,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
47519,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
38252,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
60100,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
22559,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
28289,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
25227,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
8037,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
10921,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
8738,220,販売費及び一般管理費_水道光熱費,170,5億円超～10億円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
714779,220,販売費及び一般管理費_水道光熱費,180,10億円超,100,合計,2016100000,2016年度,百万円
721948,220,販売費及び一般管理費_水道光熱費,180,10億円超,100,合計,2015100000,2015年度,百万円
743275,220,販売費及び一般管理費_水道光熱費,180,10億円超,100,合計,2014100000,2014年度,百万円
27876,220,販売費及び一般管理費_水道光熱費,180,10億円超,110,建設業,2016100000,2016年度,百万円
35917,220,販売費及び一般管理費_水道光熱費,180,10億円超,110,建設業,2015100000,2015年度,百万円
32220,220,販売費及び一般管理費_水道光熱費,180,10億円超,110,建設業,2014100000,2014年度,百万円
118222,220,販売費及び一般管理費_水道光熱費,180,10億円超,120,製造業,2016100000,2016年度,百万円
105317,220,販売費及び一般管理費_水道光熱費,180,10億円超,120,製造業,2015100000,2015年度,百万円
119359,220,販売費及び一般管理費_水道光熱費,180,10億円超,120,製造業,2014100000,2014年度,百万円
13478,220,販売費及び一般管理費_水道光熱費,180,10億円超,130,情報通信業,2016100000,2016年度,百万円
15177,220,販売費及び一般管理費_水道光熱費,180,10億円超,130,情報通信業,2015100000,2015年度,百万円
10585,220,販売費及び一般管理費_水道光熱費,180,10億円超,130,情報通信業,2014100000,2014年度,百万円
27940,220,販売費及び一般管理費_水道光熱費,180,10億円超,140,運輸業，郵便業,2016100000,2016年度,百万円
21885,220,販売費及び一般管理費_水道光熱費,180,10億円超,140,運輸業，郵便業,2015100000,2015年度,百万円
22009,220,販売費及び一般管理費_水道光熱費,180,10億円超,140,運輸業，郵便業,2014100000,2014年度,百万円
100720,220,販売費及び一般管理費_水道光熱費,180,10億円超,150,卸売業,2016100000,2016年度,百万円
108346,220,販売費及び一般管理費_水道光熱費,180,10億円超,150,卸売業,2015100000,2015年度,百万円
109768,220,販売費及び一般管理費_水道光熱費,180,10億円超,150,卸売業,2014100000,2014年度,百万円
186573,220,販売費及び一般管理費_水道光熱費,180,10億円超,160,小売業,2016100000,2016年度,百万円
165398,220,販売費及び一般管理費_水道光熱費,180,10億円超,160,小売業,2015100000,2015年度,百万円
178312,220,販売費及び一般管理費_水道光熱費,180,10億円超,160,小売業,2014100000,2014年度,百万円
40091,220,販売費及び一般管理費_水道光熱費,180,10億円超,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
48477,220,販売費及び一般管理費_水道光熱費,180,10億円超,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
48328,220,販売費及び一般管理費_水道光熱費,180,10億円超,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
4006,220,販売費及び一般管理費_水道光熱費,180,10億円超,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
6445,220,販売費及び一般管理費_水道光熱費,180,10億円超,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
7737,220,販売費及び一般管理費_水道光熱費,180,10億円超,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
95622,220,販売費及び一般管理費_水道光熱費,180,10億円超,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
90895,220,販売費及び一般管理費_水道光熱費,180,10億円超,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
83777,220,販売費及び一般管理費_水道光熱費,180,10億円超,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
87393,220,販売費及び一般管理費_水道光熱費,180,10億円超,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
109506,220,販売費及び一般管理費_水道光熱費,180,10億円超,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
117075,220,販売費及び一般管理費_水道光熱費,180,10億円超,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
12857,220,販売費及び一般管理費_水道光熱費,180,10億円超,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
14583,220,販売費及び一般管理費_水道光熱費,180,10億円超,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
14105,220,販売費及び一般管理費_水道光熱費,180,10億円超,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
4829021,230,販売費及び一般管理費_運賃荷造費,100,計,100,合計,2016100000,2016年度,百万円
4112428,230,販売費及び一般管理費_運賃荷造費,100,計,100,合計,2015100000,2015年度,百万円
3943226,230,販売費及び一般管理費_運賃荷造費,100,計,100,合計,2014100000,2014年度,百万円
58266,230,販売費及び一般管理費_運賃荷造費,100,計,110,建設業,2016100000,2016年度,百万円
45872,230,販売費及び一般管理費_運賃荷造費,100,計,110,建設業,2015100000,2015年度,百万円
38573,230,販売費及び一般管理費_運賃荷造費,100,計,110,建設業,2014100000,2014年度,百万円
2255041,230,販売費及び一般管理費_運賃荷造費,100,計,120,製造業,2016100000,2016年度,百万円
2283759,230,販売費及び一般管理費_運賃荷造費,100,計,120,製造業,2015100000,2015年度,百万円
2032460,230,販売費及び一般管理費_運賃荷造費,100,計,120,製造業,2014100000,2014年度,百万円
76104,230,販売費及び一般管理費_運賃荷造費,100,計,130,情報通信業,2016100000,2016年度,百万円
49188,230,販売費及び一般管理費_運賃荷造費,100,計,130,情報通信業,2015100000,2015年度,百万円
39902,230,販売費及び一般管理費_運賃荷造費,100,計,130,情報通信業,2014100000,2014年度,百万円
569435,230,販売費及び一般管理費_運賃荷造費,100,計,140,運輸業，郵便業,2016100000,2016年度,百万円
185586,230,販売費及び一般管理費_運賃荷造費,100,計,140,運輸業，郵便業,2015100000,2015年度,百万円
213160,230,販売費及び一般管理費_運賃荷造費,100,計,140,運輸業，郵便業,2014100000,2014年度,百万円
1146887,230,販売費及び一般管理費_運賃荷造費,100,計,150,卸売業,2016100000,2016年度,百万円
1038393,230,販売費及び一般管理費_運賃荷造費,100,計,150,卸売業,2015100000,2015年度,百万円
1119257,230,販売費及び一般管理費_運賃荷造費,100,計,150,卸売業,2014100000,2014年度,百万円
626892,230,販売費及び一般管理費_運賃荷造費,100,計,160,小売業,2016100000,2016年度,百万円
370046,230,販売費及び一般管理費_運賃荷造費,100,計,160,小売業,2015100000,2015年度,百万円
379148,230,販売費及び一般管理費_運賃荷造費,100,計,160,小売業,2014100000,2014年度,百万円
17337,230,販売費及び一般管理費_運賃荷造費,100,計,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
21373,230,販売費及び一般管理費_運賃荷造費,100,計,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
22388,230,販売費及び一般管理費_運賃荷造費,100,計,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
12467,230,販売費及び一般管理費_運賃荷造費,100,計,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
12523,230,販売費及び一般管理費_運賃荷造費,100,計,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
18732,230,販売費及び一般管理費_運賃荷造費,100,計,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
9615,230,販売費及び一般管理費_運賃荷造費,100,計,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
23150,230,販売費及び一般管理費_運賃荷造費,100,計,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
