value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
30500,001,人口,000,総数,007,　　　平成19年5月,004,　45～54歳,000,総数,00000,全国,2007000000,2007年,人
11400,001,人口,000,総数,007,　　　平成19年5月,004,　45～54歳,001,　男,00000,全国,2007000000,2007年,人
19200,001,人口,000,総数,007,　　　平成19年5月,004,　45～54歳,002,　女,00000,全国,2007000000,2007年,人
25300,001,人口,000,総数,007,　　　平成19年5月,005,　55～64歳,000,総数,00000,全国,2007000000,2007年,人
17000,001,人口,000,総数,007,　　　平成19年5月,005,　55～64歳,001,　男,00000,全国,2007000000,2007年,人
8300,001,人口,000,総数,007,　　　平成19年5月,005,　55～64歳,002,　女,00000,全国,2007000000,2007年,人
5100,001,人口,000,総数,007,　　　平成19年5月,006,　65歳以上,000,総数,00000,全国,2007000000,2007年,人
3800,001,人口,000,総数,007,　　　平成19年5月,006,　65歳以上,001,　男,00000,全国,2007000000,2007年,人
1300,001,人口,000,総数,007,　　　平成19年5月,006,　65歳以上,002,　女,00000,全国,2007000000,2007年,人
274500,001,人口,000,総数,008,　　　平成19年4月,000,総数,000,総数,00000,全国,2007000000,2007年,人
134400,001,人口,000,総数,008,　　　平成19年4月,000,総数,001,　男,00000,全国,2007000000,2007年,人
140100,001,人口,000,総数,008,　　　平成19年4月,000,総数,002,　女,00000,全国,2007000000,2007年,人
64100,001,人口,000,総数,008,　　　平成19年4月,001,　15～24歳,000,総数,00000,全国,2007000000,2007年,人
28200,001,人口,000,総数,008,　　　平成19年4月,001,　15～24歳,001,　男,00000,全国,2007000000,2007年,人
35900,001,人口,000,総数,008,　　　平成19年4月,001,　15～24歳,002,　女,00000,全国,2007000000,2007年,人
86000,001,人口,000,総数,008,　　　平成19年4月,002,　25～34歳,000,総数,00000,全国,2007000000,2007年,人
45000,001,人口,000,総数,008,　　　平成19年4月,002,　25～34歳,001,　男,00000,全国,2007000000,2007年,人
41000,001,人口,000,総数,008,　　　平成19年4月,002,　25～34歳,002,　女,00000,全国,2007000000,2007年,人
