value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
0,000,男女計,005,　　　通学が主な者,208,40～44歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,208,40～44歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,208,40～44歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,208,40～44歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,209,45～49歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,210,50～54歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,213,65～69歳,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,214,70～74歳,006,　在学者,00000,全国,1987000000,1987年,千人
710,000,男女計,005,　　　通学が主な者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
45,000,男女計,005,　　　通学が主な者,515,15歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
5,000,男女計,005,　　　通学が主な者,515,15歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
29,000,男女計,005,　　　通学が主な者,515,15歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
5,000,男女計,005,　　　通学が主な者,515,15歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
6,000,男女計,005,　　　通学が主な者,515,15歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
665,000,男女計,005,　　　通学が主な者,515,15歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,005,　　　通学が主な者,575,75歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
17,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
15,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,001,　卒業者,00000,全国,1987000000,1987年,千人
6,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
9,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
-,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
-,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,203,15～19歳,006,　在学者,00000,全国,1987000000,1987年,千人
32,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
31,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,001,　卒業者,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
16,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
8,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
5,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,204,20～24歳,006,　在学者,00000,全国,1987000000,1987年,千人
27,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
27,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,001,　卒業者,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
10,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
7,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
8,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,205,25～29歳,006,　在学者,00000,全国,1987000000,1987年,千人
23,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
23,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,001,　卒業者,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
13,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
4,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,206,30～34歳,006,　在学者,00000,全国,1987000000,1987年,千人
31,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
31,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,001,　卒業者,00000,全国,1987000000,1987年,千人
5,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
19,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
4,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,207,35～39歳,006,　在学者,00000,全国,1987000000,1987年,千人
27,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
26,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,001,　卒業者,00000,全国,1987000000,1987年,千人
9,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
14,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,208,40～44歳,006,　在学者,00000,全国,1987000000,1987年,千人
24,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
23,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,001,　卒業者,00000,全国,1987000000,1987年,千人
9,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
13,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,209,45～49歳,006,　在学者,00000,全国,1987000000,1987年,千人
28,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
27,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,001,　卒業者,00000,全国,1987000000,1987年,千人
13,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
11,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,210,50～54歳,006,　在学者,00000,全国,1987000000,1987年,千人
28,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
27,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,001,　卒業者,00000,全国,1987000000,1987年,千人
15,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
10,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
40,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
39,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
23,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
11,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
38,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
38,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
26,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
8,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,213,65～69歳,006,　在学者,00000,全国,1987000000,1987年,千人
35,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
34,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,001,　卒業者,00000,全国,1987000000,1987年,千人
24,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
6,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,214,70～74歳,006,　在学者,00000,全国,1987000000,1987年,千人
388,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
378,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
166,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
146,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
37,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
30,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
3,000,男女計,006,　　　家事・通学以外が主な者,515,15歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
37,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
37,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
28,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
5,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
2,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,006,　　　家事・通学以外が主な者,575,75歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
8027,000,男女計,007,　無業者,203,15～19歳,000,総数,00000,全国,1987000000,1987年,千人
463,000,男女計,007,　無業者,203,15～19歳,001,　卒業者,00000,全国,1987000000,1987年,千人
151,000,男女計,007,　無業者,203,15～19歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
312,000,男女計,007,　無業者,203,15～19歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
-,000,男女計,007,　無業者,203,15～19歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
-,000,男女計,007,　無業者,203,15～19歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
7559,000,男女計,007,　無業者,203,15～19歳,006,　在学者,00000,全国,1987000000,1987年,千人
2360,000,男女計,007,　無業者,204,20～24歳,000,総数,00000,全国,1987000000,1987年,千人
935,000,男女計,007,　無業者,204,20～24歳,001,　卒業者,00000,全国,1987000000,1987年,千人
146,000,男女計,007,　無業者,204,20～24歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
592,000,男女計,007,　無業者,204,20～24歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
158,000,男女計,007,　無業者,204,20～24歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
39,000,男女計,007,　無業者,204,20～24歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1417,000,男女計,007,　無業者,204,20～24歳,006,　在学者,00000,全国,1987000000,1987年,千人
1966,000,男女計,007,　無業者,205,25～29歳,000,総数,00000,全国,1987000000,1987年,千人
1890,000,男女計,007,　無業者,205,25～29歳,001,　卒業者,00000,全国,1987000000,1987年,千人
157,000,男女計,007,　無業者,205,25～29歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1076,000,男女計,007,　無業者,205,25～29歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
470,000,男女計,007,　無業者,205,25～29歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
188,000,男女計,007,　無業者,205,25～29歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
58,000,男女計,007,　無業者,205,25～29歳,006,　在学者,00000,全国,1987000000,1987年,千人
2206,000,男女計,007,　無業者,206,30～34歳,000,総数,00000,全国,1987000000,1987年,千人
2179,000,男女計,007,　無業者,206,30～34歳,001,　卒業者,00000,全国,1987000000,1987年,千人
226,000,男女計,007,　無業者,206,30～34歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1241,000,男女計,007,　無業者,206,30～34歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
478,000,男女計,007,　無業者,206,30～34歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
235,000,男女計,007,　無業者,206,30～34歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
6,000,男女計,007,　無業者,206,30～34歳,006,　在学者,00000,全国,1987000000,1987年,千人
2315,000,男女計,007,　無業者,207,35～39歳,000,総数,00000,全国,1987000000,1987年,千人
2292,000,男女計,007,　無業者,207,35～39歳,001,　卒業者,00000,全国,1987000000,1987年,千人
405,000,男女計,007,　無業者,207,35～39歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
1367,000,男女計,007,　無業者,207,35～39歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
361,000,男女計,007,　無業者,207,35～39歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
159,000,男女計,007,　無業者,207,35～39歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,007,　無業者,207,35～39歳,006,　在学者,00000,全国,1987000000,1987年,千人
1561,000,男女計,007,　無業者,208,40～44歳,000,総数,00000,全国,1987000000,1987年,千人
1539,000,男女計,007,　無業者,208,40～44歳,001,　卒業者,00000,全国,1987000000,1987年,千人
388,000,男女計,007,　無業者,208,40～44歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
873,000,男女計,007,　無業者,208,40～44歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
185,000,男女計,007,　無業者,208,40～44歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
93,000,男女計,007,　無業者,208,40～44歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
1,000,男女計,007,　無業者,208,40～44歳,006,　在学者,00000,全国,1987000000,1987年,千人
1515,000,男女計,007,　無業者,209,45～49歳,000,総数,00000,全国,1987000000,1987年,千人
1484,000,男女計,007,　無業者,209,45～49歳,001,　卒業者,00000,全国,1987000000,1987年,千人
519,000,男女計,007,　無業者,209,45～49歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
801,000,男女計,007,　無業者,209,45～49歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
110,000,男女計,007,　無業者,209,45～49歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
55,000,男女計,007,　無業者,209,45～49歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,209,45～49歳,006,　在学者,00000,全国,1987000000,1987年,千人
1744,000,男女計,007,　無業者,210,50～54歳,000,総数,00000,全国,1987000000,1987年,千人
1721,000,男女計,007,　無業者,210,50～54歳,001,　卒業者,00000,全国,1987000000,1987年,千人
785,000,男女計,007,　無業者,210,50～54歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
797,000,男女計,007,　無業者,210,50～54歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
92,000,男女計,007,　無業者,210,50～54歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
48,000,男女計,007,　無業者,210,50～54歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,210,50～54歳,006,　在学者,00000,全国,1987000000,1987年,千人
2262,000,男女計,007,　無業者,211,55～59歳,000,総数,00000,全国,1987000000,1987年,千人
2237,000,男女計,007,　無業者,211,55～59歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1108,000,男女計,007,　無業者,211,55～59歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
997,000,男女計,007,　無業者,211,55～59歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
94,000,男女計,007,　無業者,211,55～59歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
38,000,男女計,007,　無業者,211,55～59歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,211,55～59歳,006,　在学者,00000,全国,1987000000,1987年,千人
2921,000,男女計,007,　無業者,212,60～64歳,000,総数,00000,全国,1987000000,1987年,千人
2886,000,男女計,007,　無業者,212,60～64歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1703,000,男女計,007,　無業者,212,60～64歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
967,000,男女計,007,　無業者,212,60～64歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
163,000,男女計,007,　無業者,212,60～64歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
54,000,男女計,007,　無業者,212,60～64歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,212,60～64歳,006,　在学者,00000,全国,1987000000,1987年,千人
2706,000,男女計,007,　無業者,213,65～69歳,000,総数,00000,全国,1987000000,1987年,千人
2659,000,男女計,007,　無業者,213,65～69歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1786,000,男女計,007,　無業者,213,65～69歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
720,000,男女計,007,　無業者,213,65～69歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
109,000,男女計,007,　無業者,213,65～69歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
44,000,男女計,007,　無業者,213,65～69歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,213,65～69歳,006,　在学者,00000,全国,1987000000,1987年,千人
2663,000,男女計,007,　無業者,214,70～74歳,000,総数,00000,全国,1987000000,1987年,千人
2599,000,男女計,007,　無業者,214,70～74歳,001,　卒業者,00000,全国,1987000000,1987年,千人
1885,000,男女計,007,　無業者,214,70～74歳,002,　　小学・中学,00000,全国,1987000000,1987年,千人
581,000,男女計,007,　無業者,214,70～74歳,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
93,000,男女計,007,　無業者,214,70～74歳,004,　　短大・高専,00000,全国,1987000000,1987年,千人
40,000,男女計,007,　無業者,214,70～74歳,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
0,000,男女計,007,　無業者,214,70～74歳,006,　在学者,00000,全国,1987000000,1987年,千人
36836,000,男女計,007,　無業者,515,15歳以上,000,総数,00000,全国,1987000000,1987年,千人
27160,000,男女計,007,　無業者,515,15歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
12646,000,男女計,007,　無業者,515,15歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
11008,000,男女計,007,　無業者,515,15歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
2438,000,男女計,007,　無業者,515,15歳以上,004,　　短大・高専,00000,全国,1987000000,1987年,千人
1068,000,男女計,007,　無業者,515,15歳以上,005,　　大学・大学院,00000,全国,1987000000,1987年,千人
9043,000,男女計,007,　無業者,515,15歳以上,006,　在学者,00000,全国,1987000000,1987年,千人
4590,000,男女計,007,　無業者,575,75歳以上,000,総数,00000,全国,1987000000,1987年,千人
4275,000,男女計,007,　無業者,575,75歳以上,001,　卒業者,00000,全国,1987000000,1987年,千人
3386,000,男女計,007,　無業者,575,75歳以上,002,　　小学・中学,00000,全国,1987000000,1987年,千人
687,000,男女計,007,　無業者,575,75歳以上,003,　　高校・旧中,00000,全国,1987000000,1987年,千人
