value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,18000,福井県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,19000,山梨県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,20000,長野県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,21000,岐阜県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,22000,静岡県,2006000000,2006年,人
6,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,23000,愛知県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,24000,三重県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,25000,滋賀県,2006000000,2006年,人
72,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,26000,京都府,2006000000,2006年,人
35,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,27000,大阪府,2006000000,2006年,人
23,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,28000,兵庫県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,29000,奈良県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,30000,和歌山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,31000,鳥取県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,32000,島根県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,33000,岡山県,2006000000,2006年,人
8,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,34000,広島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,35000,山口県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,38000,愛媛県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,39000,高知県,2006000000,2006年,人
12,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,41000,佐賀県,2006000000,2006年,人
6,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,42000,長崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,43000,熊本県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,45000,宮崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,46000,鹿児島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000010,計,03000,私立,47000,沖縄県,2006000000,2006年,人
26263,0000000270,児童数（長期欠席）,0000000020,病気,00000,計,00000,全国,2006000000,2006年,人
1379,0000000270,児童数（長期欠席）,0000000020,病気,00000,計,01000,北海道,2006000000,2006年,人
