value,tab,tab_label,cat01,cat01_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label,unit
136,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,060,難聴,00000,全国,2006000000,2006年,人
140,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,070,言語障害,00000,全国,2006000000,2006年,人
4003,0000000240,児童数（特別支援学級）,06000,6学年,00000,計,080,情緒障害,00000,全国,2006000000,2006年,人
20,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,010,計,00000,全国,2006000000,2006年,人
20,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,070,言語障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,01000,国立,080,情緒障害,00000,全国,2006000000,2006年,人
12754,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,010,計,00000,全国,2006000000,2006年,人
7690,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,020,知的障害,00000,全国,2006000000,2006年,人
511,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,030,肢体不自由,00000,全国,2006000000,2006年,人
257,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
47,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,050,弱視,00000,全国,2006000000,2006年,人
136,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,060,難聴,00000,全国,2006000000,2006年,人
140,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,070,言語障害,00000,全国,2006000000,2006年,人
3973,0000000240,児童数（特別支援学級）,06000,6学年,02000,公立,080,情緒障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,010,計,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,020,知的障害,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,030,肢体不自由,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,040,病弱・身体虚弱,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,050,弱視,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,060,難聴,00000,全国,2006000000,2006年,人
0,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,070,言語障害,00000,全国,2006000000,2006年,人
30,0000000240,児童数（特別支援学級）,06000,6学年,03000,私立,080,情緒障害,00000,全国,2006000000,2006年,人
