value,tab,tab_label,area,area_label,time,time_label,unit
225894,300,受注高,00055,九州・沖縄地方,2021001212,2021年12月,百万円
92705,300,受注高,00055,九州・沖縄地方,2021001111,2021年11月,百万円
80979,300,受注高,00055,九州・沖縄地方,2021001010,2021年10月,百万円
99453,300,受注高,00055,九州・沖縄地方,2021000909,2021年9月,百万円
58167,300,受注高,00055,九州・沖縄地方,2021000808,2021年8月,百万円
67949,300,受注高,00055,九州・沖縄地方,2021000707,2021年7月,百万円
106136,300,受注高,00055,九州・沖縄地方,2021000606,2021年6月,百万円
79718,300,受注高,00055,九州・沖縄地方,2021000505,2021年5月,百万円
41977,300,受注高,00055,九州・沖縄地方,2021000404,2021年4月,百万円
271328,300,受注高,00055,九州・沖縄地方,2021000303,2021年3月,百万円
88624,300,受注高,00055,九州・沖縄地方,2021000202,2021年2月,百万円
78832,300,受注高,00055,九州・沖縄地方,2021000101,2021年1月,百万円
131754,300,受注高,00055,九州・沖縄地方,2020001212,2020年12月,百万円
38272,300,受注高,00055,九州・沖縄地方,2020001111,2020年11月,百万円
89453,300,受注高,00055,九州・沖縄地方,2020001010,2020年10月,百万円
85419,300,受注高,00055,九州・沖縄地方,2020000909,2020年9月,百万円
50853,300,受注高,00055,九州・沖縄地方,2020000808,2020年8月,百万円
61772,300,受注高,00055,九州・沖縄地方,2020000707,2020年7月,百万円
74945,300,受注高,00055,九州・沖縄地方,2020000606,2020年6月,百万円
37463,300,受注高,00055,九州・沖縄地方,2020000505,2020年5月,百万円
50382,300,受注高,00055,九州・沖縄地方,2020000404,2020年4月,百万円
367507,300,受注高,00055,九州・沖縄地方,2020000303,2020年3月,百万円
57859,300,受注高,00055,九州・沖縄地方,2020000202,2020年2月,百万円
57497,300,受注高,00055,九州・沖縄地方,2020000101,2020年1月,百万円
206698,300,受注高,00055,九州・沖縄地方,2019001212,2019年12月,百万円
64396,300,受注高,00055,九州・沖縄地方,2019001111,2019年11月,百万円
74116,300,受注高,00055,九州・沖縄地方,2019001010,2019年10月,百万円
106238,300,受注高,00055,九州・沖縄地方,2019000909,2019年9月,百万円
65465,300,受注高,00055,九州・沖縄地方,2019000808,2019年8月,百万円
76143,300,受注高,00055,九州・沖縄地方,2019000707,2019年7月,百万円
72081,300,受注高,00055,九州・沖縄地方,2019000606,2019年6月,百万円
37709,300,受注高,00055,九州・沖縄地方,2019000505,2019年5月,百万円
46541,300,受注高,00055,九州・沖縄地方,2019000404,2019年4月,百万円
225984,300,受注高,00055,九州・沖縄地方,2019000303,2019年3月,百万円
89116,300,受注高,00055,九州・沖縄地方,2019000202,2019年2月,百万円
43411,300,受注高,00055,九州・沖縄地方,2019000101,2019年1月,百万円
115593,300,受注高,00055,九州・沖縄地方,2018001212,2018年12月,百万円
49528,300,受注高,00055,九州・沖縄地方,2018001111,2018年11月,百万円
66530,300,受注高,00055,九州・沖縄地方,2018001010,2018年10月,百万円
138893,300,受注高,00055,九州・沖縄地方,2018000909,2018年9月,百万円
109733,300,受注高,00055,九州・沖縄地方,2018000808,2018年8月,百万円
48875,300,受注高,00055,九州・沖縄地方,2018000707,2018年7月,百万円
73454,300,受注高,00055,九州・沖縄地方,2018000606,2018年6月,百万円
51666,300,受注高,00055,九州・沖縄地方,2018000505,2018年5月,百万円
53663,300,受注高,00055,九州・沖縄地方,2018000404,2018年4月,百万円
202723,300,受注高,00055,九州・沖縄地方,2018000303,2018年3月,百万円
124863,300,受注高,00055,九州・沖縄地方,2018000202,2018年2月,百万円
75116,300,受注高,00055,九州・沖縄地方,2018000101,2018年1月,百万円
84804,300,受注高,00055,九州・沖縄地方,2017001212,2017年12月,百万円
58833,300,受注高,00055,九州・沖縄地方,2017001111,2017年11月,百万円
80754,300,受注高,00055,九州・沖縄地方,2017001010,2017年10月,百万円
129297,300,受注高,00055,九州・沖縄地方,2017000909,2017年9月,百万円
44074,300,受注高,00055,九州・沖縄地方,2017000808,2017年8月,百万円
79670,300,受注高,00055,九州・沖縄地方,2017000707,2017年7月,百万円
112049,300,受注高,00055,九州・沖縄地方,2017000606,2017年6月,百万円
60790,300,受注高,00055,九州・沖縄地方,2017000505,2017年5月,百万円
52125,300,受注高,00055,九州・沖縄地方,2017000404,2017年4月,百万円
157523,300,受注高,00055,九州・沖縄地方,2017000303,2017年3月,百万円
60310,300,受注高,00055,九州・沖縄地方,2017000202,2017年2月,百万円
108942,300,受注高,00055,九州・沖縄地方,2017000101,2017年1月,百万円
100946,300,受注高,00055,九州・沖縄地方,2016001212,2016年12月,百万円
84072,300,受注高,00055,九州・沖縄地方,2016001111,2016年11月,百万円
109431,300,受注高,00055,九州・沖縄地方,2016001010,2016年10月,百万円
126211,300,受注高,00055,九州・沖縄地方,2016000909,2016年9月,百万円
54744,300,受注高,00055,九州・沖縄地方,2016000808,2016年8月,百万円
43603,300,受注高,00055,九州・沖縄地方,2016000707,2016年7月,百万円
93872,300,受注高,00055,九州・沖縄地方,2016000606,2016年6月,百万円
45237,300,受注高,00055,九州・沖縄地方,2016000505,2016年5月,百万円
68080,300,受注高,00055,九州・沖縄地方,2016000404,2016年4月,百万円
146582,300,受注高,00055,九州・沖縄地方,2016000303,2016年3月,百万円
56494,300,受注高,00055,九州・沖縄地方,2016000202,2016年2月,百万円
90363,300,受注高,00055,九州・沖縄地方,2016000101,2016年1月,百万円
75083,300,受注高,00055,九州・沖縄地方,2015001212,2015年12月,百万円
94513,300,受注高,00055,九州・沖縄地方,2015001111,2015年11月,百万円
45199,300,受注高,00055,九州・沖縄地方,2015001010,2015年10月,百万円
102588,300,受注高,00055,九州・沖縄地方,2015000909,2015年9月,百万円
35574,300,受注高,00055,九州・沖縄地方,2015000808,2015年8月,百万円
61226,300,受注高,00055,九州・沖縄地方,2015000707,2015年7月,百万円
68779,300,受注高,00055,九州・沖縄地方,2015000606,2015年6月,百万円
46749,300,受注高,00055,九州・沖縄地方,2015000505,2015年5月,百万円
50772,300,受注高,00055,九州・沖縄地方,2015000404,2015年4月,百万円
97294,300,受注高,00055,九州・沖縄地方,2015000303,2015年3月,百万円
89317,300,受注高,00055,九州・沖縄地方,2015000202,2015年2月,百万円
61868,300,受注高,00055,九州・沖縄地方,2015000101,2015年1月,百万円
104763,300,受注高,00055,九州・沖縄地方,2014001212,2014年12月,百万円
53982,300,受注高,00055,九州・沖縄地方,2014001111,2014年11月,百万円
68088,300,受注高,00055,九州・沖縄地方,2014001010,2014年10月,百万円
76878,300,受注高,00055,九州・沖縄地方,2014000909,2014年9月,百万円
49270,300,受注高,00055,九州・沖縄地方,2014000808,2014年8月,百万円
57891,300,受注高,00055,九州・沖縄地方,2014000707,2014年7月,百万円
78428,300,受注高,00055,九州・沖縄地方,2014000606,2014年6月,百万円
32924,300,受注高,00055,九州・沖縄地方,2014000505,2014年5月,百万円
62059,300,受注高,00055,九州・沖縄地方,2014000404,2014年4月,百万円
82989,300,受注高,00055,九州・沖縄地方,2014000303,2014年3月,百万円
80795,300,受注高,00055,九州・沖縄地方,2014000202,2014年2月,百万円
58062,300,受注高,00055,九州・沖縄地方,2014000101,2014年1月,百万円
63258,300,受注高,00055,九州・沖縄地方,2013001212,2013年12月,百万円
51224,300,受注高,00055,九州・沖縄地方,2013001111,2013年11月,百万円
35887,300,受注高,00055,九州・沖縄地方,2013001010,2013年10月,百万円
202729,300,受注高,00055,九州・沖縄地方,2013000909,2013年9月,百万円
69029,300,受注高,00055,九州・沖縄地方,2013000808,2013年8月,百万円
56446,300,受注高,00055,九州・沖縄地方,2013000707,2013年7月,百万円
89379,300,受注高,00055,九州・沖縄地方,2013000606,2013年6月,百万円
61764,300,受注高,00055,九州・沖縄地方,2013000505,2013年5月,百万円
53623,300,受注高,00055,九州・沖縄地方,2013000404,2013年4月,百万円
95328,300,受注高,00055,九州・沖縄地方,2013000303,2013年3月,百万円
54396,300,受注高,00055,九州・沖縄地方,2013000202,2013年2月,百万円
71101,300,受注高,00055,九州・沖縄地方,2013000101,2013年1月,百万円
59028,300,受注高,00055,九州・沖縄地方,2012001212,2012年12月,百万円
47989,300,受注高,00055,九州・沖縄地方,2012001111,2012年11月,百万円
43846,300,受注高,00055,九州・沖縄地方,2012001010,2012年10月,百万円
84134,300,受注高,00055,九州・沖縄地方,2012000909,2012年9月,百万円
59602,300,受注高,00055,九州・沖縄地方,2012000808,2012年8月,百万円
39464,300,受注高,00055,九州・沖縄地方,2012000707,2012年7月,百万円
64543,300,受注高,00055,九州・沖縄地方,2012000606,2012年6月,百万円
40066,300,受注高,00055,九州・沖縄地方,2012000505,2012年5月,百万円
31228,300,受注高,00055,九州・沖縄地方,2012000404,2012年4月,百万円
97869,300,受注高,00055,九州・沖縄地方,2012000303,2012年3月,百万円
34515,300,受注高,00055,九州・沖縄地方,2012000202,2012年2月,百万円
37755,300,受注高,00055,九州・沖縄地方,2012000101,2012年1月,百万円
55447,300,受注高,00055,九州・沖縄地方,2011001212,2011年12月,百万円
68765,300,受注高,00055,九州・沖縄地方,2011001111,2011年11月,百万円
46178,300,受注高,00055,九州・沖縄地方,2011001010,2011年10月,百万円
55074,300,受注高,00055,九州・沖縄地方,2011000909,2011年9月,百万円
39904,300,受注高,00055,九州・沖縄地方,2011000808,2011年8月,百万円
38801,300,受注高,00055,九州・沖縄地方,2011000707,2011年7月,百万円
38716,300,受注高,00055,九州・沖縄地方,2011000606,2011年6月,百万円
52371,300,受注高,00055,九州・沖縄地方,2011000505,2011年5月,百万円
35622,300,受注高,00055,九州・沖縄地方,2011000404,2011年4月,百万円
137400,300,受注高,00055,九州・沖縄地方,2011000303,2011年3月,百万円
56118,300,受注高,00055,九州・沖縄地方,2011000202,2011年2月,百万円
44106,300,受注高,00055,九州・沖縄地方,2011000101,2011年1月,百万円
54505,300,受注高,00055,九州・沖縄地方,2010001212,2010年12月,百万円
41275,300,受注高,00055,九州・沖縄地方,2010001111,2010年11月,百万円
54320,300,受注高,00055,九州・沖縄地方,2010001010,2010年10月,百万円
82953,300,受注高,00055,九州・沖縄地方,2010000909,2010年9月,百万円
56151,300,受注高,00055,九州・沖縄地方,2010000808,2010年8月,百万円
40162,300,受注高,00055,九州・沖縄地方,2010000707,2010年7月,百万円
51543,300,受注高,00055,九州・沖縄地方,2010000606,2010年6月,百万円
50252,300,受注高,00055,九州・沖縄地方,2010000505,2010年5月,百万円
24054,300,受注高,00055,九州・沖縄地方,2010000404,2010年4月,百万円
113018,300,受注高,00055,九州・沖縄地方,2010000303,2010年3月,百万円
45463,300,受注高,00055,九州・沖縄地方,2010000202,2010年2月,百万円
51046,300,受注高,00055,九州・沖縄地方,2010000101,2010年1月,百万円
37469,300,受注高,00055,九州・沖縄地方,2009001212,2009年12月,百万円
40785,300,受注高,00055,九州・沖縄地方,2009001111,2009年11月,百万円
36632,300,受注高,00055,九州・沖縄地方,2009001010,2009年10月,百万円
73028,300,受注高,00055,九州・沖縄地方,2009000909,2009年9月,百万円
41447,300,受注高,00055,九州・沖縄地方,2009000808,2009年8月,百万円
48635,300,受注高,00055,九州・沖縄地方,2009000707,2009年7月,百万円
31849,300,受注高,00055,九州・沖縄地方,2009000606,2009年6月,百万円
36640,300,受注高,00055,九州・沖縄地方,2009000505,2009年5月,百万円
23469,300,受注高,00055,九州・沖縄地方,2009000404,2009年4月,百万円
69290,300,受注高,00055,九州・沖縄地方,2009000303,2009年3月,百万円
49147,300,受注高,00055,九州・沖縄地方,2009000202,2009年2月,百万円
25321,300,受注高,00055,九州・沖縄地方,2009000101,2009年1月,百万円
69475,300,受注高,00055,九州・沖縄地方,2008001212,2008年12月,百万円
39444,300,受注高,00055,九州・沖縄地方,2008001111,2008年11月,百万円
113032,300,受注高,00055,九州・沖縄地方,2008001010,2008年10月,百万円
94541,300,受注高,00055,九州・沖縄地方,2008000909,2008年9月,百万円
56587,300,受注高,00055,九州・沖縄地方,2008000808,2008年8月,百万円
79099,300,受注高,00055,九州・沖縄地方,2008000707,2008年7月,百万円
58344,300,受注高,00055,九州・沖縄地方,2008000606,2008年6月,百万円
61956,300,受注高,00055,九州・沖縄地方,2008000505,2008年5月,百万円
53021,300,受注高,00055,九州・沖縄地方,2008000404,2008年4月,百万円
163528,300,受注高,00055,九州・沖縄地方,2008000303,2008年3月,百万円
100196,300,受注高,00055,九州・沖縄地方,2008000202,2008年2月,百万円
77615,300,受注高,00055,九州・沖縄地方,2008000101,2008年1月,百万円
45.6,510,前年同月比,00042,北海道地方,2026000505,2026年5月,％
3.3,510,前年同月比,00042,北海道地方,2026000404,2026年4月,％
-49.6,510,前年同月比,00042,北海道地方,2026000303,2026年3月,％
48.4,510,前年同月比,00042,北海道地方,2026000202,2026年2月,％
-59.0,510,前年同月比,00042,北海道地方,2026000101,2026年1月,％
67.1,510,前年同月比,00042,北海道地方,2025001212,2025年12月,％
37.6,510,前年同月比,00042,北海道地方,2025001111,2025年11月,％
-41.8,510,前年同月比,00042,北海道地方,2025001010,2025年10月,％
39.5,510,前年同月比,00042,北海道地方,2025000909,2025年9月,％
-8.0,510,前年同月比,00042,北海道地方,2025000808,2025年8月,％
73.2,510,前年同月比,00042,北海道地方,2025000707,2025年7月,％
-58.3,510,前年同月比,00042,北海道地方,2025000606,2025年6月,％
-5.2,510,前年同月比,00042,北海道地方,2025000505,2025年5月,％
47.4,510,前年同月比,00042,北海道地方,2025000404,2025年4月,％
58.3,510,前年同月比,00042,北海道地方,2025000303,2025年3月,％
9.1,510,前年同月比,00042,北海道地方,2025000202,2025年2月,％
80.4,510,前年同月比,00042,北海道地方,2025000101,2025年1月,％
-84.4,510,前年同月比,00042,北海道地方,2024001212,2024年12月,％
22.9,510,前年同月比,00042,北海道地方,2024001111,2024年11月,％
-2.6,510,前年同月比,00042,北海道地方,2024001010,2024年10月,％
90.9,510,前年同月比,00042,北海道地方,2024000909,2024年9月,％
169.5,510,前年同月比,00042,北海道地方,2024000808,2024年8月,％
-44.1,510,前年同月比,00042,北海道地方,2024000707,2024年7月,％
20.0,510,前年同月比,00042,北海道地方,2024000606,2024年6月,％
3.4,510,前年同月比,00042,北海道地方,2024000505,2024年5月,％
-59.7,510,前年同月比,00042,北海道地方,2024000404,2024年4月,％
8.6,510,前年同月比,00042,北海道地方,2024000303,2024年3月,％
-26.7,510,前年同月比,00042,北海道地方,2024000202,2024年2月,％
-11.1,510,前年同月比,00042,北海道地方,2024000101,2024年1月,％
549.6,510,前年同月比,00042,北海道地方,2023001212,2023年12月,％
83.4,510,前年同月比,00042,北海道地方,2023001111,2023年11月,％
121.7,510,前年同月比,00042,北海道地方,2023001010,2023年10月,％
83.6,510,前年同月比,00042,北海道地方,2023000909,2023年9月,％
-57.9,510,前年同月比,00042,北海道地方,2023000808,2023年8月,％
124.1,510,前年同月比,00042,北海道地方,2023000707,2023年7月,％
44.3,510,前年同月比,00042,北海道地方,2023000606,2023年6月,％
-12.0,510,前年同月比,00042,北海道地方,2023000505,2023年5月,％
249.5,510,前年同月比,00042,北海道地方,2023000404,2023年4月,％
56.0,510,前年同月比,00042,北海道地方,2023000303,2023年3月,％
68.7,510,前年同月比,00042,北海道地方,2023000202,2023年2月,％
26.7,510,前年同月比,00042,北海道地方,2023000101,2023年1月,％
-26.5,510,前年同月比,00042,北海道地方,2022001212,2022年12月,％
-62.6,510,前年同月比,00042,北海道地方,2022001111,2022年11月,％
-14.8,510,前年同月比,00042,北海道地方,2022001010,2022年10月,％
-48.1,510,前年同月比,00042,北海道地方,2022000909,2022年9月,％
79.7,510,前年同月比,00042,北海道地方,2022000808,2022年8月,％
-21.2,510,前年同月比,00042,北海道地方,2022000707,2022年7月,％
-26.1,510,前年同月比,00042,北海道地方,2022000606,2022年6月,％
156.6,510,前年同月比,00042,北海道地方,2022000505,2022年5月,％
7.8,510,前年同月比,00042,北海道地方,2022000404,2022年4月,％
1.4,510,前年同月比,00042,北海道地方,2022000303,2022年3月,％
6.9,510,前年同月比,00042,北海道地方,2022000202,2022年2月,％
257.2,510,前年同月比,00042,北海道地方,2022000101,2022年1月,％
89.2,510,前年同月比,00042,北海道地方,2021001212,2021年12月,％
65.8,510,前年同月比,00042,北海道地方,2021001111,2021年11月,％
56.3,510,前年同月比,00042,北海道地方,2021001010,2021年10月,％
150.4,510,前年同月比,00042,北海道地方,2021000909,2021年9月,％
68.7,510,前年同月比,00042,北海道地方,2021000808,2021年8月,％
-15.8,510,前年同月比,00042,北海道地方,2021000707,2021年7月,％
16.1,510,前年同月比,00042,北海道地方,2021000606,2021年6月,％
-0.5,510,前年同月比,00042,北海道地方,2021000505,2021年5月,％
-46.5,510,前年同月比,00042,北海道地方,2021000404,2021年4月,％
-34.4,510,前年同月比,00042,北海道地方,2021000303,2021年3月,％
10.8,510,前年同月比,00042,北海道地方,2021000202,2021年2月,％
-54.2,510,前年同月比,00042,北海道地方,2021000101,2021年1月,％
30.8,510,前年同月比,00042,北海道地方,2020001212,2020年12月,％
30.9,510,前年同月比,00042,北海道地方,2020001111,2020年11月,％
-7.5,510,前年同月比,00042,北海道地方,2020001010,2020年10月,％
2.1,510,前年同月比,00042,北海道地方,2020000909,2020年9月,％
-48.1,510,前年同月比,00042,北海道地方,2020000808,2020年8月,％
-12.1,510,前年同月比,00042,北海道地方,2020000707,2020年7月,％
3.5,510,前年同月比,00042,北海道地方,2020000606,2020年6月,％
-6.1,510,前年同月比,00042,北海道地方,2020000505,2020年5月,％
-3.8,510,前年同月比,00042,北海道地方,2020000404,2020年4月,％
28.6,510,前年同月比,00042,北海道地方,2020000303,2020年3月,％
-37.2,510,前年同月比,00042,北海道地方,2020000202,2020年2月,％
-71.2,510,前年同月比,00042,北海道地方,2020000101,2020年1月,％
-23.6,510,前年同月比,00042,北海道地方,2019001212,2019年12月,％
-8.9,510,前年同月比,00042,北海道地方,2019001111,2019年11月,％
-37.2,510,前年同月比,00042,北海道地方,2019001010,2019年10月,％
-34.3,510,前年同月比,00042,北海道地方,2019000909,2019年9月,％
-9.8,510,前年同月比,00042,北海道地方,2019000808,2019年8月,％
-31.4,510,前年同月比,00042,北海道地方,2019000707,2019年7月,％
3.3,510,前年同月比,00042,北海道地方,2019000606,2019年6月,％
-38.7,510,前年同月比,00042,北海道地方,2019000505,2019年5月,％
-20.8,510,前年同月比,00042,北海道地方,2019000404,2019年4月,％
127.7,510,前年同月比,00042,北海道地方,2019000303,2019年3月,％
424.7,510,前年同月比,00042,北海道地方,2019000202,2019年2月,％
260.1,510,前年同月比,00042,北海道地方,2019000101,2019年1月,％
-7.6,510,前年同月比,00042,北海道地方,2018001212,2018年12月,％
-67.6,510,前年同月比,00042,北海道地方,2018001111,2018年11月,％
34.8,510,前年同月比,00042,北海道地方,2018001010,2018年10月,％
0.9,510,前年同月比,00042,北海道地方,2018000909,2018年9月,％
1.0,510,前年同月比,00042,北海道地方,2018000808,2018年8月,％
119.7,510,前年同月比,00042,北海道地方,2018000707,2018年7月,％
-0.7,510,前年同月比,00042,北海道地方,2018000606,2018年6月,％
119.9,510,前年同月比,00042,北海道地方,2018000505,2018年5月,％
76.7,510,前年同月比,00042,北海道地方,2018000404,2018年4月,％
-43.1,510,前年同月比,00042,北海道地方,2018000303,2018年3月,％
-68.8,510,前年同月比,00042,北海道地方,2018000202,2018年2月,％
-13.9,510,前年同月比,00042,北海道地方,2018000101,2018年1月,％
-21.9,510,前年同月比,00042,北海道地方,2017001212,2017年12月,％
435.1,510,前年同月比,00042,北海道地方,2017001111,2017年11月,％
16.2,510,前年同月比,00042,北海道地方,2017001010,2017年10月,％
-2.3,510,前年同月比,00042,北海道地方,2017000909,2017年9月,％
23.6,510,前年同月比,00042,北海道地方,2017000808,2017年8月,％
-3.5,510,前年同月比,00042,北海道地方,2017000707,2017年7月,％
97.3,510,前年同月比,00042,北海道地方,2017000606,2017年6月,％
-29.8,510,前年同月比,00042,北海道地方,2017000505,2017年5月,％
6.9,510,前年同月比,00042,北海道地方,2017000404,2017年4月,％
20.2,510,前年同月比,00042,北海道地方,2017000303,2017年3月,％
65.0,510,前年同月比,00042,北海道地方,2017000202,2017年2月,％
84.8,510,前年同月比,00042,北海道地方,2017000101,2017年1月,％
-3.0,510,前年同月比,00042,北海道地方,2016001212,2016年12月,％
-49.0,510,前年同月比,00042,北海道地方,2016001111,2016年11月,％
-30.3,510,前年同月比,00042,北海道地方,2016001010,2016年10月,％
40.7,510,前年同月比,00042,北海道地方,2016000909,2016年9月,％
-13.2,510,前年同月比,00042,北海道地方,2016000808,2016年8月,％
14.4,510,前年同月比,00042,北海道地方,2016000707,2016年7月,％
-20.4,510,前年同月比,00042,北海道地方,2016000606,2016年6月,％
-3.0,510,前年同月比,00042,北海道地方,2016000505,2016年5月,％
-42.8,510,前年同月比,00042,北海道地方,2016000404,2016年4月,％
50.0,510,前年同月比,00042,北海道地方,2016000303,2016年3月,％
-27.0,510,前年同月比,00042,北海道地方,2016000202,2016年2月,％
-80.1,510,前年同月比,00042,北海道地方,2016000101,2016年1月,％
20.2,510,前年同月比,00042,北海道地方,2015001212,2015年12月,％
12.6,510,前年同月比,00042,北海道地方,2015001111,2015年11月,％
-12.4,510,前年同月比,00042,北海道地方,2015001010,2015年10月,％
14.0,510,前年同月比,00042,北海道地方,2015000909,2015年9月,％
8.0,510,前年同月比,00042,北海道地方,2015000808,2015年8月,％
-24.1,510,前年同月比,00042,北海道地方,2015000707,2015年7月,％
-8.6,510,前年同月比,00042,北海道地方,2015000606,2015年6月,％
-6.4,510,前年同月比,00042,北海道地方,2015000505,2015年5月,％
-13.5,510,前年同月比,00042,北海道地方,2015000404,2015年4月,％
-14.0,510,前年同月比,00042,北海道地方,2015000303,2015年3月,％
46.0,510,前年同月比,00042,北海道地方,2015000202,2015年2月,％
219.4,510,前年同月比,00042,北海道地方,2015000101,2015年1月,％
116.7,510,前年同月比,00042,北海道地方,2014001212,2014年12月,％
14.0,510,前年同月比,00042,北海道地方,2014001111,2014年11月,％
64.8,510,前年同月比,00042,北海道地方,2014001010,2014年10月,％
-64.0,510,前年同月比,00042,北海道地方,2014000909,2014年9月,％
-20.6,510,前年同月比,00042,北海道地方,2014000808,2014年8月,％
22.7,510,前年同月比,00042,北海道地方,2014000707,2014年7月,％
-0.4,510,前年同月比,00042,北海道地方,2014000606,2014年6月,％
35.5,510,前年同月比,00042,北海道地方,2014000505,2014年5月,％
19.3,510,前年同月比,00042,北海道地方,2014000404,2014年4月,％
-5.1,510,前年同月比,00042,北海道地方,2014000303,2014年3月,％
0.2,510,前年同月比,00042,北海道地方,2014000202,2014年2月,％
29.0,510,前年同月比,00042,北海道地方,2014000101,2014年1月,％
-22.8,510,前年同月比,00042,北海道地方,2013001212,2013年12月,％
1.7,510,前年同月比,00042,北海道地方,2013001111,2013年11月,％
7.2,510,前年同月比,00042,北海道地方,2013001010,2013年10月,％
254.2,510,前年同月比,00042,北海道地方,2013000909,2013年9月,％
-14.3,510,前年同月比,00042,北海道地方,2013000808,2013年8月,％
-36.7,510,前年同月比,00042,北海道地方,2013000707,2013年7月,％
67.6,510,前年同月比,00042,北海道地方,2013000606,2013年6月,％
-4.8,510,前年同月比,00042,北海道地方,2013000505,2013年5月,％
5.6,510,前年同月比,00042,北海道地方,2013000404,2013年4月,％
12.3,510,前年同月比,00042,北海道地方,2013000303,2013年3月,％
-10.9,510,前年同月比,00042,北海道地方,2013000202,2013年2月,％
-9.2,510,前年同月比,00042,北海道地方,2013000101,2013年1月,％
24.0,510,前年同月比,00042,北海道地方,2012001212,2012年12月,％
-34.1,510,前年同月比,00042,北海道地方,2012001111,2012年11月,％
19.2,510,前年同月比,00042,北海道地方,2012001010,2012年10月,％
-4.9,510,前年同月比,00042,北海道地方,2012000909,2012年9月,％
222.0,510,前年同月比,00042,北海道地方,2012000808,2012年8月,％
113.1,510,前年同月比,00042,北海道地方,2012000707,2012年7月,％
2.9,510,前年同月比,00042,北海道地方,2012000606,2012年6月,％
24.0,510,前年同月比,00042,北海道地方,2012000505,2012年5月,％
71.0,510,前年同月比,00042,北海道地方,2012000404,2012年4月,％
19.5,510,前年同月比,00042,北海道地方,2012000303,2012年3月,％
-33.7,510,前年同月比,00042,北海道地方,2012000202,2012年2月,％
32.5,510,前年同月比,00042,北海道地方,2012000101,2012年1月,％
-41.1,510,前年同月比,00042,北海道地方,2011001212,2011年12月,％
54.3,510,前年同月比,00042,北海道地方,2011001111,2011年11月,％
-10.0,510,前年同月比,00042,北海道地方,2011001010,2011年10月,％
17.2,510,前年同月比,00042,北海道地方,2011000909,2011年9月,％
-23.9,510,前年同月比,00042,北海道地方,2011000808,2011年8月,％
12.4,510,前年同月比,00042,北海道地方,2011000707,2011年7月,％
-45.9,510,前年同月比,00042,北海道地方,2011000606,2011年6月,％
9.3,510,前年同月比,00042,北海道地方,2011000505,2011年5月,％
-2.3,510,前年同月比,00042,北海道地方,2011000404,2011年4月,％
-16.8,510,前年同月比,00042,北海道地方,2011000303,2011年3月,％
10.1,510,前年同月比,00042,北海道地方,2011000202,2011年2月,％
8.3,510,前年同月比,00042,北海道地方,2011000101,2011年1月,％
70.4,510,前年同月比,00042,北海道地方,2010001212,2010年12月,％
45.0,510,前年同月比,00042,北海道地方,2010001111,2010年11月,％
-23.3,510,前年同月比,00042,北海道地方,2010001010,2010年10月,％
-14.8,510,前年同月比,00042,北海道地方,2010000909,2010年9月,％
6.9,510,前年同月比,00042,北海道地方,2010000808,2010年8月,％
-8.2,510,前年同月比,00042,北海道地方,2010000707,2010年7月,％
-5.7,510,前年同月比,00042,北海道地方,2010000606,2010年6月,％
32.8,510,前年同月比,00042,北海道地方,2010000505,2010年5月,％
26.5,510,前年同月比,00042,北海道地方,2010000404,2010年4月,％
31.9,510,前年同月比,00042,北海道地方,2010000303,2010年3月,％
135.8,510,前年同月比,00042,北海道地方,2010000202,2010年2月,％
-51.2,510,前年同月比,00042,北海道地方,2010000101,2010年1月,％
60.9,510,前年同月比,00042,北海道地方,2009001212,2009年12月,％
-22.0,510,前年同月比,00042,北海道地方,2009001111,2009年11月,％
-10.1,510,前年同月比,00042,北海道地方,2009001010,2009年10月,％
-22.2,510,前年同月比,00042,北海道地方,2009000909,2009年9月,％
-41.6,510,前年同月比,00042,北海道地方,2009000808,2009年8月,％
-67.9,510,前年同月比,00042,北海道地方,2009000707,2009年7月,％
66.0,510,前年同月比,00042,北海道地方,2009000606,2009年6月,％
-51.7,510,前年同月比,00042,北海道地方,2009000505,2009年5月,％
-49.8,510,前年同月比,00042,北海道地方,2009000404,2009年4月,％
-24.5,510,前年同月比,00042,北海道地方,2009000303,2009年3月,％
-71.5,510,前年同月比,00042,北海道地方,2009000202,2009年2月,％
2.2,510,前年同月比,00042,北海道地方,2009000101,2009年1月,％
-69.8,510,前年同月比,00042,北海道地方,2008001212,2008年12月,％
-11.1,510,前年同月比,00042,北海道地方,2008001111,2008年11月,％
70.1,510,前年同月比,00042,北海道地方,2008001010,2008年10月,％
-26.0,510,前年同月比,00042,北海道地方,2008000909,2008年9月,％
-15.3,510,前年同月比,00042,北海道地方,2008000808,2008年8月,％
78.0,510,前年同月比,00042,北海道地方,2008000707,2008年7月,％
-55.7,510,前年同月比,00042,北海道地方,2008000606,2008年6月,％
-8.7,510,前年同月比,00042,北海道地方,2008000505,2008年5月,％
-4.8,510,前年同月比,00042,北海道地方,2008000404,2008年4月,％
-3.5,510,前年同月比,00042,北海道地方,2008000303,2008年3月,％
63.4,510,前年同月比,00042,北海道地方,2008000202,2008年2月,％
30.1,510,前年同月比,00042,北海道地方,2008000101,2008年1月,％
145.9,510,前年同月比,00043,東北地方,2026000505,2026年5月,％
-2.2,510,前年同月比,00043,東北地方,2026000404,2026年4月,％
8.1,510,前年同月比,00043,東北地方,2026000303,2026年3月,％
51.3,510,前年同月比,00043,東北地方,2026000202,2026年2月,％
