value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
790394,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",430,33 総合工事業（再掲）(01～08),2021100000,2021年度,百万円
2132774,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",440,34 職別工事業（再掲）(09～24),2023100000,2023年度,百万円
503555,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",440,34 職別工事業（再掲）(09～24),2022100000,2022年度,百万円
538735,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",440,34 職別工事業（再掲）(09～24),2021100000,2021年度,百万円
589549,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",450,35 設備工事業（再掲）(25～32),2023100000,2023年度,百万円
466798,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",450,35 設備工事業（再掲）(25～32),2022100000,2022年度,百万円
605051,300,受注高,100,計,100,計,110,"01 ～1,000万円未満",450,35 設備工事業（再掲）(25～32),2021100000,2021年度,百万円
7451754,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",100,計,2023100000,2023年度,百万円
8226505,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",100,計,2022100000,2022年度,百万円
6806708,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",100,計,2021100000,2021年度,百万円
156500,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",110,01 一般土木建築工事業,2023100000,2023年度,百万円
152339,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",110,01 一般土木建築工事業,2022100000,2022年度,百万円
135023,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",110,01 一般土木建築工事業,2021100000,2021年度,百万円
1067473,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",120,02 土木工事業,2023100000,2023年度,百万円
1122177,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",120,02 土木工事業,2022100000,2022年度,百万円
1179135,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",120,02 土木工事業,2021100000,2021年度,百万円
85648,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",130,03 造園工事業,2023100000,2023年度,百万円
38768,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",130,03 造園工事業,2022100000,2022年度,百万円
40606,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",130,03 造園工事業,2021100000,2021年度,百万円
48454,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",140,04 水道施設工事業,2023100000,2023年度,百万円
74917,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",140,04 水道施設工事業,2022100000,2022年度,百万円
45057,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",140,04 水道施設工事業,2021100000,2021年度,百万円
292707,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",150,05 舗装工事業,2023100000,2023年度,百万円
184501,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",150,05 舗装工事業,2022100000,2022年度,百万円
168778,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",150,05 舗装工事業,2021100000,2021年度,百万円
27569,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",160,06 しゅんせつ工事業,2023100000,2023年度,百万円
44266,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",160,06 しゅんせつ工事業,2022100000,2022年度,百万円
2146,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",160,06 しゅんせつ工事業,2021100000,2021年度,百万円
1376645,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",170,07 建築工事業,2023100000,2023年度,百万円
1609304,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",170,07 建築工事業,2022100000,2022年度,百万円
1021060,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",170,07 建築工事業,2021100000,2021年度,百万円
190595,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",180,08 木造建築工事業,2023100000,2023年度,百万円
259803,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",180,08 木造建築工事業,2022100000,2022年度,百万円
225115,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",180,08 木造建築工事業,2021100000,2021年度,百万円
58462,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",190,09 大工工事業,2023100000,2023年度,百万円
67171,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",190,09 大工工事業,2022100000,2022年度,百万円
58807,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",190,09 大工工事業,2021100000,2021年度,百万円
536064,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",200,10 とび・土工・コンクリート工事業,2023100000,2023年度,百万円
740269,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",200,10 とび・土工・コンクリート工事業,2022100000,2022年度,百万円
567588,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",200,10 とび・土工・コンクリート工事業,2021100000,2021年度,百万円
294678,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",210,11 鉄骨工事業,2023100000,2023年度,百万円
155188,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",210,11 鉄骨工事業,2022100000,2022年度,百万円
106494,300,受注高,100,計,100,計,120,"02 1,000～3,000万円未満",210,11 鉄骨工事業,2021100000,2021年度,百万円
