value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
5856,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,21000,岐阜県,1980000000,1980年,人
9417,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,22000,静岡県,1980000000,1980年,人
15113,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,23000,愛知県,1980000000,1980年,人
5570,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,24000,三重県,1980000000,1980年,人
3302,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,25000,滋賀県,1980000000,1980年,人
7927,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,26000,京都府,1980000000,1980年,人
20282,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,27000,大阪府,1980000000,1980年,人
15375,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,28000,兵庫県,1980000000,1980年,人
3460,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,29000,奈良県,1980000000,1980年,人
3849,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,30000,和歌山県,1980000000,1980年,人
2169,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,31000,鳥取県,1980000000,1980年,人
3060,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,32000,島根県,1980000000,1980年,人
6713,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,33000,岡山県,1980000000,1980年,人
8818,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,34000,広島県,1980000000,1980年,人
5742,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,35000,山口県,1980000000,1980年,人
2947,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,36000,徳島県,1980000000,1980年,人
3614,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,37000,香川県,1980000000,1980年,人
5056,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,38000,愛媛県,1980000000,1980年,人
2913,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,39000,高知県,1980000000,1980年,人
13493,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,40000,福岡県,1980000000,1980年,人
2917,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,41000,佐賀県,1980000000,1980年,人
5043,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,42000,長崎県,1980000000,1980年,人
5998,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,43000,熊本県,1980000000,1980年,人
4277,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,44000,大分県,1980000000,1980年,人
3604,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,45000,宮崎県,1980000000,1980年,人
6958,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,46000,鹿児島県,1980000000,1980年,人
2073,00700,全域,001,日本人,001,男,068,68歳,000,総数（不詳を含む）,47000,沖縄県,1980000000,1980年,人
2811,00700,全域,001,日本人,001,男,068,68歳,001,未婚,00000,全国,1980000000,1980年,人
1963,00700,全域,001,日本人,001,男,068,68歳,001,未婚,00001,全国市部,1980000000,1980年,人
848,00700,全域,001,日本人,001,男,068,68歳,001,未婚,00002,全国郡部,1980000000,1980年,人
115,00700,全域,001,日本人,001,男,068,68歳,001,未婚,01000,北海道,1980000000,1980年,人
23,00700,全域,001,日本人,001,男,068,68歳,001,未婚,02000,青森県,1980000000,1980年,人
34,00700,全域,001,日本人,001,男,068,68歳,001,未婚,03000,岩手県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,001,未婚,04000,宮城県,1980000000,1980年,人
22,00700,全域,001,日本人,001,男,068,68歳,001,未婚,05000,秋田県,1980000000,1980年,人
32,00700,全域,001,日本人,001,男,068,68歳,001,未婚,06000,山形県,1980000000,1980年,人
49,00700,全域,001,日本人,001,男,068,68歳,001,未婚,07000,福島県,1980000000,1980年,人
57,00700,全域,001,日本人,001,男,068,68歳,001,未婚,08000,茨城県,1980000000,1980年,人
48,00700,全域,001,日本人,001,男,068,68歳,001,未婚,09000,栃木県,1980000000,1980年,人
49,00700,全域,001,日本人,001,男,068,68歳,001,未婚,10000,群馬県,1980000000,1980年,人
69,00700,全域,001,日本人,001,男,068,68歳,001,未婚,11000,埼玉県,1980000000,1980年,人
93,00700,全域,001,日本人,001,男,068,68歳,001,未婚,12000,千葉県,1980000000,1980年,人
352,00700,全域,001,日本人,001,男,068,68歳,001,未婚,13000,東京都,1980000000,1980年,人
112,00700,全域,001,日本人,001,男,068,68歳,001,未婚,14000,神奈川県,1980000000,1980年,人
64,00700,全域,001,日本人,001,男,068,68歳,001,未婚,15000,新潟県,1980000000,1980年,人
23,00700,全域,001,日本人,001,男,068,68歳,001,未婚,16000,富山県,1980000000,1980年,人
19,00700,全域,001,日本人,001,男,068,68歳,001,未婚,17000,石川県,1980000000,1980年,人
23,00700,全域,001,日本人,001,男,068,68歳,001,未婚,18000,福井県,1980000000,1980年,人
34,00700,全域,001,日本人,001,男,068,68歳,001,未婚,19000,山梨県,1980000000,1980年,人
64,00700,全域,001,日本人,001,男,068,68歳,001,未婚,20000,長野県,1980000000,1980年,人
38,00700,全域,001,日本人,001,男,068,68歳,001,未婚,21000,岐阜県,1980000000,1980年,人
63,00700,全域,001,日本人,001,男,068,68歳,001,未婚,22000,静岡県,1980000000,1980年,人
89,00700,全域,001,日本人,001,男,068,68歳,001,未婚,23000,愛知県,1980000000,1980年,人
48,00700,全域,001,日本人,001,男,068,68歳,001,未婚,24000,三重県,1980000000,1980年,人
29,00700,全域,001,日本人,001,男,068,68歳,001,未婚,25000,滋賀県,1980000000,1980年,人
70,00700,全域,001,日本人,001,男,068,68歳,001,未婚,26000,京都府,1980000000,1980年,人
190,00700,全域,001,日本人,001,男,068,68歳,001,未婚,27000,大阪府,1980000000,1980年,人
115,00700,全域,001,日本人,001,男,068,68歳,001,未婚,28000,兵庫県,1980000000,1980年,人
32,00700,全域,001,日本人,001,男,068,68歳,001,未婚,29000,奈良県,1980000000,1980年,人
43,00700,全域,001,日本人,001,男,068,68歳,001,未婚,30000,和歌山県,1980000000,1980年,人
13,00700,全域,001,日本人,001,男,068,68歳,001,未婚,31000,鳥取県,1980000000,1980年,人
29,00700,全域,001,日本人,001,男,068,68歳,001,未婚,32000,島根県,1980000000,1980年,人
66,00700,全域,001,日本人,001,男,068,68歳,001,未婚,33000,岡山県,1980000000,1980年,人
68,00700,全域,001,日本人,001,男,068,68歳,001,未婚,34000,広島県,1980000000,1980年,人
48,00700,全域,001,日本人,001,男,068,68歳,001,未婚,35000,山口県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,001,未婚,36000,徳島県,1980000000,1980年,人
41,00700,全域,001,日本人,001,男,068,68歳,001,未婚,37000,香川県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,001,未婚,38000,愛媛県,1980000000,1980年,人
33,00700,全域,001,日本人,001,男,068,68歳,001,未婚,39000,高知県,1980000000,1980年,人
98,00700,全域,001,日本人,001,男,068,68歳,001,未婚,40000,福岡県,1980000000,1980年,人
31,00700,全域,001,日本人,001,男,068,68歳,001,未婚,41000,佐賀県,1980000000,1980年,人
42,00700,全域,001,日本人,001,男,068,68歳,001,未婚,42000,長崎県,1980000000,1980年,人
50,00700,全域,001,日本人,001,男,068,68歳,001,未婚,43000,熊本県,1980000000,1980年,人
30,00700,全域,001,日本人,001,男,068,68歳,001,未婚,44000,大分県,1980000000,1980年,人
35,00700,全域,001,日本人,001,男,068,68歳,001,未婚,45000,宮崎県,1980000000,1980年,人
86,00700,全域,001,日本人,001,男,068,68歳,001,未婚,46000,鹿児島県,1980000000,1980年,人
31,00700,全域,001,日本人,001,男,068,68歳,001,未婚,47000,沖縄県,1980000000,1980年,人
298347,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,00000,全国,1980000000,1980年,人
209356,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,00001,全国市部,1980000000,1980年,人
88991,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,00002,全国郡部,1980000000,1980年,人
13904,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,01000,北海道,1980000000,1980年,人
3924,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,02000,青森県,1980000000,1980年,人
4253,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,03000,岩手県,1980000000,1980年,人
5106,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,04000,宮城県,1980000000,1980年,人
3904,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,05000,秋田県,1980000000,1980年,人
4203,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,06000,山形県,1980000000,1980年,人
5878,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,07000,福島県,1980000000,1980年,人
6817,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,08000,茨城県,1980000000,1980年,人
4773,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,09000,栃木県,1980000000,1980年,人
5255,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,10000,群馬県,1980000000,1980年,人
9867,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,11000,埼玉県,1980000000,1980年,人
9285,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,12000,千葉県,1980000000,1980年,人
25964,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,13000,東京都,1980000000,1980年,人
13366,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,14000,神奈川県,1980000000,1980年,人
7808,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,15000,新潟県,1980000000,1980年,人
3617,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,16000,富山県,1980000000,1980年,人
3340,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,17000,石川県,1980000000,1980年,人
2502,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,18000,福井県,1980000000,1980年,人
2405,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,19000,山梨県,1980000000,1980年,人
6963,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,20000,長野県,1980000000,1980年,人
5280,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,21000,岐阜県,1980000000,1980年,人
8423,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,22000,静岡県,1980000000,1980年,人
13335,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,23000,愛知県,1980000000,1980年,人
4929,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,24000,三重県,1980000000,1980年,人
2928,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,25000,滋賀県,1980000000,1980年,人
7027,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,26000,京都府,1980000000,1980年,人
17556,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,27000,大阪府,1980000000,1980年,人
13605,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,28000,兵庫県,1980000000,1980年,人
3033,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,29000,奈良県,1980000000,1980年,人
3382,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,30000,和歌山県,1980000000,1980年,人
1919,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,31000,鳥取県,1980000000,1980年,人
2740,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,32000,島根県,1980000000,1980年,人
5941,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,33000,岡山県,1980000000,1980年,人
7848,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,34000,広島県,1980000000,1980年,人
5109,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,35000,山口県,1980000000,1980年,人
2533,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,36000,徳島県,1980000000,1980年,人
3180,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,37000,香川県,1980000000,1980年,人
4522,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,38000,愛媛県,1980000000,1980年,人
2543,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,39000,高知県,1980000000,1980年,人
11937,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,40000,福岡県,1980000000,1980年,人
2573,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,41000,佐賀県,1980000000,1980年,人
4491,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,42000,長崎県,1980000000,1980年,人
5418,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,43000,熊本県,1980000000,1980年,人
3803,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,44000,大分県,1980000000,1980年,人
3187,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,45000,宮崎県,1980000000,1980年,人
6164,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,46000,鹿児島県,1980000000,1980年,人
1807,00700,全域,001,日本人,001,男,068,68歳,002,有配偶,47000,沖縄県,1980000000,1980年,人
30822,00700,全域,001,日本人,001,男,068,68歳,003,死別,00000,全国,1980000000,1980年,人
21255,00700,全域,001,日本人,001,男,068,68歳,003,死別,00001,全国市部,1980000000,1980年,人
9567,00700,全域,001,日本人,001,男,068,68歳,003,死別,00002,全国郡部,1980000000,1980年,人
1461,00700,全域,001,日本人,001,男,068,68歳,003,死別,01000,北海道,1980000000,1980年,人
440,00700,全域,001,日本人,001,男,068,68歳,003,死別,02000,青森県,1980000000,1980年,人
502,00700,全域,001,日本人,001,男,068,68歳,003,死別,03000,岩手県,1980000000,1980年,人
496,00700,全域,001,日本人,001,男,068,68歳,003,死別,04000,宮城県,1980000000,1980年,人
407,00700,全域,001,日本人,001,男,068,68歳,003,死別,05000,秋田県,1980000000,1980年,人
413,00700,全域,001,日本人,001,男,068,68歳,003,死別,06000,山形県,1980000000,1980年,人
598,00700,全域,001,日本人,001,男,068,68歳,003,死別,07000,福島県,1980000000,1980年,人
802,00700,全域,001,日本人,001,男,068,68歳,003,死別,08000,茨城県,1980000000,1980年,人
577,00700,全域,001,日本人,001,男,068,68歳,003,死別,09000,栃木県,1980000000,1980年,人
593,00700,全域,001,日本人,001,男,068,68歳,003,死別,10000,群馬県,1980000000,1980年,人
1238,00700,全域,001,日本人,001,男,068,68歳,003,死別,11000,埼玉県,1980000000,1980年,人
981,00700,全域,001,日本人,001,男,068,68歳,003,死別,12000,千葉県,1980000000,1980年,人
2386,00700,全域,001,日本人,001,男,068,68歳,003,死別,13000,東京都,1980000000,1980年,人
1310,00700,全域,001,日本人,001,男,068,68歳,003,死別,14000,神奈川県,1980000000,1980年,人
842,00700,全域,001,日本人,001,男,068,68歳,003,死別,15000,新潟県,1980000000,1980年,人
325,00700,全域,001,日本人,001,男,068,68歳,003,死別,16000,富山県,1980000000,1980年,人
298,00700,全域,001,日本人,001,男,068,68歳,003,死別,17000,石川県,1980000000,1980年,人
261,00700,全域,001,日本人,001,男,068,68歳,003,死別,18000,福井県,1980000000,1980年,人
257,00700,全域,001,日本人,001,男,068,68歳,003,死別,19000,山梨県,1980000000,1980年,人
677,00700,全域,001,日本人,001,男,068,68歳,003,死別,20000,長野県,1980000000,1980年,人
484,00700,全域,001,日本人,001,男,068,68歳,003,死別,21000,岐阜県,1980000000,1980年,人
815,00700,全域,001,日本人,001,男,068,68歳,003,死別,22000,静岡県,1980000000,1980年,人
1453,00700,全域,001,日本人,001,男,068,68歳,003,死別,23000,愛知県,1980000000,1980年,人
539,00700,全域,001,日本人,001,男,068,68歳,003,死別,24000,三重県,1980000000,1980年,人
319,00700,全域,001,日本人,001,男,068,68歳,003,死別,25000,滋賀県,1980000000,1980年,人
690,00700,全域,001,日本人,001,男,068,68歳,003,死別,26000,京都府,1980000000,1980年,人
2031,00700,全域,001,日本人,001,男,068,68歳,003,死別,27000,大阪府,1980000000,1980年,人
1375,00700,全域,001,日本人,001,男,068,68歳,003,死別,28000,兵庫県,1980000000,1980年,人
335,00700,全域,001,日本人,001,男,068,68歳,003,死別,29000,奈良県,1980000000,1980年,人
348,00700,全域,001,日本人,001,男,068,68歳,003,死別,30000,和歌山県,1980000000,1980年,人
207,00700,全域,001,日本人,001,男,068,68歳,003,死別,31000,鳥取県,1980000000,1980年,人
255,00700,全域,001,日本人,001,男,068,68歳,003,死別,32000,島根県,1980000000,1980年,人
618,00700,全域,001,日本人,001,男,068,68歳,003,死別,33000,岡山県,1980000000,1980年,人
753,00700,全域,001,日本人,001,男,068,68歳,003,死別,34000,広島県,1980000000,1980年,人
481,00700,全域,001,日本人,001,男,068,68歳,003,死別,35000,山口県,1980000000,1980年,人
341,00700,全域,001,日本人,001,男,068,68歳,003,死別,36000,徳島県,1980000000,1980年,人
346,00700,全域,001,日本人,001,男,068,68歳,003,死別,37000,香川県,1980000000,1980年,人
422,00700,全域,001,日本人,001,男,068,68歳,003,死別,38000,愛媛県,1980000000,1980年,人
260,00700,全域,001,日本人,001,男,068,68歳,003,死別,39000,高知県,1980000000,1980年,人
1189,00700,全域,001,日本人,001,男,068,68歳,003,死別,40000,福岡県,1980000000,1980年,人
271,00700,全域,001,日本人,001,男,068,68歳,003,死別,41000,佐賀県,1980000000,1980年,人
431,00700,全域,001,日本人,001,男,068,68歳,003,死別,42000,長崎県,1980000000,1980年,人
475,00700,全域,001,日本人,001,男,068,68歳,003,死別,43000,熊本県,1980000000,1980年,人
371,00700,全域,001,日本人,001,男,068,68歳,003,死別,44000,大分県,1980000000,1980年,人
334,00700,全域,001,日本人,001,男,068,68歳,003,死別,45000,宮崎県,1980000000,1980年,人
618,00700,全域,001,日本人,001,男,068,68歳,003,死別,46000,鹿児島県,1980000000,1980年,人
197,00700,全域,001,日本人,001,男,068,68歳,003,死別,47000,沖縄県,1980000000,1980年,人
4623,00700,全域,001,日本人,001,男,068,68歳,004,離別,00000,全国,1980000000,1980年,人
3720,00700,全域,001,日本人,001,男,068,68歳,004,離別,00001,全国市部,1980000000,1980年,人
903,00700,全域,001,日本人,001,男,068,68歳,004,離別,00002,全国郡部,1980000000,1980年,人
251,00700,全域,001,日本人,001,男,068,68歳,004,離別,01000,北海道,1980000000,1980年,人
48,00700,全域,001,日本人,001,男,068,68歳,004,離別,02000,青森県,1980000000,1980年,人
44,00700,全域,001,日本人,001,男,068,68歳,004,離別,03000,岩手県,1980000000,1980年,人
49,00700,全域,001,日本人,001,男,068,68歳,004,離別,04000,宮城県,1980000000,1980年,人
39,00700,全域,001,日本人,001,男,068,68歳,004,離別,05000,秋田県,1980000000,1980年,人
30,00700,全域,001,日本人,001,男,068,68歳,004,離別,06000,山形県,1980000000,1980年,人
64,00700,全域,001,日本人,001,男,068,68歳,004,離別,07000,福島県,1980000000,1980年,人
73,00700,全域,001,日本人,001,男,068,68歳,004,離別,08000,茨城県,1980000000,1980年,人
60,00700,全域,001,日本人,001,男,068,68歳,004,離別,09000,栃木県,1980000000,1980年,人
58,00700,全域,001,日本人,001,男,068,68歳,004,離別,10000,群馬県,1980000000,1980年,人
122,00700,全域,001,日本人,001,男,068,68歳,004,離別,11000,埼玉県,1980000000,1980年,人
97,00700,全域,001,日本人,001,男,068,68歳,004,離別,12000,千葉県,1980000000,1980年,人
624,00700,全域,001,日本人,001,男,068,68歳,004,離別,13000,東京都,1980000000,1980年,人
214,00700,全域,001,日本人,001,男,068,68歳,004,離別,14000,神奈川県,1980000000,1980年,人
60,00700,全域,001,日本人,001,男,068,68歳,004,離別,15000,新潟県,1980000000,1980年,人
29,00700,全域,001,日本人,001,男,068,68歳,004,離別,16000,富山県,1980000000,1980年,人
43,00700,全域,001,日本人,001,男,068,68歳,004,離別,17000,石川県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,004,離別,18000,福井県,1980000000,1980年,人
28,00700,全域,001,日本人,001,男,068,68歳,004,離別,19000,山梨県,1980000000,1980年,人
45,00700,全域,001,日本人,001,男,068,68歳,004,離別,20000,長野県,1980000000,1980年,人
49,00700,全域,001,日本人,001,男,068,68歳,004,離別,21000,岐阜県,1980000000,1980年,人
108,00700,全域,001,日本人,001,男,068,68歳,004,離別,22000,静岡県,1980000000,1980年,人
220,00700,全域,001,日本人,001,男,068,68歳,004,離別,23000,愛知県,1980000000,1980年,人
49,00700,全域,001,日本人,001,男,068,68歳,004,離別,24000,三重県,1980000000,1980年,人
24,00700,全域,001,日本人,001,男,068,68歳,004,離別,25000,滋賀県,1980000000,1980年,人
115,00700,全域,001,日本人,001,男,068,68歳,004,離別,26000,京都府,1980000000,1980年,人
442,00700,全域,001,日本人,001,男,068,68歳,004,離別,27000,大阪府,1980000000,1980年,人
251,00700,全域,001,日本人,001,男,068,68歳,004,離別,28000,兵庫県,1980000000,1980年,人
48,00700,全域,001,日本人,001,男,068,68歳,004,離別,29000,奈良県,1980000000,1980年,人
67,00700,全域,001,日本人,001,男,068,68歳,004,離別,30000,和歌山県,1980000000,1980年,人
30,00700,全域,001,日本人,001,男,068,68歳,004,離別,31000,鳥取県,1980000000,1980年,人
33,00700,全域,001,日本人,001,男,068,68歳,004,離別,32000,島根県,1980000000,1980年,人
82,00700,全域,001,日本人,001,男,068,68歳,004,離別,33000,岡山県,1980000000,1980年,人
138,00700,全域,001,日本人,001,男,068,68歳,004,離別,34000,広島県,1980000000,1980年,人
97,00700,全域,001,日本人,001,男,068,68歳,004,離別,35000,山口県,1980000000,1980年,人
30,00700,全域,001,日本人,001,男,068,68歳,004,離別,36000,徳島県,1980000000,1980年,人
44,00700,全域,001,日本人,001,男,068,68歳,004,離別,37000,香川県,1980000000,1980年,人
72,00700,全域,001,日本人,001,男,068,68歳,004,離別,38000,愛媛県,1980000000,1980年,人
68,00700,全域,001,日本人,001,男,068,68歳,004,離別,39000,高知県,1980000000,1980年,人
244,00700,全域,001,日本人,001,男,068,68歳,004,離別,40000,福岡県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,004,離別,41000,佐賀県,1980000000,1980年,人
73,00700,全域,001,日本人,001,男,068,68歳,004,離別,42000,長崎県,1980000000,1980年,人
54,00700,全域,001,日本人,001,男,068,68歳,004,離別,43000,熊本県,1980000000,1980年,人
68,00700,全域,001,日本人,001,男,068,68歳,004,離別,44000,大分県,1980000000,1980年,人
45,00700,全域,001,日本人,001,男,068,68歳,004,離別,45000,宮崎県,1980000000,1980年,人
83,00700,全域,001,日本人,001,男,068,68歳,004,離別,46000,鹿児島県,1980000000,1980年,人
37,00700,全域,001,日本人,001,男,068,68歳,004,離別,47000,沖縄県,1980000000,1980年,人
317460,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,00000,全国,1980000000,1980年,人
221769,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,00001,全国市部,1980000000,1980年,人
95691,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,00002,全国郡部,1980000000,1980年,人
15039,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,01000,北海道,1980000000,1980年,人
4347,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,02000,青森県,1980000000,1980年,人
4608,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,03000,岩手県,1980000000,1980年,人
5541,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,04000,宮城県,1980000000,1980年,人
4217,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,05000,秋田県,1980000000,1980年,人
4438,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,06000,山形県,1980000000,1980年,人
6448,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,07000,福島県,1980000000,1980年,人
7356,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,08000,茨城県,1980000000,1980年,人
5282,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,09000,栃木県,1980000000,1980年,人
5681,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,10000,群馬県,1980000000,1980年,人
10495,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,11000,埼玉県,1980000000,1980年,人
9833,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,12000,千葉県,1980000000,1980年,人
27497,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,13000,東京都,1980000000,1980年,人
14133,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,14000,神奈川県,1980000000,1980年,人
8343,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,15000,新潟県,1980000000,1980年,人
3813,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,16000,富山県,1980000000,1980年,人
3604,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,17000,石川県,1980000000,1980年,人
2520,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,18000,福井県,1980000000,1980年,人
2683,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,19000,山梨県,1980000000,1980年,人
7672,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,20000,長野県,1980000000,1980年,人
5783,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,21000,岐阜県,1980000000,1980年,人
9542,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,22000,静岡県,1980000000,1980年,人
14307,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,23000,愛知県,1980000000,1980年,人
5350,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,24000,三重県,1980000000,1980年,人
3120,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,25000,滋賀県,1980000000,1980年,人
7235,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,26000,京都府,1980000000,1980年,人
18877,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,27000,大阪府,1980000000,1980年,人
14030,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,28000,兵庫県,1980000000,1980年,人
3358,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,29000,奈良県,1980000000,1980年,人
3579,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,30000,和歌山県,1980000000,1980年,人
2114,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,31000,鳥取県,1980000000,1980年,人
2856,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,32000,島根県,1980000000,1980年,人
6327,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,33000,岡山県,1980000000,1980年,人
8083,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,34000,広島県,1980000000,1980年,人
5297,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,35000,山口県,1980000000,1980年,人
2718,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,36000,徳島県,1980000000,1980年,人
3284,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,37000,香川県,1980000000,1980年,人
4683,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,38000,愛媛県,1980000000,1980年,人
2908,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,39000,高知県,1980000000,1980年,人
12101,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,40000,福岡県,1980000000,1980年,人
2844,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,41000,佐賀県,1980000000,1980年,人
4589,00700,全域,001,日本人,001,男,069,69歳,000,総数（不詳を含む）,42000,長崎県,1980000000,1980年,人
