value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,area,area_label,time,time_label,unit
71792,00700,全域,000,男女総数,002,１歳,28000,兵庫県,1980000000,1980年,人
16485,00700,全域,000,男女総数,002,１歳,29000,奈良県,1980000000,1980年,人
13678,00700,全域,000,男女総数,002,１歳,30000,和歌山県,1980000000,1980年,人
8255,00700,全域,000,男女総数,002,１歳,31000,鳥取県,1980000000,1980年,人
10145,00700,全域,000,男女総数,002,１歳,32000,島根県,1980000000,1980年,人
24878,00700,全域,000,男女総数,002,１歳,33000,岡山県,1980000000,1980年,人
37893,00700,全域,000,男女総数,002,１歳,34000,広島県,1980000000,1980年,人
20703,00700,全域,000,男女総数,002,１歳,35000,山口県,1980000000,1980年,人
10689,00700,全域,000,男女総数,002,１歳,36000,徳島県,1980000000,1980年,人
13464,00700,全域,000,男女総数,002,１歳,37000,香川県,1980000000,1980年,人
20137,00700,全域,000,男女総数,002,１歳,38000,愛媛県,1980000000,1980年,人
10404,00700,全域,000,男女総数,002,１歳,39000,高知県,1980000000,1980年,人
66519,00700,全域,000,男女総数,002,１歳,40000,福岡県,1980000000,1980年,人
12795,00700,全域,000,男女総数,002,１歳,41000,佐賀県,1980000000,1980年,人
23377,00700,全域,000,男女総数,002,１歳,42000,長崎県,1980000000,1980年,人
24740,00700,全域,000,男女総数,002,１歳,43000,熊本県,1980000000,1980年,人
16864,00700,全域,000,男女総数,002,１歳,44000,大分県,1980000000,1980年,人
17581,00700,全域,000,男女総数,002,１歳,45000,宮崎県,1980000000,1980年,人
24836,00700,全域,000,男女総数,002,１歳,46000,鹿児島県,1980000000,1980年,人
20195,00700,全域,000,男女総数,002,１歳,47000,沖縄県,1980000000,1980年,人
1706055,00700,全域,000,男女総数,003,２歳,00000,全国,1980000000,1980年,人
1310089,00700,全域,000,男女総数,003,２歳,00001,全国市部,1980000000,1980年,人
395966,00700,全域,000,男女総数,003,２歳,00002,全国郡部,1980000000,1980年,人
82288,00700,全域,000,男女総数,003,２歳,01000,北海道,1980000000,1980年,人
22394,00700,全域,000,男女総数,003,２歳,02000,青森県,1980000000,1980年,人
20814,00700,全域,000,男女総数,003,２歳,03000,岩手県,1980000000,1980年,人
31923,00700,全域,000,男女総数,003,２歳,04000,宮城県,1980000000,1980年,人
17189,00700,全域,000,男女総数,003,２歳,05000,秋田県,1980000000,1980年,人
17597,00700,全域,000,男女総数,003,２歳,06000,山形県,1980000000,1980年,人
30726,00700,全域,000,男女総数,003,２歳,07000,福島県,1980000000,1980年,人
40094,00700,全域,000,男女総数,003,２歳,08000,茨城県,1980000000,1980年,人
27620,00700,全域,000,男女総数,003,２歳,09000,栃木県,1980000000,1980年,人
27690,00700,全域,000,男女総数,003,２歳,10000,群馬県,1980000000,1980年,人
87538,00700,全域,000,男女総数,003,２歳,11000,埼玉県,1980000000,1980年,人
75437,00700,全域,000,男女総数,003,２歳,12000,千葉県,1980000000,1980年,人
143455,00700,全域,000,男女総数,003,２歳,13000,東京都,1980000000,1980年,人
103166,00700,全域,000,男女総数,003,２歳,14000,神奈川県,1980000000,1980年,人
35487,00700,全域,000,男女総数,003,２歳,15000,新潟県,1980000000,1980年,人
15307,00700,全域,000,男女総数,003,２歳,16000,富山県,1980000000,1980年,人
16624,00700,全域,000,男女総数,003,２歳,17000,石川県,1980000000,1980年,人
11437,00700,全域,000,男女総数,003,２歳,18000,福井県,1980000000,1980年,人
11077,00700,全域,000,男女総数,003,２歳,19000,山梨県,1980000000,1980年,人
30088,00700,全域,000,男女総数,003,２歳,20000,長野県,1980000000,1980年,人
28727,00700,全域,000,男女総数,003,２歳,21000,岐阜県,1980000000,1980年,人
52229,00700,全域,000,男女総数,003,２歳,22000,静岡県,1980000000,1980年,人
95351,00700,全域,000,男女総数,003,２歳,23000,愛知県,1980000000,1980年,人
23299,00700,全域,000,男女総数,003,２歳,24000,三重県,1980000000,1980年,人
17732,00700,全域,000,男女総数,003,２歳,25000,滋賀県,1980000000,1980年,人
36054,00700,全域,000,男女総数,003,２歳,26000,京都府,1980000000,1980年,人
122380,00700,全域,000,男女総数,003,２歳,27000,大阪府,1980000000,1980年,人
75164,00700,全域,000,男女総数,003,２歳,28000,兵庫県,1980000000,1980年,人
17996,00700,全域,000,男女総数,003,２歳,29000,奈良県,1980000000,1980年,人
14813,00700,全域,000,男女総数,003,２歳,30000,和歌山県,1980000000,1980年,人
8551,00700,全域,000,男女総数,003,２歳,31000,鳥取県,1980000000,1980年,人
10612,00700,全域,000,男女総数,003,２歳,32000,島根県,1980000000,1980年,人
26243,00700,全域,000,男女総数,003,２歳,33000,岡山県,1980000000,1980年,人
40409,00700,全域,000,男女総数,003,２歳,34000,広島県,1980000000,1980年,人
21385,00700,全域,000,男女総数,003,２歳,35000,山口県,1980000000,1980年,人
10946,00700,全域,000,男女総数,003,２歳,36000,徳島県,1980000000,1980年,人
13985,00700,全域,000,男女総数,003,２歳,37000,香川県,1980000000,1980年,人
21179,00700,全域,000,男女総数,003,２歳,38000,愛媛県,1980000000,1980年,人
10866,00700,全域,000,男女総数,003,２歳,39000,高知県,1980000000,1980年,人
67999,00700,全域,000,男女総数,003,２歳,40000,福岡県,1980000000,1980年,人
12658,00700,全域,000,男女総数,003,２歳,41000,佐賀県,1980000000,1980年,人
23514,00700,全域,000,男女総数,003,２歳,42000,長崎県,1980000000,1980年,人
25063,00700,全域,000,男女総数,003,２歳,43000,熊本県,1980000000,1980年,人
17502,00700,全域,000,男女総数,003,２歳,44000,大分県,1980000000,1980年,人
17809,00700,全域,000,男女総数,003,２歳,45000,宮崎県,1980000000,1980年,人
25238,00700,全域,000,男女総数,003,２歳,46000,鹿児島県,1980000000,1980年,人
20400,00700,全域,000,男女総数,003,２歳,47000,沖縄県,1980000000,1980年,人
1749163,00700,全域,000,男女総数,004,３歳,00000,全国,1980000000,1980年,人
1341603,00700,全域,000,男女総数,004,３歳,00001,全国市部,1980000000,1980年,人
407560,00700,全域,000,男女総数,004,３歳,00002,全国郡部,1980000000,1980年,人
83023,00700,全域,000,男女総数,004,３歳,01000,北海道,1980000000,1980年,人
22930,00700,全域,000,男女総数,004,３歳,02000,青森県,1980000000,1980年,人
20952,00700,全域,000,男女総数,004,３歳,03000,岩手県,1980000000,1980年,人
32415,00700,全域,000,男女総数,004,３歳,04000,宮城県,1980000000,1980年,人
17237,00700,全域,000,男女総数,004,３歳,05000,秋田県,1980000000,1980年,人
17606,00700,全域,000,男女総数,004,３歳,06000,山形県,1980000000,1980年,人
