value,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,cat05,cat05_label,area,area_label,time,time_label,unit
835,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,25000,滋賀県,1980000000,1980年,人
1806,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,26000,京都府,1980000000,1980年,人
4884,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,27000,大阪府,1980000000,1980年,人
3707,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,28000,兵庫県,1980000000,1980年,人
860,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,29000,奈良県,1980000000,1980年,人
856,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,30000,和歌山県,1980000000,1980年,人
511,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,31000,鳥取県,1980000000,1980年,人
725,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,32000,島根県,1980000000,1980年,人
1658,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,33000,岡山県,1980000000,1980年,人
2185,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,34000,広島県,1980000000,1980年,人
1326,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,35000,山口県,1980000000,1980年,人
676,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,36000,徳島県,1980000000,1980年,人
857,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,37000,香川県,1980000000,1980年,人
1262,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,38000,愛媛県,1980000000,1980年,人
697,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,39000,高知県,1980000000,1980年,人
3110,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,40000,福岡県,1980000000,1980年,人
739,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,41000,佐賀県,1980000000,1980年,人
1234,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,42000,長崎県,1980000000,1980年,人
1367,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,43000,熊本県,1980000000,1980年,人
1013,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,44000,大分県,1980000000,1980年,人
802,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,45000,宮崎県,1980000000,1980年,人
1406,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,46000,鹿児島県,1980000000,1980年,人
611,00700,全域,000,総人口,001,男,066,66歳,003,７－９月,47000,沖縄県,1980000000,1980年,人
87938,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,00000,全国,1980000000,1980年,人
61542,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,00001,全国市部,1980000000,1980年,人
26396,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,00002,全国郡部,1980000000,1980年,人
3923,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,01000,北海道,1980000000,1980年,人
1334,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,02000,青森県,1980000000,1980年,人
1250,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,03000,岩手県,1980000000,1980年,人
1628,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,04000,宮城県,1980000000,1980年,人
1163,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,05000,秋田県,1980000000,1980年,人
1223,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,06000,山形県,1980000000,1980年,人
1743,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,07000,福島県,1980000000,1980年,人
2123,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,08000,茨城県,1980000000,1980年,人
1570,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,09000,栃木県,1980000000,1980年,人
1482,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,10000,群馬県,1980000000,1980年,人
3076,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,11000,埼玉県,1980000000,1980年,人
2844,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,12000,千葉県,1980000000,1980年,人
7776,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,13000,東京都,1980000000,1980年,人
4125,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,14000,神奈川県,1980000000,1980年,人
2402,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,15000,新潟県,1980000000,1980年,人
1017,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,16000,富山県,1980000000,1980年,人
870,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,17000,石川県,1980000000,1980年,人
606,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,18000,福井県,1980000000,1980年,人
805,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,19000,山梨県,1980000000,1980年,人
2061,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,20000,長野県,1980000000,1980年,人
1531,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,21000,岐阜県,1980000000,1980年,人
2668,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,22000,静岡県,1980000000,1980年,人
4209,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,23000,愛知県,1980000000,1980年,人
1571,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,24000,三重県,1980000000,1980年,人
793,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,25000,滋賀県,1980000000,1980年,人
1844,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,26000,京都府,1980000000,1980年,人
5115,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,27000,大阪府,1980000000,1980年,人
3756,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,28000,兵庫県,1980000000,1980年,人
841,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,29000,奈良県,1980000000,1980年,人
971,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,30000,和歌山県,1980000000,1980年,人
585,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,31000,鳥取県,1980000000,1980年,人
789,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,32000,島根県,1980000000,1980年,人
1685,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,33000,岡山県,1980000000,1980年,人
2056,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,34000,広島県,1980000000,1980年,人
1312,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,35000,山口県,1980000000,1980年,人
802,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,36000,徳島県,1980000000,1980年,人
972,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,37000,香川県,1980000000,1980年,人
1335,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,38000,愛媛県,1980000000,1980年,人
870,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,39000,高知県,1980000000,1980年,人
3309,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,40000,福岡県,1980000000,1980年,人
721,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,41000,佐賀県,1980000000,1980年,人
1290,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,42000,長崎県,1980000000,1980年,人
1476,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,43000,熊本県,1980000000,1980年,人
1013,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,44000,大分県,1980000000,1980年,人
912,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,45000,宮崎県,1980000000,1980年,人
1766,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,46000,鹿児島県,1980000000,1980年,人
725,00700,全域,000,総人口,001,男,066,66歳,004,１０－１２月,47000,沖縄県,1980000000,1980年,人
348859,00700,全域,000,総人口,001,男,067,67歳,000,総数,00000,全国,1980000000,1980年,人
245845,00700,全域,000,総人口,001,男,067,67歳,000,総数,00001,全国市部,1980000000,1980年,人
103014,00700,全域,000,総人口,001,男,067,67歳,000,総数,00002,全国郡部,1980000000,1980年,人
16158,00700,全域,000,総人口,001,男,067,67歳,000,総数,01000,北海道,1980000000,1980年,人
4819,00700,全域,000,総人口,001,男,067,67歳,000,総数,02000,青森県,1980000000,1980年,人
5069,00700,全域,000,総人口,001,男,067,67歳,000,総数,03000,岩手県,1980000000,1980年,人
6060,00700,全域,000,総人口,001,男,067,67歳,000,総数,04000,宮城県,1980000000,1980年,人
4369,00700,全域,000,総人口,001,男,067,67歳,000,総数,05000,秋田県,1980000000,1980年,人
4952,00700,全域,000,総人口,001,男,067,67歳,000,総数,06000,山形県,1980000000,1980年,人
6748,00700,全域,000,総人口,001,男,067,67歳,000,総数,07000,福島県,1980000000,1980年,人
7984,00700,全域,000,総人口,001,男,067,67歳,000,総数,08000,茨城県,1980000000,1980年,人
5554,00700,全域,000,総人口,001,男,067,67歳,000,総数,09000,栃木県,1980000000,1980年,人
6125,00700,全域,000,総人口,001,男,067,67歳,000,総数,10000,群馬県,1980000000,1980年,人
12095,00700,全域,000,総人口,001,男,067,67歳,000,総数,11000,埼玉県,1980000000,1980年,人
11140,00700,全域,000,総人口,001,男,067,67歳,000,総数,12000,千葉県,1980000000,1980年,人
30958,00700,全域,000,総人口,001,男,067,67歳,000,総数,13000,東京都,1980000000,1980年,人
16298,00700,全域,000,総人口,001,男,067,67歳,000,総数,14000,神奈川県,1980000000,1980年,人
8815,00700,全域,000,総人口,001,男,067,67歳,000,総数,15000,新潟県,1980000000,1980年,人
4268,00700,全域,000,総人口,001,男,067,67歳,000,総数,16000,富山県,1980000000,1980年,人
3942,00700,全域,000,総人口,001,男,067,67歳,000,総数,17000,石川県,1980000000,1980年,人
2859,00700,全域,000,総人口,001,男,067,67歳,000,総数,18000,福井県,1980000000,1980年,人
2983,00700,全域,000,総人口,001,男,067,67歳,000,総数,19000,山梨県,1980000000,1980年,人
7851,00700,全域,000,総人口,001,男,067,67歳,000,総数,20000,長野県,1980000000,1980年,人
6201,00700,全域,000,総人口,001,男,067,67歳,000,総数,21000,岐阜県,1980000000,1980年,人
9962,00700,全域,000,総人口,001,男,067,67歳,000,総数,22000,静岡県,1980000000,1980年,人
16341,00700,全域,000,総人口,001,男,067,67歳,000,総数,23000,愛知県,1980000000,1980年,人
5804,00700,全域,000,総人口,001,男,067,67歳,000,総数,24000,三重県,1980000000,1980年,人
3187,00700,全域,000,総人口,001,男,067,67歳,000,総数,25000,滋賀県,1980000000,1980年,人
8067,00700,全域,000,総人口,001,男,067,67歳,000,総数,26000,京都府,1980000000,1980年,人
20507,00700,全域,000,総人口,001,男,067,67歳,000,総数,27000,大阪府,1980000000,1980年,人
15812,00700,全域,000,総人口,001,男,067,67歳,000,総数,28000,兵庫県,1980000000,1980年,人
3434,00700,全域,000,総人口,001,男,067,67歳,000,総数,29000,奈良県,1980000000,1980年,人
3894,00700,全域,000,総人口,001,男,067,67歳,000,総数,30000,和歌山県,1980000000,1980年,人
2168,00700,全域,000,総人口,001,男,067,67歳,000,総数,31000,鳥取県,1980000000,1980年,人
3131,00700,全域,000,総人口,001,男,067,67歳,000,総数,32000,島根県,1980000000,1980年,人
6955,00700,全域,000,総人口,001,男,067,67歳,000,総数,33000,岡山県,1980000000,1980年,人
8825,00700,全域,000,総人口,001,男,067,67歳,000,総数,34000,広島県,1980000000,1980年,人
5763,00700,全域,000,総人口,001,男,067,67歳,000,総数,35000,山口県,1980000000,1980年,人
3023,00700,全域,000,総人口,001,男,067,67歳,000,総数,36000,徳島県,1980000000,1980年,人
3702,00700,全域,000,総人口,001,男,067,67歳,000,総数,37000,香川県,1980000000,1980年,人
5279,00700,全域,000,総人口,001,男,067,67歳,000,総数,38000,愛媛県,1980000000,1980年,人
3094,00700,全域,000,総人口,001,男,067,67歳,000,総数,39000,高知県,1980000000,1980年,人
13663,00700,全域,000,総人口,001,男,067,67歳,000,総数,40000,福岡県,1980000000,1980年,人
2857,00700,全域,000,総人口,001,男,067,67歳,000,総数,41000,佐賀県,1980000000,1980年,人
5223,00700,全域,000,総人口,001,男,067,67歳,000,総数,42000,長崎県,1980000000,1980年,人
6206,00700,全域,000,総人口,001,男,067,67歳,000,総数,43000,熊本県,1980000000,1980年,人
4377,00700,全域,000,総人口,001,男,067,67歳,000,総数,44000,大分県,1980000000,1980年,人
3583,00700,全域,000,総人口,001,男,067,67歳,000,総数,45000,宮崎県,1980000000,1980年,人
6424,00700,全域,000,総人口,001,男,067,67歳,000,総数,46000,鹿児島県,1980000000,1980年,人
2330,00700,全域,000,総人口,001,男,067,67歳,000,総数,47000,沖縄県,1980000000,1980年,人
116889,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,00000,全国,1980000000,1980年,人
82367,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,00001,全国市部,1980000000,1980年,人
34522,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,00002,全国郡部,1980000000,1980年,人
5462,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,01000,北海道,1980000000,1980年,人
1287,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,02000,青森県,1980000000,1980年,人
1625,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,03000,岩手県,1980000000,1980年,人
2049,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,04000,宮城県,1980000000,1980年,人
1362,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,05000,秋田県,1980000000,1980年,人
1527,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,06000,山形県,1980000000,1980年,人
2164,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,07000,福島県,1980000000,1980年,人
2731,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,08000,茨城県,1980000000,1980年,人
1829,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,09000,栃木県,1980000000,1980年,人
1882,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,10000,群馬県,1980000000,1980年,人
3857,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,11000,埼玉県,1980000000,1980年,人
3575,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,12000,千葉県,1980000000,1980年,人
10268,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,13000,東京都,1980000000,1980年,人
5219,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,14000,神奈川県,1980000000,1980年,人
2981,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,15000,新潟県,1980000000,1980年,人
1422,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,16000,富山県,1980000000,1980年,人
1313,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,17000,石川県,1980000000,1980年,人
1043,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,18000,福井県,1980000000,1980年,人
1129,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,19000,山梨県,1980000000,1980年,人
2628,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,20000,長野県,1980000000,1980年,人
1950,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,21000,岐阜県,1980000000,1980年,人
3026,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,22000,静岡県,1980000000,1980年,人
5104,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,23000,愛知県,1980000000,1980年,人
1815,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,24000,三重県,1980000000,1980年,人
1027,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,25000,滋賀県,1980000000,1980年,人
2806,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,26000,京都府,1980000000,1980年,人
7091,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,27000,大阪府,1980000000,1980年,人
5353,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,28000,兵庫県,1980000000,1980年,人
1103,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,29000,奈良県,1980000000,1980年,人
1315,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,30000,和歌山県,1980000000,1980年,人
735,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,31000,鳥取県,1980000000,1980年,人
1090,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,32000,島根県,1980000000,1980年,人
2388,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,33000,岡山県,1980000000,1980年,人
3145,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,34000,広島県,1980000000,1980年,人
2073,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,35000,山口県,1980000000,1980年,人
1041,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,36000,徳島県,1980000000,1980年,人
1237,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,37000,香川県,1980000000,1980年,人
1642,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,38000,愛媛県,1980000000,1980年,人
991,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,39000,高知県,1980000000,1980年,人
5075,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,40000,福岡県,1980000000,1980年,人
1083,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,41000,佐賀県,1980000000,1980年,人
1919,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,42000,長崎県,1980000000,1980年,人
2398,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,43000,熊本県,1980000000,1980年,人
1553,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,44000,大分県,1980000000,1980年,人
1292,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,45000,宮崎県,1980000000,1980年,人
2664,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,46000,鹿児島県,1980000000,1980年,人
620,00700,全域,000,総人口,001,男,067,67歳,001,１－３月,47000,沖縄県,1980000000,1980年,人
68670,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,00000,全国,1980000000,1980年,人
48442,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,00001,全国市部,1980000000,1980年,人
20228,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,00002,全国郡部,1980000000,1980年,人
3488,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,01000,北海道,1980000000,1980年,人
1259,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,02000,青森県,1980000000,1980年,人
1143,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,03000,岩手県,1980000000,1980年,人
1210,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,04000,宮城県,1980000000,1980年,人
896,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,05000,秋田県,1980000000,1980年,人
1016,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,06000,山形県,1980000000,1980年,人
1383,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,07000,福島県,1980000000,1980年,人
1464,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,08000,茨城県,1980000000,1980年,人
1066,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,09000,栃木県,1980000000,1980年,人
1244,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,10000,群馬県,1980000000,1980年,人
2535,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,11000,埼玉県,1980000000,1980年,人
2233,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,12000,千葉県,1980000000,1980年,人
6284,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,13000,東京都,1980000000,1980年,人
3406,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,14000,神奈川県,1980000000,1980年,人
1707,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,15000,新潟県,1980000000,1980年,人
802,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,16000,富山県,1980000000,1980年,人
829,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,17000,石川県,1980000000,1980年,人
524,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,18000,福井県,1980000000,1980年,人
518,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,19000,山梨県,1980000000,1980年,人
1587,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,20000,長野県,1980000000,1980年,人
1283,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,21000,岐阜県,1980000000,1980年,人
1930,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,22000,静岡県,1980000000,1980年,人
3463,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,23000,愛知県,1980000000,1980年,人
1110,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,24000,三重県,1980000000,1980年,人
642,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,25000,滋賀県,1980000000,1980年,人
1606,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,26000,京都府,1980000000,1980年,人
3918,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,27000,大阪府,1980000000,1980年,人
3126,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,28000,兵庫県,1980000000,1980年,人
654,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,29000,奈良県,1980000000,1980年,人
760,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,30000,和歌山県,1980000000,1980年,人
427,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,31000,鳥取県,1980000000,1980年,人
652,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,32000,島根県,1980000000,1980年,人
1334,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,33000,岡山県,1980000000,1980年,人
1654,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,34000,広島県,1980000000,1980年,人
1085,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,35000,山口県,1980000000,1980年,人
557,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,36000,徳島県,1980000000,1980年,人
683,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,37000,香川県,1980000000,1980年,人
1087,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,38000,愛媛県,1980000000,1980年,人
602,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,39000,高知県,1980000000,1980年,人
2379,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,40000,福岡県,1980000000,1980年,人
488,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,41000,佐賀県,1980000000,1980年,人
883,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,42000,長崎県,1980000000,1980年,人
968,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,43000,熊本県,1980000000,1980年,人
756,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,44000,大分県,1980000000,1980年,人
633,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,45000,宮崎県,1980000000,1980年,人
885,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,46000,鹿児島県,1980000000,1980年,人
511,00700,全域,000,総人口,001,男,067,67歳,002,４－６月,47000,沖縄県,1980000000,1980年,人
80052,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,00000,全国,1980000000,1980年,人
56795,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,00001,全国市部,1980000000,1980年,人
23257,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,00002,全国郡部,1980000000,1980年,人
3644,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,01000,北海道,1980000000,1980年,人
1155,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,02000,青森県,1980000000,1980年,人
1039,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,03000,岩手県,1980000000,1980年,人
1286,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,04000,宮城県,1980000000,1980年,人
920,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,05000,秋田県,1980000000,1980年,人
1127,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,06000,山形県,1980000000,1980年,人
1496,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,07000,福島県,1980000000,1980年,人
1778,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,08000,茨城県,1980000000,1980年,人
1305,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,09000,栃木県,1980000000,1980年,人
1507,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,10000,群馬県,1980000000,1980年,人
2993,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,11000,埼玉県,1980000000,1980年,人
2654,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,12000,千葉県,1980000000,1980年,人
7302,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,13000,東京都,1980000000,1980年,人
4000,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,14000,神奈川県,1980000000,1980年,人
1882,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,15000,新潟県,1980000000,1980年,人
956,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,16000,富山県,1980000000,1980年,人
905,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,17000,石川県,1980000000,1980年,人
629,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,18000,福井県,1980000000,1980年,人
657,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,19000,山梨県,1980000000,1980年,人
1699,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,20000,長野県,1980000000,1980年,人
1550,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,21000,岐阜県,1980000000,1980年,人
2643,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,22000,静岡県,1980000000,1980年,人
3912,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,23000,愛知県,1980000000,1980年,人
1524,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,24000,三重県,1980000000,1980年,人
733,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,25000,滋賀県,1980000000,1980年,人
1792,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,26000,京都府,1980000000,1980年,人
4594,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,27000,大阪府,1980000000,1980年,人
3671,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,28000,兵庫県,1980000000,1980年,人
780,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,29000,奈良県,1980000000,1980年,人
914,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,30000,和歌山県,1980000000,1980年,人
445,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,31000,鳥取県,1980000000,1980年,人
654,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,32000,島根県,1980000000,1980年,人
1614,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,33000,岡山県,1980000000,1980年,人
1960,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,34000,広島県,1980000000,1980年,人
1254,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,35000,山口県,1980000000,1980年,人
754,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,36000,徳島県,1980000000,1980年,人
878,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,37000,香川県,1980000000,1980年,人
1235,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,38000,愛媛県,1980000000,1980年,人
728,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,39000,高知県,1980000000,1980年,人
2961,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,40000,福岡県,1980000000,1980年,人
610,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,41000,佐賀県,1980000000,1980年,人
1155,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,42000,長崎県,1980000000,1980年,人
1306,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,43000,熊本県,1980000000,1980年,人
974,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,44000,大分県,1980000000,1980年,人
739,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,45000,宮崎県,1980000000,1980年,人
1215,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,46000,鹿児島県,1980000000,1980年,人
523,00700,全域,000,総人口,001,男,067,67歳,003,７－９月,47000,沖縄県,1980000000,1980年,人
83248,00700,全域,000,総人口,001,男,067,67歳,004,１０－１２月,00000,全国,1980000000,1980年,人
